module	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
MEchartreuse3	0.320659880631669	-0.082318121826204	-0.0977034493459072	0.135567435439464	0.293974209499898	0.285644741168621	-0.279135854602555	-0.295692517162102	-0.313339972373284	-0.324432160492569	-0.218664960841842	-0.222464660486228	-0.136347835243196	0.0551276277100766	0.0630691636234828	0.152770903373394	0.138984785557984	0.0547028697859205	0.322072199857554	0.0997651312556717	0.146639805118108	-0.102608533028092	-0.0736034288793397	0.0773327412594733
MEchartreuse4	0.331891311024325	0.411695451089026	0.331933825117152	0.345119412836859	-0.0722428467780435	0.139375572786891	-0.229417983331994	-0.19890753713826	-0.24740264278185	-0.16223604171813	-0.341185948703444	-0.247458194266352	0.0289752192363281	0.0275349247250358	0.0618113299627986	-0.0791862842455466	-0.0321017197781329	0.24217469769552	-0.00152074342954805	-0.0570592498179442	-0.175241621963801	-0.0109486459380273	-0.0596970830645445	-0.0059052015183176
MEchocolate	0.0368651095805342	0.22404137223543	0.163018360138258	0.285837543935654	0.286392563291637	0.291805597578242	-0.273078090433515	-0.267962929290399	-0.209978870573357	-0.196046446719986	-0.16730947176796	-0.178690599618324	-0.14782321907706	0.105380884170991	0.0728044430591404	0.418603298120494	0.04011455114077	-0.0986311480377599	0.267931116954473	-0.127048722623884	-0.151663618622288	-0.142504193692621	-0.0916689523255034	-0.140388577422968
MEchocolate1	0.25502694465599	0.361893351368854	0.344362240638195	0.223412302647184	0.057480206435316	-0.148367164988681	0.0638543612856512	0.211882848074187	0.159841786176045	0.223197652145193	0.125924789416883	0.114163386948941	-0.0684261898622277	-0.226906071642319	-0.152529475609988	-0.256381603440514	-0.31599478461377	-0.217655266274192	-0.217981164714147	-0.18537408060931	-0.255127670126215	-0.105977842549943	0.0610154049990721	-0.0513339603602004
MEchocolate2	0.0284307617266377	-0.105502135026803	0.0996594899909362	-0.145798728737256	-0.204200655291078	-0.303329692507804	0.423900108618415	0.198795135148234	0.14474931214873	0.0928335703689992	0.213037334931995	0.404340405813513	0.0531643401216301	-0.0333347337099364	0.111289932711684	-0.0621831275937365	-0.200285705967194	0.0135998560828152	-0.237217317719323	-0.229701384370521	-0.235400568934386	0.295436257457607	-0.135115848304911	-0.187166606958244
MEchocolate3	-0.409472039690168	-0.169832688849856	-0.230171448750051	-0.223953449556662	-0.353510777602478	-0.420251325040071	0.149219036939898	0.122591198950083	0.256270015924898	0.252317045529069	0.0314314296388135	0.135356062336094	-0.0381221174613649	0.249064577956725	0.0217642107074356	0.0396668670553233	0.2127837906717	0.273956641671394	-0.0823058336194166	0.043003134347185	0.00179110192014833	0.127748736494714	0.0366812090229023	-0.026025378596314
MEchocolate4	-0.200138340699286	-0.0599316932653758	-0.142067158665189	-0.134700642085282	-0.0831589392919091	-0.0727489426762525	-0.122409132962266	-0.220368027616527	-0.211765126502161	-0.160973774905634	-0.0881654198020611	-0.170383515319487	0.125916047448776	-0.163312968778875	0.137284156685108	-0.0383562847978504	-0.101232055599984	-0.202437926872341	0.36396875931104	0.279183042915122	0.235163160370561	0.319952143094752	0.358108946718173	0.352573693296952
MEcoral	-0.347207652363968	0.0156191217434878	-0.18052698582152	-0.0590253087213174	-0.453077642094793	-0.243783858286218	-0.128010870262844	-0.166422758234088	-0.0833915961473298	-0.126834833492107	-0.0992771281911203	-0.0400573312884728	0.289649853949046	0.321752706717308	0.308205802871001	0.235743392138757	0.162954933274828	0.212862277614118	-0.0646024605853581	0.102365947423101	0.0805559072424605	0.0683739712879887	-0.0534668144911426	0.247601325718186
MEcoral1	0.0638562035598006	-0.13631672119565	0.0940402254720043	0.0141812423552171	0.189707987359361	0.072250567830652	0.343225495985446	0.201686730000095	0.282324247207035	0.238037110913955	0.256776121418277	0.280038573232195	-0.115892147333521	-0.232745971488569	0.0164649319022351	-0.212104593418824	-0.186689373484494	-0.420826585739513	-0.177201534873656	-0.0992913285359332	-0.302597403635111	0.0102517429694332	-0.173523023426235	-0.0056524970742034
MEcoral2	-0.289083699578319	0.105912059351304	-0.339498867765102	-0.0617760652807853	-0.396089913611773	-0.390586795375106	0.0588586269586451	0.338577029852383	0.216464847213961	-0.123180868256917	0.173845491561748	0.138468550161421	-0.103664768146119	0.179973389256881	-0.0728259256214676	-0.00654834130828832	-0.0845963313040786	0.0364418285456104	0.0361152980353678	0.16162170068497	-0.0456724689805677	-0.0815328550359728	0.315989049890287	0.232789028751918
