module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
MetaB_M106	-0.326813634291726	-9.73523200710942e-17	-3.53647884557121	0.000408867883341575	0.00460905613948685	-0.314357650463972	-2.336388002025	down	0.278325741317588	0.368230271882433	0.387047477369109	0.278302775296263	0.151084476855918	0.11177952616888	-0.0399810241021558	0.0127377862934187	-0.0162844334973165	0.0015875845618307	-0.0202897357701601	-0.116106720243211	-0.292501485273723	-0.267698025086413	-0.247292389664356	-0.310261726731524	-0.241367643931416	-0.111540083625335	-0.0812844736759962	-0.0359290845935698	-0.0942075443860352	-0.000564584691313092	0.323901817576078	-0.0376885020489961
MetaB_M207	-0.354150453769182	7.2280144832367e-19	-3.83229295380675	0.000128381801700935	0.00349986305302392	0.745910256238231	-2.45594894892962	down	0.216243990906403	0.240097638972057	0.255838839645166	0.20976611287159	0.404467459517926	0.350451994245878	-0.074765821908535	0.0610022447376118	0.0215008357195946	-0.0308655320466504	-0.143367177854268	-0.0445969558613273	-0.244765837053789	-0.198232776585342	-0.25049640501127	-0.353332357105614	-0.308187911999273	-0.238661754206031	0.0741328895107841	-0.031005490815802	-0.041583942522616	-0.0409592680424367	0.127573434462049	0.0397457904238949
MetaB_M088	-0.318804989032935	1.64798730217797e-17	-3.44981659660849	0.000565215098473561	0.00560693377685773	-0.608853059219153	-2.25127457329603	down	0.192696362575282	0.378662161450634	0.340612122955994	0.311735146094651	-0.139619868296234	-0.2101539160671	0.0298848540622169	0.121859286050985	0.0641704793076937	0.0219097679114042	0.0615782195288131	0.0860263826566797	-0.237044531278766	-0.155791153877981	-0.211294402086461	-0.382571474754298	-0.29131390878921	-0.156606979861489	-0.125925112673951	0.0473933907171871	-0.185796815103645	0.0535712169016136	0.182042316418117	0.203976456157864
MetaB_M115	-0.343680728965679	-1.54679509941265e-17	-3.71899914840361	0.000202021457901207	0.00349986305302392	0.3297802237144	-2.45594894892962	down	0.286768698736264	0.36513609785087	0.315814792046032	0.266328196912928	0.0790061087527449	-0.0109394217440671	-0.11399545953673	-0.0896650380517006	-0.0697435693810004	-0.0504764276583953	-0.0368628673088394	-0.115637969453998	-0.164714673720066	-0.223561100345219	-0.150091988269764	-0.344518098663513	-0.391077338346829	-0.272600081000165	0.0676970868600887	0.0750873718272838	0.0163274407038071	0.145953408855382	0.193272599451674	0.222492231483212
MetaB_M221	-0.325253833864164	1.01770443923973e-16	-3.51960010907865	0.000435724861469115	0.00469825068018872	-0.372287845494163	-2.32806381469374	down	-0.0512856000397037	0.0751597705182863	0.0552976617633747	-0.0823404711493529	0.0597985892722032	-0.0183273983381149	0.289609396878645	0.334233731305256	0.265394022756513	0.207752132740157	0.302056328771428	0.352896546916516	-0.165347840789908	-0.307969721260031	-0.194391481877095	-0.231490627342001	-0.322581400757373	-0.241861180362331	-0.0815849204672021	-0.117142666754734	-0.172610556385259	-0.114890392791523	0.0996468823877065	0.0599791950045453
MetaB_M197	-0.344212907108215	1.00324841027325e-16	-3.72475789450743	0.000197476695203508	0.00349986305302392	0.35063097687367	-2.45594894892962	down	-0.171261579239027	0.0396606751234096	-0.0821540867326279	-0.117085532120593	0.303201533499004	0.191145292371818	0.0852007085804183	0.0396023913383328	0.183020523626337	0.2058052747718	0.211782274072438	0.264416714214276	-0.0974531017987085	-0.292299745975768	-0.0792129419746883	-0.332994789178342	-0.39156400293003	-0.355433500129429	0.213185467648061	-0.175365999464153	0.124813318587872	0.0728050169366227	-0.0175310214815012	0.177717110254481
MetaB_M191	-0.338282312810112	-6.23416249179165e-17	-3.66058241626473	0.000254022318364639	0.00349986305302392	0.120093650808629	-2.45594894892962	down	-0.146131795761002	0.00876972536059419	-0.0927428606069967	-0.0391121867292979	-0.102164923520928	0.026817320018974	0.29605586287607	0.285037880766462	0.172316344197259	0.213512142599725	0.400664797562315	0.339044833565432	-0.24302827185362	-0.257948496933869	-0.281749527536134	-0.262978946564183	-0.29295006274565	-0.183615102012047	0.16747720462756	-0.00995506898341044	0.024236748872247	0.0718287539009385	0.00665142329410887	-0.100035794394549
MetaB_M200	-0.332480378295342	5.36680075380325e-17	-3.59779917676085	0.000323765046381849	0.00382351102393803	-0.101565233558706	-2.41753765331641	down	-0.0147266240781658	0.00497848570621958	-0.0570932497878523	0.119991496642466	0.010084864952796	0.0429877626476018	0.335597765797506	0.156221865216009	0.0984721229403282	0.297213324117861	0.53347543490633	0.201868665229273	-0.244487687175524	-0.220294679699762	-0.222744042121911	-0.342693491455495	-0.255248155259881	-0.210693646616467	-0.142060828059848	-0.013046544512418	-0.0906463776735912	-0.0202102118750501	0.0680841805092281	-0.035030430349652
MetaB_M119	-0.368478288402466	-5.26922255827955e-17	-3.98733570223205	6.76927326792801e-05	0.00349986305302392	1.33562123569123	-2.45594894892962	down	0.0713960052889498	0.0215028704459114	0.106997902057329	-0.13988861521829	0.277966590707904	0.159543600554305	0.273466428115749	0.200048624364585	0.300871900563341	0.314747245202318	0.143448891251931	0.192351322760031	-0.289204898218048	-0.304399533634397	-0.172697549805318	-0.270161443391495	-0.348437314575069	-0.273251558186771	-0.0548744381555843	-0.102657171330012	-0.0893723393365566	0.0180751426223273	0.00523667935289047	-0.0407083414360324
MetaB_M209	-0.319568227624872	2.05853852482581e-16	-3.45807566799136	0.000548204970877704	0.00560693377685773	-0.581102074314668	-2.25127457329603	down	0.0854238836226348	0.240761416488654	0.329795768454931	0.0964549968277696	-0.0954593439572956	0.067363126307358	0.078330247930281	0.0400741556119896	0.252439744819558	0.0396898824836866	0.107561051830504	0.117098718326704	0.0887675683657369	-0.318437803241495	-0.119172884977494	-0.42918520393519	-0.285692457131343	-0.374336243392136	-0.135731541446713	-0.183769655642716	-0.143135301523979	0.13889213864217	0.235619099741915	0.166648635794474
MetaB_M059	-0.33889210399922	3.89589980646458e-17	-3.66718101991592	0.000247574131778299	0.00349986305302392	0.143612989662574	-2.45594894892962	down	0.0187231793086042	0.0318193718487002	-0.0174287323542024	0.071667142443951	0.0706624817736191	0.034845451160214	0.255205445503414	-0.0113445577375946	-0.110062004367766	-0.362324836636593	0.431396224668394	0.25205102916552	-0.250440335619192	-0.251555967392996	-0.280105420123451	-0.191226290450679	-0.290229878639731	-0.26145657577044	0.102558566073833	0.157173982286719	0.0996890803871754	0.19756182328024	0.10118690199891	0.201633919193352
