MetaB_module_ID	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
MetaB_M026	0.14816609924362	0.0155160590449593	0.147024331425808	-0.124783921538372	-0.113784765000521	-0.185304759794758	0.171609074115092	0.444297456084308	0.271941562500851	0.283542382017782	0.0715326619481763	0.322276074667386	-0.232571843720363	-0.312372603333828	0.121651802347434	-0.130419944771874	-0.0794371031400421	-0.0671759378093768	-0.00259891899488584	-0.371324530205155	-0.135996653221742	-0.125342006684162	-0.180666409471455	0.0642218942911213
MetaB_M027	-0.442458031967537	-0.189752645185346	-0.10320814890277	0.0316530219559949	-0.0471189844774291	-0.137679013804501	-0.128665741231927	-0.169802213906197	-0.231591103982385	-0.0743952416438108	-0.200163553765351	-0.213748686412704	-0.139967091964868	0.0533390163487243	0.00728563425048012	0.208127033693782	0.125671900692217	0.126752296791574	0.445738588523677	0.279934233281707	0.188235880222798	0.148663606265101	0.284423137092899	0.178726108125874
MetaB_M028	0.233014053078324	0.237900935755922	0.268617679063158	0.22325905221946	0.0757074540523901	-0.215076872345763	-0.225761463202609	0.3730398550724	-0.206657072282367	-0.229314672075506	-0.275604185939023	-0.275582093391667	-0.109485426600197	-0.163114630099954	-0.0288011461509086	-0.212873513540427	-0.164384179910888	0.117351417927842	0.107473617725047	0.227440726710307	-0.0872227906284421	-0.0622101803499807	0.179366202967512	0.212917231945367
MetaB_M029	0.204122781907535	-0.016283914189215	-0.0998811444797512	-0.152787377294566	-0.206223652573423	-0.142659522935989	-0.370937471548243	-0.252501593486626	-0.310114858250985	-0.203740161271386	-0.0758283173747353	-0.316819773797304	0.168749403894769	-0.0260587825701081	0.248949469904588	0.215806892042062	0.194329704843003	0.091255267558909	0.272430656778921	0.232161083228439	0.0262593154198492	0.270049904269695	0.124088874741037	0.125633215183524
MetaB_M030	0.331891311024325	0.411695451089026	0.331933825117152	0.345119412836859	-0.0722428467780435	0.139375572786891	-0.229417983331994	-0.19890753713826	-0.24740264278185	-0.16223604171813	-0.341185948703444	-0.247458194266352	0.0289752192363281	0.0275349247250358	0.0618113299627986	-0.0791862842455466	-0.0321017197781329	0.24217469769552	-0.00152074342954805	-0.0570592498179442	-0.175241621963801	-0.0109486459380273	-0.0596970830645445	-0.0059052015183176
MetaB_M031	0.0284307617266377	-0.105502135026803	0.0996594899909362	-0.145798728737256	-0.204200655291078	-0.303329692507804	0.423900108618415	0.198795135148234	0.14474931214873	0.0928335703689992	0.213037334931995	0.404340405813513	0.0531643401216301	-0.0333347337099364	0.111289932711684	-0.0621831275937365	-0.200285705967194	0.0135998560828152	-0.237217317719323	-0.229701384370521	-0.235400568934386	0.295436257457607	-0.135115848304911	-0.187166606958244
MetaB_M032	-0.384627032629203	-0.141912874475896	-0.239816876503731	-0.202731385267608	-0.388759318972987	-0.336033934776806	0.213243677448131	0.127544026385705	0.279192905141422	0.296896375150544	0.0393633692690617	0.0800322540342348	0.00327485798336083	0.22646197364313	0.0222567937329201	0.0609579821389452	0.217035826483434	0.27633494646076	-0.105686573879005	0.0368304401240704	0.0497757887838259	0.0986529896631543	-0.0711263190636093	-0.157159890873854
MetaB_M033	-0.200138340699286	-0.0599316932653758	-0.142067158665189	-0.134700642085282	-0.0831589392919091	-0.0727489426762525	-0.122409132962266	-0.220368027616527	-0.211765126502161	-0.160973774905634	-0.0881654198020611	-0.170383515319487	0.125916047448776	-0.163312968778875	0.137284156685108	-0.0383562847978504	-0.101232055599984	-0.202437926872341	0.36396875931104	0.279183042915122	0.235163160370561	0.319952143094752	0.358108946718173	0.352573693296952
MetaB_M034	-0.347207652363968	0.0156191217434878	-0.18052698582152	-0.0590253087213174	-0.453077642094793	-0.243783858286218	-0.128010870262844	-0.166422758234088	-0.0833915961473298	-0.126834833492107	-0.0992771281911203	-0.0400573312884728	0.289649853949046	0.321752706717308	0.308205802871001	0.235743392138757	0.162954933274828	0.212862277614118	-0.0646024605853581	0.102365947423101	0.0805559072424605	0.0683739712879887	-0.0534668144911426	0.247601325718186
MetaB_M035	0.0638562035598006	-0.13631672119565	0.0940402254720043	0.0141812423552171	0.189707987359361	0.072250567830652	0.343225495985446	0.201686730000095	0.282324247207035	0.238037110913955	0.256776121418277	0.280038573232195	-0.115892147333521	-0.232745971488569	0.0164649319022351	-0.212104593418824	-0.186689373484494	-0.420826585739513	-0.177201534873656	-0.0992913285359332	-0.302597403635111	0.0102517429694332	-0.173523023426235	-0.0056524970742034
MetaB_M036	-0.289083699578319	0.105912059351304	-0.339498867765102	-0.0617760652807853	-0.396089913611773	-0.390586795375106	0.0588586269586451	0.338577029852383	0.216464847213961	-0.123180868256917	0.173845491561748	0.138468550161421	-0.103664768146119	0.179973389256881	-0.0728259256214676	-0.00654834130828832	-0.0845963313040786	0.0364418285456104	0.0361152980353678	0.16162170068497	-0.0456724689805677	-0.0815328550359728	0.315989049890287	0.232789028751918
MetaB_M037	-0.278169188518472	-0.15324957569048	-0.122885215908464	-0.116326764604106	-0.154241502619022	-0.187172780133147	-0.257596869308853	-0.164800831784555	-0.219938803805452	-0.153539865814761	-0.149464948766093	-0.292873120446631	0.177747565741906	0.126263227694441	0.273882829289941	0.119914438276539	0.00289270693696208	0.0302079616902939	0.306062017293181	0.191682130106605	0.24887526025988	0.201868842035441	0.239575246883112	0.331287241191732
