module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
MetaB_M071	-0.296671764199153	-7.58580120015691e-17	-3.78718369816772	0.000525773848246318	0.00137254646700091	-0.79338534892139	-2.86247294376641	down	-0.222701382573105	-0.219212217677466	0.0833196060858948	-0.214244520619856	0.367811337305941	0.272747153334186	-0.256675102148091	-0.253520586584311	-0.12548736212698	-0.209773814342531	-0.207133352828251	-0.282432720866023	0.133635373325449	-0.0409443796161696	0.208829250674117	0.120360297662613	0.0975774103287673	0.0951069781188328	0.232003002667524	0.0163239384587559	0.389347047323632	0.00548737415578194	-0.107672516863879	0.117249186805166
MetaB_M064	-0.400492567889434	-1.91822469366998e-16	-6.15057036432046	3.47985979373278e-07	4.40650402603151e-06	6.34425472978653	-5.35590582874566	down	0.0285924680584489	0.0700273692091056	-0.0184017982407482	0.0878038611283188	0.3580639275897	0.336683863694795	-0.33775149008763	-0.306834080438812	-0.38119207064257	-0.336738397964377	-0.124214050008116	-0.31548646636095	-0.0359615746661019	0.0393061713258665	0.00182854778518242	0.135095904893286	0.163272917526026	0.163313447096377	0.208586710153475	0.105850999974509	0.122435002943565	0.111423389864042	0.00322536996068335	-0.0789300227940801
MetaB_M219	-0.328703806936012	-5.88360378935467e-17	-4.38795105687719	8.73207717786717e-05	0.000277635274373212	0.93623454088146	-3.55652535632811	down	0.0931826057246904	-0.151977882563958	0.0231580297728473	0.035941757347714	0.043607145127333	0.0884910018631591	-0.236401569316718	-0.172361360801901	-0.219713407330867	-0.232531151364406	-0.265934413999484	-0.352225228398678	0.449238169120673	0.259389635207838	0.239537119489313	0.246582501038544	0.206822922446874	0.113911665672458	-0.11334288767321	-0.0734209359842559	0.267500838667413	0.0212624507496832	-0.180171722475324	-0.0905452823197395
MetaB_M111	-0.28974613990731	-1.5879947819671e-16	-3.66711370470525	0.00074483363122263	0.0018277181235445	-1.12616514632683	-2.73809078170312	down	-0.0536822009617538	0.0746890813778561	-0.04337463365495	0.296217205870062	-0.165838990369667	-0.241186357862926	-0.205817013949979	-0.176156608969757	-0.168195397529449	-0.215008453335761	-0.272501890038985	-0.266178265758963	-0.162020061259347	0.010975294802033	-0.0105540209258293	0.0256974625990442	-0.0512086369170817	-0.0242698273908513	0.382070472502406	0.373719112377018	0.27509381856091	0.154335372183751	0.246656980736646	0.21653755791557
MetaB_M092	-0.351646859308794	1.19117678683741e-16	-4.8752541236608	1.94111890491504e-05	8.44556997226191e-05	2.39856459291985	-4.0733710355595	down	-0.0946578259660786	-0.0315877651549847	0.163756188849632	-0.21653952483931	0.342209686106976	0.264796656984413	-0.279327467864295	-0.294470357681541	-0.266871503702902	-0.291066611338198	-0.174966104129965	-0.275708822172672	0.0915488746442474	-0.121820178222898	0.124965385411892	0.0294607974080891	-0.0388234299516585	-0.0380392435401269	0.284768194900499	0.0633087803250321	0.324511085865666	0.206272055385871	0.105952919493549	0.122328209188766
MetaB_M137	-0.336823753801723	4.0567231287166e-17	-4.55417267568085	5.24796153246209e-05	0.000185927780007228	1.43024043112716	-3.73065571618566	down	-0.110317187005089	-0.0926444829379686	-0.0813610902268033	-0.144389198286913	-0.133846905940122	-0.128762925397698	-0.297563136956789	-0.225575056012685	-0.296353073850247	-0.186866910897448	-0.265444233906972	-0.243904480483612	0.0482060813704207	0.00289326205570919	0.114704319206134	0.18935985417382	0.13419735804006	0.14329503571138	0.370807626050096	0.246243088894999	0.309099696260581	0.247475517018825	0.205543543693249	0.195203299427074
MetaB_M099	-0.400275523777699	5.23127548224256e-17	-6.14393839683547	3.55363227905767e-07	4.40650402603151e-06	6.32358605867233	-5.35590582874566	down	-0.0514324365550629	-0.051175154595588	-0.165697085453832	-0.0441107020557282	0.257301058969279	0.23207366061226	-0.285140374295642	-0.292148563160599	-0.302360670597407	-0.267650067020743	-0.274760209197183	-0.379179972728072	0.209082387415069	0.139930612916458	0.0924424646683352	0.176854387221172	0.219807166330023	0.215286999817782	0.129263686926741	0.139825637799834	0.234142688345928	0.084926305054367	-0.0031712848026835	-0.0141105356147063
MetaB_M007	-0.406577468759729	1.10986162390099e-16	-6.34098403134599	1.9062732466833e-07	3.63658280905738e-06	6.93747147221568	-5.43930651860892	down	0.254541146247396	0.165896755167945	0.157815529540361	0.118026154165014	0.340703186891784	0.332194488354944	-0.317600376872302	-0.293122232032899	-0.270959792759614	-0.257418566819005	-0.373286665809536	-0.317210975125424	0.0453151838600788	-0.0342729971874889	-0.0189505704930114	0.0693380814525586	-0.0444132599391809	0.0333455918728809	0.174041982755767	0.065848792050747	0.155925738117402	0.0611716928830559	-0.00452640683438645	-0.0424024794870838
MetaB_M109	-0.365483175800354	1.377840260867e-16	-5.19864575317881	7.05070240947927e-06	3.88572043900191e-05	3.38831564459187	-4.41052844824634	down	0.289041361861592	-0.00324776135535194	-0.03145183643483	0.336958817215492	0.342954725365053	0.0950153638145521	-0.263206440761263	-0.28819300293092	-0.314375494893029	-0.177044740253786	-0.354995519497335	-0.246859092765261	0.190660473134281	0.106106071810706	0.139238859001934	0.281006672692426	0.0739888639739406	0.0438711541504768	0.023990849741079	0.0361647712313373	0.0819703417214334	-0.111142084749293	-0.117549540515936	-0.132902811557295
MetaB_M195	-0.340504661110131	-1.21177662811463e-16	-4.63168325743715	4.13286722681112e-05	0.000152977771977486	1.66242259398653	-3.81537166858649	down	0.155656654647499	0.488845492212924	0.253163364601157	0.377074926691678	-0.00574835815420656	-0.0534172555434704	-0.289725180852871	-0.289548567886226	-0.170429688557986	-0.199500540288903	-0.34019631941702	-0.242870677992583	-0.0370350419994089	0.0877734443933729	-0.0587075848077974	-0.0819481744643644	0.0535647224469647	-0.0369687073352252	0.0981652550050331	0.0872749644891252	-0.162074270831319	0.16287291893106	0.070216167152805	0.133562457559759
MetaB_M101	-0.288458032702178	1.14853150138631e-16	-3.64511809764553	0.000793551229233083	0.00189231446970966	-1.18658349554458	-2.72300668975715	down	0.0793836773708306	0.409209464712291	0.229903785488908	0.359691150629281	0.0550251180653527	0.272551275860257	-0.198135515050883	-0.237556135438938	-0.079097284846894	-0.245281041338616	-0.332224486065351	-0.205766684419119	0.00211314721917329	0.14614263335864	-0.00794617635892452	-0.143063455139849	0.00229129503218891	0.121328048116111	-0.33044756565851	0.139337662390232	0.177222398474997	0.0117892470464982	-0.182001655793453	-0.0444689036542204
MetaB_M074	-0.409845615617257	1.68412737459415e-17	-6.44700656481897	1.36417730936901e-07	2.81929977269596e-06	7.26747202782319	-5.54985874367221	down	-0.130467158578722	0.0694423494156182	-0.0885327724612704	0.187758897233237	-0.0266947519506012	-0.00798033601735817	-0.278334934283146	-0.392373151682463	-0.363763372607648	-0.272488892736894	-0.239846290874906	-0.2974986280926	0.122404876386263	-0.021401087829876	0.126573921003169	0.234909281964507	0.141961953454571	0.16134468811527	0.262345407546413	0.144668592328379	0.273074305211089	0.158860913687082	0.11589397807646	0.120142212693427
MetaB_M134	-0.395811946442587	9.84816973341e-18	-6.00986571360084	5.43159172895451e-07	6.12288522173054e-06	5.90572633550962	-5.21304388167749	down	0.298926860799303	0.0373045375493777	0.137599690635672	0.0706490310456506	0.331570418158514	0.324787414839152	-0.291318443350114	-0.302815000673644	-0.281692425536493	-0.303611999640676	-0.290104505965714	-0.311611383825002	0.178530705973441	-0.00215660734675402	0.143978541028903	0.138772264161593	0.0707721823027978	-0.107035596188468	0.0916015212049019	-0.00127274392594989	0.186164896190513	-0.00600698065228447	-0.093523024056481	-0.0195093527282385
MetaB_M087	-0.351683031668612	-7.57495917843206e-17	-4.87606802437772	1.93620106230221e-05	8.44556997226191e-05	2.40103940177996	-4.0733710355595	down	-0.15814754445553	-0.065386850588835	-0.215252177870092	-0.0955359003229852	0.0570296803203237	0.109162092005356	-0.339775133794094	-0.205842881167233	-0.27163174023499	-0.291605968780758	-0.205699522743561	-0.268018395788116	-0.0559876280946722	0.127175824280057	0.0243426519428067	0.0787637970751525	0.161507938742214	0.207548850520587	0.364632848297971	0.2440370427006	0.284592953999889	0.225152180219762	0.0808458841370397	0.208091999599106
MetaB_M091	-0.297270197848146	1.05777474453117e-16	-3.79770603760495	0.000509871569450127	0.00134519307684714	-0.763990433595941	-2.87121537648587	down	0.301850928623587	0.0198403944992847	0.134004839672861	0.0798358951292579	0.385950560835836	0.450705376417172	0.0196044940492327	-0.219061713838254	-0.266389516726481	-0.338407197771324	-0.271575204057246	-0.261886751972583	-0.0290010176573681	-0.0853498065440133	0.0331386896341949	0.122188541426916	0.000871330146885338	-0.202674129426998	0.136569205369367	-0.00766036779740011	0.193736985444921	-0.00606380995147301	-0.185307716584425	-0.0049200089219475
MetaB_M004	-0.363579733491807	6.54587061638123e-18	-5.15265196491814	8.14720910465026e-06	4.29895288926226e-05	3.24684566376703	-4.36663731413992	down	0.115869898513495	0.000886403649624697	0.0193275795063927	-0.0460844723606511	0.230934702965408	0.147992402958444	-0.151464112865879	-0.387871455267154	-0.224823403285723	-0.139440355080324	-0.324459741906028	-0.408049732308025	0.201575084890718	-0.0861963542036286	0.134493389629868	0.0437153055773875	-0.0073169981557304	-0.267147418547002	0.184832785186506	0.125504928894845	0.0735903544285634	0.228140985292053	0.30790481972829	0.22808540275855
MetaB_M235	-0.303591081886399	1.26779374035972e-16	-3.91034288642801	0.000366346060372915	0.000987541554048727	-0.44710704422564	-3.00544462095277	down	0.21127178830499	0.339843228467127	0.31990188440197	0.30284958542655	0.307606036851724	0.22944988142273	-0.261214808303932	-0.216606629472116	-0.159026020870066	-0.190861940372418	-0.30789712291815	-0.230553346552111	0.0171544398944609	0.0259287452954612	0.0716803642650929	0.117488358010802	-0.018088917169754	0.115373389405567	0.0351377493490084	-0.0247149210452926	-0.135675076522585	-0.164021363896677	-0.0953079755374597	-0.289717328434919
MetaB_M045	-0.291910251873754	1.23454487373683e-16	-3.70430181512416	0.000668959118581298	0.00167577637786022	-1.02362626174425	-2.77578393578984	down	-0.159278542629029	0.0238230342255815	0.0795345990144955	-0.0315705741808273	0.38808167687353	0.277547689638642	0.193144161703292	-0.202783446862919	-0.260336578128412	-0.278609367681499	-0.366975647628584	-0.398035254833768	0.0479982052132105	-0.10545910903907	0.0243079097630498	-0.0250506894949381	-0.024378152590598	0.0388915762466659	0.242297422758827	-0.0950593877471097	0.291674602679493	0.144899974792685	0.0185169007459518	0.176818997161333
