module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
MetaB_M103	-0.275705486122085	5.31981865966221e-17	-2.98923981018559	0.00280919740607447	0.0188292150461208	-2.12070955461186	-1.72516778451036	Pful_down	-0.0252314248794147	0.167432365962889	0.0279625567924054	0.104909172718267	-0.263351520402106	-0.206509320205226	0.251400869145729	0.299778129369327	0.242925186849111	0.240784562062342	0.299859127785363	0.321293434608958	-0.175379055059551	0.0301775121584592	-0.183253100042869	-0.108761859786046	0.0831155673607394	0.133522483111006	-0.281667147533312	-0.181159832814658	-0.31131949995577	-0.15085875162808	-0.178629227010497	-0.137040228607065
MetaB_M178	-0.280079179179677	-6.32451267283211e-17	-3.0366600396093	0.00240345090181403	0.0170301663899966	-1.98108411837915	-1.76878110882517	Pful_down	0.01265081720861	-0.0411613788626002	0.0670933332117347	0.0565053283497264	0.0564323763902565	-0.132590072372314	-0.171654081132308	-0.108972777554102	-0.0190066859680856	-0.190767174828055	-0.083129419854803	-0.0469049781481183	0.416441843480192	0.354798404206602	0.272513835728968	0.220266642011556	0.325368036969599	0.272472257471686	-0.186190562000094	-0.231009772701512	-0.288633539022001	-0.189965198184887	-0.125663528106113	-0.238893706293939
MetaB_M081	-0.282131484625818	-1.12576325576412e-17	-3.05891143992982	0.00223220624454486	0.0162819749602096	-1.91480896244454	-1.78829291748738	Pful_down	-0.00123459077123543	-0.132650412258841	-0.185115338100665	-0.120093501366544	0.0375122458674756	0.0811619282212205	0.294557751141024	0.353304892690482	0.314955250950569	0.233605890517078	0.138702983404745	0.262032866313361	-0.270592722707788	0.0918838523351595	-0.153113761126972	0.0180058512943538	0.193837290647546	0.112831203765212	-0.272567493135927	-0.19561274504819	-0.328474752173512	-0.145333683791199	-0.0601452577964132	-0.26745774887094
MetaB_M125	-0.292220136487668	-1.40946282423116e-18	-3.1682941011192	0.00154182893832456	0.0126124762811864	-1.58198033912006	-1.89919963748126	Pful_down	0.489045190936597	0.404984844170206	0.2821018492199	0.230862475800149	0.194140333448836	0.169960836653512	0.0847780182159339	-0.0903906585288979	0.0711986729879175	-0.0101770432013623	-0.0487602660097463	0.023821733054912	-0.140324443598517	0.00431146274350904	-0.181804531542854	-0.135921386519136	0.0163349476270492	-0.0491714212635031	-0.189996782969056	-0.253823806253106	-0.142771611430967	-0.205942166646457	-0.252086015174566	-0.270370231720353
MetaB_M204	-0.293528769542	4.2934406030426e-17	-3.1824824949664	0.00146837910833305	0.0125571730643654	-1.53795131560548	-1.90110812021125	Pful_down	0.280297099724601	-0.226780713089099	-0.0706230540577518	-0.154203722465038	0.22004654803724	0.267965908500458	0.159671131335317	0.111464454945575	0.170192441699932	0.112987411854737	-0.130665492906774	-0.0216087610884596	-0.0389774134375388	0.225550263335036	-0.144638765973325	-0.0936175495727217	0.414911011191979	0.238908664904833	-0.282607838158127	-0.2086071964934	-0.105892971140455	-0.195768549233421	-0.254036714399196	-0.2739661935144
MetaB_M061	-0.309390364616248	1.82145964977565e-17	-3.35445626348253	0.000800635309081319	0.00763682910200643	-0.988643716310784	-2.11708692798926	Pful_down	-0.10245279414792	-0.140397207906712	-0.0822859867769753	-0.198025561900054	-0.0688471217657351	-0.036327681546118	0.262500927341595	0.270730299280981	0.30523303596383	0.175981609452825	0.322452291286607	0.339621196194069	-0.0527946037663358	0.162706025397951	-0.107381524603488	-0.0170807833321574	0.19873182119995	0.159892700400805	-0.26003166137665	-0.230960256113577	-0.222609044195776	-0.196971889795271	-0.258539099894774	-0.223144689397069
MetaB_M189	-0.319389851653732	1.26056572587648e-16	-3.46287218640923	0.000538546417776039	0.00556497965035241	-0.627494836423824	-2.25453641942556	Pful_down	-0.112640656760914	0.10505541027302	0.161487582618276	0.0510196891706114	-0.0214425448429726	-0.147571036056894	0.289633234076369	0.241172991748439	0.322282414304772	0.355253399145014	0.0873900158946589	0.232949007157408	0.113836259654163	0.104604141879137	0.0288653006202487	-0.212335677289399	-0.0579315091671867	-0.104373689982955	-0.41542516239807	-0.238894180116675	-0.295952462137685	-0.0916747454477667	-0.23941011629251	-0.155897666049086
MetaB_M053	-0.327608516165472	-3.54172709678598e-17	-3.55198016714115	0.000385572700400545	0.00439649449297576	-0.322063129269007	-2.35689346650036	Pful_down	-0.0723899013297508	0.0813872791361673	-0.0367477436681099	-0.00867503286337323	-0.208902404158833	-0.144859782589794	0.198073026347666	0.230027965687666	0.193139053745305	0.121900603070354	0.315101758016448	0.225788705705309	-0.122516704175054	0.187931871482648	-0.111659343638035	0.0190714161508957	0.307192482180827	0.300375073644285	-0.230773762391185	-0.231813251581734	-0.336380626215055	-0.169571902331245	-0.214191081317467	-0.291507698907936
MetaB_M104	-0.339288729985971	4.21393244372699e-17	-3.67861877936033	0.000236759505819043	0.00345283736490067	0.125360997261405	-2.46182387725136	Pful_down	0.0682483856428237	0.219149678030309	0.184204221014042	0.213161779125263	0.0335732475101477	0.0606931726020777	0.079197378539654	0.32775213979732	0.229340594340078	0.146811733617162	0.370200841626597	0.216085103548511	-0.104935134244672	-0.015003057982621	-0.163324654842392	-0.18004271526886	-0.0985727811490015	-0.0597406469695705	-0.304773804863228	-0.228849205177614	-0.277916071683046	-0.179667917500892	-0.337548841129474	-0.198043444582613
MetaB_M049	-0.38343404397837	9.25185853854297e-18	-4.15724882722522	3.27039049581015e-05	0.00139433593677734	1.9579540339046	-2.85563257924232	Pful_down	0.175626540065866	0.222036451642633	0.179573241379093	0.174316955053043	0.0385759271103381	-0.0230843685007772	-0.0451951148391234	0.0554236877950965	-0.139164671948028	-0.129273465283202	0.0607395849092707	0.03208908964096	0.0812361619562215	0.23736212957559	0.050599052582685	0.125902727950443	0.362887729905946	0.265801538906611	-0.268822180546705	-0.271922998077456	-0.440798115739327	-0.266115876728284	-0.23090130230197	-0.246892724508924
MetaB_M088	-0.318804989032935	1.64798730217797e-17	-3.44981659660849	0.000565215098473561	0.00560693377685773	-0.608853059219153	-2.25127457329603	Pame_down	0.192696362575282	0.378662161450634	0.340612122955994	0.311735146094651	-0.139619868296234	-0.2101539160671	0.0298848540622169	0.121859286050985	0.0641704793076937	0.0219097679114042	0.0615782195288131	0.0860263826566797	-0.237044531278766	-0.155791153877981	-0.211294402086461	-0.382571474754298	-0.29131390878921	-0.156606979861489	-0.125925112673951	0.0473933907171871	-0.185796815103645	0.0535712169016136	0.182042316418117	0.203976456157864
MetaB_M221	-0.325253833864164	1.01770443923973e-16	-3.51960010907865	0.000435724861469115	0.00469825068018872	-0.372287845494163	-2.32806381469374	Pame_down	-0.0512856000397037	0.0751597705182863	0.0552976617633747	-0.0823404711493529	0.0597985892722032	-0.0183273983381149	0.289609396878645	0.334233731305256	0.265394022756513	0.207752132740157	0.302056328771428	0.352896546916516	-0.165347840789908	-0.307969721260031	-0.194391481877095	-0.231490627342001	-0.322581400757373	-0.241861180362331	-0.0815849204672021	-0.117142666754734	-0.172610556385259	-0.114890392791523	0.0996468823877065	0.0599791950045453
MetaB_M106	-0.326813634291726	-9.73523200710942e-17	-3.53647884557121	0.000408867883341575	0.00460905613948685	-0.314357650463972	-2.336388002025	Pame_down	0.278325741317588	0.368230271882433	0.387047477369109	0.278302775296263	0.151084476855918	0.11177952616888	-0.0399810241021558	0.0127377862934187	-0.0162844334973165	0.0015875845618307	-0.0202897357701601	-0.116106720243211	-0.292501485273723	-0.267698025086413	-0.247292389664356	-0.310261726731524	-0.241367643931416	-0.111540083625335	-0.0812844736759962	-0.0359290845935698	-0.0942075443860352	-0.000564584691313092	0.323901817576078	-0.0376885020489961
MetaB_M200	-0.332480378295342	5.36680075380325e-17	-3.59779917676085	0.000323765046381849	0.00382351102393803	-0.101565233558706	-2.41753765331641	Pame_down	-0.0147266240781658	0.00497848570621958	-0.0570932497878523	0.119991496642466	0.010084864952796	0.0429877626476018	0.335597765797506	0.156221865216009	0.0984721229403282	0.297213324117861	0.53347543490633	0.201868665229273	-0.244487687175524	-0.220294679699762	-0.222744042121911	-0.342693491455495	-0.255248155259881	-0.210693646616467	-0.142060828059848	-0.013046544512418	-0.0906463776735912	-0.0202102118750501	0.0680841805092281	-0.035030430349652
MetaB_M059	-0.33889210399922	3.89589980646458e-17	-3.66718101991592	0.000247574131778299	0.00349986305302392	0.143612989662574	-2.45594894892962	Pame_down	0.0187231793086042	0.0318193718487002	-0.0174287323542024	0.071667142443951	0.0706624817736191	0.034845451160214	0.255205445503414	-0.0113445577375946	-0.110062004367766	-0.362324836636593	0.431396224668394	0.25205102916552	-0.250440335619192	-0.251555967392996	-0.280105420123451	-0.191226290450679	-0.290229878639731	-0.26145657577044	0.102558566073833	0.157173982286719	0.0996890803871754	0.19756182328024	0.10118690199891	0.201633919193352
MetaB_M115	-0.343680728965679	-1.54679509941265e-17	-3.71899914840361	0.000202021457901207	0.00349986305302392	0.3297802237144	-2.45594894892962	Pame_down	0.286768698736264	0.36513609785087	0.315814792046032	0.266328196912928	0.0790061087527449	-0.0109394217440671	-0.11399545953673	-0.0896650380517006	-0.0697435693810004	-0.0504764276583953	-0.0368628673088394	-0.115637969453998	-0.164714673720066	-0.223561100345219	-0.150091988269764	-0.344518098663513	-0.391077338346829	-0.272600081000165	0.0676970868600887	0.0750873718272838	0.0163274407038071	0.145953408855382	0.193272599451674	0.222492231483212
MetaB_M119	-0.368478288402466	-5.26922255827955e-17	-3.98733570223205	6.76927326792801e-05	0.00349986305302392	1.33562123569123	-2.45594894892962	Pame_down	0.0713960052889498	0.0215028704459114	0.106997902057329	-0.13988861521829	0.277966590707904	0.159543600554305	0.273466428115749	0.200048624364585	0.300871900563341	0.314747245202318	0.143448891251931	0.192351322760031	-0.289204898218048	-0.304399533634397	-0.172697549805318	-0.270161443391495	-0.348437314575069	-0.273251558186771	-0.0548744381555843	-0.102657171330012	-0.0893723393365566	0.0180751426223273	0.00523667935289047	-0.0407083414360324
MetaB_M207	-0.354150453769182	7.2280144832367e-19	-3.83229295380675	0.000128381801700935	0.00349986305302392	0.745910256238231	-2.45594894892962	Pame_down	0.216243990906403	0.240097638972057	0.255838839645166	0.20976611287159	0.404467459517926	0.350451994245878	-0.074765821908535	0.0610022447376118	0.0215008357195946	-0.0308655320466504	-0.143367177854268	-0.0445969558613273	-0.244765837053789	-0.198232776585342	-0.25049640501127	-0.353332357105614	-0.308187911999273	-0.238661754206031	0.0741328895107841	-0.031005490815802	-0.041583942522616	-0.0409592680424367	0.127573434462049	0.0397457904238949
MetaB_M191	-0.338282312810112	-6.23416249179165e-17	-3.66058241626473	0.000254022318364639	0.00349986305302392	0.120093650808629	-2.45594894892962	Pame_down	-0.146131795761002	0.00876972536059419	-0.0927428606069967	-0.0391121867292979	-0.102164923520928	0.026817320018974	0.29605586287607	0.285037880766462	0.172316344197259	0.213512142599725	0.400664797562315	0.339044833565432	-0.24302827185362	-0.257948496933869	-0.281749527536134	-0.262978946564183	-0.29295006274565	-0.183615102012047	0.16747720462756	-0.00995506898341044	0.024236748872247	0.0718287539009385	0.00665142329410887	-0.100035794394549
MetaB_M197	-0.344212907108215	1.00324841027325e-16	-3.72475789450743	0.000197476695203508	0.00349986305302392	0.35063097687367	-2.45594894892962	Pame_down	-0.171261579239027	0.0396606751234096	-0.0821540867326279	-0.117085532120593	0.303201533499004	0.191145292371818	0.0852007085804183	0.0396023913383328	0.183020523626337	0.2058052747718	0.211782274072438	0.264416714214276	-0.0974531017987085	-0.292299745975768	-0.0792129419746883	-0.332994789178342	-0.39156400293003	-0.355433500129429	0.213185467648061	-0.175365999464153	0.124813318587872	0.0728050169366227	-0.0175310214815012	0.177717110254481
MetaB_M093	-0.384417750024179	6.91720986045752e-17	-5.34371091240148	2.77110108706174e-06	2.86347112329713e-05	4.33846427784956	-4.54310719217557	Bger_down	-0.271305657526737	-0.24258227251592	-0.357313463688556	-0.353084328332918	-0.261194338848659	-0.244399814196016	0.0305643136921013	0.127289812886251	0.256771980200252	0.300851528279202	-0.0652211528503488	-0.188886982604074	0.192023486268399	0.0949928954809685	0.152259097594474	0.0685256478831375	0.194813167061447	0.240688354483879	0.0168740957611073	0.225864731513629	0.205827190194314	0.00973604555264535	-0.0936101670585273	-0.0394841692300492
MetaB_M198	-0.385640886732596	-3.22369445952357e-17	-5.37138157979617	2.52233589014893e-06	2.71973609024755e-05	4.42994792302652	-4.56547323571207	Bger_down	-0.438957059894381	-0.141674218886564	-0.199883020406007	-0.268602317345436	-0.357457957477065	-0.328809416287227	0.0665425194973083	0.152510617567142	0.15122092888445	0.188751170730523	0.243318750933846	0.216015132826222	-0.0937852822557967	-0.0113970592747667	-0.0609329371006614	-0.057725096233211	-0.0953733497653696	-0.0312172400902601	0.211181829372869	0.220631337332139	0.0455463531982314	0.19932637159721	0.125631939255761	0.265138003821043
MetaB_M190	-0.386872908247413	2.0093880263398e-17	-5.39942118889719	2.29283247739766e-06	2.58464751997555e-05	4.52275412591005	-4.58759867522661	Bger_down	-0.247837094833218	-0.219162619870197	-0.253766511390401	-0.293785602287255	-0.361011574665015	-0.36536468406727	0.248622014355801	0.279104825914877	0.243253993460513	0.238775536079957	0.270466231652488	0.31619350414567	0.115637443966774	-0.0431668026056768	0.094506603015209	-0.0535449584935751	-0.0390452557025562	0.0631274198871724	0.0461639615857706	0.017912297289141	-0.0407030115869619	0.0154498540735847	-0.0851587918227734	0.0533332218979422
MetaB_M248	-0.389239103489583	-1.23599047663348e-17	-5.45375448033965	1.90541883645044e-06	2.36271935719854e-05	4.70287159929858	-4.62658786061828	Bger_down	-0.415892893024193	-0.287614038248764	-0.266242738340152	-0.266859920660199	-0.230280618692764	-0.284685756737051	0.00899445864435468	0.101531887077648	0.100962399031847	0.0279479131840431	0.172822902841102	0.0214116216132595	-0.0145269249047943	0.301361194486248	0.0482899585900486	0.216295314149247	0.348352738914186	0.363373308616061	0.0514468954762827	0.0826118937971643	0.0546603435117408	0.00796610589707158	-0.0835563373153369	-0.0583697079070503
MetaB_M179	-0.391966364888076	1.51824444220387e-16	-5.51718166100551	1.53460384504918e-06	2.11489011882275e-05	4.91358606269765	-4.67471219189585	Bger_down	-0.346447957830446	-0.278857666131558	-0.309073495444452	-0.290990819969435	-0.291480554701755	-0.246998147918695	-0.0759134359376668	0.010355499126454	-0.0252965099388113	-0.129748199427954	-0.00780303966928562	-0.0361190014712546	0.22184171340884	0.0909428583937463	0.240267367425962	0.207235236461469	0.17494954585543	0.183011141036243	0.345722679689132	0.0347574005994376	0.278953504234386	0.16335668135459	0.0472043322442142	0.0401308686114129
MetaB_M148	-0.392091048824769	-4.8644537472183e-17	-5.52010235040689	1.51937201195667e-06	2.11489011882275e-05	4.92330021365407	-4.67471219189585	Bger_down	-0.520501641532752	-0.149255554507087	-0.15666398648987	-0.150149954825762	-0.481843879468598	-0.305994702887389	0.109258720991191	0.14475362999431	-0.0134431850975103	0.192781557266796	0.0852551158524108	0.0990685266525237	0.0253132795542072	0.20538348638265	0.0319902823573468	-0.0716805391217172	0.0699624085305939	0.256978251866126	-0.0953504838970648	0.0852799172030867	0.210125434376881	0.175745174766034	0.0860944011805751	0.166893740853017
MetaB_M014	-0.392376393704701	-1.70581141804386e-17	-5.52679345367267	1.48504006288126e-06	2.11489011882275e-05	4.94555829666388	-4.67471219189585	Bger_down	-0.451146455815776	-0.180286514413454	-0.296590118873876	-0.274688704775841	-0.308484347870664	-0.254497629921544	0.0583697404564819	0.159567064773062	0.0282083562758445	0.0094684052032967	0.315706989907035	0.296471509619078	0.30473669048098	0.129132452447122	0.175888986334122	0.071055516872454	0.138579464949568	0.151037285405149	-0.127063616171622	0.0624742123512646	-0.00284380541993348	0.0343168039807381	-0.102590265336703	0.0631779795432173
MetaB_M230	-0.392731701226421	-2.11017365329043e-16	-5.53513872660043	1.44329757545268e-06	2.11489011882275e-05	4.97332601438643	-4.67471219189585	Bger_down	-0.421748507621832	-0.32688531027138	-0.29799556771286	-0.112924612558912	-0.282161705673218	-0.325576951680693	0.00436962907694375	-0.0625300916866846	0.0760367032473442	0.0810435763810966	-0.0317212730566477	-0.00180496561735784	-0.000727780979794208	0.23098092537959	0.16467463681287	0.283988447074031	0.132466115941746	0.120340824309329	0.304193934759273	0.0865702815928828	-0.0297756472419099	-0.0648800503249431	0.24635150771346	0.227715882137661
MetaB_M086	-0.401468304066545	3.73688348783337e-17	-5.74525580651557	7.02716191863025e-07	1.7427361558203e-05	5.67481463104647	-4.75876835858413	Bger_down	-0.305546286683514	-0.211618773110859	-0.328653130255369	-0.305444905510779	-0.215364815150944	-0.439979457587989	0.249250710622331	-0.000795594507206409	0.121901816143788	0.317293911112471	0.252935615698792	0.259310282463606	0.0993167105820235	-0.0263469531341689	-0.0940837697606907	-0.0257397399898727	0.0268214184875139	0.0958054831099033	0.239935760176355	0.0895337785369797	0.110642011846283	0.0579098712658029	0.0139540404040696	0.0189620152414747
MetaB_M056	-0.413805698384226	-3.97540796578018e-18	-6.05944628404067	2.38293506443385e-07	8.62262643789131e-06	6.73050967057878	-5.06436042863632	Bger_down	-0.314504567481994	-0.268091036171799	-0.391109895862493	-0.210641835661714	-0.305380262013426	-0.372398045537591	0.132521742943343	0.0317232987791246	0.150569987662492	0.189520508987382	0.178260417616231	0.0583313199503575	0.0143640675115026	-0.0643572465414336	-0.0469147625523741	-0.0635675707920522	0.0288488351121581	0.061263146942587	0.34236600111947	0.220503203309766	0.18410808982868	0.150423399132209	0.205401738702446	0.088759465017128
MetaB_M134	-0.395811946442587	9.84816973341e-18	-6.00986571360084	5.43159172895451e-07	6.12288522173054e-06	5.90572633550962	-5.21304388167749	Esin_down	0.298926860799303	0.0373045375493777	0.137599690635672	0.0706490310456506	0.331570418158514	0.324787414839152	-0.291318443350114	-0.302815000673644	-0.281692425536493	-0.303611999640676	-0.290104505965714	-0.311611383825002	0.178530705973441	-0.00215660734675402	0.143978541028903	0.138772264161593	0.0707721823027978	-0.107035596188468	0.0916015212049019	-0.00127274392594989	0.186164896190513	-0.00600698065228447	-0.093523024056481	-0.0195093527282385
MetaB_M099	-0.400275523777699	5.23127548224256e-17	-6.14393839683547	3.55363227905767e-07	4.40650402603151e-06	6.32358605867233	-5.35590582874566	Esin_down	-0.0514324365550629	-0.051175154595588	-0.165697085453832	-0.0441107020557282	0.257301058969279	0.23207366061226	-0.285140374295642	-0.292148563160599	-0.302360670597407	-0.267650067020743	-0.274760209197183	-0.379179972728072	0.209082387415069	0.139930612916458	0.0924424646683352	0.176854387221172	0.219807166330023	0.215286999817782	0.129263686926741	0.139825637799834	0.234142688345928	0.084926305054367	-0.0031712848026835	-0.0141105356147063
MetaB_M183	-0.401148710207406	-1.32995466491555e-16	-6.17068453970047	3.26536817881271e-07	4.40650402603151e-06	6.40693921415737	-5.35590582874566	Esin_down	0.252458575190661	-0.0855585347544386	-0.0519166727361934	0.0500269024643393	0.351821087223629	0.259527841533734	-0.281477300277928	-0.326913982063311	-0.32232690883348	-0.354372326800538	-0.234853778175514	-0.285224899782555	0.0430754253760349	0.068085812852812	0.0594144957024929	0.168107851973339	0.140014659091971	0.0626796682832542	0.255155429611003	0.0924779008815162	0.169686710010304	-0.077504925631759	-0.0437280459073294	0.0913450147679527
MetaB_M064	-0.400492567889434	-1.91822469366998e-16	-6.15057036432046	3.47985979373278e-07	4.40650402603151e-06	6.34425472978653	-5.35590582874566	Esin_down	0.0285924680584489	0.0700273692091056	-0.0184017982407482	0.0878038611283188	0.3580639275897	0.336683863694795	-0.33775149008763	-0.306834080438812	-0.38119207064257	-0.336738397964377	-0.124214050008116	-0.31548646636095	-0.0359615746661019	0.0393061713258665	0.00182854778518242	0.135095904893286	0.163272917526026	0.163313447096377	0.208586710153475	0.105850999974509	0.122435002943565	0.111423389864042	0.00322536996068335	-0.0789300227940801
MetaB_M006	-0.402490186403514	1.05239890875926e-16	-6.21211604986239	2.86439535231063e-07	4.17864733748845e-06	6.53604689139844	-5.37896428017143	Esin_down	-0.076651233731212	0.026391905724218	0.0373748523094122	0.0418076533748993	-0.0534705413874929	-0.134173308474881	-0.293748486957786	-0.258769539967565	-0.307107037175978	-0.296784905982954	-0.322577613958428	-0.332218254773103	0.288597314020921	0.11710933692902	0.261712424930063	0.256555856314192	0.195202182725422	-0.0409993362966827	0.207584635929615	0.171099096091467	0.209530226988266	0.122149393403667	0.0732509483033316	0.108134431661591
MetaB_M129	-0.404419943399236	-2.6599093298311e-17	-6.27245728810021	2.36700334709244e-07	3.76226452387783e-06	6.7240441355273	-5.42455067257571	Esin_down	-0.126369198437276	0.269767037260074	-0.00707024677858489	0.0954013983036635	-0.0474047250906145	0.0120965692534836	-0.31823431293104	-0.209195915263988	-0.295914041317736	-0.251802249375428	-0.401721104194181	-0.343022122214187	0.0720336741681037	0.180504038572321	0.0121742020806355	0.0569797595437841	0.0518343883684502	0.156885327260439	0.124734024908809	0.350436977206086	0.0885791978319132	0.0822749297109249	0.264122574355141	0.182909816779206
MetaB_M007	-0.406577468759729	1.10986162390099e-16	-6.34098403134599	1.9062732466833e-07	3.63658280905738e-06	6.93747147221568	-5.43930651860892	Esin_down	0.254541146247396	0.165896755167945	0.157815529540361	0.118026154165014	0.340703186891784	0.332194488354944	-0.317600376872302	-0.293122232032899	-0.270959792759614	-0.257418566819005	-0.373286665809536	-0.317210975125424	0.0453151838600788	-0.0342729971874889	-0.0189505704930114	0.0693380814525586	-0.0444132599391809	0.0333455918728809	0.174041982755767	0.065848792050747	0.155925738117402	0.0611716928830559	-0.00452640683438645	-0.0424024794870838
MetaB_M074	-0.409845615617257	1.68412737459415e-17	-6.44700656481897	1.36417730936901e-07	2.81929977269596e-06	7.26747202782319	-5.54985874367221	Esin_down	-0.130467158578722	0.0694423494156182	-0.0885327724612704	0.187758897233237	-0.0266947519506012	-0.00798033601735817	-0.278334934283146	-0.392373151682463	-0.363763372607648	-0.272488892736894	-0.239846290874906	-0.2974986280926	0.122404876386263	-0.021401087829876	0.126573921003169	0.234909281964507	0.141961953454571	0.16134468811527	0.262345407546413	0.144668592328379	0.273074305211089	0.158860913687082	0.11589397807646	0.120142212693427
