module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
MetaB_M042	-0.291117121380686	1.56949106489002e-17	-9.81918157033318	8.66729450725842e-14	2.97164383106003e-13	20.9999521212858	-12.5270032445328	Wild_down	-0.246027386801001	-0.276777178063026	-0.204023461660143	-0.214233025856713	-0.221700981971457	-0.258045031748411	-0.202750489754837	-0.236833657130943	-0.245720933471946	-0.22282482458701	-0.0512792901401955	0.0819210429127108	0.0521467537499055	-0.106013030410036	-0.0792853027751767	0.0315397557081411	-0.054998632699132	-0.0285164185090097	-0.117473275214962	0.0674746843847807	0.142960495409972	0.00806350359645886	0.0445054600652389	-0.063771555839775	-0.0554148799516458	0.220632479091208	0.0735449026412597	-0.0252263383993008	0.000249341775417318	0.0596519974232223	0.0776392899073096	0.0705795263116852	0.00843915166662598	0.0912612167516994	0.0864004908448407	0.152439404432164	0.148445201431136	0.115926852099442	0.0517575651585734	0.093140418541057	0.143637812160391	0.129861495904027	0.00557644776103771	0.202363866315242	0.186315792638984	0.235458060385242	-0.0178299596467992	0.0642924389014043	0.111509725590854	0.17101048107149
MetaB_M074	-0.294284267664913	-9.18015663486926e-17	-10.1180702640154	2.92795988496082e-14	1.02897920559913e-13	22.0821017926693	-12.9875934017048	Wild_down	-0.232835278031908	-0.252808084737089	-0.165651364837526	-0.26112141387008	-0.24530623305358	-0.244992190113354	-0.219492493433098	-0.215188076414184	-0.269413805952612	-0.247465200875872	-0.0848629924312647	-0.0284924788646137	0.0390718753285569	-0.0658998553132957	0.0125947558159832	0.203648733567221	0.152547635015217	0.213292599120261	-0.033355918153434	-0.0797712011580269	-0.0619326784622362	-0.0260083880126637	0.135883154689186	0.130595328512553	0.130086052318841	-0.0368133999853249	0.184168973077868	-0.0216382310749135	0.0980832163381182	0.00292928254786721	0.0150942078258752	0.0823340020393652	0.084037884073843	0.127574878750481	-0.0450408576030768	0.13537951264883	-0.0359332943747649	0.157775857870398	0.0630807024874553	0.0472091166722014	0.0592318782922919	0.084408403279956	0.0188001251370227	0.200260048835596	0.106344037674822	0.0197545001287376	0.201588146599923	0.126314113119066	0.0335039915594192	0.00843042342595735
MetaB_M025	-0.294481772227577	4.07313072159354e-17	-10.137289876846	2.73150865380234e-14	1.00855704140394e-13	22.1513597823771	-12.9962995341727	Wild_down	-0.24179335073153	-0.254886032979028	-0.185420964222507	-0.233662180484158	-0.256379269004982	-0.245725011301834	-0.218041821659505	-0.22134727899715	-0.249879135413292	-0.248719133026627	-0.0801299819261638	0.111423497659174	0.073078115457341	-0.157144133511417	0.0212004376677711	0.0800731232937295	-0.117538939360552	-0.0158465378787913	-0.0558336459735906	0.0961772984523951	0.140919202823709	0.0571769498149126	-0.0339945315110728	0.0069670921484322	-0.0219513459527699	0.177422132189146	0.071499477382056	0.0149558004795138	-0.0176349296789189	0.0991260396850429	0.115472042540846	0.143879796798348	0.0478708405227386	0.0536600997011361	-0.0103051924487239	0.133770880758121	0.02079736617487	0.101102857925236	0.105658284031179	-0.0205953434125541	0.167302812535498	0.165273717869998	0.112275348949075	0.208943729421815	0.1931688121042	0.0912129531531996	0.0136600709774891	-0.0258976801066621	0.0829298654151518	0.205727793649707
MetaB_M144	-0.296215090153185	2.17317483452995e-17	-10.3090627103473	1.47104551407433e-14	5.72515010882981e-14	22.7685316733189	-13.2422131219869	Wild_down	-0.237989025146076	-0.277710881988632	-0.204783715412336	-0.233481992075182	-0.226445544523723	-0.250861031439807	-0.215831624772342	-0.232790463113939	-0.260738467803332	-0.229087974950109	-0.0129940648684044	0.112740649227864	0.150865542963824	-0.112246785791202	-0.0440588119168972	0.160842329719418	-0.0488529990678399	0.0663649541623135	-0.107167603104385	0.0535470349794596	0.0644099069453278	-0.0521387112626408	0.0814894265291212	-0.0538845052775422	-0.0374897306610419	0.265313640402221	0.135028520684824	0.000121501023437967	0.0528616330654609	0.0252039152778818	0.00918415000568219	0.0633737827307288	0.0391990995977353	0.0557325621825185	-0.0361591132831821	0.0585186964354851	0.042282593321299	0.0862925124598184	0.0819463790087556	0.010463330298624	0.107905190564185	0.134381414324602	-0.0210102622167734	0.231892247120021	0.166110815008117	0.16060517735795	0.126633691554456	0.105578178156814	0.0860693799804243	0.160765053587018
MetaB_M047	-0.29637798195453	5.03763697423665e-17	-10.325498526722	1.38670654027941e-14	5.54682616111764e-14	22.8274119824783	-13.2559554448027	Wild_down	-0.25187079462863	-0.251393298421083	-0.179341723011205	-0.246854618161339	-0.246850832088051	-0.242519678831471	-0.221553568976434	-0.227719297235481	-0.253646359174885	-0.249273685107664	-0.0847841068750604	0.0266885176803649	0.0328105104828298	-0.140966288636536	0.0712205511853451	0.114766302556737	-0.104340030957292	0.0201351033241493	-0.0788130245939921	0.0739450461429893	0.0803905046218652	0.0320893362925594	-0.00889099195190959	0.0341488794375549	0.0479807283383496	0.0495078724151493	0.0938870975233356	0.0307729157798588	-0.0256873948106304	0.102286134500754	0.0438885772153239	0.205336145933111	0.0883091673623604	0.0433401895033282	-0.068517753141177	0.0543431944337731	0.0170806047128991	0.0603332685905989	0.203952131337634	0.0480475477482194	0.185251951657316	0.167679900156752	0.149749757483344	0.270323134606697	0.173867205861129	0.122187452761817	0.0364472491731419	0.037457667935912	0.0829044824141604	0.0818943174334835
MetaB_M036	-0.296655640045771	2.75170511376821e-17	-10.3536333641753	1.25349447428191e-14	5.15723440847413e-14	22.9281324781379	-13.2875831284356	Wild_down	-0.251484437086243	-0.289952243612191	-0.208662308373229	-0.244751784969836	-0.216124364953552	-0.232998490768069	-0.216169677430605	-0.228219086008529	-0.261679965688285	-0.22320276147563	-0.0219985814001156	0.00879929097652086	0.0421949693330995	0.271050121750593	0.00223640336507043	0.0180570830276132	-0.0583456461420707	-0.0495662589519233	0.135312900648869	-0.007760190441816	0.0717363734925	-0.0135687656334849	0.0388017260586232	0.0269273394759034	0.0323709997012323	0.186083282520045	0.00182356266155561	0.035190365011197	-0.0387487452044484	0.00721646408006413	0.0119459891558773	0.0541584320804199	0.104575175788437	0.0644912688180067	0.02068295829038	-0.0210582117259788	0.0293682832231585	0.0319924763387966	0.151313939998783	-0.0166740408316043	0.083289974504973	0.0907992087479705	0.102588918239251	0.309116260481091	0.110254883809594	0.111395695765434	0.10689790789524	0.284783475318798	0.0469133499918409	0.0085964801466744
MetaB_M141	-0.298103821411734	1.10154940724527e-18	-10.5028647814811	7.3473731400091e-15	3.11182862400386e-14	23.460859852845	-13.5069843286807	Wild_down	-0.229744302429894	-0.254255292762498	-0.203514325649506	-0.254435078111947	-0.249746208742029	-0.237585559675871	-0.214977349389743	-0.212618641862772	-0.260562288173972	-0.26739152449564	0.0799838734287342	0.0396244423461013	0.0122202348563167	0.0162543395473389	0.0577112160984912	0.195864135951001	-0.0296722042204016	0.0967102693828153	0.0143021971240436	-0.0812916281031067	0.103972633684742	-0.0887613189502868	0.0995294421318055	-0.0268214017738071	-0.00515873160018167	0.321419120466452	0.170750396509391	-0.0201556256775792	0.0832153031781156	0.0916618805316237	-0.00350104452718358	-0.00141558025677031	0.0594767785150225	0.0875759666589149	-0.0263470134623351	0.0327105904984993	-0.0244859802230389	0.0423103436200287	0.117950234681706	0.0236510160103644	0.114189606475172	0.0253839727270709	0.0181674404791456	0.212425127135531	0.141602959856627	0.00637889063639868	0.139339640977103	0.226810056176484	0.0431153270942577	0.0181336633092653
MetaB_M094	-0.29832786296775	-1.9897278269454e-17	-10.5263335437468	6.7569445245826e-15	2.94848488345423e-14	23.5444055444483	-13.5304010944588	Wild_down	-0.272445814455183	-0.257016405562671	-0.163385069441141	-0.251477333454384	-0.22192612306715	-0.255613173300814	-0.232451942848346	-0.224076774021985	-0.254000549814676	-0.254229717775651	-0.0326133352663557	0.114426345637318	0.0679118235756357	-0.0619092021526615	-0.00794216912574455	0.0153506536546308	-0.101508221562762	-0.0733361260535737	0.012151765077318	0.0887349103937737	0.148378079938996	-0.0393953027491549	0.112352460693918	0.0080306204649327	0.0812924620909821	0.253839975530099	0.00684138684950072	0.0991797142945678	-0.0201593874079582	0.0876409062633639	-0.0381284795214019	0.102630490601764	0.143570570161253	0.0690036204539386	-0.0136270445240777	0.0181999829151317	0.0363530963682683	-0.0390036681020279	0.0521769824397894	0.0124692277612862	0.111231835891483	0.137749215597201	0.0757781826271259	0.215663230685231	0.112645227485355	0.15481516595343	-0.0286486049773064	0.183111029057987	0.154351178873869	0.167014303846875
MetaB_M019	-0.298545893766212	-5.79050696281058e-17	-10.5492731664085	6.22609714432258e-15	2.80174371494516e-14	23.626005769445	-13.5525715936311	Wild_down	-0.244496308833357	-0.239887831924988	-0.163593092506465	-0.259000017317236	-0.264462273531477	-0.24525978881532	-0.241163575189492	-0.210328983866879	-0.261941765561388	-0.258233512583096	0.0114281860485744	-0.0530415596811584	-0.0530593558312707	-0.0418050499742161	0.0288832083570283	0.0117245065506569	-0.0599798588440483	-0.043217885361399	0.193141626489367	-0.0486644814611456	0.109186932770982	0.066614004578452	0.100649417659843	0.047199981582124	0.0828406612482893	-0.207956633220203	0.0147452925897197	0.0547876698501939	-0.040099276244629	0.0790908717551718	0.0783286929356233	0.128496844331292	0.124273633757364	0.154912992995481	-0.0226618392224343	0.13671772408252	0.0131872884289979	0.114365604165461	0.12464582921623	0.0634727241389412	0.116310406122278	0.13187219113147	0.150382555509191	0.149643701498404	0.119916283694537	0.106954307362792	0.0679383717117977	0.191421824196128	0.132584968394756	0.0531347868165331
MetaB_M114	-0.298868218354448	1.40230708989275e-17	-10.5833691274295	5.51377763979455e-15	2.56123864558199e-14	23.7471777564116	-13.5915499538897	Wild_down	-0.237203047222487	-0.298595991072066	-0.181118698087207	-0.259940001517619	-0.228417244205495	-0.245090600738622	-0.226887618767854	-0.209612095698032	-0.264847054305411	-0.239233395220788	-0.0657130933140102	0.159992965124347	0.145926710589534	-0.0381619269754105	0.0387395449980444	0.0938303712495709	-0.0908534708999325	0.0396580273523701	0.120675608106384	-0.0339952027507101	-0.0330282754024327	-0.039193039492462	0.101193233586598	0.0605366569191591	0.0102623478580335	0.0755757376637497	0.0950253509832839	0.0275260035835234	-0.118638691116621	0.0554313193417903	0.000962917284270307	0.0271759775073499	0.0582222135085262	0.105839263378926	-0.0729275992058012	0.17050359625764	0.0505600625142828	0.158274392276265	0.0645814109781275	-0.00260873591028164	0.186283585108702	0.0818715471169098	0.023097423798651	0.10900564499495	0.0210423751044909	0.149244928045582	0.219095361645571	0.166672636166443	0.209762576888913	0.0594959919712548
MetaB_M027	-0.299763418265798	5.01682029252493e-17	-10.6792321329658	3.92112759005343e-15	1.88214124322565e-14	24.0871304590909	-13.7253477885327	Wild_down	-0.244808048565551	-0.258865487954907	-0.197449508181286	-0.275383967958491	-0.256330455144112	-0.222110377206923	-0.230189036739648	-0.217448496869129	-0.244762893190326	-0.250759074316012	-0.0132734962481465	-0.0544277894020015	-0.00852736302545207	-0.0219139765368232	0.00437858017793474	-0.0258723041660124	-0.0339587183215274	-0.0513893788796893	0.0358274690235659	0.0384348789548915	0.0529673752853004	0.144220930851945	0.00215730795338268	0.00973988535363134	-0.0267825698044498	-0.0804728668466109	-0.0187381557145151	-0.00378044633880826	0.046547587837451	0.0437571306030987	0.0614422597841636	0.147386952175806	0.0594148874432537	0.155915274144241	-0.0532204178269503	0.208467693761732	0.00801017850898914	0.211663613779179	0.124419159855532	0.157645068490268	0.158213333813461	0.107117640613994	0.118972649145882	0.0404531882657694	0.10553167812869	0.096291846113261	0.18331710392744	0.137121116740061	0.233054418510554	0.0979956199938962
MetaB_M080	-0.301118464277417	5.55111512312578e-19	-10.8277101902126	2.31769938864368e-15	1.24645524768561e-14	24.6115192144072	-13.9043233096448	Wild_down	-0.254189079922844	-0.256521972714516	-0.177587140328053	-0.253020759050577	-0.241883542483599	-0.247051047868777	-0.220419243258636	-0.244759937210239	-0.26772764689101	-0.245787344491085	-0.100322163456881	0.0196746310806949	0.135668040802478	0.000725796037553789	0.0409639032348841	0.207563718784696	0.0720720715801603	0.14484311128001	0.0282788007739502	-0.0302708539928876	0.0149641442509126	-0.0265203586232115	0.116224058360534	0.0222364461708888	-0.017127067304663	0.202600888989349	0.191363549478386	-0.0794737772712879	0.0321496444547918	-0.0112933527159978	-0.0131177373358667	0.00847268082151035	0.0607604338093684	0.141497228322293	-0.0171960580257258	0.164131098502738	0.0476313968599379	0.161181895771326	0.0608056645473423	0.0867252072123105	0.0645697180509394	-0.0263002782140354	-0.104399462037681	0.165937876089009	0.0990360085456742	0.135677209158034	0.043090099159373	0.160121766128521	0.126909465748387	0.0790922691915202
MetaB_M037	-0.301004456908163	4.00113969734051e-17	-10.8150572315318	2.4236629816109e-15	1.24645524768561e-14	24.5669346851118	-13.9043233096448	Wild_down	-0.24803562704415	-0.266690544827572	-0.151114438188943	-0.265817177304674	-0.265789487177988	-0.254650809039507	-0.21917495415446	-0.209168889680947	-0.26956271816829	-0.258031009678768	-0.109687527544148	-0.057069851259316	-0.0697769974176102	0.0576821122284398	-0.0314993468919731	0.016020679285372	0.0760466427088553	0.0303982402268712	-0.0375341617904496	-0.0882133246017519	-0.0223105368289753	-0.0484105767423564	0.112635094083689	0.120550412479525	0.125560069822237	-0.0184504124163662	0.0916995081556864	-0.00329427792567666	0.140821730017379	0.0260723516222163	0.0709408127944953	0.0845908471199463	0.098591470823403	0.17361252607983	0.158329972404066	0.0323890911886729	0.14171538139518	0.0640012136034804	0.0531232224724563	0.00763957797373941	0.0801050683525875	0.114932018123206	0.133244190373819	0.246855218152734	0.124977065271783	0.136392410554205	0.118850262667684	0.193179178046967	0.0456799739786898	0.0176463266767085
MetaB_M065	-0.301047121066199	-2.05304523381855e-17	-10.8197887441423	2.38347751921978e-15	1.24645524768561e-14	24.5836091040468	-13.9043233096448	Wild_down	-0.257519419719849	-0.272234842772768	-0.177384224779376	-0.251352698356448	-0.227665610771693	-0.246732013632542	-0.234827683472267	-0.216501494008365	-0.286702602015079	-0.237456379001208	-0.0244071344965363	0.0582503705414157	0.107519459063371	-0.0784339178080716	0.0088903630280443	0.212509191603842	-0.0334986648927127	0.12460561666642	-0.014648348452374	0.00151502194077759	0.00206866144407822	-0.0697173990914143	0.145052554761767	0.0280178245152454	0.10586910015523	0.226332701501453	0.174219801038378	0.0416787655273054	0.0945864785913426	0.0269072938650654	0.0136660372705834	0.0742591931070028	0.100245601836881	0.144576374068695	-0.100979687746808	0.0376084688804454	-0.0497598744315154	0.0565082829701621	0.049356175367438	-0.0304090040742811	0.115971535681993	0.0977225097969433	0.0382176910611499	0.243889983658102	0.0608609060316477	0.057759611318058	0.114860782146284	0.181555427566588	0.046261979807982	0.0188872347096162
MetaB_M134	-0.302298076504277	-3.33066907387547e-17	-10.960417547507	1.45188402279015e-15	8.36285197127128e-15	25.0779693005868	-14.077645590484	Wild_down	-0.244642258709738	-0.270780146564194	-0.167261353694085	-0.253230224126982	-0.252984229770077	-0.251321100758181	-0.227189786310626	-0.213771595287266	-0.279549307857218	-0.257654608955849	-0.0750462531263175	0.0199602059824101	0.0165174037791962	-0.0565657576488819	-0.0546451894994581	0.186926980117765	0.0893401260653969	0.142767356805216	-0.109280858075512	-0.0506400825143212	-0.0378006041473085	-0.0657148086324522	0.0917923601433629	0.0240624797516233	0.0686095003226915	0.0821228266098472	0.176927608755475	-0.0521851708998262	0.116756389712712	-0.0105178406174226	0.0186978987113409	0.0540740924857367	0.060001446860146	0.124347677197246	0.0503172945163989	0.077535199650569	0.0870774014243756	0.109712765575946	0.0659939362696565	0.0215768058348358	0.0613221562735986	0.131851101038274	0.0428274535224866	0.226760866985368	0.158343993392539	0.164233321135916	0.173940914040023	0.132532170070987	0.0736848457170897	0.0801665984474852
