pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
ko04150	-0.0223880281745171	0.150461908667515	-5.06550706356325	5.81156429287493e-06	3.35779270254996e-05	3.40053413197665	-4.47394611907278	Wild_down	0.149143274005317	0.120714247979535	0.135988750010866	0.133887878625586	0.134774643054137	0.123492991947029	0.133262957037587	0.133935547423775	0.132523899111318	0.12779067208386	0.17048978742302	0.149362637055398	0.146742706287176	0.157463804273688	0.159947405093814	0.166180731832024	0.157504573353995	0.160897524021826	0.152690514000887	0.143021124008742	0.161066517781237	0.145350469455659	0.14570483076018	0.148669078742109	0.158235739469433	0.150641281787091	0.151978578452265	0.152772681190559	0.137870465165504	0.159925595291034	0.149533031011476	0.158611689098895	0.161473041789104	0.133479628717867	0.142246590587404	0.136259307544002	0.143156316121854	0.148306941259551	0.158977709113044	0.15706607140823	0.156550886279234	0.160077016599775	0.15316404016497	0.148540461197751	0.183880285543935	0.138976004471964	0.152036529933277	0.196521392981296	0.171182289403833	0.171025293423621
ko04122	-0.0528995251447506	0.0545453338754441	-5.17239725714452	4.00375202999869e-06	2.40225121799922e-05	3.7640658230575	-4.61938157774666	Wild_down	0.0639850221932463	-0.0442083440584908	-0.00848995967704366	0.0457220760372925	0.0183275032095435	-0.0682218542650554	0.0114049993274136	0.0426681801761198	0.037287812969103	0.0237817016843068	0.0368581104272649	0.0540818638214388	0.0974421837667312	0.110903277870363	0.0505728483376567	0.0590025623875407	0.105311705102938	0.0206127243610857	0.0818690698340481	0.07382104601488	0.0803601125882379	0.0400055577719328	0.0484137602345034	0.0673357695612094	0.0833860469459542	0.0714480951819444	0.0194532459490427	0.0658496978925298	0.0765413210219712	0.0474257471853083	0.0858109117036063	0.0886701096998155	0.0476994997026845	0.0486254743392234	0.0703920738603434	0.0356285665962071	0.0336102610381903	0.0485189682657283	0.0733985983768182	0.111448099523755	0.0604939295046034	0.103481052641947	0.0875954335554732	0.0451068952342032	0.0577035773404704	0.0720338019887977	0.0346169295092496	0.11709658112189	0.0371496292707914	0.0552344166453887
ko04148	-0.0587169027799422	0.184668904236062	-5.36686067502237	2.02300752289553e-06	1.31495488988209e-05	4.43111062946097	-4.88108914558587	Wild_down	0.0883518473934035	0.122382562606439	0.163550791789671	0.138587156025599	0.144242635216368	0.129660492125654	0.149513296952725	0.145935233511128	0.148713069383069	0.146016735117026	0.230440607114603	0.209828343035673	0.214080332608009	0.213885594151843	0.225811536384152	0.209319644768174	0.2072769852268	0.219081615324385	0.21394735095006	0.219925520624227	0.204248240154054	0.211423917488187	0.197392616651084	0.20251573992323	0.208216943367368	0.20244588673761	0.21205468039893	0.199425548435837	0.189814299662258	0.201843230010536	0.215144494478488	0.184875618300142	0.17289700528293	0.213789648803133	0.198153321065516	0.217708309701111	0.214028915726494	0.177606262704184	0.18816151565601	0.201267963378778	0.210361939316083	0.157564255117833	0.176916300114953	0.168400049341672	0.180772474742085	0.195644971010528	0.205586330864566	0.0183646442128095	0.186613572027923	0.17965516681976
ko01040	-0.0652959954548405	0.0554366214183618	-5.85889083243311	3.51835247278832e-07	2.49483175343172e-06	6.14551644993743	-5.60295873702253	Wild_down	-0.0060772808891016	0.0455734728592056	-0.0360672720967877	0.00239751703160225	-0.00244691083613054	0.0607695715503581	-0.0290273483739891	0.00358002183388308	0.000835372062025084	-0.00753889259617095	0.0292199251448366	0.12713193826788	0.0856192397239545	0.0861980275469659	0.0206604919639001	0.057604430505424	0.0510488087052884	0.0635032780883883	0.0632547038702491	0.0990500109982035	0.0846579854981197	0.0545200279262627	0.10540354121624	0.0608851452211352	0.0632946522834805	0.0842997667979886	0.0616843886757144	0.0577533726545386	0.0147223230535406	0.0611736781351298	0.0915492437359745	0.058588486711711	0.0849538765788642	0.0608274219810802	0.12697521851294	0.077241614888815	0.123256867148059	0.0883689794128913	0.056858383274494	0.150599486366489	0.0834254230465176	0.0496367667479048	0.0307992247913295	0.0278093330268946	0.0729938842905308	0.0448089834897114	0.074658795986226	-0.016339248745236	0.0607065185020098	0.060427824348749
ko00830	-0.0929271781946788	0.116689884799306	-6.03094526619179	1.89791541396438e-07	1.5089612555642e-06	6.75196992846175	-5.82132191112613	Wild_down	-0.0617568998405283	0.103428841253017	-0.0149290869645129	0.120321806703414	-0.00171198957750755	0.133662583165322	-0.0262142526491599	0.0738861061472968	0.0976731883460481	-0.000878874147757988	0.211083258968665	0.154582754179785	0.172735526446645	0.182711435370223	0.158782096509303	0.156860880636244	0.118943604634299	0.173180980498228	0.189562074204928	0.184288930137514	0.155501670739925	0.138017839193217	0.132826233192135	0.128582595888356	0.159691173736041	0.154679119644301	0.104803949942642	0.161392508923198	0.138815199634005	0.129973359100191	0.14656523087931	0.156971419786439	0.151156471385572	0.0704183501582566	0.134743778762115	0.120958402053736	0.133798584731494	0.136533674722058	0.119609496467771	0.144236525799679	0.0672846029272382	0.142669651941028	0.0944858322818651	0.0731176876824083	0.107671494434219	0.0565208266332813	0.14001328031923	0.060323331396746	0.129306290900617	0.117612692686768
ko00510	-0.0550155832898722	0.142417409061668	-6.09731755255073	1.49492746481435e-07	1.3718157912414e-06	6.98665602231767	-5.86270420219955	Wild_down	0.0927983693314818	0.0813540794817042	0.0618153774873554	0.140585854232224	0.102492048120404	0.0948113116937505	0.0742126551644926	0.124015161699497	0.115007306705734	0.0969572603810552	0.166860979411346	0.157882912566661	0.176876729149062	0.204030067571033	0.139428629524879	0.191431745284584	0.174392764039221	0.144916086233257	0.188133150716912	0.178806425853348	0.132381046139146	0.136526131860515	0.158302902942887	0.163844865628384	0.192637011921609	0.175269143191452	0.156778365935725	0.179491614162098	0.123511528822756	0.146902687422296	0.164638539655805	0.15655335619026	0.121840596394909	0.178936551876846	0.153251850695637	0.137360902154529	0.135460595748656	0.15424431880812	0.133083145012249	0.171691669039953	0.133996027396616	0.118433091439289	0.139590410128006	0.188776097192214	0.09418957235764	0.166330562804036	0.148333157221773	0.0935314869048788	0.135493825858954	0.122680483528141
ko04070	-0.0399425821203151	-0.0225834339501374	-7.00213170302131	5.68002335548485e-09	6.32916888182598e-08	10.210105806714	-7.19865331584914	Wild_down	-0.0229921791697025	-0.0530768669583499	-0.0408041879661837	-0.0712031280023783	-0.060959430696397	-0.059928653234766	-0.0442934207049752	-0.0648383499010307	-0.0627318201639273	-0.0645469596661835	-0.00307210390925003	-0.0244075959814197	-0.00847879932308576	-0.030979557151058	-0.0254876107140039	-0.0209025361356714	-0.0312804257141516	-0.0164714058339916	-0.0215932591413291	-0.0488354149278159	-0.010435631994506	-0.0126689942949765	0.00138633839817157	-0.0169782581626328	-0.0208811665846009	-0.0149288767743913	-0.0307145587086145	-0.0307085161542197	-0.0192308148442552	-0.0440861760174964	-0.0221099555536393	-0.0168200069384991	-0.0160087632568272	0.000307593563268443	-0.00394434558875387	-0.0130086387325287	0.00378687537303979	0.003996365385851	-0.0218363577630738	-0.00072403550459226	-0.00133722346617712	-0.0264275328697717	-0.0222568755166299	-0.0132434289096547	0.00223129523512511	-0.0247190193489112	0.00215029637753766	0.0440894817978606	-0.0058580049846341	-0.0213090563726654
ko00760	-0.0617361856770894	0.0841521054894798	-7.12350693072038	3.66104779699108e-09	4.3932573563893e-08	10.6438976893121	-7.35721335508068	Wild_down	0.0113666883456342	0.0696105950351291	-0.00419435075179093	0.0646859824307303	0.0237139574387257	0.0897396864482222	-0.00458857085516569	0.0387539069538689	0.0430326182534527	0.0155110561792763	0.0648490605980207	0.0876798440618655	0.108197223762093	0.101372323799714	0.0726956000800341	0.108367350444004	0.087744406163267	0.128845690508389	0.118744043757916	0.0802418507230195	0.113728530075876	0.109134583464504	0.119298372112229	0.0843062651483075	0.111216366033675	0.104888191861953	0.124446306572552	0.106947004870685	0.0958580182318941	0.10541462204813	0.116929168124805	0.0828291914266138	0.11876492121441	0.0265625563076016	0.113612191969826	0.0720991149706382	0.124981465313476	0.115682139004914	0.0985866818532481	0.114450432402407	0.0910505670222807	0.102420000319786	0.0700624128541455	0.0627030995740907	0.0861243710354164	0.0717914938050551	0.107906081451309	0.0488991564635828	0.0992055895124794	0.101337416051693
ko00062	-0.0752367759449892	0.162762983437775	-8.14032960597968	9.43444764074121e-11	1.63530425772848e-09	14.2622631937442	-8.7864014325087	Wild_down	0.12551943470088	0.169041432235717	0.0599931743000845	0.0969192246830699	0.0690475454288333	0.180164054013629	0.0735662091133981	0.0894443031412957	0.0981509881135287	0.0638892610874005	0.133374619082474	0.191665077293871	0.162892351394471	0.165964341219137	0.151096193619028	0.155831660614041	0.173956267556643	0.148466054325424	0.167583801359913	0.195746120804246	0.185153308467905	0.145888102983488	0.209646815930196	0.163874276583984	0.160221830704545	0.174733019962596	0.180205390464585	0.167239457989499	0.15612270604713	0.156908748826021	0.172661973547046	0.170096016068232	0.18072023161274	0.17925481829596	0.21571380930035	0.185327988306093	0.207622183924729	0.187578473050568	0.194802395425237	0.234167074643916	0.190003358531662	0.172696441248878	0.175098275883737	0.160180277371488	0.205558392498363	0.176948821711144	0.184939663508474	0.182435534742013	0.18989543111765	0.200142239053439
ko04136	-0.0526994445722323	0.0786677575088019	-10.5206642059629	2.51957498870673e-14	1.3101789941275e-12	22.4091601464002	-11.8826693678163	Wild_down	0.0529301724793356	0.00691163212025039	0.0552011196944437	0.0266699200185443	0.0537469893900229	0.0128991617135267	0.0522015280096382	0.031832521126035	0.0224028272137662	0.050286146744598	0.104177886145852	0.0957630072874373	0.0834312817310828	0.0951836239107763	0.0931014642676513	0.0959916190762942	0.0855511148258769	0.0889664606547801	0.0843917865289194	0.0808106457812036	0.0839486793455418	0.0985070180448548	0.093210904869837	0.10427024597854	0.080974343880676	0.0884782792436274	0.0820952847778577	0.0721745802076196	0.0725798484071299	0.0728582625956421	0.0863055235103682	0.091183977845568	0.0908020930116052	0.0884973182333538	0.0833039381849401	0.106793718246634	0.0891282644967185	0.0886202359833738	0.0964491905350203	0.0717148204654816	0.100911572565734	0.0910814510217345	0.0780982719563307	0.0878434914798974	0.0929349357899843	0.11095142846003	0.0761520101154963	0.131440965412767	0.0721667799353686	0.0774595321183296
