module	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
M116	0.0401961576351953	-0.264910145062976	-0.0859695451091353	-0.0858334150267098	0.263988158088775	0.253632561780656	0.226238654767025	0.23540397207738	0.245359938260287	0.306359208279446	0.342589489278083	0.234999994508498	-0.132901061332451	-0.18209153845694	-0.0330720205503177	-0.0673554157099604	-0.126444034816709	-0.251516131241895	-0.00433165193352225	-0.229733463672943	-0.00925142242001751	-0.192122524057646	-0.285947734125994	-0.197288031158129
M224	-0.1997139199044	-0.228563964083187	-0.179942726184135	-0.324816239834096	0.0470472076283489	-0.0271877518102546	0.337981950945017	0.342237312396963	0.332148871416185	0.161057026107291	0.297823858830372	0.297512744904846	0.0873762610570692	0.00944385103478956	0.0918138446397957	0.00237536303919856	-0.0199803201239713	-0.097411398582589	-0.158966383116823	-0.0547970757990031	-0.0447509461752644	-0.138284229132715	-0.316349942460937	-0.216053394792503
M075	-0.243633073408352	-0.137494847435277	-0.0381235764268436	-0.251395259652579	0.132463211081842	-0.102247656688658	0.362012340574565	0.241055347113655	0.305519381570042	0.362660513421778	0.255155270819651	0.383263339958229	-0.0516467273131408	-0.0821485727485668	-0.0300842261272827	-0.231589451139032	-0.207608500374362	-0.116450629042847	-0.193474501857988	-0.139578501243888	-0.120871524623177	-0.0795953960031731	0.0391093796474785	-0.0552963401020775
M193	-0.267240960260868	0.0449570840567387	0.0105067517101171	0.0620785027484886	-0.240030259674187	-0.230317118849786	0.305226801238186	0.336815875693924	0.328192802986999	0.251559210504954	0.388056120050892	0.284380089312649	-0.241836626252855	-0.0554533756169113	-0.242916253781899	-0.130951044494654	-0.0688663271755577	-0.018131535705634	-0.145887436572858	-0.0956053155110128	-0.146107776730787	-0.069314948891755	-0.0592671693065941	0.00015291052240768
M184	-0.149123287229006	-0.213730907968274	-0.0592725385393688	-0.124573771880752	-0.111465771146542	-0.142273622849316	0.356269880956793	0.297973612514049	0.332140524278223	0.310553692373646	0.244017967489921	0.41292451385226	0.0917153037094995	-0.0368356955886203	-0.0947379729878508	-0.0562189192476422	-0.0542901956611165	-0.0930238820943914	-0.170280277332494	-0.299271145406999	-0.224099774489922	-0.10442486487626	-0.120778939910688	0.00880607203485034
M085	-0.178756162751783	0.0278902547199005	-0.0523346575192179	-0.0404880209251496	-0.31874735166617	-0.238807758273859	0.279664383082278	0.316487732500168	0.327710940123676	0.309682513822637	0.303732883609318	0.342999672953238	-0.20166129711155	-0.310377516866473	-0.134879768717164	-0.104648293083138	-0.0342676130538195	0.0508509210819984	-0.0581438288306536	-0.0358613501970478	-0.169154374424071	-0.00363852128566257	0.0183901687558504	-0.0956429559433033
M192	-0.179326498381803	-0.154211384331749	-0.143119896427553	-0.15450667320548	-0.0264934583023816	-0.0507439056078008	0.324288803199384	0.308022316854852	0.297873069370688	0.263139877182526	0.338320776783406	0.430409865007323	0.00279241397089931	-0.143535577132482	-0.00344417178480802	-0.0524247766966578	0.0132400277302276	-0.0129124138667584	-0.171746108789729	-0.177785807457104	-0.319597788331357	-0.144997555053833	-0.145449823013179	-0.097791311716627
M188	-0.166897165148768	-0.118556489080458	-0.213921920930219	-0.154304105031373	-0.0639935098710689	-0.0630940489163246	0.300586355524877	0.246502571707576	0.3074402786877	0.408685324322675	0.28956244392262	0.385698843382746	-0.0324855992916713	-0.0961346216066143	-0.0986890599454483	-0.22765645375147	-0.00699675158634871	-0.160722284755354	-0.0412508179031392	-0.106381093310751	-0.304892945946331	0.000510852479255778	0.0768247063388576	-0.15983450929097
M005	0.0135071526384254	-0.0153846601395176	-0.0964152393603103	-0.150631027514497	-0.176543672418668	-0.0533817900766631	0.291704889501277	0.422762180645949	0.306557381778574	0.300541116003434	0.263373847714413	0.365397549177055	-0.0804583155099796	-0.234709557973782	-0.180963407776802	-0.250158346999435	-0.201769339081397	-0.158443933040184	-0.0714615857146477	-0.166058602463546	-0.135387681130502	-0.0345092252081085	0.0793850222333093	-0.036952755284396
M140	-0.143853920023592	0.0450410076590739	-0.0147713270109771	-0.0363843306702726	0.035932456075714	-0.0433191686604489	0.324760779835197	0.316557986997039	0.354147881245597	0.252668951205887	0.381208064861797	0.342583475419196	-0.205793519221381	-0.102287163661757	-0.204280964326608	-0.182657036135872	-0.103267971297339	-0.0785135766107711	-0.168153717946754	-0.108499756201447	-0.0412295946858312	-0.198678045760119	-0.22238073358512	-0.198829777501208
