module	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
M099	-0.0514324365550629	-0.051175154595588	-0.165697085453832	-0.0441107020557282	0.257301058969279	0.23207366061226	-0.285140374295642	-0.292148563160599	-0.302360670597407	-0.267650067020743	-0.274760209197183	-0.379179972728072	0.209082387415069	0.139930612916458	0.0924424646683352	0.176854387221172	0.219807166330023	0.215286999817782	0.129263686926741	0.139825637799834	0.234142688345928	0.084926305054367	-0.0031712848026835	-0.0141105356147063
M118	0.149434204404965	0.23671307269284	-0.0424086768888157	0.0780661071566345	0.287545989379897	0.251787381001038	-0.240421329335276	-0.210162195019616	-0.402356570157267	-0.338834589546084	-0.258019589284397	-0.267101653122789	0.277286848256342	0.00283259954432653	0.0624898946232186	0.0206281420038704	0.134350137586451	0.2173219036284	-0.0827099038879752	0.248668756410819	0.115474940257761	-0.0791791710424299	-0.0403044048750737	-0.121101893786837
M203	0.295566868564766	-0.110756780661516	0.0718581115140975	-0.128401117456575	0.253424413346364	0.189659751959615	-0.325910023263134	-0.289280887744207	-0.312760711695508	-0.31867324850914	-0.337624107617783	-0.110159183172515	0.123955437562865	-0.121749499083951	0.22618804479109	0.215844183284251	0.0871545822657035	-0.0821112600623892	0.235728471297178	0.177676394833082	0.0984576728652023	-0.00557119506027015	0.0131475209805196	0.154336561062258
M120	0.247386737764843	0.319706505980796	0.267452535168735	0.325903398669015	0.273427654261644	0.220067122150015	-0.272510960971173	-0.313876672459872	-0.239179341878565	-0.301068963174405	-0.241463812971971	-0.315328126884947	-0.0499428098979309	-0.0101674963464845	-0.0686747127419733	-0.0757864287963463	0.0328055640439663	-0.0539485617785875	0.115435853679359	0.115175443030781	0.0725787796185602	0.0369683676385146	-0.0837498844211116	-0.00121018968286109
M083	0.252751895671641	0.293075523614735	0.278652467393008	0.117665603336858	0.196317221031269	0.158256879820932	-0.244207387433523	-0.252828206863508	-0.218727359971552	-0.242912669208458	-0.373252846930366	-0.329596906342813	0.324853161194648	0.142205676231678	0.0708868134547979	-0.00692710928664575	0.0332397745065768	0.0742090184628254	-0.0596010911344085	0.0994449587465448	0.0498196633991608	-0.00844640493491043	-0.163572690509609	-0.191305984248883
M012	-0.175608630771667	-0.15729259783202	-0.100979220613591	-0.177983170084428	-0.316071871237621	-0.335175067320209	0.274749343100138	0.23385697404112	0.234255928905223	0.373916872127973	0.300857049335474	0.371833570608771	0.11876145187042	-0.117455511769068	0.0450247900324762	-0.114427853175159	-0.0594663421468621	0.0849943737551487	-0.18483258876082	-0.153560530581231	-0.156979079557558	-0.0129855092193812	0.0156649882501849	0.0089026310426818
M043	-0.27168899059966	-0.22980430198884	-0.286554995101121	-0.271014344679326	-0.236325765143849	-0.26532616152266	0.311446121472747	0.283244676736652	0.285504788645726	0.2913011760472	0.255689920193778	0.268108447642254	0.0182921068492581	0.109105327504144	0.0015529672309736	-0.0335669291915982	0.118765120823796	0.173202592106523	-0.0754482099246843	-0.0829804440702863	-0.16427492533569	-0.0537267057383739	-0.062718883995269	-0.0827825879616921
M164	-0.0827256811179534	-0.118684428172617	-0.00767510650845623	0.00180819749613059	0.000505018714210971	-0.145061278024847	0.356287770058882	0.320472775753507	0.224239583134933	0.110111738898316	0.417788564284236	0.287413871110715	0.00228360070643355	-0.0714702189940027	-0.117470264793187	-0.0935190686807984	-0.219013898047668	-0.429975607895961	-0.0469443140989017	0.0389692590931544	-0.1316923545097	-0.0526172226773211	-0.33933333687295	0.0963024011438404
M191	-0.146131795761002	0.00876972536059419	-0.0927428606069967	-0.0391121867292979	-0.102164923520928	0.026817320018974	0.29605586287607	0.285037880766462	0.172316344197259	0.213512142599725	0.400664797562315	0.339044833565432	-0.24302827185362	-0.257948496933869	-0.281749527536134	-0.262978946564183	-0.29295006274565	-0.183615102012047	0.16747720462756	-0.00995506898341044	0.024236748872247	0.0718287539009385	0.00665142329410887	-0.100035794394549
M020	-0.275858483799514	-0.172872744246597	-0.161098226362592	-0.21008249142497	-0.314920661104164	-0.32043540930102	0.30235121715537	0.253252199287123	0.301208016631301	0.334582586069849	0.247074159282121	0.32992720781385	0.0124746538055838	-0.101273959465092	-0.0239433896833872	-0.145574816445918	-0.184015183937001	-0.067100575583963	-0.00999107160409045	0.0243570856728185	-0.0513311108919121	0.0437763817050001	0.10508565315533	0.084408963271877
