ID	AB1	AB10	AB2	AB3	AB4	AB5	AB6	AB7	AB8	AB9	CB1	CB10	CB2	CB3	CB4	CB5	CB6	CB7	CB8	CB9	FB1	FB10	FB2	FB3	FB4	FB5	FB6	FB7	FB8	FB9	HB1	HB10	HB2	HB3	HB4	HB5	HB6	HB7	HB8	HB9	WB1	WB10	WB2	WB3	WB4	WB5	WB6	WB7	WB8	WB9
pos_12395	10.2621279130183	11.2730218764963	10.1717138669652	11.496235410623	10.8320804311817	9.4277663419231	12.3645577557756	12.2722974305831	10.4844987749901	10.0636757835575	14.5223086309818	17.3336919161237	15.6263203391075	15.7376392037338	15.0819167694677	13.9458004962591	17.3133400012509	14.9653182464005	16.8933666087725	14.6908825554976	16.0654383814533	15.3469971111842	15.9430102235645	14.5551959837727	18.4461778877906	14.0192871632195	16.4665756079536	16.18004525484	15.7484123898906	15.0111491243639	14.9963683029501	15.9190311706445	15.3436902369514	13.7911604002703	17.5853522666023	15.9803542748146	14.4199504369908	13.9670723751688	16.7737045654035	15.4936798467726	16.4841449798118	15.0842205043186	13.9546286768872	17.0812404850528	14.8348032019573	15.6518211627359	13.9456996049253	15.4928531665912	14.8114751257141	16.6687418555378
pos_13677	11.3659619627471	9.56385230498465	9.3131195494387	10.0485467310256	9.04450834568098	10.3660883595652	10.0416727380922	5.57360546460382	9.51824700985058	9.41706284996913	14.3875585080573	17.9507898541295	18.2475255034391	14.8651057045837	15.7884035065046	14.3870572043362	16.1290040033787	13.5347672292986	18.5043922596339	14.5320365371896	16.5716037891761	17.8617660053585	15.5307405169515	14.5454666620323	17.8583160526984	16.5815888607753	16.7492038457244	20.290355908426	14.0811365387489	15.7361823200978	12.4786768983177	17.0732388132852	13.5831716224138	16.0318983351984	18.7662079063057	15.0161992258158	13.3193171424083	12.3915619642345	18.0848285017232	14.1461824851695	17.5560310616784	13.5744486723011	12.2334256514861	16.3584397907153	15.9525722269632	16.3009885800863	14.1645847710263	16.5486606523331	14.9709365495621	12.8348017250353
pos_13810	14.9003433941875	15.0511184369221	14.9517611573661	16.0464751805567	14.7494063292373	14.7914633812402	14.8249959288144	15.4006341702832	15.5634937109916	14.8347607534252	14.2910500103294	13.3218508128288	11.4326275237656	10.6038440939119	13.0121200831678	11.3413915958388	13.9251520294612	13.9653028545537	12.9856721464201	11.9603025220255	11.1476145521004	10.8445029153879	11.9503228349508	12.0752604732168	12.5749920510035	13.1990221582678	15.9800213217937	14.48818815	11.5222194512602	12.3240478193218	11.2684645201664	12.6979063373975	11.3285225067796	10.9772940934722	14.5866149766564	15.0088395421021	11.8390099723886	10.8999509379352	15.0450395848187	15.1247251952029	13.0028490299758	14.0183701532649	12.5503349821182	13.7943044998976	10.3750218625169	9.00162123051811	11.3427390011267	11.7432146684005	11.7060715252689	14.2800428220981
pos_15078	14.2259171478566	15.3753843023997	13.8772557193991	14.112246087807	13.5704149167661	15.4601821425687	13.7832006898965	13.8710772990834	14.3833194756851	13.7266778471935	22.4383524852991	23.3511839984987	20.8221962492448	22.7204208759153	22.0884742163291	21.8542192900674	23.4186800213675	23.3753996922535	24.3689168558744	23.1855851616642	21.8450999167096	21.3346537936527	22.5600103673954	22.6955392227749	23.0137413566255	22.7320564545543	24.7774711038319	21.7821466591737	23.4673064687328	25.2953843299305	21.7142943220183	22.605362787069	22.5560383807126	25.6780247703474	23.562368506418	23.2788556640858	24.4124215073302	21.7735243162473	24.5191383106064	23.6561798353815	23.4177453668823	22.5324013067912	23.6877165558399	23.3164114938642	20.9090048157052	22.5821195207086	23.8885936932771	23.5906998839666	21.6319921638154	23.377879242056
pos_15187	19.5983971374911	19.369340062573	19.4813657751187	20.663735248511	19.407778015628	19.3002152880342	19.5831862277063	19.9163958527718	20.0586767828686	19.4403770137394	21.9655801919258	22.7685581046586	19.8472972977272	21.9399647029037	20.9670752803058	20.9423909966656	23.2947340999784	23.1901862640091	23.3256368803635	22.1479423705796	21.0354206169485	20.5959439399242	21.093351647199	21.4522018525438	22.0374040073691	21.9177309544159	23.4372328701853	22.3050864737317	23.3148298286949	24.0247776433117	20.4133274474771	20.9020262813048	21.2710742478029	24.5509012774456	21.2405602488779	22.7457336705971	21.6845320189601	20.4557572003562	22.8050337203018	22.6741151539445	22.6551653024076	21.8187722957469	22.8349603802248	23.4455030269935	20.7421308079194	21.0913707577469	23.7226199250998	22.4269604448066	20.2552524078729	22.7967565550979
pos_15907	15.392948344797	15.3162113489366	15.0173486918629	16.5529324796773	15.1626109418251	15.1005087373494	15.1668313784999	15.9885992776029	15.8413205760457	15.0187335739026	12.537507952704	15.5513685755624	13.1545297717155	11.9652745290494	14.2082593209859	12.758413956055	14.477340467458	17.9029284984054	16.834720652014	12.4566744373991	14.305425388705	12.6637938708639	13.7317856175547	11.1452424618985	14.2737910033842	13.9588021958229	17.3924445503171	17.3628289625379	7.93366315497546	18.2047155235374	12.0945189403141	13.9978694053658	12.6879636064317	21.748557352134	12.7916457256923	15.9321385156298	15.2421191368504	11.3527128895647	19.5610577899157	15.2468563897897	16.5378599800029	15.432636913395	14.057519411511	17.6238404722184	12.8323566388886	10.973384823616	16.082274446757	10.9162996615974	15.6335962438781	20.1418082074931
pos_16245	18.0269046337004	17.8416379658038	18.022176560352	19.1590802004612	17.76760404928	17.8797233407085	18.0203089213316	18.2816323770291	18.5355117399143	17.9597753892751	18.8359040027277	19.5606107288969	17.0882622099421	18.7315519773001	18.0030330665788	17.8413009483073	19.8662423405165	20.3842055226854	20.0101224807434	18.9317243168704	18.3474610615587	18.3942893465074	18.8486233921272	18.5566523101524	19.0194904819795	16.750794190025	20.5115714775522	19.0324890894989	21.090200285332	20.6480625890453	17.5211935846829	18.4527161085184	18.4693961024192	21.516485545566	19.8836223469584	20.8098021416221	19.4060569192464	17.6956356003765	20.4232518551991	20.6301182834233	20.5199688555425	18.526167000483	19.6813538809	20.7730739836754	19.1580800705883	18.2031307693048	20.714498969185	18.5439257858588	18.2982941554345	19.4737415161491
pos_16935	16.6188909291348	16.6403510497264	16.3565569092983	17.5945344934651	16.546890216058	16.4974378136793	16.4934099561879	17.0273780140619	16.871783229645	16.416461501872	17.9450827459226	19.6441472848879	17.5596059188633	17.9704544292009	17.7774205015099	18.1019754130174	19.2340832531276	19.3844210214212	19.4305698026263	19.2905925009116	19.0304102936152	18.0844061315013	19.2620273941472	17.9869510903202	19.2670332987457	17.7776826072855	19.6051029820522	21.3522804956963	19.3107505406551	19.4793513133393	20.1998363863864	20.3089726911391	17.6665806837841	19.4604027787852	18.8743613250199	18.2860867892675	20.2239441032617	19.2651383117418	18.9578448580311	18.9126228499658	18.973415461505	18.5710890734398	18.4505635780681	20.6824148571582	17.6848036195196	18.319300266235	18.6973334251852	18.7568877922304	17.2179298672694	18.3632984309453
pos_17642	2.27580832490342	5.44749061222157	4.62507372579067	0.667552278422961	4.14168702309141	5.50038898168931	4.56062579499989	-0.12507309472914	4.79444813556802	3.29576248126903	8.38573844560065	10.0002730070215	8.00467806998572	7.7008343071605	8.13552651315005	10.768424815396	8.91748673053585	9.83032643592586	12.0764287927251	10.9622648486765	9.9785343680739	10.2434256629994	10.2703435911149	6.13035101409217	9.55240841201148	7.14165086884958	9.51463447907834	10.3029514007649	9.74803448666431	8.03072072571747	11.3103586739901	10.5712454186048	6.37556894455586	10.9427616080136	6.29947566908938	9.22165884389963	12.3201122307348	9.10606590979584	9.40344247255264	9.942594297657	18.5738113580045	9.32691519088619	7.00173244201755	10.5629423269592	8.38287276682111	9.99070254250186	8.65138922653956	5.47890805623564	8.92214055253077	8.14588207210088
pos_18826	16.9083517007514	16.7626092860306	16.8674379701733	17.6177783708554	16.6809896130188	16.6836618499436	16.9084270997036	17.0143999715389	17.1599366620978	16.6702412777073	15.8283232856829	16.4591164016382	14.6726378602928	16.0375132255524	16.1306771796276	17.0756770531325	16.5845479958292	16.8582570427634	16.3604997361654	16.5581761368046	16.6094884694178	15.7191441570682	16.851468357525	16.4127041182664	16.3631182110758	15.61259836484	16.4737137415838	16.9738473616215	17.2129257014834	16.6613631630964	18.2238093042334	17.9040133745994	16.2115608936929	16.6792514452867	16.0810323370914	18.321187179737	17.163343220137	17.3028859029527	16.0591510042267	18.0257848643142	16.5546223138828	15.9069410362201	16.4705849348393	17.0534519061825	16.435706137113	15.3918626153516	16.2748829241064	15.8355094210875	15.107002308711	16.0509797665492
pos_18862	13.3388519843266	12.9606945172497	12.8037877450015	14.5195287217427	13.024381667454	13.0819406952906	12.9837545018298	13.518557082212	13.7489934730743	12.9592308430925	9.13521926785418	8.40682695123456	9.19801121831998	11.2373321525674	8.57917054888253	8.47342227785126	9.78559745032887	10.0744471108402	10.4443864642854	9.02430475669199	8.74655886193879	8.73493368626016	8.87522120538024	10.3772725523163	9.10514153876872	9.96626370288561	10.5774813930053	8.33733172877851	9.78511117462325	9.28432307621153	8.74001957012599	6.83807794220759	9.25407306110782	11.2930741079603	10.8016368851446	9.92165298424507	13.7234134414734	8.4101909683041	10.1740308596722	9.96515795155744	11.4270714098208	9.29565249812774	9.44259739532681	13.2281922442228	10.3640600850909	9.2139580555114	10.1167662984262	9.23950587481883	8.85615841790943	11.4406586552623
pos_20375	14.9610069116258	14.5662833969113	14.6192367233705	15.433020610807	14.5265473895027	14.5479132475628	14.5871701858002	14.8981787784427	15.1324626263445	14.5680483905698	14.4076409595311	15.1568021065562	12.611109730941	14.4740247882379	13.7260255351882	12.8166048954905	14.9632875276306	15.5509813542372	15.8977618937171	15.7032896092732	14.1517253662348	13.7521775750254	13.2901872705949	14.097861087632	14.4603374476179	11.4587786831646	15.4370252135367	14.4943484888034	15.8160293633719	15.3736836239242	12.3816301272378	12.852112482571	14.5863659236561	15.3740924820418	13.7020984628149	14.3505493091645	15.0875769520256	13.0431726088264	14.6854273409008	14.3385077571758	14.5079382566361	14.5413478039653	14.4161283965073	13.358839552048	12.5477311635676	13.9958123200552	16.0575488495078	14.8174699160517	14.1490157093582	14.3398856753327
pos_20896	11.0527247811898	10.8351805147634	10.6035436518983	10.9698603073368	10.1810060402046	11.1217382463635	10.7052821924092	10.9526456651099	11.1417260646511	11.0583409554671	12.6867335090905	12.2971686208777	10.8975502373915	13.5544785493964	11.7028250083902	12.8018471195023	10.0321802399155	13.0164352284609	13.9702095823898	6.95932677360327	10.1321165773515	12.0266012411756	9.75013899834773	6.47650632316038	12.9809064292169	12.6730639635583	11.9836572071659	13.5319334465164	13.1353993835676	18.9036298006366	12.2087899813042	12.9857715564182	9.71241209543534	13.8621948861555	11.9304601915473	12.9730513102065	11.79797249119	11.4908095162161	13.315842069415	12.9648107986199	14.3064645557625	12.820289151023	13.3154146161343	11.3038579194547	11.9256734476631	12.9034332011721	14.8342146441542	9.49492257477502	13.1443482269963	12.5629223394019
pos_21050	11.6315237488775	12.1152107895139	11.8957079334164	13.2849603002532	11.8386305435385	11.7602021885641	11.8342371097893	12.2695556607696	12.6114831694277	12.1354959233028	13.0773836931319	13.8428898171617	13.3271234977746	12.9070109374669	11.6636419573178	11.8824821898311	13.1220633710329	14.1864115658412	12.5466863134508	11.736253612361	15.0841346054057	12.3955468722505	15.8138525778086	13.7051856377838	16.7577464132684	11.0998042538512	14.5245264157027	14.1528478256381	14.1687090961195	11.8515073557016	13.1829943891221	13.8694313834323	12.6572922496888	12.0889204753962	14.4019487383924	11.9177735504818	11.5369085688994	12.2404322993587	13.8622147446615	10.8452843079617	13.453773394307	12.5606040829116	12.472805492393	13.802988952086	12.302188164527	12.5431472856289	12.4762188726491	13.3823625589842	13.5594787508153	12.3289776220155
pos_21156	8.73128305790924	7.9099730044621	6.90572097478305	7.70684055638263	8.35804097689042	7.29272071533749	8.13681561946477	8.15470050385839	6.98856882597543	7.01111583176109	5.9683766119517	6.99140795412466	1.7062663141328	2.80065826317558	-0.038348509988086	10.9339978403198	6.83634595537713	11.9268242495301	7.34495838241006	8.78611436935336	8.14207179111592	6.9696192406253	11.7242736580816	14.08360131301	8.14567378702116	9.94862351863357	6.53892552773429	15.4451103481618	1.73233973894259	8.00179240186459	6.00409175858591	6.34216554294168	8.49398506426506	6.24382265332585	1.05350387548427	-0.107265345430204	12.0235256389037	6.55955349310315	6.5369897400693	1.56610806018872	8.84934213440819	6.02535293274612	6.70540294488397	16.9808829799781	12.3898357478911	7.80742994218135	8.02891526115165	8.64374347994406	1.56927358539737	6.47276956425199
pos_22064	11.1200143148781	10.9061765794528	11.6138337260826	12.8621994207548	10.9048950787399	10.9488292734	11.6147619278703	11.9077578769923	12.0335384376456	11.1311734350896	17.4618917059523	16.3261188457013	13.0253964851867	13.3396669215053	14.2171963239437	13.6519347822145	15.725887888136	15.0366816853568	15.1273886043845	15.7840321087503	13.8034043700557	13.7296631645784	14.430928578821	14.4368415362711	14.5636905716092	10.0671979881476	15.5454031849022	16.3810867484228	15.8643788223242	15.7902372838742	15.5419538948332	15.1473781512539	14.0266514941764	14.0072098880491	14.1612599424729	14.3229947418251	12.9319160778276	14.520356846686	13.8792610787549	13.3294123643426	14.0546112380645	14.4239821910491	14.0372564922648	15.3567647864035	13.0751913683087	14.8904576615864	14.9131950347145	14.3916210020663	14.7926003786292	13.8563967464167
pos_22874	14.7000236516389	14.4711283655384	14.5669261416936	15.6110946185064	14.4059427867837	14.3362748996749	14.644175539495	14.8700630572753	15.0353536604471	14.4511219466591	15.5084298351627	15.5303029780509	18.5265243844501	19.8346486664946	15.0038140207011	15.0442288147436	16.4583816156304	16.2791328052587	16.3060268249453	16.2937239574058	14.605294270214	15.857403254897	16.788624663296	14.6590739321077	16.3638946720648	15.1732908439802	17.1543828798396	15.2444130901839	17.6299953169543	16.4231530376574	15.1488138783717	15.1782036474126	14.6910720054536	17.3465885746654	15.1672113598824	16.0258517547799	17.1045145928752	14.4440308160092	15.8693242139288	16.3482442367686	20.0275111006845	16.3730885848767	19.8706386050569	18.5705540147951	15.5019776300249	16.0512180002225	20.4968041283164	16.68306962063	16.3664591401366	19.3737561003054
pos_23895	11.2455574074849	13.7426339059663	11.6472585611221	10.9123471199887	13.0671839087394	13.914707436644	11.5662439760734	12.8372228375024	11.1459027619107	12.5218639761623	15.1091874214313	8.29014034024645	12.4287129543553	8.46158427972619	12.7312520120406	13.1122138577241	11.9113505584553	9.71458804098934	10.5444955850172	14.1439524910417	7.28417152745018	8.39912433794831	8.68420560948624	16.6598591815697	9.1571644744454	13.8705192509578	7.27320704046161	18.4959464206182	9.08497048288838	9.47598707660223	10.3079857780577	13.0003338100279	8.4501782098593	10.6990815845423	15.1631662969241	12.5129231358303	15.4846142902576	10.2705979324356	13.2815999770599	13.9678100619682	12.829742882142	12.5193208160375	5.98536707640393	15.4531849987846	10.1760288973305	14.2788741834273	7.80888977046711	6.34177703078579	8.55615299645205	8.57523107733058
pos_24225	15.0527665270098	14.744526033928	12.4526606469067	12.944997414333	13.3760342979574	14.5170873195576	14.1261747174652	13.3919471036547	14.5559741490382	12.9192496590036	16.7198381959658	16.6461102479383	15.6842044394633	13.8066756992432	16.0390841892865	17.0558541820502	15.6288897347282	16.9407766008768	18.1345857326649	16.4050932242093	14.1707482149388	13.8329415150461	14.6871018149627	14.1439432378492	15.9291309039037	17.051587463789	14.9403696124562	17.6092338332106	15.9884647799391	17.4830216427816	15.8797824906378	15.7760920819438	14.1969374526774	16.6583965561109	15.2333745614175	15.5312197434944	13.3256919946912	15.0740856254092	15.692993003904	15.1603036741945	14.1448293368597	16.5810355314262	14.6604167961523	16.8184216802136	13.4522366541259	14.6924203765265	15.0905242412155	16.9278555080968	16.4015180902804	18.3687496042248
neg_1190	11.5572496729097	11.1852779037409	11.3363803930035	14.5860821612696	11.3097396365608	10.616917033215	11.414351904349	11.8366216058291	12.1721806956495	11.2187808241376	13.310361489443	12.4128792846363	11.6452879381175	13.5363972554564	12.936594755341	13.6697222559181	12.2207546779192	15.7222491332177	9.04423238253933	12.3271145002908	11.3110824754728	11.474698378323	11.5859441007712	10.1197014721747	11.5998429279172	15.9809361775169	9.20610378118585	11.8674318731202	12.637492178388	13.5677352483004	16.0931832326594	14.0568884293227	11.7603920495786	14.8756582381091	11.179118989863	12.9427952127576	12.3879686648955	13.107907501366	12.2036260018218	12.7084602727054	12.256613669493	12.4919705117363	10.5542368515813	12.6851381410194	8.59101319463918	12.09136543177	12.9516847667382	12.1202889055695	13.5150252847323	14.871522101793
neg_2952	10.2161892148439	10.1653584798714	9.82280383486619	10.2139106041849	9.6279575056929	9.32969396893012	10.2023272662272	10.0919962991875	10.3191933263922	9.60297332560399	12.7209954966166	9.61997481785466	11.0195741761866	12.192758903843	12.5810870125413	13.7031327744599	9.07033973761739	12.2272675007145	10.6752118843216	9.72058636341327	10.0809460935828	10.6653299802697	10.2783365414253	9.05102590501374	11.2845442793308	12.9843121025855	10.8446501540754	9.74723023364452	11.401312566054	10.3880201147473	14.8298202479676	14.0386968887007	8.42621973981761	11.1601596527664	5.9481196413016	14.6885277012443	11.0956626329167	13.4494242493935	8.80357258012998	13.9140683781699	11.6360086748792	10.6065481564284	12.5881720301016	12.1325012700019	13.1640218815246	10.7234415638598	12.8562624651066	8.52487243881251	10.5426638096974	10.0091242283477
neg_3582	14.0265003210025	14.0539469560234	14.7686904552573	15.6960671059905	13.8867185603204	14.0782090515343	14.4802628433503	14.6306464902867	14.8544626758382	14.3890558940767	12.3315712159259	13.7736427307033	12.5613971869863	13.6712659078706	13.1998046747543	13.2432854014724	14.411012800818	16.2114628397742	15.9173545725199	12.7742756136453	12.5985991319375	12.1382148551583	13.2849426523602	11.6000509666532	13.6232184888054	15.4356588114523	13.2226332105517	15.5054321820365	14.0269952566618	15.7687374874039	15.1669065064276	14.6299355987391	14.2099927294716	16.8578063463609	12.5667374874556	16.3794936061291	12.2085201400547	14.1049193744335	14.5439490547397	15.7586607638689	14.6964171058773	14.5923236565623	15.4824090817293	12.9238186468928	11.5884203632347	13.6092911614528	16.5433833048706	13.4834323820028	14.7284483112141	14.6703244265056
neg_3872	8.47003473319049	8.17024071674517	8.27307514552392	9.41526793412811	7.80132029278367	8.26592867554282	8.56730855564118	8.48725652144145	8.74858371012047	7.87226494472327	13.5033832728295	11.4934910827155	11.3079006450513	11.7543236540728	16.5632887602893	12.3615250675688	13.90733549021	14.5878228723986	14.7857697408055	13.1121070181658	13.4706720930945	12.2592147950557	13.5130258561952	13.4767838751073	13.7071175217076	12.7043381821313	15.1103956190044	14.4738817622709	14.3559079194319	14.1849124362021	13.0944576069344	12.7523414801963	12.8835881323589	14.4591236616237	13.3004360235873	12.9334771729908	14.6214771513613	12.381961400036	13.3994458851443	12.9301400414604	14.0866148261729	12.6064895426147	12.8524606465609	15.2146240957906	12.4804356995721	12.4042490917715	13.5815157576284	14.422367287972	12.2285566015204	13.1382274606206
neg_4565	17.2130161745382	17.150868042783	17.1237637518808	18.1774595126945	16.9227633731785	17.0430939276432	17.1666916541995	17.4519222367217	17.6095864307897	17.035605212931	14.4614857047065	15.9634720702572	16.329390414545	15.3700681041145	13.5640371502675	14.1008331151492	14.9434686684949	14.6974989989844	14.5497924372103	16.322704572534	15.8517481687629	14.4399942840898	16.0540864599988	15.2572570354327	16.2224249375234	12.890437477632	14.6374712542273	14.8679484990448	15.2553024570193	16.389817146537	17.9294412806069	17.0704425950126	16.1183771760517	15.0843472798175	14.0443513245772	13.7308510700417	19.6719592636468	17.2332557171337	14.4024258009711	15.7852231056059	16.7185015442028	13.9076087869	17.0907013909393	17.2142500004438	13.5755540199656	14.6777097902374	15.8136563974577	16.3841223011566	13.1587330371538	15.4599862531657
neg_5198	3.44661424692786	2.68534822822786	2.6049692103158	2.75817483602673	1.93015005248922	4.16916485221387	2.82228197256472	3.82028588894795	2.52003447307525	2.65368555568781	6.0302502921463	5.59155331769768	6.02753153127547	5.64226755507908	4.83861952496579	8.07036241826497	5.70561790546803	6.10863324113607	6.27896541201865	6.16140394844593	5.58076500850473	2.88387205792953	4.74486058017102	15.2146226798522	6.91795606105575	8.66997031465216	7.48518857388523	8.37551253130193	5.82293784339265	7.43395514446083	5.01331638343093	2.38617531281774	4.81381740789606	7.74892860216698	5.21139543925889	5.60155716730376	7.05682785324183	-0.0497701948658282	5.91531215564706	4.31485023243482	8.58230241360204	5.09535396300446	6.4544211578192	8.41015071588761	7.5315903205328	5.9448988031384	7.61207827366355	4.44617150747172	5.51990776238952	8.01740207066346
neg_5873	10.2927798699507	11.8945015636323	10.3485903193779	10.2574182049747	10.5490011276268	12.1711999656716	10.3737282743817	10.4083111756363	9.62369391393357	10.5808878485902	17.7451582629028	8.13274028658518	11.7390044534063	11.7673894745568	11.8827354182406	13.9025942307098	12.781298002359	12.2021133409841	12.400985914878	14.3719192939652	8.68944072503084	10.8140309498012	11.1588895868138	11.7445492159698	9.82310397577545	14.2917127976342	10.4069937589642	18.3235834329998	10.7417037619343	11.3090575022082	11.4746524008631	11.4810973715742	12.0753782325157	13.3931688365648	12.5213882983943	13.4244514921452	15.2333742779079	11.5423499901057	12.6615925007057	13.9130080674657	11.3427881426573	12.9425827724126	11.7422704928987	16.6228601066711	9.72702325094035	12.1613414611106	11.9199440949612	11.6382910824037	11.3969948019454	11.9377103449192
neg_6204	9.04472439819681	7.67408351486004	8.9648213426443	10.1933165945001	9.42471162253311	9.71008829384563	9.5146098390822	9.1438967184491	9.48027013211013	8.76609418228078	17.8669636757017	16.0730969605493	14.252898758418	16.8890952183666	13.8069572284532	15.6258822821909	15.4572889299861	19.0690331594558	16.7462199722448	15.0932698448267	17.221014037617	18.1757334832106	15.7182318666976	15.4925652027031	14.5209278116295	12.8540269723407	17.5453538955043	15.9579678153538	19.6165522922152	17.5308311262665	12.9817479602941	14.3112502509518	14.1332950731294	16.3525492736345	15.631475229715	18.003321131762	15.684620240817	13.2428265381135	15.7759907241788	17.7728136000804	18.7608572717515	16.6295503624826	15.4511528660307	19.5177936707645	18.4353613427717	16.9338835902964	19.2565216846246	16.2233594780886	14.8168843700798	18.0236839313066
neg_6580	14.122357212059	14.4636062607494	14.4996773307522	14.7474256587332	14.2338384392141	14.0480189601485	14.4509004899832	14.4550262311892	14.5850338911087	14.2642208971185	13.2632167447177	11.9615952089733	8.48948498447771	13.6151409458571	11.7522450126256	10.6798580651209	12.8371440545009	12.9858084626042	11.7171834451726	9.20858225175125	12.1176150844598	11.7569293448092	14.0315728671205	11.1354778528459	8.9112367446059	11.7942871471907	16.2062863099595	14.1705214675891	13.6062888635351	12.9514271696971	13.5972585190524	12.6764146639522	14.6713863479483	12.837022555203	12.6656923609612	14.5293345453557	9.59106010521768	13.5148240480463	12.7571689888094	13.4706299398046	12.4373341812666	14.0485821752245	13.5085844134708	12.1070825981783	12.977021480287	9.53371268702504	13.5412086534554	10.4767466575025	11.3052748414338	12.0445335676747
neg_6628	8.82552945659616	8.93190615090429	8.66690707167368	10.264502391479	9.00511024562438	8.65419865378549	9.10665057205369	8.94124008256071	9.09963808831479	8.81554159521658	14.4984396335048	18.3693574036469	13.8864728577476	14.980793636009	17.9920922297141	15.3550620969029	15.9916224467918	16.5721564966721	16.2864822401336	15.4882799880931	14.9785435275534	14.8508249288316	15.008693509531	10.6731805834018	15.6964595891039	18.7006238343837	16.1467542194436	16.1273710140444	16.3961207656638	17.0719091722856	16.119042848382	15.4443772949999	14.4530641871222	16.6857821399043	14.7478970883011	16.0114515686206	15.3323588951735	14.8404067014381	15.6326952757966	15.7081795439748	15.8740892413783	15.5943516591094	15.4684736524828	17.6970494997822	13.8626510877562	14.9640856127224	16.2735688224677	15.5140482370978	14.9081438957483	18.5569435574765
neg_8532	12.7861882484893	12.5977147385156	12.5360856753186	13.5944351895868	12.5615393911555	12.4775864938131	12.7931869589438	12.9192969448697	12.9994823896219	12.6178408672112	16.0404671916558	16.4764282330836	15.3858490262681	16.5614559524245	16.3340036765611	15.4839252512606	17.1779738379461	17.1407957984748	18.3627189617764	16.6548464812513	17.1446920536094	15.7304500500209	17.1335323940684	15.8626617016216	16.0978933600442	14.9984374349652	18.1419123012733	18.1873320094231	18.0617278930098	17.3066830785977	16.6444032563103	16.9561846931684	16.3939831799221	16.9379283242411	17.2304811831029	16.4805380371196	17.6183174054112	16.3339462083144	16.9948475946108	16.7489885396066	16.4380835573286	16.8544057832237	16.4202768738815	17.0940213262024	14.9941301099186	15.4237059632504	15.8608390102028	17.8900995368117	15.8472162567672	16.6809483705541
neg_8654	9.19039602614178	10.1164079608893	8.42498698829814	10.3485377999689	8.78809265692518	8.73678578495051	8.55953913156491	8.54923228815765	9.84026488948026	8.83376920391717	10.1344412425393	11.6447710361908	16.512794017913	9.21496029535061	11.6120506038959	14.5044648397349	11.2233427628146	12.4365474825702	12.3813637341572	10.056837872794	11.1678597351357	12.6729233382971	11.2269596978977	9.85657990211958	11.4222366518657	14.0734616864874	12.2950405336372	13.6392458240936	13.2099240252214	13.0209702417531	10.373778638217	10.6272025459734	10.287308580791	12.5528606278976	11.0723774410335	11.3055061038434	12.1077692010207	10.0629823025797	11.2336841562279	11.4748081166434	13.1690313157177	11.1095001631362	11.749694516313	13.1371090944875	18.6539063113434	11.442387850945	12.6899115252412	9.45628857311151	12.0797197359734	12.3086897691862
neg_9312	7.35909072745229	6.86000995896952	5.7445724233029	8.37904874465339	6.79952809373918	7.17510272560388	7.01047411891837	7.04676323712266	7.25868723343828	6.35777862805199	10.9155209981847	11.7339866979325	9.65860638839375	10.0873440515887	10.5488473393463	10.4795032413235	11.4963907378122	12.2008057238805	12.564909586211	10.6424437358194	10.9535832826995	10.0015163705315	11.1052953463693	11.1117745200881	11.2376951980495	15.8639567447262	12.1167671346068	13.7200341293015	11.940048537238	12.134342682811	11.7333128209889	11.5910059446594	10.8450476771355	13.0119565330789	12.0343848466618	11.9280958643068	12.7313792238102	11.0983900401644	12.172383752622	12.0163394472811	11.5157080272467	11.0805176967783	11.1065475913208	12.7758616868297	10.0632004175638	10.3847046315127	11.2504788434166	10.6663903071019	10.2881328268969	11.2378786899092
neg_10339	12.1339889289679	11.7635109741981	12.2114701285185	12.89731879737	11.9221058008651	11.8736906569512	12.1259083104092	11.1031542906444	12.3615289543538	10.5821816237012	17.5407828722233	16.627630926275	15.1999640642995	17.256944091768	17.1438042754286	15.3681467946561	18.1557944916264	17.0804145899288	18.3594666702811	16.6154390379499	17.7275902672445	15.87144249976	17.6020536641542	15.1203600593158	16.4775144113413	14.0022026604152	19.0958689094481	18.9112188921518	18.9920425299276	17.8439860313211	15.6839528417204	16.4148144007742	16.6337776773437	16.3987364981485	17.4580239402119	16.643611522327	17.7906542141588	15.942709353602	17.0817279092916	16.9782657982936	17.554770061475	17.9481700910144	16.4628359842359	17.2376957380046	14.3955737728837	16.8634196605062	15.3218861941319	17.8515588206744	16.4918225811909	16.8492646341612
neg_11092	15.5636388044403	15.4044896541026	15.3658569339443	16.8505482623086	15.4197172995711	15.3716581574617	15.5129831633617	15.9513492923406	16.0700697310393	15.319954416145	17.526904086	18.6458175653706	15.9645451800642	17.8064118322652	17.3294476587992	16.9246079101745	18.6113127977034	18.6222900874757	18.5057339575182	17.8071815663389	17.2933717541954	16.4041544852139	17.4061973581913	17.634883414201	17.6128358979512	18.165905257033	19.1871079675109	18.9962226790631	19.1151871462194	19.7459413848844	19.8228510453551	19.9656077212348	18.3729597793404	19.7809830300429	18.3946558282923	19.45471401867	19.5594557183709	19.1282110808727	18.8393479599579	19.6225683371479	19.1064680059022	17.5579339816969	18.3222277963303	18.9445741158351	15.7601430472325	16.8863403941947	19.0042158706397	18.3141019780239	16.6504819249848	18.8725880815192
