pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
ko04814	-0.0707131231770637	-0.00905995759816999	-9.38939230872426	1.39648713775393e-09	2.67078165095439e-08	11.5961866647778	-7.57336161615753	Bger_down	0.0132880255292723	0.0134174586461481	0.0099754497074423	0.0178884272602944	0.00428551029376389	-0.0173578303558585	-0.00677363590112398	-0.00268993558707891	-0.00401264086122326	0.0137793485070039	-0.00466750395359212	-0.00717273489472695	0.034049037062201	0.0279427774359054	0.0319088546055366	0.0254652069326825	-0.00874298035070693	0.014546983453787	-0.04985956806841	-0.0624418619019698	-0.0713913119252395	-0.0545174058026082	-0.0625267994149231	-0.0718318527726558
ko00561	-0.0903023952652965	0.20788885796043	-10.1459616936923	3.04984848522798e-10	9.33253636479762e-09	13.1510874262584	-8.0300003091434	Bger_down	0.255945496294489	0.26424865957179	0.250877710225627	0.250692635238723	0.222476186464332	0.212237879311416	0.206671387755181	0.21448999879297	0.234820479746552	0.227047071535415	0.224676425184921	0.247913905355237	0.219886403810246	0.233031252430663	0.19963400590579	0.231352069000768	0.23276122447572	0.219597430881728	0.123103351802442	0.168798548486363	0.127529042156372	0.145542922460522	0.129507835152714	0.14649066901033
ko00290	-0.254200540029934	-0.00800728304042103	-7.24265371124787	1.59668885652207e-07	1.43701997086986e-06	6.87684620563333	-5.84253719625108	Esin_down	0.0708563070962999	0.131285141076565	0.0600625391613566	0.00931411864610596	0.0681915751446724	0.0580804102017884	0.117614908744234	0.101127289561015	0.114106320300857	0.0986950604314396	0.0787302770311634	0.0563349031910995	-0.109124579370896	-0.167774778399409	-0.178471062909358	-0.208648389692702	-0.222947290839357	-0.304980027165509	-0.217075217836354	0.0171660449076701	0.0202112155058459	0.158182695147722	0.0665211609915934	-0.00963341389594796
ko03018	-0.0704998917474232	0.196216652499205	-8.02164622893382	2.69054085744398e-08	2.94037679420664e-07	8.6880298221951	-6.53159701341114	Esin_down	0.22041382816762	0.215839991088531	0.212618267633548	0.22183715853182	0.221773412076864	0.197339150741273	0.239220560569164	0.22150310335508	0.22784983819884	0.236980254996682	0.230718870159294	0.230734053525051	0.12014665866184	0.169557210977786	0.149332490727411	0.129522144056466	0.149079236391648	0.142412661316675	0.20665241094693	0.181600027823127	0.183857832482929	0.19666801900722	0.19113680201434	0.212405676530781
ko04122	-0.128935084147869	0.034600560569297	-8.14682678467392	2.03615837838238e-08	2.3964017837885e-07	8.97174587618282	-6.62044036580959	Esin_down	0.0476387909417431	0.0755641825591677	0.108790656701083	0.111492838610228	0.0657067557781119	0.0745920155491756	0.0227262166781472	0.0200526252034125	0.0629390812978418	0.0436753865367765	-0.00866006815433384	0.0914909550219872	-0.0952164077713842	-0.0260102768863315	-0.0762229351885952	-0.107628236219443	-0.0436540747552574	-0.0238725844286156	0.0807610335311575	0.0766206262945033	0.0602504498110703	0.115712331278882	0.0534675681876588	0.100196523086143
ko03060	-0.0902163397589032	0.374996195193012	-8.43353180005206	1.08400289390877e-08	1.38210368973368e-07	9.61375925484923	-6.85945937361167	Esin_down	0.41507611360191	0.422080716897228	0.42722757415261	0.419230295213921	0.409851095557416	0.411879431940322	0.417390923382436	0.40749870067863	0.401726570671355	0.409970465612799	0.403361761567813	0.414033427431994	0.299100566381485	0.315187793817013	0.326725613158426	0.299869810836265	0.304787186290572	0.298332671759248	0.355670137672714	0.361066105043023	0.373197801064501	0.379163230677502	0.375634022892443	0.351846668330669
ko00052	-0.0975201652085807	0.245242667181509	-9.33401277404732	1.60626256674364e-09	2.73064636346419e-08	11.5595036693079	-7.56373454019005	Esin_down	0.278187295731743	0.247463849546955	0.265951970640634	0.259854225101313	0.228961362493647	0.250848803504828	0.285115668654923	0.261381984390662	0.288860531437852	0.272969498926745	0.250758699904227	0.29888138123182	0.198126650243	0.179525220998926	0.187311092035886	0.181479962931018	0.14449743599379	0.141674897447822	0.250319182485978	0.288771497976027	0.291339532619742	0.30080140745874	0.285313127064821	0.247428733535121
ko04980	-0.312045444593423	0.124005031387743	-13.0305627843919	1.7688315005947e-12	4.51052032651649e-11	18.4976469755652	-10.3457733557051	Esin_down	0.240831047538828	0.257703722996795	0.316228915936325	0.293668097398463	0.276769695665471	0.276626196641944	0.153186255370913	0.145085351232889	0.172431655155089	0.147396342519048	0.166155053749783	0.165321142161048	-0.11904606599383	-0.0757043936602992	-0.0976912385559418	-0.125413714772767	-0.144558319015585	-0.0977605803455233	0.167454654953637	0.215600809077664	0.152197032468028	0.161148140249695	0.148986345700282	0.179504606833875
ko00220	-0.307939294843509	0.0804242343094964	-13.7604519136766	5.46089485817562e-13	1.67103382660174e-11	19.6915697258289	-10.7770147586298	Esin_down	0.119958051152007	0.0728350398952591	0.187499942002352	0.0712383867073456	0.0747490513863269	0.0756443105413367	0.175947101492974	0.129046834936198	0.238554119312186	0.165808960020008	0.205500879395145	0.181541376378199	-0.0990445292713924	-0.165799461130611	-0.168149483152608	-0.165802672200328	-0.165908197562545	-0.138477077621328	0.197612849400253	0.209685589761071	0.191916352143527	0.193843988820908	0.148112912295022	0.193867298726607
ko00190	-0.145948523295612	0.51866757474087	-17.7518587480262	1.89965561424126e-15	9.68824363263043e-14	25.4133907514911	-13.0137549484182	Esin_down	0.569722338615533	0.568791140599847	0.579031493286866	0.568638449338412	0.56819095892898	0.568520493926051	0.562815628968111	0.562512686141522	0.563788470993142	0.562812971110112	0.556240599699499	0.561031769127989	0.415083915571499	0.412129040770362	0.427848154342701	0.399708889031402	0.406057010169212	0.394410083729786	0.522017078840784	0.534519762513772	0.542333157416646	0.543425897236579	0.526076434694534	0.532315368727532
ko03050	-0.111412617788738	0.493077253926649	-18.7908550500252	5.20088870242653e-16	3.9786798573563e-14	26.7135332114366	-13.4002610047534	Esin_down	0.510487977512136	0.517263585651076	0.520393457804186	0.518792254805419	0.51459255227923	0.512129300956393	0.522963315215759	0.516422638409001	0.519485258202718	0.531861960959072	0.523022252320459	0.523160079219263	0.393732372936757	0.422872818336828	0.431923300458728	0.389618874097807	0.4198694954208	0.399089882259657	0.522891121469378	0.520985340821253	0.52202864370339	0.530258139688709	0.530396804238331	0.519612667473236
ko03010	-0.12819377048279	0.497804430224884	-20.7062216650134	5.58510744949672e-17	8.54521439772998e-15	28.9422528217071	-14.0682770364444	Esin_down	0.537088554226193	0.53807766905708	0.554923371364275	0.534164310430561	0.545621613993854	0.542983918674253	0.521899148788296	0.521629354920337	0.528499029622964	0.517305877517669	0.521219727469847	0.513977404497489	0.39498735554038	0.409064409220419	0.412939729647463	0.388489086037528	0.404585342484524	0.399888691246436	0.52673291141041	0.525795992963202	0.53600472815232	0.520231979785108	0.51994230627717	0.531253812069435
