pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
ko04512	0.117350045956015	-0.0256887694196318	6.45578645554511	4.10224438764796e-08	3.99968827795676e-07	8.25967021431553	6.39797385478169	up	0.0884768299390997	0.144992724426995	0.113924631549205	-0.0157918402958818	0.00847021828790412	0.171146479062546	0.103806876290072	0.00472813277762347	0.0295769322732028	0.0325816891410343	-0.0495840353006887	-0.0720001335931697	-0.085671918234182	-0.0708548993784375	-0.0390942374374519	-0.119044626899948	-0.0568399277383816	-0.0312273761771263	-0.0732291914970443	-0.0723209592841677	-0.0712079463023724	-0.00594585979358756	-0.0639718090254064	-0.0388830096426796	-0.115165638513464	-0.0615073832642182	-0.0580968002550942	-0.0879586333579832	-0.057918311464628	-0.0699797523018464	-0.0274914241805623	-0.0742451392752311	-0.0326280010042218	0.113065431524954	-0.029088862636062	-0.0196182820207127	-0.0275180455666098	-0.0582752950897213	-0.0528066499733929	-0.0748745750964036	-0.0157884144860247	0.0113829792347676	-0.0502530573972292	0.0630307206198007	-0.0987006039671453	0.0252637828877736	-0.0449204554048234	-0.18846123144197	-0.0171337257076868	-0.0667878459910123
ko00360	0.0562259776530579	0.313975545919302	4.22210573328889	0.000100905542260308	0.000391633770830459	0.633207449610317	3.40711986576331	up	0.321594364298745	0.380300241475185	0.361894375905135	0.373268487652278	0.335562567360871	0.395465642297042	0.349435261085791	0.363585002719332	0.363188921435604	0.3452684161875	0.324882253208636	0.325247539564065	0.336024701648448	0.354410569763059	0.303039111147213	0.277975482412036	0.260212633791499	0.334672143063848	0.302669780401267	0.293520900240642	0.307601482726715	0.341900160035872	0.325078750405527	0.316342116296032	0.300583166099894	0.336088424309083	0.307101663863338	0.322226964683505	0.31862789774366	0.295349485407856	0.329326667096054	0.320881292833646	0.336925636902684	0.277283462139999	0.343800227162273	0.291511303550892	0.356213561077758	0.330762348604629	0.286622507483883	0.298610737125244	0.292197779899123	0.336143949931012	0.283029541593978	0.261204466756267	0.259646401321993	0.199836121013019	0.313385907534698	0.133608643179146	0.292953616979281	0.28171461654984
ko00910	0.129579827493743	0.225048540026916	11.213137157659	2.59920452511897e-15	4.05475905918559e-13	24.655670351051	12.3920349472173	up	0.316567288308469	0.330006523447471	0.320743171268715	0.338583008108122	0.32092984705569	0.317683626031647	0.320578134274184	0.353201091518843	0.352595560895013	0.316235769310949	0.223380218253382	0.202340328094302	0.168519572182407	0.191422099893697	0.195391884782713	0.177763579076674	0.179884324878409	0.241917959544974	0.188305119537944	0.200508686040863	0.255967112511974	0.281610122245019	0.150162484742762	0.218561783620449	0.170645757171362	0.223503690618771	0.185685480723768	0.186956257097409	0.197050333237326	0.18934734031096	0.194507793081645	0.209822677663205	0.231809496450835	0.181616775982016	0.181580139294092	0.194423541850426	0.226674901335285	0.238943731455469	0.241957679281099	0.218370526505981	0.203855488176734	0.21601606271219	0.215796666623646	0.142599859889742	0.208793781874841	0.119363186410788	0.213642615443616	0.0794668238896208	0.221246535413319	0.195890563226965
ko04745	0.0239527444680418	0.115854257012546	3.84880767295532	0.00033498234772128	0.00108869263009416	-0.517488579927953	2.96309471702676	up	0.167899095977363	0.161566202420248	0.142193320552058	0.109089921825523	0.11100122202525	0.160152155877642	0.145389495862337	0.119285631185602	0.118423162032903	0.11516431811087	0.133208270311799	0.0926905446944797	0.1381283254845	0.0841126492413455	0.121832895050173	0.121340048674639	0.106104084892051	0.12480123919744	0.123755390034986	0.0861713167861766	0.118485661446498	0.0991012818344498	0.0980842270702047	0.0859472485822126	0.101694470298111	0.106964543074736	0.111856351440683	0.124609343992597	0.103938358779672	0.0834363107299591	0.101432985125216	0.120506944464514	0.103012943615802	0.104426977863232	0.0958250727036037	0.0944627043189849	0.133575441295237	0.138934851573433	0.112819167790041	0.139264279324277	0.110238500750102	0.12224473852756	0.118014144945451	0.0895636629037872	0.122918681397832	0.106695634704454	0.123372282614102	0.105578915321783	0.119163185724917	0.114234648176467
ko04215	0.0771014065809498	0.0508476673425947	10.635798929213	1.7198885761074e-14	1.3101789941275e-12	22.7869462700938	11.8826693678163	up	0.139767763750394	0.0708896784113073	0.105793360872129	0.125832594354129	0.12570016861836	0.0702627288558689	0.128719264492282	0.128481347450446	0.0940608138983968	0.135780205370233	0.0526442277744608	0.0255928449488193	0.0313109373191638	0.0273756940385144	0.0293130422651152	0.0287728795492101	0.0263368187239177	0.0318159905231171	0.0298984387803242	0.0303459728583169	0.034800845052303	0.0295257964771243	0.037058650469991	0.057547173431	0.0521597215377609	0.0262715564448416	0.0295676332912823	0.0516587998163747	0.0579690971736722	0.021678822447159	0.0284114109318578	0.0316338199054281	0.0216432210653057	0.0417292573853958	0.0141538355305003	0.0293439608518634	0.00774610661443936	0.0294366266668562	0.0196314406721916	0.0463699569545436	0.0342044234641593	0.0275389298606857	0.039758134166757	0.0450539853901816	0.0531909341596516	0.0797794524726338	0.0378993467330624	0.106247637347525	0.00230939117115047	0.00936862678953402
ko03266	0.125922216973042	0.0915615524984039	9.87208951729978	2.23115492303569e-13	7.22929694933146e-12	20.2503536209754	11.1409039358828	up	0.174702807308878	0.129482616529423	0.22570762649785	0.203285512614783	0.216477868138342	0.120245953388625	0.227589245937375	0.215001232450112	0.197934816334491	0.212565581568492	0.137805084099565	0.0815141457532073	0.0891639064943296	0.0741832182789084	0.139947138587271	0.0503147261970438	0.059402114846397	0.0815670900383201	0.0675631339163332	0.079319615940134	0.0721750481004013	0.114757105539979	0.0648879833616679	0.0893503030823381	0.017722158168562	0.0432876301930617	0.0543852425379396	0.0493420671148181	-0.0290693317452187	0.045529874575932	0.063351680048532	0.0868633282775958	0.0778188855907425	0.0939929916098119	0.0500473088257475	0.120319416052437	0.0958633621655909	0.0137022470421867	0.067559192227041	0.0424741466028243	0.0925603684357605	0.0479135390434035	0.10330582872144	0.0952572313315395	0.0128520510024149	0.0861905388349962	0.0663093280528576	0.0381871276857123	0.0229802131723716	-0.00561267565217375
ko04382	0.0334518702318635	-0.0533384959747807	3.16725298604798	0.00261117883173778	0.00646577615477926	-2.45859115720892	2.18937933474255	up	-0.0167209332256007	0.0331374554084176	-0.0493691974247132	-0.0432350322287423	-0.0670209452835315	0.0594652302023712	-0.0476024383668926	-0.0488927728156153	-0.0267458052385066	-0.0587855589200858	-0.0733299184648379	-0.0583621188746037	-0.0704767581452775	-0.103484763445961	-0.0773954192624718	-0.0762466029979564	-0.0622813946525999	-0.0607088261505392	-0.0634614225541519	-0.0538837914115015	-0.0720295750987954	-0.0685476128239757	-0.0722004379002886	-0.0522026256274457	-0.069816934887432	-0.0809996998718191	-0.0816293197841542	-0.0655954142131182	-0.120427411616098	-0.095198319997599	-0.0533441658246844	-0.0403749168274194	-0.0458672622703518	0.0369216914903051	-0.0504821958459026	-0.0296232347574998	-0.03650969447886	-0.0712293026229311	-0.070618972238027	-0.05186423589974	-0.057555713682874	-0.044921819689599	-0.0676332756436063	0.0117395182655428	-0.0652034396596605	-0.0254966066509915	-0.0620913678731304	-0.0790698183766968	-0.0515501269981825	-0.0681014934812025
ko03430	0.102833534809626	-0.0512870922918315	5.65411282626415	7.31009638425162e-07	4.95815233018806e-06	5.42796980151438	5.3046801344573	up	0.102900940369898	-0.0747410693705934	0.139846944362067	-0.02192305556027	0.0700705889404682	-0.138884055392008	0.122102495917321	0.0276496602346158	-0.00922476355701815	0.0919996696142103	-0.0954360959080529	-0.104901502639042	-0.112173373277146	-0.0892802869974487	-0.0903950790699479	-0.0855166225672752	-0.0857670934859548	-0.113468370238091	-0.108900064384956	-0.0846804291323696	-0.0926323255418038	-0.108277326187925	-0.0761996247412619	-0.0841462047550457	-0.105984785182231	-0.120181018489918	-0.0853781443610273	-0.0565724315893508	-0.0268047023374648	-0.0979365218280588	-0.0876945280325623	-0.085969856484665	-0.0915265448537179	-0.0471103453423962	-0.0824667736876652	-0.0251322041909855	-0.119746566369783	-0.0784623858333598	-0.0619505899448004	-0.0717093400888786	-0.0268531233145856	-0.0707778173270504	0.0444152169925953	0.0263074142209485	-0.0400312371415111	-0.00573576704436139	-0.091830289227198	-0.012634874460748	-0.0687425756817257	-0.0518677796234423
ko05100	0.0273706722406943	0.235131123119619	4.21603972586474	0.000102929388487492	0.000391633770830459	0.61408916685958	3.40711986576331	up	0.265086200112624	0.249835436084043	0.252567208526622	0.259296302998102	0.25651980944293	0.249207593729153	0.257086625213821	0.259267467237648	0.263555922863052	0.257854042913746	0.231648808490103	0.231730253477727	0.233557323806987	0.234378860841155	0.224069891975626	0.23912434034969	0.229171620699595	0.220701082214049	0.244640063585528	0.22825037219535	0.225601909256377	0.230932346934781	0.226433176343903	0.242066797679987	0.241018457320895	0.223629480310305	0.214174804576229	0.233244595482326	0.233083289314298	0.22184261587654	0.236001011333903	0.244979372174244	0.212907992632416	0.263250360107161	0.228427461503096	0.230538965453889	0.221309107663799	0.2353025696745	0.225161159349901	0.234985858255137	0.246441990702836	0.226014951727107	0.244240944654525	0.281980702756687	0.176401163393389	0.249171853632954	0.228862039616147	0.15515659782492	0.226137572616599	0.209707781054531
ko03008	0.0260461630142849	0.0462274540820651	3.23423848337455	0.00215327489730952	0.0055067358029555	-2.27831935157436	2.2591057591953	up	0.104357287624396	0.0431787742798815	0.0711213210482916	0.0676985591578175	0.0740690455832923	0.0367608281997827	0.0793916761098596	0.0634788853831974	0.0632895098133336	0.0672979577350782	0.0354086079253517	0.0299740261787862	0.0449831695078305	0.0338827671895547	0.0362846305015571	0.0387348340790296	0.0463479919096441	0.0403125758837222	0.0332961615573958	0.0386996474227425	0.039750689679914	0.0211486167324492	0.0454953623568664	0.0282777576270606	0.0369654215221019	0.00979402385571646	0.0454089455105912	0.0476072571477046	0.0738439830007727	0.043220940090114	0.0368115535965939	0.0329812016876384	0.0323813336236078	0.0604959596948617	0.0341749293112695	0.0497001935008679	0.0163347538707853	0.0131900183215399	0.0303391632422893	0.0285418053217947	0.0435808107649883	0.0319227519842824	0.0561007562949498	0.069694791789614	0.0773623703439185	0.0510793273140538	0.00621554768065943	0.149246682595803	0.0119186578243204	0.0392188407255816
