pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
ko04137	0.0544759127235144	0.343109412793531	4.10876811301674	0.000389611321782486	0.00397403548218136	-0.0211208853087053	2.40076825961	up	0.378636142974581	0.384025659428043	0.371939282492911	0.387614419187017	0.393547874352768	0.38803470558168	0.368962825649348	0.357804972098642	0.365449589283278	0.377291822358154	0.357939236647225	0.366676065144878	0.321174889987889	0.341757630424215	0.349905106061906	0.321234043715241	0.309750261638237	0.318997645238626	0.29324759615564	0.2905357034701	0.285912901105935	0.307540902241005	0.290599399492367	0.306047232315056
ko04215	0.0480019844315054	0.12085584031529	4.75173359996912	7.51017649150687e-05	0.00137288366539251	1.55722062304136	2.86236626219416	up	0.129542076988021	0.17559002761964	0.174886583955646	0.139682073747793	0.190133292067227	0.131309917455185	0.106100298158962	0.113405414228503	0.121303716616052	0.0884398176292185	0.11235782968454	0.107206715189613	0.0952195418547048	0.116374246351368	0.111257802009106	0.0857538422280932	0.134340990800901	0.110025442695167	0.135405522989094	0.108990288990746	0.108573363607927	0.115830999906451	0.0619106917188278	0.126899671074165
ko00450	0.0791180176417066	0.103286940508569	4.67407991127337	9.16400284263503e-05	0.00140209243492316	1.36592576581942	2.8532233539487	up	0.162335573314029	0.171398877316176	0.164933748558496	0.197900804285223	0.118081169949967	0.161102549015202	0.13813548911292	0.0915572343114664	0.116156163156652	0.115684818421459	0.0884104625119027	0.128230718941533	0.0117828964035317	0.0878816511123726	0.0888477185539203	0.00909391833393306	0.0575690333186044	0.02981069835528	0.0382494887604903	0.107238722210231	0.111272940856236	0.11012426587062	0.0959520629858752	0.0771355665495312
ko01210	0.0633571303141354	0.234436696090937	6.24463533629436	1.74138323369814e-06	0.000128826088260784	5.1822467683143	3.88999618014065	up	0.281402461329113	0.278972384255346	0.316899075821861	0.289594523183237	0.252581784758355	0.272277033611319	0.246880480842085	0.226251742256759	0.233788273258633	0.233698537313455	0.225910969448724	0.233669418855944	0.214045815876564	0.182056183440738	0.198865845161518	0.189195654252048	0.199582209031849	0.21728643409478	0.191288162374056	0.229238150319056	0.22449293360749	0.240858402683743	0.241785346436154	0.205858883969658
ko03010	0.0591184125326469	0.497804430224884	2.46603290675231	0.021062627001401	0.0619727294464299	-3.75207297626982	1.20779937592683	none	0.537088554226193	0.53807766905708	0.554923371364275	0.534164310430561	0.545621613993854	0.542983918674253	0.521899148788296	0.521629354920337	0.528499029622964	0.517305877517669	0.521219727469847	0.513977404497489	0.39498735554038	0.409064409220419	0.412939729647463	0.388489086037528	0.404585342484524	0.399888691246436	0.52673291141041	0.525795992963202	0.53600472815232	0.520231979785108	0.51994230627717	0.531253812069435
ko04980	0.203954997300304	0.124005031387743	3.81028692923575	0.000831509660748801	0.00581036694279253	-0.74352292271257	2.23579643969267	up	0.240831047538828	0.257703722996795	0.316228915936325	0.293668097398463	0.276769695665471	0.276626196641944	0.153186255370913	0.145085351232889	0.172431655155089	0.147396342519048	0.166155053749783	0.165321142161048	-0.11904606599383	-0.0757043936602992	-0.0976912385559418	-0.125413714772767	-0.144558319015585	-0.0977605803455233	0.167454654953637	0.215600809077664	0.152197032468028	0.161148140249695	0.148986345700282	0.179504606833875
ko03420	0.0369289906859595	0.119257405227067	4.16177350204794	0.000340316942126491	0.00371917801038237	0.108139722179603	2.42955303458089	up	0.152044160559221	0.150195964807686	0.147551487399375	0.140918706643005	0.165670612679472	0.125343957360462	0.114670398975057	0.0886320333532195	0.10842061822415	0.106281617763156	0.12613241376725	0.103689017567518	0.0962295272178021	0.12081510492843	0.106009147637041	0.0826753775388988	0.0951316342755904	0.10094589393114	0.145768863770253	0.110051872459465	0.121595255881524	0.10638089883049	0.0970638825826309	0.149959277296777
ko00563	0.0976366844347533	0.0934511512135431	5.87941144455426	4.30285359856745e-06	0.000131667320116164	4.31127072919199	3.88052200373518	up	0.167597803307908	0.16416376972756	0.16427761885171	0.184118387913053	0.161902527092806	0.158011880344612	0.0899226706349624	0.0758935851567973	0.0969979556528227	0.11287213756678	0.0589697161263493	0.107378861527128	0.0926555248606522	0.110525026489559	0.114452129747967	0.0910275382663283	0.0724297395924922	0.0934799796946406	0.00474117154192704	0.0242988735727008	0.00423537107570912	0.0502060640717035	-0.0105442668149069	0.0532135631237723
ko00760	0.0451234173700596	0.134326169382436	5.15527117453248	2.67667061894095e-05	0.000682551007829942	2.55010879036711	3.16586488774315	up	0.180398015915917	0.164616321083475	0.178715817425888	0.195388989281653	0.133659855500374	0.156233395252578	0.119081569987245	0.116099541346838	0.149786754068245	0.130142443114956	0.113816556827285	0.145550586026321	0.131551216536868	0.137255037953258	0.110797373141351	0.094652594952642	0.127424337749416	0.124802916146606	0.11016825157425	0.117859030879196	0.131904734695594	0.133256638351883	0.0981833164648966	0.12248277090173
