OG Bger Esin Pame Pful
OG0003826 4.03643402777778 6.37142541666667 5.34058881944445 11.0407225
OG0003828 1.35564620833333 0.267657472222222 1.37894988194444 1.62854622916667
OG0003829 2.43727451388889 0.817934069444444 1.92422852777778 4.16085173611111
OG0003830 3.03258034722222 5.24882673611111 14.2142302083333 14.1163354166667
OG0003831 0.0286851875 0.0272020104166667 0.0119098541666667 0.281285892361111
OG0003832 9.21667243055555 36.0477555555556 3.72783027777778 4.085996875
OG0003833 2.89350054861111 8.81673958333333 5.88790284722222 5.92998743055556
OG0003834 1.03447944444444 4.14047986111111 1.24857478472222 2.7711095625
OG0003835 1.01342381944444 4.20798153472222 2.51675370833333 2.36980041666667
OG0003836 7.32559840277777 11.2761586111111 4.56164881944444 6.55652756944444
OG0003837 14.9508932638889 21.132000625 8.01216697916666 7.42635277777777
OG0003840 0.300128930555556 89.5994131944445 0.908173263888888 0.9358354375
OG0003841 2.5173206875 11.0956365972222 1.62194752083333 2.63576620138889
OG0003842 1.58050231944445 15.961756875 29.3937097222222 18.8680153472222
OG0003843 160.210804972222 6.05913534722222 0.0636724027777777 0.287670972222222
OG0003844 2.39745854861111 12.5887492361111 5.11423326388889 2.43933486111111
OG0003845 12.4994224305556 72.4163527777778 10.31027875 12.6263861805555
OG0003846 1.02869230555556 27.3615971527778 4.73962923611111 5.34691270833333
OG0003847 3.76038229166667 1.35627429861111 5.83412645833333 6.96276715277778
OG0003848 2.70937776388889 11.1381548125 2.40775255555556 6.42486944444445
OG0003849 9.64117138888889 4.95520520833333 31.9462208333333 29.5722881944444
OG0003850 21.0788900694444 28.9622326388889 38.3695138194444 23.422638125
OG0003851 13.0270929166667 1.30622203472222 3.47630986111111 10.7349867361111
OG0003852 1.07952885416667 20.7638952777778 1.20351336111111 1.02492984722222
OG0003853 21.3792563194445 6.926850625 6.61096569444445 9.97232409722223
OG0003854 2.43488945138889 8.10701826388889 9.21605319444446 6.31524159722222
OG0003855 2.40450759027778 2.14497858333333 3.42493423611111 2.90951417361111
OG0003856 7.01955402777778 3.51040659722222 13.7313577777778 26.6996805555555
OG0003857 1.56422245833333 2.10153427430556 11.1676874305556 2.60451568055556
OG0003858 7.96386368055555 5.98803715277778 9.44072465277777 16.6104357638889
OG0003859 2.22180452777778 13.6677868055556 11.5038872222222 6.88806940972222
OG0003860 6.61437256944444 0.592065034722222 2.91282777777778 4.07582465277778
OG0003861 29.6408409722222 126.285181944444 51.8905881944444 30.0650222222222
OG0003862 0.425452972222222 15.0634145833333 2.6371464375 1.29323584722222
OG0003863 2.71400651388889 0.816393527777777 1.75153661111111 2.20443822916667
OG0003864 0.139858270833333 6.70592027777778 0.19323925 0.4282259375
OG0003865 155.499630555556 19.4639095138889 77.7376638888889 88.2276569444444
OG0003866 1.43455436111111 7.62545458333334 1.15872711111111 3.12297972222222
OG0003867 0.328708256944444 2.68821948611111 2.28257040972222 3.67048451388889
OG0003868 2.23162914583333 3.21417054861111 0.882567055555555 1.98811016666667
OG0003869 0.922293013888889 9.77950083333334 0.51965125 1.98257095138889
OG0003870 2.786798625 21.4627921527778 9.95931656250001 8.95549131944445
OG0003872 0.362741736111111 2.57557515277778 2.23277322916667 9.09087187499999
OG0003873 0.440806131944445 1.34765690972222 0.640543434027778 0.765157930555555
OG0003874 16.2787148611111 7.97552770833333 9.16627611111111 14.2074860416667
OG0003875 0.390399305555555 1.82839410416667 0.517963180555555 0.0850495277777778
OG0003876 3.05916995138889 1.3130188125 0.666608083333334 0.497168298611111
OG0003877 2.72575265277778 0.71631967361111 0.945861694444445 0.854839156249999
OG0003878 64.7166722222222 49.6908618055555 51.4417732638889 78.8484180555556
OG0003882 52.0315791666667 11.378500625 33.4327194444445 36.5458784722222
OG0003883 3.752258125 21.0465086111111 6.55138652777778 20.8002184722222
OG0003884 26.471831875 15.1520390972222 13.9721170833333 1.31420691666667
OG0003885 111.483136111111 50.7903673611111 64.0235868055556 68.2914770833334
OG0003887 13.8312007638889 2.460280375 1.25330213194445 1.00273931944444
OG0003888 9.79281090277777 3.35747886111111 4.79380555555556 2.09982860416667
OG0003889 0.0278215694444444 1.06520367361111 0.670757944444444 0.24170453125
OG0003890 0.0601300138888889 1.50012925 0.740637034722222 1.22887911805556
OG0003891 20.5816113194444 72.8521326388889 15.5647208333334 6.30281784722222
OG0003892 3.17322035416667 1.76430084722222 0.0659297708333333 0.143147819444444
OG0003893 15.2146997222222 47.1410263888889 33.6802298611111 40.7719993055556
OG0003894 2.07178502083333 0.550516833333333 2.66678697916667 2.35548095833333
OG0003895 5.57910361111111 16.6123465972222 4.37961548611111 3.42753743055555
OG0003896 1.88203629166667 1.99557516666667 0.453180465277777 0.127595277777778
OG0003898 23.5101175694444 18.4809670138889 13.2336774305556 21.9855119444445
OG0003899 2.02316125 27.5210159027778 3.16557963888889 5.57429414583333
OG0003900 5.83055715277778 15.0666695833333 17.8732349305555 5.81762763888889
OG0003901 2.3292124375 2.18890575694445 19.1500186805556 34.0341631944445
OG0003902 6.07364270833333 2.97564463888889 9.43494951388888 13.8623263194445
OG0003903 2.39685826388889 0.883848750000001 0.751546083333334 0.377115451388889
OG0003904 2.47296179861111 2.75766028472222 3.45235054861111 2.79830190972222
OG0003905 1.30510030555556 26.7735326388889 3.35882944444444 1.59918717361111
OG0003906 1.35145223611111 3.63626675 0.5197144375 1.177942875
OG0003908 4.19626201388889 2.19589238194445 1.50026561805555 2.73707697222222
OG0003909 128.521142361111 40.9475279166667 29.6449797222222 10.6109288194444
OG0003910 9.60443430555556 6.39407993055556 3.3027833125 9.94084892361111
OG0003911 45.4796541666667 78.5872402777778 56.1128423611111 32.5053875
OG0003912 0.469906708333333 0.938196479166667 3.07827467361111 2.18455450694444
OG0003913 0.881220125 2.93756497916667 1.27312205555556 0.24796375
OG0003914 58.5263416666667 6.03322576388889 125.063578472222 189.593894444444
OG0003916 1.22177463194444 3.52221701388889 1.24976863194444 1.76703611111111
OG0003917 2.34762852777778 0.679737180555556 0.354025645833333 1.41445882638889
OG0003918 0.00167554861111111 4.02363958333333 11.650359375 6.93766631944445
OG0003919 70.2658965277778 111.435646527778 346.935963888889 240.11491875
OG0003920 2.75997227083333 34.7570347222222 28.0109576388889 25.5279317361111
OG0003921 104.126102083333 51.2123576388889 64.4672083333333 22.8017677083334
OG0003923 5.42147041666667 5.65807152777778 5.98230361111111 3.95448270833333
OG0003924 33.6906590277778 15.6226080555555 28.5157705555555 24.2440277083333
OG0003925 6.52496840277778 6.99844534722222 20.9318057638889 37.1236395833333
OG0003926 3.55255680555556 5.49147125 6.557330625 2.25511544791667
OG0003927 26.65886625 6.46217409722222 24.3632647916667 20.9795425
OG0003928 31.4020291666667 28.3758423611111 88.9003347222222 99.2521694444445
OG0003929 1.10467582638889 1.099450875 1.14842594444444 0.750177972222223
OG0003930 2.1769768125 0.418624680555555 3.39623708333333 1.45532897916667
OG0003931 7.81755263888889 0.435735423611111 3.25207569444445 4.14111930555555
OG0003932 7.55407465277778 14.6354547222222 11.64738875 8.346823125
OG0003933 0.506916034722222 1.84179226388889 0.6221614375 0.595757215277778
OG0003934 0.0432869930555556 3.69974 4.9402025 5.18930833333333
OG0003935 11.6682168055556 11.90834 2.43495928472222 1.87966851041667
OG0003936 0.191980138888889 1.50456969444444 3.59913125 3.2535615625
OG0003937 34.8507930555556 25.0182523611111 11.0335409027778 12.6784208333333
OG0003938 13.854100625 0.788926805555556 10.8935903472222 10.0119201388889
OG0003939 0.828427486111111 1.7997045625 3.30710062847222 5.12264263888889
OG0003940 2.06037148611111 0.483707055555555 7.08580291666667 3.30421715277778
OG0003942 0.441216590277778 3.42718945138889 0.692281291666667 0.503978694444444
OG0003943 2.48054258333333 35.22735 11.7690972222222 2.73795986111111
OG0003944 7.47470097222222 2.61314225 4.82815166666667 3.54494326388889
OG0003946 3.13692722222222 61.7889293055556 14.5213399305556 5.10729559722222
OG0003947 0.796189527777777 2.66293090972222 0.166557604166667 1.19725154861111
OG0003948 4.40290159722222 8.90278076388889 0.213920006944445 0.927441104166667
OG0003949 2.13098282638889 176.962474305556 28.8878173611111 11.2532025
OG0003950 4.64726056944444 7.28113864583333 14.9883078472222 12.1548372916667
OG0003951 12.4154553472222 17.1174135416667 31.755125 25.0611961111111
OG0003952 3.17296555555555 1.63573299305555 1.21227532638889 1.22326560416667
OG0003953 4.16652805555555 13.7181026388889 0.613439097222222 1.40938165972222
OG0003954 6.16682270833333 2.68969097916667 7.01317416666667 8.58569861111111
