pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
ko00982	-0.0512249639056604	0.278394801740477	-4.22869232755269	9.87517992239798e-05	0.000391633770830459	0.653981194057512	-3.40711986576331	down	0.160211200635627	0.2689283801792	0.191705394370735	0.290341875768055	0.224789202105087	0.289598618742503	0.185323105981223	0.26677675078161	0.275120243644819	0.22135353395063	0.334315324302712	0.282234126271382	0.306185332626782	0.320347773053306	0.296960478670641	0.293751788889781	0.281781119277201	0.321625432127245	0.313053781232641	0.309927165058686	0.301150624600759	0.29919830799111	0.289517079545358	0.286647572739739	0.296316435372397	0.320811617426565	0.280361965691244	0.305148416791347	0.305876337001331	0.29606446046997	0.291044135463744	0.295594572460752	0.31550476458775	0.230751815888414	0.291302050343811	0.272174575053115	0.293151903091192	0.323389274798092	0.290194623480785	0.299330099934705	0.255496823262749	0.305841253411719	0.264999051165498	0.241211222604808	0.26240828368902	0.212156207694338	0.313903771189789	0.175150944479829	0.292650572856543	0.278060696267523
ko00590	-0.0419937675686672	0.31394742517735	-3.43927296636191	0.00117816052034194	0.00334169165769715	-1.7115169873726	-2.4760336255194	down	0.202776968847694	0.310785500955383	0.229094764357395	0.343339118213716	0.26756687770648	0.328971862804926	0.222503399842115	0.311728622888111	0.322685551296458	0.264071444311887	0.320780354305213	0.351536345404421	0.339389592111536	0.366049167230878	0.329179670340765	0.357567279876975	0.331847780259688	0.320412565040404	0.347260070285859	0.353500166785162	0.329547819227866	0.318024327285867	0.317975130415776	0.323769400804535	0.364360501705304	0.348244670582353	0.325743182580238	0.338864789368444	0.347046180410061	0.335304688458872	0.336896660984171	0.318549283240508	0.308364698285198	0.294139952601402	0.328433368368041	0.323190748188102	0.320219196480208	0.348077443867059	0.30772114034561	0.309501826847356	0.299617579724065	0.309937157684973	0.290716197735636	0.290482865450335	0.273692965880382	0.276273099024111	0.343463129767225	0.193628459148667	0.33809373595105	0.316443955589034
ko00980	-0.0555425863352615	0.274505834628343	-4.33282535232304	7.00911729826453e-05	0.00030372841625813	0.984407223541101	-3.51751457440777	down	0.148502868258819	0.255008425989848	0.179372406314354	0.292683227136147	0.220313941998077	0.275571115976033	0.173193238127914	0.266676655004232	0.275336327246949	0.214059449548966	0.328332440830469	0.282117932857038	0.304515087841636	0.320675915543182	0.297740074685308	0.300781852044433	0.284101412059256	0.316820513851375	0.31618097350357	0.310933969479504	0.298343431297784	0.29418405137071	0.283459558356286	0.284654507413152	0.303957812732957	0.321149583097209	0.27649204533377	0.307153406663808	0.303494022442377	0.294431373057949	0.289739989083817	0.291275119906575	0.307572324456043	0.220848575449137	0.285519273241589	0.268732638848447	0.28623146665598	0.323108655659373	0.284068867685364	0.29487565561425	0.248768913343329	0.298029641052478	0.256126308150531	0.231439016296212	0.249479389341408	0.21201718683383	0.314172322238251	0.169279716962018	0.289976840325253	0.273792210210158
ko04150	-0.0223880281745171	0.150461908667515	-5.06550706356325	5.81156429287493e-06	3.35779270254996e-05	3.40053413197665	-4.47394611907278	down	0.149143274005317	0.120714247979535	0.135988750010866	0.133887878625586	0.134774643054137	0.123492991947029	0.133262957037587	0.133935547423775	0.132523899111318	0.12779067208386	0.17048978742302	0.149362637055398	0.146742706287176	0.157463804273688	0.159947405093814	0.166180731832024	0.157504573353995	0.160897524021826	0.152690514000887	0.143021124008742	0.161066517781237	0.145350469455659	0.14570483076018	0.148669078742109	0.158235739469433	0.150641281787091	0.151978578452265	0.152772681190559	0.137870465165504	0.159925595291034	0.149533031011476	0.158611689098895	0.161473041789104	0.133479628717867	0.142246590587404	0.136259307544002	0.143156316121854	0.148306941259551	0.158977709113044	0.15706607140823	0.156550886279234	0.160077016599775	0.15316404016497	0.148540461197751	0.183880285543935	0.138976004471964	0.152036529933277	0.196521392981296	0.171182289403833	0.171025293423621
ko00780	-0.0372286893216561	0.223377856555815	-3.15098490036512	0.00273547345369606	0.00666771654338416	-2.50199390104888	-2.1760228710907	down	0.098939701029144	0.235377516350341	0.152807978525489	0.241739788483446	0.19382884117581	0.251644903651597	0.129236304005359	0.221480449310167	0.227013805916338	0.183879762537214	0.204651593518031	0.244690800150119	0.24470873858809	0.24169781822654	0.219786777022049	0.262017087071728	0.246691633098492	0.209861918802306	0.244926094374313	0.248045305441141	0.254659567713146	0.205503139255686	0.252744945275907	0.206819770652464	0.275839723209218	0.244368851647833	0.235144561197813	0.24732847992729	0.245169700355148	0.251501536394727	0.242595408721733	0.198140486222031	0.247089959155419	0.183797663024576	0.239250711163533	0.24850757590198	0.243058555699257	0.255608844375098	0.237676055315533	0.207171919986032	0.220964937075511	0.229049822797507	0.201961415875235	0.210328827214807	0.213762357370082	0.205017569230753	0.254617391989745	0.117563507803649	0.259323963953735	0.231298762007605
ko00190	-0.0110347423720761	0.501636281408137	-3.08182600961612	0.00332862774812381	0.00773386429820425	-2.68482736496094	-2.11160345251872	down	0.477799366179215	0.502183325021639	0.484507518854913	0.507944889569599	0.478655224638002	0.510855690902289	0.485744064648975	0.496318094175333	0.502418323591217	0.481658377523581	0.500716075689448	0.508719959970319	0.502922110553879	0.507549639002687	0.490520418144379	0.512756827066095	0.507010139940532	0.503107558976667	0.506480623599588	0.503190693436905	0.494201881474031	0.501148749344572	0.495165983014696	0.504763584491716	0.506129686240916	0.507876263815328	0.501706015347249	0.508673417088063	0.502431184434246	0.501605660629221	0.498794334408891	0.514176011506068	0.514049905710847	0.489788541072557	0.501629360852314	0.487945164690204	0.495228671644933	0.516210850383929	0.514416888627308	0.513790239914466	0.499244105197238	0.509973220434664	0.507495595920701	0.501438695636855	0.503886415889786	0.485342704028451	0.505735465627075	0.4977669559495	0.515879995435736	0.514259600110035
ko04981	-0.0333667713661621	-0.0460995724547546	-3.2038517726105	0.00235071453321287	0.00591470108356787	-2.3604046423131	-2.22806719880229	down	-0.11805189491652	-0.0965818324666574	-0.04304923459662	-0.0744633018526319	-0.0509749587686992	-0.0611851941554508	-0.0645471055727384	-0.0719530914535126	-0.094030320490972	-0.0530929612030405	0.033387561582704	-0.0623156357206466	-0.040427373529397	0.000255484958902311	-0.0177000880861796	-0.0512888952808992	-0.105658342842545	-0.0079469008384902	-0.0704002571666745	-0.0592853685469454	-0.0162037132785034	-0.0374115762307988	-0.0610556727678032	-0.0553949600908517	-0.0617004708740274	-0.00228567204898859	-0.00704088068236166	-0.0577204548238542	-0.0312278545208707	-0.0533623149289709	-0.0609764217875508	-0.0632822073370802	0.0179679786001074	-0.0601981863087643	-0.0459203521809488	-0.0721410903968444	-0.0314340543646182	0.00865939496888436	-0.0584473605388871	-0.0654616380219164	-0.0479463005739319	0.0180413820263013	-0.0400024259916453	-0.0346428991073306	-0.0321415036665413	-0.102417810175438	-0.00762380550231555	-0.0434840229396212	-0.0390164851989733	-0.0517975330465728
ko01212	-0.0345553442389836	0.158543086697555	-4.62556659150218	2.63123840253345e-05	0.000128272872123506	1.93203997715827	-3.89186518098117	down	0.0992927943158498	0.141283283300321	0.102151140434437	0.146181485902501	0.141660394745416	0.156760754886223	0.101490706635013	0.147055659063432	0.139648398307319	0.133463495473172	0.148861625903773	0.200206135758242	0.179977632548768	0.176934933737021	0.138526232273055	0.171898491631673	0.150928073158976	0.157306095295216	0.161604222668454	0.181549529674484	0.174086595303215	0.151267511775217	0.187564821324031	0.16102875217432	0.179506408715346	0.179111236912698	0.155319915911091	0.165159737231317	0.136524154047502	0.159280884906776	0.177328015862778	0.160587940467648	0.185535353110091	0.150287206545205	0.195757745351725	0.170686552286403	0.198929270010748	0.189798997540376	0.15805896450191	0.209883041388781	0.161847031969406	0.162477288977219	0.13990925205665	0.137418331249636	0.148175333730156	0.138484291639017	0.176812405595879	0.105439400458351	0.170046689072638	0.164060119048285
ko04070	-0.0399425821203151	-0.0225834339501374	-7.00213170302131	5.68002335548485e-09	6.32916888182598e-08	10.210105806714	-7.19865331584914	down	-0.0229921791697025	-0.0530768669583499	-0.0408041879661837	-0.0712031280023783	-0.060959430696397	-0.059928653234766	-0.0442934207049752	-0.0648383499010307	-0.0627318201639273	-0.0645469596661835	-0.00307210390925003	-0.0244075959814197	-0.00847879932308576	-0.030979557151058	-0.0254876107140039	-0.0209025361356714	-0.0312804257141516	-0.0164714058339916	-0.0215932591413291	-0.0488354149278159	-0.010435631994506	-0.0126689942949765	0.00138633839817157	-0.0169782581626328	-0.0208811665846009	-0.0149288767743913	-0.0307145587086145	-0.0307085161542197	-0.0192308148442552	-0.0440861760174964	-0.0221099555536393	-0.0168200069384991	-0.0160087632568272	0.000307593563268443	-0.00394434558875387	-0.0130086387325287	0.00378687537303979	0.003996365385851	-0.0218363577630738	-0.00072403550459226	-0.00133722346617712	-0.0264275328697717	-0.0222568755166299	-0.0132434289096547	0.00223129523512511	-0.0247190193489112	0.00215029637753766	0.0440894817978606	-0.0058580049846341	-0.0213090563726654
ko04081	-0.0199634062415563	-0.0386814148232136	-2.88829554588717	0.00569155810526488	0.0123317092280739	-3.18150632330911	-1.90897672414434	down	-0.0395054545613977	-0.0541837363906898	-0.03880680311523	-0.0530437255389909	-0.0787584824961	-0.0568997215249409	-0.0456227399946925	-0.0603781750841468	-0.0522780612411986	-0.0670444982171989	-0.00522787123958899	-0.0487290167743382	-0.0383530352931286	-0.0355884801071117	0.00620176878096601	-0.0308045446719489	-0.020269534082703	-0.0210406842093535	-0.027184648797531	-0.033032277183708	0.00115270795942062	-0.026930128870604	-0.0509711015392007	-0.0394562780600083	-0.033295216151049	-0.0443969393530755	-0.0477984522548	-0.0483916948036325	-0.0606001250415019	-0.0421769450959181	-0.043009277002811	-0.0148432797687966	-0.0250375195763617	-0.0584691916061702	-0.0529902896512067	-0.0507025559571169	-0.0559512209539926	-0.0614888946362387	-0.0145902769311332	-0.0494042755900664	-0.0453075092852263	-0.0219790777349082	-0.0317223564215266	-0.0375318610156293	-0.0206084740080295	-0.0949774906423615	-0.0455099483416618	0.00655574373452552	-0.0157080973652243	-0.0073809934533435
