gene_set	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
ko00430	-0.0387180087973274	-0.0808264595500972	-0.00739341252521071	0.132601315498164	0.078723147534946	-0.075699737255122	-0.0158566234552969	0.101809730144611	0.0994454079111453	0.0729628416729345	0.0357985934276246	0.03652332046194	-0.00734934295851345	0.065649052515282	0.107818120981763	0.0627669885643161	0.0892427874319857	0.0414151307851508	0.0626906449528115	0.0914656415104988	0.0388645781996995	0.0938885630342982	0.0408732503475489	0.0944218032514547	0.0511649365421452	-0.00293391693161226	0.0786629912039937	0.0125159046753099	0.0898917957494166	0.0678695125113167	0.0386767360565531	0.0307356877421855	-0.0193056569666228	0.0734676234917331	0.00214915714253238	0.0256508304453949	-0.0181500395026356	-0.0430380384880953	-0.0217442482605002	0.0618348115118124	0.0748443939634745	-0.0290844557019741	0.0442636508861316	0.169990530146259	0.0534874199549992	0.140366391599021	-0.00614315871899028	-0.0172348982805016	0.0159116968052449	0.0113165054015495
ko00440	-0.424527737811469	-0.224369921182838	-0.244364771573943	-0.131634288527374	-0.282698123894047	-0.0981438005518855	-0.326515187396227	-0.211621827867702	-0.218729757352492	-0.335500651987378	0.0107933628284578	-0.0628106758674781	0.0491155819086538	0.00703383505658809	-0.122259548434798	-0.080929228299997	-0.0976175619934474	-0.0987797128648462	-0.0199867390451003	-0.0815664441467311	-0.116997949498367	-0.113619386386534	-0.138478609210781	-0.0447740330045613	-0.00675283934510729	-0.0189084218146243	-0.0371259719445943	0.0192429998580775	-0.202798475947475	-0.116225541551319	-0.0437215938575935	-0.190433671118075	-0.223230750321806	-0.284080167121968	-0.110006863098725	-0.14465479875226	-0.0547732174803835	-0.10593275378595	-0.312300655568039	-0.120022025331694	-0.316324390256747	-0.222496227669822	-0.445758233912885	-0.260614633044043	-0.324365606245755	-0.143423182510633	-0.171147020880819	-0.316215599387136	-0.217650679816628	-0.231447858365272
ko00450	0.0943807489233347	0.12529845466671	0.110488984389944	0.177688903531851	0.134100165440877	0.120717599667486	0.105521555438307	0.171420908757953	0.187778452288968	0.13341073910394	0.188586832237376	0.174196236236789	0.169342802665731	0.153028469848577	0.123102292883839	0.168395412878513	0.152391160892077	0.207571936583483	0.168796302678999	0.161598046213539	0.15427614265097	0.14317689725185	0.133587165732679	0.143271224964961	0.173490230607632	0.149676611073345	0.162995187781972	0.159966928659994	0.146739565726365	0.157760608746409	0.151197802176956	0.148373591922612	0.160438219598299	0.100332310819724	0.134356984876217	0.0907947686588187	0.144496281349387	0.152032410966546	0.145766751419661	0.166441725219992	0.0753060982975544	0.133750938503292	0.124213456835708	0.085089636376076	0.0965590140549587	0.0687248630814333	0.145796431549436	0.0569349407220451	0.115948719085333	0.103792312809595
ko00470	0.307872982721565	0.164565434551346	0.145698115750081	0.316048983792032	0.246396121827334	0.0825468054945151	0.257716916196503	0.274523524808411	0.349413527348322	0.22583462309538	0.2426458802175	0.225258140596519	0.104376379414421	0.239764830034609	0.294880783711017	0.231478222771435	0.310953340367128	0.262849937837347	0.150550364529745	0.310100929869887	0.249827447050371	0.201184279171919	0.193022718112958	0.122493739274767	0.217741972522582	0.252171960935572	0.294644431208788	0.198486937968675	0.123695222028209	0.325514114966094	0.139940668538597	0.185679903840189	0.203240778347505	0.0800724049829496	0.229801141766457	0.16328152731558	0.102518158311162	0.239362290491754	0.274806258599698	0.121169204694895	0.127037815045698	0.232526949109817	0.157281882870415	-0.0369187742090559	0.315428944765945	-0.00234394830063287	0.25121839349752	0.283330687550296	0.124427974696011	0.272356319627114
ko00480	0.241454456545483	0.290934289445649	0.258185868224153	0.314636361467714	0.277854093609748	0.294262463714864	0.252708499661726	0.302241829769558	0.302608823800886	0.275899044186113	0.307548403526616	0.295805356723293	0.309680115519664	0.316281500456771	0.306278359118634	0.317121677427885	0.300695295221343	0.312531910218028	0.319134500639736	0.312547104877577	0.303366399765641	0.316834720082371	0.300782911811292	0.314172767609286	0.319571356329636	0.327559900562211	0.295073196851207	0.314394753273196	0.312123807327516	0.310867335948405	0.303253140668318	0.306798360591124	0.322402679668067	0.260130316285886	0.308829163569412	0.287428763113858	0.305771415023006	0.335674275436893	0.305106595930036	0.322856005212473	0.2950495145502	0.31020935870014	0.292708296712304	0.278268171057079	0.275808734567736	0.258687281376109	0.324486257902559	0.186208146944426	0.316276812195395	0.300651993282295
ko00500	-0.0224408765609987	0.244657468806974	0.161255256902297	0.242013812419349	0.204235013937549	0.251721762368404	0.146439707840765	0.230483869699778	0.235601292929314	0.203159671976403	0.310456036951104	0.305002888716609	0.31452885466353	0.326386049133164	0.301385345350863	0.311758837401924	0.300594935913885	0.300932387177915	0.309246032569233	0.31048153955791	0.278515628079526	0.31780054912295	0.312115464572317	0.321262140949658	0.315259361369356	0.323138336124858	0.287293509613108	0.311037704207073	0.239078590290909	0.299729698588202	0.311134332922981	0.226028267988256	0.266302035439553	0.266544468113871	0.301511697182046	0.269055518955216	0.311025311470276	0.25397907615032	0.233201797238356	0.294180680159158	0.251673702143701	0.220175800009184	0.223415491042144	0.184796544907011	0.0975868866265079	0.284293349256615	0.291446234140637	-0.23815225984026	0.282158212759729	0.261772042106562
ko00510	0.0927983693314818	0.0813540794817042	0.0618153774873554	0.140585854232224	0.102492048120404	0.0948113116937505	0.0742126551644926	0.124015161699497	0.115007306705734	0.0969572603810552	0.166860979411346	0.157882912566661	0.176876729149062	0.204030067571033	0.139428629524879	0.191431745284584	0.174392764039221	0.144916086233257	0.188133150716912	0.178806425853348	0.132381046139146	0.136526131860515	0.158302902942887	0.163844865628384	0.192637011921609	0.175269143191452	0.156778365935725	0.179491614162098	0.123511528822756	0.146902687422296	0.164638539655805	0.15655335619026	0.121840596394909	0.178936551876846	0.153251850695637	0.137360902154529	0.135460595748656	0.15424431880812	0.133083145012249	0.171691669039953	0.133996027396616	0.118433091439289	0.139590410128006	0.188776097192214	0.09418957235764	0.166330562804036	0.148333157221773	0.0935314869048788	0.135493825858954	0.122680483528141
ko00511	0.0508662279036553	0.180850384847196	0.146323166332893	0.278238067569468	0.264990975176877	0.195659490460116	0.120114660638177	0.27299530541696	0.266456101029375	0.250501027280194	0.30407007807897	0.299817742444013	0.308486133037291	0.305171932643215	0.341583747346494	0.320152679455456	0.30480546622633	0.330340442353298	0.328179516868602	0.330749224216262	0.287320491525186	0.293928802898295	0.285980898838993	0.303166475918868	0.313989591727865	0.285244530238267	0.295448638316085	0.312534506249165	0.185298574271906	0.306633280681087	0.251910684981226	0.226780406830719	0.211128498238523	0.252540904061145	0.287259033906799	0.307251371188826	0.308336421503599	0.199589212169154	0.183139994993692	0.212788142575731	0.188559184964494	0.127808897915459	0.150822019967785	0.146072219977814	0.0326906381735195	0.238355125370578	0.294543523343733	-0.270971266825336	0.254300277294775	0.214144693698872
ko00512	-0.170514871879975	-0.143470459368619	-0.134732243192126	-0.309171161140152	-0.184453687007726	-0.105517505352861	-0.148157803936119	-0.255831429146138	-0.286114201100118	-0.163552444574373	-0.0894325634410359	-0.154939526103029	-0.16393967098822	-0.173990226887455	-0.124278439979873	-0.182526266800271	-0.189250542232132	-0.146741203376998	-0.216694445247474	-0.144723537035349	-0.172291720567543	-0.0903174801596891	-0.137274418466927	-0.11671488864121	-0.2031815544874	-0.153177378375806	-0.149346764855892	-0.182202704575189	-0.193219951413738	-0.154968188474476	-0.170125497295426	-0.157616786077873	-0.114793080355745	-0.0923593153225501	-0.176732624836185	-0.105066826163012	-0.152850519681434	-0.126895198473309	-0.160203240951817	-0.175186157348434	-0.157475357989257	-0.155754916676106	-0.129558977290181	-0.109020168127252	-0.111480266026778	-0.0514883386263061	-0.140996411158971	-0.180763326424058	-0.148803460661875	-0.160841395471147
ko00513	0.154638773098712	0.157209906646453	0.175947276598913	0.227058481164479	0.229718103651288	0.168265266390309	0.164885868574575	0.22947086725715	0.221109604716557	0.215844700138769	0.237863705837269	0.230498536858246	0.237551558911683	0.245490202437029	0.221324031291592	0.246644260176883	0.241044074009942	0.20659477512493	0.241054851749823	0.247179018676778	0.196039361103278	0.210210491606771	0.214392598609606	0.230019692765808	0.250568599705396	0.238634553334268	0.204630540192543	0.241573784294476	0.190587267887495	0.218444243189527	0.207427994446249	0.200211434247643	0.136480800470617	0.206997971262667	0.20592231641781	0.197543369446694	0.206154479232129	0.196944793265603	0.18527303472994	0.213547166072928	0.17382344712357	0.132652201631607	0.186555247737262	0.22683018596967	0.0709542957022032	0.252619483225752	0.219087753820445	0.0464926497018451	0.19243006966282	0.164608806334141
ko00514	-0.109552279759115	-0.139017409411711	-0.103881180977189	-0.246286964067453	-0.15337671552586	-0.115421559424107	-0.108544741593385	-0.207498585685027	-0.229076959439103	-0.133228011086325	-0.0424119253813129	-0.139262214924367	-0.142273677058081	-0.129643975250012	-0.0982730991409708	-0.152633164414493	-0.137360447789632	-0.134747290646312	-0.182291047522825	-0.112806602279364	-0.138301950069747	-0.0729384823123053	-0.11881143179358	-0.106689290760035	-0.17598672997171	-0.135673140819924	-0.126284670851121	-0.156703536967836	-0.138816890292082	-0.123181418956421	-0.155687684133365	-0.124393598166904	-0.0961858434086796	-0.0825437880007994	-0.147774838721773	-0.0965794756704564	-0.136858230931189	-0.136269004885138	-0.107879387271631	-0.14861507352285	-0.110069689328016	-0.120884548677127	-0.0931751291468903	-0.0842600469635223	-0.0760758524151992	-0.0401098086963173	-0.132037658274745	-0.113460574451801	-0.118644774961394	-0.130134272900754
ko00515	-0.352822766815678	-0.301573650931732	-0.330278159810137	-0.23952080627494	-0.243702113939021	-0.262585044797542	-0.36577172974846	-0.225149252123032	-0.267035603693587	-0.259545171953105	-0.218912433062592	-0.314796649898936	-0.269008716546862	-0.241011146002605	-0.260132071027606	-0.261053918534439	-0.249914481682285	-0.320039122741873	-0.25836030786664	-0.257620644086068	-0.350623603373429	-0.295654582382562	-0.321328267496216	-0.326672359347225	-0.26877770683951	-0.261620889538446	-0.331540690961983	-0.300359931188058	-0.28920464716644	-0.305098899901476	-0.322187702049581	-0.352432746917402	-0.344840641843208	-0.334191905667079	-0.37276062832431	-0.316091545461615	-0.357442353812953	-0.28729935667161	-0.320063201495653	-0.341637204039025	-0.345342946691234	-0.362378828901139	-0.346680235602417	-0.292888303017939	-0.353196353738393	-0.2652275165236	-0.272451504371213	-0.284539240476806	-0.325719430470326	-0.367229486456915
ko00520	0.164546739740302	0.192253937035236	0.184067793637002	0.261426609123475	0.219203409248238	0.196094905063108	0.17942039310256	0.244152743380144	0.252771383270898	0.213144332315166	0.265020591910672	0.252940862702439	0.265332944403635	0.273183978074702	0.263488025572471	0.258347914429063	0.280477973781103	0.238371970709297	0.260889822076665	0.25146114019175	0.23516453990671	0.271616243374438	0.257743988533233	0.268232755503641	0.265831225478132	0.263595555736097	0.258007348928631	0.265172315176943	0.254125012201328	0.238481488397042	0.257140862845698	0.248190281042187	0.176144606194545	0.234916482539719	0.244160241027079	0.253559183058925	0.287344831837085	0.243219554525972	0.225669181186121	0.246180398623271	0.220979464976871	0.163316814691008	0.231389331438579	0.223829805652663	0.0991431325057969	0.245068926467992	0.262431135997755	-0.0835947913919482	0.212938618884577	0.182903213003896
ko00531	-0.0539192197701105	0.122964910375299	-0.00670048599757126	0.200920176873733	0.185256932031932	0.141652934290201	-0.024362812485338	0.210938062127457	0.184925444952	0.155257748773162	0.234624131363592	0.223687528073241	0.238195585899033	0.24658219331764	0.237652083017296	0.239949197319564	0.210728087471806	0.207568885414125	0.228298559323306	0.241230961927988	0.19026872074262	0.221284002984925	0.199511895413803	0.209244311059245	0.242586490619573	0.20192101207365	0.172518187927022	0.208678037911291	0.166175326641609	0.222682113864068	0.177194251566009	0.127433806193993	0.08374353537174	0.142195713073108	0.168045719780703	0.187068586269649	0.219125991523165	0.121981073713268	0.146756613771769	0.160051612708837	0.14162843922596	0.0158799428800989	0.0905464506503762	0.12456291004398	-0.0695003808119144	0.170702251149215	0.207549250413115	-0.240802856294655	0.165285756467564	0.135666417070184
ko00532	0.139920086553011	0.100204473715194	0.075772278463353	0.104417678624854	0.0899047396818577	0.0729356232884941	0.0808078637898267	0.113381058126101	0.112901813684486	0.0893437681005097	0.131995704591879	0.118594806455637	0.143220798109977	0.137664577319518	0.124365368199232	0.14644678045314	0.14368427389129	0.112222569862795	0.0930957963227722	0.136908494026889	0.0853096086916817	0.102519540407711	0.0950550423096305	0.154134737820381	0.1502849452065	0.117259383689863	0.0622965205919486	0.0686685987451069	0.0211145311159447	0.0436607347632132	0.0815692564867596	0.0610391702583618	0.0921777255798554	0.000872318124729333	0.0591363614839226	0.0535000897771843	0.0727330552038205	0.056514877236788	0.0827937916000878	0.129095654011517	0.036667716340197	-0.0565214913886133	0.0554475449388944	0.135315149616186	-0.0842457361463863	0.128891820047814	0.0796472533392112	-0.0552028778693028	-0.0241976777557858	-0.0248716338518253
ko00534	0.107842384421403	0.0715900937941162	0.093875443520666	0.0641504972978942	0.0764826786389228	0.0648324859703514	0.0943940528907806	0.0666863877404392	0.075174521771255	0.0798221693596334	-0.0419688208479136	-0.0220934674170842	2.31706952552319e-05	-0.0252840392772592	0.0312174887874377	-0.00224474253824863	0.0335889681646122	0.0290733703078543	-0.0256613368076341	0.0246635287511076	0.00291180360138881	-0.00147506999644797	-0.0497760961069583	-0.0443821383537799	-0.0110904199155738	-0.00572279956982325	0.0201949464738869	-0.0131880373074953	-0.064778758247513	-0.00356776810972641	-0.0175944822391826	0.00346028207571577	0.0416122218768965	-0.0614217670891237	-0.02714445226689	-0.0143342202128387	0.030904267924182	-0.0043392450291866	0.0314995451765618	-0.0278497463834958	0.0244797126044701	-0.0160398616227594	-0.0435112998571747	-0.046907030464316	-0.0443594559760062	-0.0253810732337855	-0.00255492878059264	-0.0780011152148566	0.0121718975194359	-0.0168907263326558
ko00541	0.0402082286935897	0.0463165675720525	0.0619437672307493	0.186436365228985	0.0995725724899383	0.0708439200139998	0.0368002035135319	0.151137836789765	0.147451568404938	0.0831458883564095	0.162562070326625	0.144888192364746	0.144785755699108	0.165319466137628	0.121614387684148	0.142407436830136	0.151229967627785	0.128363689050621	0.148063989664768	0.146715908863933	0.142396353995409	0.131243351344315	0.138737033201227	0.122557410898116	0.141735342532015	0.158932735534296	0.145161878244836	0.150674534561428	0.146182894669262	0.119855138540979	0.150242262933469	0.153934046562896	0.139977946817339	0.143986256374218	0.133929056029194	0.117923254843795	0.122932184215627	0.157202433738925	0.125718176778995	0.138306885284496	0.0932089201590979	0.143400668734441	0.119428431809199	0.12404771577912	0.114710957247425	0.111429817535698	0.149089181921843	0.0757754135818034	0.105554361406159	0.0961045641776385
ko00561	0.119193349086128	0.198729435043542	0.126393692462869	0.241306001359899	0.231758551410817	0.211821017555422	0.126567119327203	0.240228741654994	0.23058623176607	0.217023775998309	0.23307521358037	0.25273407543114	0.25335708124119	0.255067959268457	0.230614379542101	0.243824415310537	0.200411951707689	0.233692298323753	0.244096142836317	0.228542724183105	0.244352949249005	0.207064308507634	0.22336636888418	0.228640423797219	0.247143635013488	0.261258415228341	0.217332792328063	0.231747515894409	0.222043827773282	0.220504766383997	0.234007819991579	0.218334339095339	0.209426662096327	0.214641846167354	0.221265719149975	0.239278434743884	0.240351163974092	0.259085390164847	0.187878788352983	0.212967773467776	0.190335912342669	0.204104780610613	0.1572536328946	0.200511217364058	0.146338840781884	0.167978601698865	0.25109132313877	0.0616208876247058	0.218976719259182	0.203921267022453
ko00562	-0.0465679963298021	0.00313989113069087	0.00650997408972793	0.00496281663802608	-0.0138206645846066	0.0112580807046883	-0.0100298243370989	-0.00448037295783682	-0.00149811153795633	-0.0137005095320936	0.0697233883216216	0.0415225037944156	0.0500354415010503	0.022074496403263	0.0175229748133855	0.00184625107841788	-0.0295677340729237	0.0361373320498883	0.0206994975659449	-0.00526523344761275	0.0450462464838612	0.0388322943736132	0.0293923612979617	0.00258250727342795	0.00605874124227896	0.0508062699148894	0.0173381278548352	0.00919765202847316	0.00580731894930869	0.0137242754341478	0.0208126879524229	0.00377121864516892	0.0279618944804284	-0.0152060702324022	0.0329533968621157	0.00127667502028775	0.0733112483396088	0.0756262758541216	-0.000983445905356771	0.0173059996072722	-0.0125137986980666	-0.000974750082348153	-0.0133178927669871	-0.0139226817517116	0.00904853928136368	-0.0378482757100619	0.0652231519615264	0.0143114052225588	0.00580616273328314	-0.0105845544676194
ko00563	-0.010001639238268	-0.0155899555491387	-0.00478350912147857	0.0370447519588337	0.0178950188375391	-0.00554744681293582	-0.0129019922368567	0.0177486652937017	0.0177712374351267	0.00825284300242617	0.0943599793197837	-0.00112002221804397	-0.00216928752172863	0.0242055027386496	0.035342183139521	0.0042666600515392	0.0297030144608611	0.0203461390225049	0.0151623098345286	0.00650848731019594	0.00494604213672117	-0.0136250940686521	-0.0119387783751149	-0.0224243309803944	0.00886133351909005	0.0104662741748663	-0.010472300046022	0.00541757585020746	0.00326125540519793	-0.0129429999994526	-0.0165359679164698	-0.00075109740067327	-0.0190928829452743	-0.0259886597222105	-0.0319914552425703	-0.0205704407210889	-0.0325722416521392	-0.0182812404338285	-0.00844651079994741	-0.0159851553100199	-0.0284723630147413	-0.029402362613543	-0.0325977675959565	0.0246625340208209	-0.0363320463350505	-0.024702662244985	-0.0177882171642861	-0.0140881865730594	-0.0387318979430592	-0.0489936059509323
ko00564	-0.039735765171921	-0.0238367666503105	-0.00893992759940244	0.0364142247148106	0.0391665328960715	-0.00811061609349855	-0.0230169474070493	0.043170322980907	0.0211577225492897	0.0319733567303069	-0.0432435683916477	0.0201200709204671	0.00396333749150112	0.0191434444637944	-0.0245720179651563	-0.00556913617732286	-0.0383394122132436	-0.0287072276964388	-0.00764374755935265	-0.0260258989582662	-0.0401748494082302	-0.0432025738272353	-0.0217754191143909	-0.00910127170214566	0.00234607774969412	0.00319617600212913	-0.0319747334245748	-0.01102930280317	-0.0674955311898167	-0.0166630214631465	0.00301221920049439	-0.0354113973738488	-0.0373275609677056	-0.0609882218854167	-0.0176419146791401	-0.0182219253795616	-0.00706112227726393	-0.0215513905136467	-0.0646946978379665	-0.0149737025638383	-0.051510111005898	-0.0396733573211474	-0.0711079166998831	-0.0461273669790496	-0.0755742593623185	-0.0585777890089272	-0.0222487348523087	-0.0604211945693197	-0.0483254252501813	-0.045543804430146
ko00565	-0.149910944531529	-0.170390024898143	-0.138432773238364	-0.0400566271468206	-0.0427671279576511	-0.1535138853456	-0.141456523355731	-0.0531271142478302	-0.0696863432929402	-0.0631898612048322	-0.193231330737006	-0.0417012391631228	-0.0799945963076035	-0.0335040401904869	-0.111357477666718	-0.0785270892638601	-0.10805420413538	-0.126792204085112	-0.0885902754369502	-0.0909736817258256	-0.109843516208152	-0.115096523987067	-0.0996064383079013	-0.0858383468338281	-0.0597028477990841	-0.0902070882294487	-0.12391293242645	-0.0777827620467827	-0.159617324251237	-0.0892296104441943	-0.0687344676992912	-0.118564272307202	-0.141670410291781	-0.143615137204711	-0.116798997631547	-0.0904173769379936	-0.100356482567159	-0.112058809053511	-0.174207794687842	-0.0979624159222264	-0.114784020616833	-0.113168827637714	-0.126696012563525	-0.0881835047034702	-0.214801226823172	-0.0988291940094519	-0.118956684814501	-0.169683820960313	-0.13554179201351	-0.143874637599131
ko00590	0.202776968847694	0.310785500955383	0.229094764357395	0.343339118213716	0.26756687770648	0.328971862804926	0.222503399842115	0.311728622888111	0.322685551296458	0.264071444311887	0.320780354305213	0.351536345404421	0.339389592111536	0.366049167230878	0.329179670340765	0.357567279876975	0.331847780259688	0.320412565040404	0.347260070285859	0.353500166785162	0.329547819227866	0.318024327285867	0.317975130415776	0.323769400804535	0.364360501705304	0.348244670582353	0.325743182580238	0.338864789368444	0.347046180410061	0.335304688458872	0.336896660984171	0.318549283240508	0.308364698285198	0.294139952601402	0.328433368368041	0.323190748188102	0.320219196480208	0.348077443867059	0.30772114034561	0.309501826847356	0.299617579724065	0.309937157684973	0.290716197735636	0.290482865450335	0.273692965880382	0.276273099024111	0.343463129767225	0.193628459148667	0.33809373595105	0.316443955589034
ko00592	-0.173078919273994	-0.120701736282603	-0.185794583716299	-0.126796521817542	-0.116219201668316	-0.0850745818551815	-0.187769537823681	-0.121307990971854	-0.131137711602109	-0.117927257876237	-0.103768200417938	0.0433452352792608	-0.0202937318891376	0.0112713076409017	-0.0876692664710995	-0.0044473034009301	-0.060679773540262	-0.051240230051709	-0.0365315369130489	-0.0215138382166125	-0.0808763981229533	-0.076193491398371	-0.0615021727164817	-0.0369596003783679	-0.00134650821931251	-1.74604106142211e-05	-0.0883543410264708	-0.0296726589268784	-0.153914010354509	-0.054529755576615	-0.0153575410857758	-0.0667290819584022	-0.0528533109008519	-0.0894692354552084	-0.0242594717116283	-0.0674096218056418	-0.0374796175286168	0.00982133572442454	-0.130163551857303	0.00295795708202547	-0.0831590424898611	-0.0918147496169214	-0.116972371726445	-0.15415966314531	-0.164415259069403	-0.129791753333114	-0.0231951996237907	-0.274443792024982	-0.0718236364278592	-0.0968026686466124
ko00600	0.0198250535200943	0.0248270613515283	0.0162132269446846	0.116278833943802	0.115832997946842	0.0255295243330912	0.0228501829688427	0.113855333515162	0.113632587478972	0.104627915873424	0.0520440673574869	0.086330571136744	0.102487279142861	0.0905689435964402	0.0644203978720659	0.0883337099487646	0.0773920402294233	0.0662425166017452	0.075539444387565	0.106679908057266	0.0772974378803624	0.0902353232295008	0.0858944851146831	0.107001349162843	0.110172976139394	0.0909678112991063	0.0500721862078235	0.072831208374213	0.0357258922272003	0.0826376284612028	0.0587868005368826	0.02743511210054	-0.0140717917750835	0.036802287322912	0.0811367251220133	0.0631681258818777	0.0884861196052696	0.0315190886102711	0.000121255489984884	0.0703201049230973	0.0389377261799927	-0.0339730221877603	-0.00769605018677374	0.0321305722971144	-0.0968195239608929	0.0783737674351108	0.0828098492324235	-0.167981375574483	0.0327864058863018	0.0153794202518191
ko00601	0.0718787995993435	0.0418623924153398	0.0489133422351361	0.0820570684811135	0.0604183738061499	0.031797122563971	0.0567553169674048	0.070956343075045	0.0843770188596246	0.0852774090510885	0.105557877363425	0.120317753198531	0.151083174794427	0.146387278211071	0.113109127753761	0.129598314924337	0.148955388476487	0.108717921145744	0.181170394117105	0.116512295228547	0.159642339907753	0.092940773376072	0.139972975250649	0.115640145570061	0.127517257893831	0.112590538495654	0.0994018423472438	0.162367152576483	0.109130321887871	0.102627358701548	0.161691854459975	0.137571033513047	0.0632837639893642	0.060732596304782	0.113132351217898	0.137729286377483	0.111518186239784	0.106589667252578	0.0807283692932051	0.115650900342434	0.0992439449139869	0.052931274057994	0.11554893054301	0.0948870659615258	-0.0652488712692015	0.07457746501947	0.0962454583852436	-0.18302424149865	0.0875279315492851	0.0316735827777501
ko00603	0.0263715359122176	0.250187232711027	0.228518826033792	0.355980379817951	0.367746796199627	0.276076594286418	0.202308538664706	0.373142794559213	0.361980325350318	0.357882095288432	0.408837361345682	0.383893601089395	0.387343577187718	0.35618983866775	0.415278262898665	0.378610625551342	0.388444733967256	0.396560883483249	0.383458035730176	0.410180816854077	0.388627602649187	0.436594623506032	0.364750211583698	0.406496267213562	0.375122798225754	0.352171892084149	0.334343244510759	0.350038233720441	0.31771901648137	0.394468133681414	0.297894048347459	0.298712573846003	0.144200148471753	0.341285574733046	0.337818074562182	0.381278391695504	0.392816346615179	0.228857212325006	0.29267157162855	0.319825009678975	0.298643725559836	0.128249326317243	0.274540985289603	0.196915199744907	-0.00378326057998526	0.3830984326992	0.356278565694837	-0.205005084988423	0.31693693963468	0.282165697316043
ko00604	0.247915479204621	0.322253583635604	0.328767017794639	0.46060012579438	0.470685939189873	0.338738213497485	0.306903737269963	0.467709950492149	0.454443289834553	0.45362654942459	0.515655762278525	0.483456838358109	0.501989252528209	0.4572173171495	0.511417375760207	0.49080295138917	0.487032108227025	0.496729784943885	0.498106964613221	0.524137065359354	0.465041241719194	0.511146944734179	0.453639063403841	0.506394093469722	0.48982576317686	0.457162406538918	0.42285364531538	0.467486863914457	0.45568146601421	0.497949007115497	0.391736037105347	0.409692879417916	0.231119367760493	0.392238961122764	0.442803971681923	0.440545061873423	0.489561662513458	0.367503604193957	0.407318507475073	0.411472313740795	0.360483399616542	0.212131940415314	0.321677411981945	0.384268932285333	0.1058817644039	0.441385489777657	0.470667527704487	-0.195409360293682	0.40645100822322	0.363687345779403
ko00620	0.228939704540912	0.334019615409592	0.251274737917614	0.331858553218393	0.31169682096567	0.349817583904245	0.243509053443683	0.327865802603525	0.323679145605917	0.297413551766284	0.355103362598545	0.337524598680481	0.347473129519263	0.350087257913827	0.324337815032447	0.335298233820939	0.324741229947802	0.340306695416023	0.344253431905773	0.331691766717376	0.341021574908882	0.323024506493704	0.317748288957332	0.335053458347399	0.340274032195637	0.351338961299044	0.313208474462368	0.340547553766261	0.345161270241485	0.31927494025268	0.333024862730262	0.340126743087843	0.31503786300231	0.326221029051514	0.329742985281405	0.329437107280028	0.329080823645711	0.353018549236259	0.313242391762651	0.331523318501949	0.293192039129958	0.316623813948518	0.280959147193426	0.311382101697619	0.279089814957008	0.269980292242111	0.34637487139752	0.231601581770522	0.327192412794401	0.323902470222627
ko00630	0.191850824045281	0.236590679227354	0.27044036047994	0.253223475705345	0.244049638803544	0.251709263094429	0.249348717685615	0.258158597134612	0.245379386794268	0.254676798636322	0.281632984391622	0.261073084044864	0.277967553003994	0.280847352869352	0.24281819914659	0.260472914756667	0.260765550266699	0.274819324332206	0.254526610827603	0.246543269626395	0.279257382711696	0.254617818191745	0.255574175825149	0.261671562658789	0.265226856686767	0.281361289617335	0.278317633520854	0.257860350942729	0.260295118892308	0.251964999393865	0.258436319216704	0.249619572111728	0.282897011163011	0.25592120881641	0.265137956062649	0.260414286713104	0.284796600290186	0.287789726930561	0.254358680577575	0.253282646406687	0.246427708932717	0.275191819683726	0.234014799274951	0.244041331327216	0.262606423081916	0.229626294245943	0.274111745864685	0.227424528386869	0.257653984201841	0.251127307888072
ko00640	0.0386901608729494	0.075449139339861	0.0425804308403383	0.0996445505587233	0.0925142156507744	0.0958287172589106	0.0382952601225354	0.0977679438932451	0.094877397086294	0.0876262608663855	0.0500190561732293	0.100423938032711	0.0772043939513126	0.0879472156078316	0.0225729227944994	0.0861133529132064	0.055339129407703	0.0608041267512088	0.0559016194857375	0.069979182778362	0.0537217913582539	0.0441491364989413	0.0587671239375269	0.0782845134502728	0.102264758089401	0.0962325253667855	0.0445516187086029	0.0740070313800446	0.0177403793400265	0.0551339480144408	0.0695782591215692	0.0716090458639843	0.0807154075661421	0.0471930809482557	0.0825785956684748	0.0409488548703061	0.0706406213891121	0.118962092542275	0.0263711452834207	0.095770746822844	0.0262145737826971	0.0652634917616155	0.0432025944341331	0.0426768382475634	0.0101092251950153	0.0197718292394869	0.0937256467387557	-0.0419515495828923	0.0716827146164281	0.057389451139781
