pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
ko04330	0.0691332561150902	0.0522365444319335	4.54011581030278	0.000129458919968036	0.000440160327891323	0.125221893075889	3.35638910343263	up	0.00712288441361746	0.00646191615094743	-0.0220530070529599	0.0138824997988893	-0.00297338588469741	-0.00273081644458451	0.0269592516565911	0.00730091342051976	0.00417591949437909	0.0432917581288572	0.0411441557742184	0.0319037006875335	0.102011850538658	0.103031023711865	0.137534512818507	0.0946187094187254	0.0925690934604127	0.0947537291613384	0.0891059838884592	0.0718886972086806	0.0648027844131983	0.0793678232721347	0.0771954718382447	0.0923115964928678
ko04068	0.0609516282062534	0.0449866613480491	6.81217323989883	4.41782303078128e-07	3.75514957616409e-06	5.84358334225609	5.42537275937648	up	0.022009226219234	0.0369889354078871	0.0179230649602457	0.0302423947849788	0.0374702974417506	0.00329938748420704	0.0159391694430407	0.00473257337108444	0.0147390962819284	0.0271401870806894	0.0382539976442	0.0119522073547999	0.090078505475352	0.100723170170139	0.0961601389924417	0.0975248892206974	0.0626540222985626	0.0970615688592422	0.0718054738588369	0.049008339641024	0.0097509746614307	0.0462323520653554	0.0442929364372282	0.0536969631988227
ko00310	0.0310135779495547	0.290785982642917	4.2394227497226	0.00027954899788695	0.000806999937296291	-0.638801669631308	3.09312649902251	up	0.267020373299484	0.287203320261739	0.289563241634175	0.274984678980892	0.256869403655462	0.26968938453899	0.29681714525212	0.271835790652381	0.300558546548707	0.272466685860035	0.298923640630112	0.290039723148135	0.315639740800775	0.288201445560264	0.30951343881403	0.320279806205655	0.316200249829415	0.334442315420358	0.270239556649468	0.296332027529267	0.27980035104793	0.288904887634044	0.30100658694651	0.282331242530057
ko04214	0.0760337305347654	0.140120709807847	4.58152998146647	0.000116423552551794	0.000404836444100558	0.23085184790926	3.39272039844261	up	0.170854562369497	0.172110484153098	0.157103079837588	0.169686266265761	0.174618427458703	0.148496686616189	0.1344513225078	0.123827156379646	0.122344406593949	0.130805013607975	0.130571789986986	0.119954361125131	0.197665423250025	0.193223715966693	0.193857067547601	0.193182359664431	0.210302062654797	0.194645417169977	0.0769228381489874	0.0707587294074528	0.0656061460175334	0.0853535491241995	0.0644943247056244	0.0620618448286742
ko04391	0.069721712136482	0.067469236641227	6.27828853482251	1.61026001384695e-06	1.07117296573297e-05	4.53313912111475	4.97014039658338	up	0.0574801161982794	0.0665272985385297	0.0351154017423346	0.0731608326382776	0.0656098878518603	0.054979008490165	0.0247058091007639	0.0377851934218786	-0.00221808388173247	0.0403349747371076	-0.000664742375295174	0.0213004552330894	0.12223340354712	0.107233294992631	0.119125378680615	0.12459936026517	0.122855164987317	0.122516521988678	0.0796494852496472	0.0639286459894699	0.05303260248215	0.0745659358942151	0.0804857448152526	0.074919988801924
ko00515	0.30676769572876	-0.242714704059143	16.1085703493272	1.69458579171745e-14	6.48179065331923e-13	23.208393987427	12.1883049997735	up	-0.383740242207583	-0.388783903840239	-0.31775372728699	-0.348410331611936	-0.392984955336606	-0.347574275618182	-0.251562420953128	-0.27303302194745	-0.296454165459535	-0.263787367633159	-0.293849260109482	-0.286556925833801	-0.0493454959932146	-0.00585562974936415	-0.0241902406123055	0.0245524290214615	-0.0256794040068092	0.00468474776479253	-0.255843157472861	-0.345808862032024	-0.322772034753394	-0.358485475265283	-0.319240764619309	-0.30267841186303
ko04310	0.049062292346706	0.0536219342152678	4.2828448192102	0.000250174207169266	0.000750522621507798	-0.528867707074155	3.12463621315029	up	0.0517981380370408	0.0442424703443442	0.0237347160895455	0.0515584702679342	0.0624512592992087	0.0397312014285007	0.0654774107076478	0.0522920029960002	0.0592898378044673	0.0788397054497868	0.0860205625996235	0.0635955071249492	0.0956028579481036	0.0927972515738236	0.0878301379129796	0.101614284409163	0.0785686663440565	0.0860987226636579	0.0290742391755112	-0.00823142271840245	-0.000404049688548354	0.0146467372898632	0.0157462041196991	0.0145515099874725
ko00500	0.0808781578363947	0.121873767806164	5.43330656626406	1.32499375698183e-05	5.96247190641822e-05	2.4064850380076	4.2245736542271	up	0.0851497903361507	0.0511000909609081	0.0919846770356492	0.0897540337647108	0.0394097771902093	0.0441926635025323	0.111981878062711	0.0690284827447859	0.123569818127142	0.107159507808226	0.108949326180879	0.125930272224199	0.1951898077545	0.190298261047963	0.188107922514211	0.172072633626791	0.18099554109461	0.168530151062684	0.091797560883699	0.150623657054648	0.128470297061599	0.175815952007121	0.128307327998875	0.106550997303128
ko04745	0.0504818302819782	-0.0623209669720617	4.72572893286564	8.04593063805626e-05	0.000293101758957764	0.599109608464258	3.53298157527239	up	-0.0501002635319388	-0.0428062142044439	-0.056211554775011	-0.0159979354387975	-0.0727864198457746	-0.0507571120501643	-0.0825751602957321	-0.0876483847652798	-0.0957125705563205	-0.0756513390279042	-0.0971321374166264	-0.0804539357593035	-0.0453789947130561	-0.0354580816702792	-0.0260562704294379	-0.0113564745291987	-0.0179393209568346	-0.0105684232646614	-0.10003950489193	-0.0637513733964417	-0.102083323131914	-0.0804918801387293	-0.0924372633691314	-0.102309269170569
ko04136	0.0461114867374057	0.182396933577843	4.70825228532098	8.41433804729557e-05	0.000299393888659587	0.554446562067903	3.52375706888444	up	0.190644281448305	0.190345189820311	0.180133328323506	0.191376278476658	0.172701334681112	0.155536777678291	0.169479221757593	0.148757757002559	0.17961829681377	0.215376274500593	0.176204535343803	0.19065022708522	0.215974098263031	0.233848148246792	0.222781095003543	0.205345375764719	0.208699891269416	0.215234683237884	0.160593716959517	0.148595404404858	0.119097862747987	0.171186647072005	0.149020702465832	0.16632527750093
