Sample	group	ko00010	ko00020	ko00030	ko00040	ko00051	ko00052	ko00053	ko00061	ko00062	ko00071	ko00100	ko00130	ko00190	ko00220	ko00230	ko00240	ko00250	ko00260	ko00270	ko00280	ko00290	ko00310	ko00330	ko00340	ko00350	ko00360	ko00380	ko00400	ko00410	ko00430	ko00440	ko00450	ko00470	ko00480	ko00500	ko00510	ko00511	ko00512	ko00513	ko00514	ko00515	ko00520	ko00531	ko00532	ko00534	ko00541	ko00561	ko00562	ko00563	ko00564	ko00565	ko00590	ko00592	ko00600	ko00601	ko00603	ko00604	ko00620	ko00630	ko00640	ko00650	ko00670	ko00730	ko00740	ko00750	ko00760	ko00770	ko00780	ko00785	ko00790	ko00830	ko00860	ko00900	ko00910	ko00920	ko00970	ko00980	ko00981	ko00982	ko00983	ko01040	ko01100	ko01200	ko01210	ko01212	ko01230	ko01232	ko01240	ko01250	ko02010	ko03008	ko03010	ko03013	ko03015	ko03018	ko03020	ko03022	ko03030	ko03040	ko03050	ko03060	ko03082	ko03083	ko03250	ko03272	ko03273	ko03410	ko03420	ko03430	ko03440	ko03450	ko03460	ko04013	ko04068	ko04070	ko04080	ko04081	ko04082	ko04120	ko04122	ko04130	ko04136	ko04137	ko04140	ko04141	ko04142	ko04144	ko04145	ko04146	ko04148	ko04150	ko04213	ko04214	ko04215	ko04310	ko04320	ko04330	ko04341	ko04350	ko04382	ko04391	ko04392	ko04512	ko04620	ko04624	ko04711	ko04745	ko04814	ko04820	ko04977	ko04980	ko04981	ko05100
Pful_5	other	0.308310275738095	0.342067493505834	0.186846036335366	0.217930430439388	0.405101147661873	0.250758699904227	0.244928479900985	0.255836855485088	0.239228667707626	0.401210369342401	0.13787885780183	0.117162719411863	0.556240599699499	0.205500879395145	0.061599244232032	0.099190212033018	0.237245779532499	0.342906139394787	0.190201416173914	0.30335403075619	0.0787302770311634	0.298923640630112	0.244937925807935	0.229088214730614	0.155647338203249	0.137856550554137	0.340997899899336	0.0769065041702312	0.269006084652319	0.0611870614290775	-0.221908748674907	0.0884104625119027	0.350938078269023	0.21190884847602	0.108949326180879	0.090274797874718	0.0222418515204622	0.0469413116136807	0.0518069627147244	0.0560085492639519	-0.293849260109482	0.140935656754896	0.0229214971981221	-0.134367049028941	-0.189021767517393	0.171326970280855	0.224676425184921	0.0366614556895829	0.0589697161263493	0.00485655055998833	-0.132700147298744	0.00222660296743764	-0.0632945213299922	0.0957426827753069	-0.27545207063637	0.000584016107386349	0.0277382915937856	0.302148117210185	0.332633364651501	0.22546125931875	0.177963301966115	0.243604525479098	0.0104213499973255	0.0178825102207119	0.0615416623358135	0.113816556827285	0.206527784837908	0.206017850543167	0.195567267465778	0.239780660274598	-0.0130359547279221	0.130571977673019	0.257484078570105	0.412874002869177	0.364892261808676	0.101602420586325	0.1498668761775	0.15899321446727	0.101377009936119	0.0989056787349203	0.174009870291418	0.180938977598653	0.338831026460348	0.225910969448724	0.246488593495323	0.285311823505567	0.101096303630365	0.137520987674146	0.228628072280617	0.00831988647670287	0.246746181766117	0.521219727469847	0.23461442626899	0.24763267071543	0.230718870159294	0.264980901685699	0.162173344534081	0.145289530135513	0.31220190738316	0.523022252320459	0.403361761567813	0.126247247050985	0.0832454643137969	0.313105684123534	0.216704414032098	0.529129334985205	0.11659879254106	0.12613241376725	0.113154180975569	-0.00136830145082569	0.120741008372021	-0.00599600916425864	0.12335920265105	0.0382539976442	-0.0109385744667734	-0.169580808721992	-0.074348821845534	-0.184201131498066	0.226367894933296	-0.00866006815433384	0.110148331427171	0.176204535343803	0.357939236647225	0.107131149650401	0.328519445180713	0.194089826917768	0.157980357785122	0.317078554258671	0.161005087386127	0.0962374949085339	0.0930714912342176	0.0540251818247078	0.130571789986986	0.11235782968454	0.0860205625996235	0.150399396488463	0.0411441557742184	0.0113694557736158	0.0569077290328428	0.0896805166043044	-0.000664742375295174	-0.170112573639785	0.112494813370677	0.0639001927581191	0.088678339357549	0.0154219464461884	-0.0971321374166264	-0.00466750395359212	0.194747449146942	-0.246123753935496	0.166155053749783	0.163856249268228	0.245215973606055
Pful_6	other	0.30064790476109	0.33665340790981	0.24876532080692	0.201684518531963	0.424518453838283	0.29888138123182	0.256446647645387	0.331957195436251	0.29327678394769	0.462053986876603	0.141398997220432	0.164616839078258	0.561031769127989	0.181541376378199	0.0720334461008458	0.125439620665465	0.281532959168529	0.343749585771913	0.210661008758965	0.322920108228105	0.0563349031910995	0.290039723148135	0.215730277507491	0.169429330688703	0.150429178413495	0.140237801465186	0.334157975153261	0.060481544822042	0.344031257752058	0.0441379743271783	-0.0514886686211599	0.128230718941533	0.393423425636472	0.232381152272864	0.125930272224199	0.134882783530439	0.0528513793653062	0.0346043602024932	0.0761379377267832	0.0314637489086712	-0.286556925833801	0.189219733430703	0.142360346162495	-0.12049757184736	-0.178225229288111	0.2255103529223	0.247913905355237	0.0620321681585901	0.107378861527128	0.0665076112016315	-0.0516143648236693	0.0333056979360423	0.0185606118761391	0.154698636262857	-0.282316307003097	-0.00658885450093549	0.172896482118595	0.299704529993828	0.343339287251456	0.277201037265235	0.216625594805612	0.21521375059077	0.0391828845485218	0.0507062322167804	0.12061051286375	0.145550586026321	0.268721686025627	0.232317263643457	0.188566974973568	0.231907853849075	0.0032753078562747	0.180036699932173	0.274860415282477	0.451900432620965	0.354397955151283	0.11962473140494	0.151040280481315	0.188034826366198	0.100080823796102	0.128542896589082	0.224930558823774	0.207833723156982	0.352726883113204	0.233669418855944	0.302885030896025	0.274718847816663	0.106146323729749	0.171723824604732	0.289321615251169	0.0139196568355054	0.27109514196148	0.513977404497489	0.242007958172151	0.25369683078184	0.230734053525051	0.257451612683014	0.167852393110535	0.0388239350429929	0.310366808267753	0.523160079219263	0.414033427431994	0.110070391485341	0.0615724942168989	0.301708496269151	0.188621621574674	0.486638164135912	0.0703595658043049	0.103689017567518	0.00976333031641872	-0.0666362707491668	0.0706345717376894	-0.0496363362654202	0.124890783152354	0.0119522073547999	0.00818838458370322	-0.155653661141976	-0.0782486079845513	-0.216974421923837	0.234284607159837	0.0914909550219872	0.135086718368076	0.19065022708522	0.366676065144878	0.118796485300407	0.357057951510486	0.227245786970598	0.187848839417778	0.319820531704869	0.216157911484055	0.114754110769636	0.097556259146945	0.0614071329397116	0.119954361125131	0.107206715189613	0.0635955071249492	0.166474440427991	0.0319037006875335	0.0171349091470532	0.0432627792441963	0.124551270039318	0.0213004552330894	-0.132157705162498	0.0275782512131531	0.0696065312099942	0.064867483909931	0.0765061658603973	-0.0804539357593035	-0.00717273489472695	0.163183744315367	-0.23442758407539	0.165321142161048	0.111458447482529	0.250228176241019
Esin_1	Esin	0.325165555905253	0.305345608856595	0.191080297895947	0.185897939761422	0.405864940292745	0.198126650243	0.238341054659269	0.255432427825731	0.260846299912475	0.38511463076888	0.0592716690985087	0.120896368083482	0.415083915571499	-0.0990445292713924	0.0642896581670529	0.109150588403541	0.199090313333873	0.363448053329487	0.210043902559461	0.305995703779127	-0.109124579370896	0.315639740800775	0.260545933776709	0.290290576752471	0.0941804365799808	-0.0217848441815014	0.325820589320911	-0.19552358465862	0.331332338545358	0.047316928147155	-0.0396903682866336	0.0117828964035317	0.152767578194643	0.230397403079178	0.1951898077545	0.132362086418747	0.130263001239252	0.185293894036043	0.144641145166829	0.142447372079687	-0.0493454959932146	0.209919186827324	0.191017729154405	-0.0183098521845433	0.107074441531227	0.221835598289335	0.219886403810246	0.0863259006690578	0.0926555248606522	0.0399281944655975	0.0139708594004248	0.117203998175708	0.0319951110606042	0.1307417804705	-0.317988898521546	-0.00221018237231643	0.219002647359826	0.29618439450383	0.275562553623965	0.298319919023216	0.213232150867342	0.151481025294447	-0.0456436477134485	0.0576375108796676	0.209954495265898	0.131551216536868	0.208163885473729	0.0278457415627981	0.209755270393537	0.235670932098151	0.167165664244799	0.120312008831149	0.262766112924132	0.211788375422483	0.267122603619187	0.123507580246013	0.168730351793919	0.223406257835149	0.12428298486821	0.159870324284543	0.25293881763362	0.193193103893311	0.312616776641105	0.214045815876564	0.26875198344635	0.245090573846481	0.0767553730878968	0.171760359665098	0.21759038902018	-0.0399853145331291	0.178646399295106	0.39498735554038	0.1532395896597	0.174583384641243	0.12014665866184	0.101206846032107	0.203772409993446	-0.0325361984730196	0.220420046141034	0.393732372936757	0.299100566381485	0.0898101867320263	0.120422739363774	0.245727317487159	0.340338335020469	0.607015044663394	0.004678505088783	0.0962295272178021	0.00228383820080116	-0.0243307026168601	0.108513848823284	-0.0578145009892398	0.155654086012921	0.090078505475352	0.0467800773071106	-0.0702159935750841	-0.0256623252131832	-0.124964076235193	0.205728227752204	-0.0952164077713842	0.162504371259774	0.215974098263031	0.321174889987889	0.138666047763495	0.321789921870788	0.190569647682913	0.183517637823642	0.314124349861681	0.219218534910813	0.0982157195241274	0.0362318110386042	0.0448126132128473	0.197665423250025	0.0952195418547048	0.0956028579481036	0.00593736144659716	0.102011850538658	0.0270181555614673	0.0733785774644505	0.0520367088973962	0.12223340354712	0.0230431300127416	0.0846050358059981	0.0793686086464816	0.0529625376687323	0.0769136119491926	-0.0453789947130561	0.034049037062201	0.271640523580379	-0.0539691602280575	-0.11904606599383	0.0328098265956505	0.193484951322962
Esin_2	Esin	0.295178204235096	0.310280335969587	0.164843207408578	0.161520169076233	0.393688192402002	0.179525220998926	0.208251691601868	0.241219392002643	0.196986315976874	0.378424562530294	0.0110236764552624	0.0917695226309016	0.412129040770362	-0.165799461130611	0.0587445492886945	0.0918745596985972	0.171804976377268	0.345145227908456	0.192431993229662	0.258581296981584	-0.167774778399409	0.288201445560264	0.195281432999252	0.300837441799151	0.129755837775254	0.0206121987559104	0.298804581245301	-0.106548297744098	0.289649515378798	0.0181587186304266	-0.00322223092275955	0.0878816511123726	0.0629071862010542	0.204920160331606	0.190298261047963	0.129292077619464	0.131905529543202	0.208354072035968	0.142192395176769	0.160250764217443	-0.00585562974936415	0.194048379307101	0.211169880998316	-0.0352345648937663	0.0800651471144685	0.208344748801332	0.233031252430663	0.0732054119170247	0.110525026489559	0.0661557610899272	0.0114275812157974	0.103496154520076	0.0426692693337509	0.141018087480883	-0.348726363431123	-0.0280224407470393	0.188911689519299	0.255390086179961	0.234776791823282	0.27765769292467	0.16030964483272	0.16227416375004	-0.0770420872775037	0.0472202991925819	0.120059906279198	0.137255037953258	0.16633200284252	0.0765891612488153	0.185596807268601	0.230132387220716	0.138956388889445	0.0689535217103237	0.23251693879697	0.0852839538966184	0.180352367379944	0.162531387601163	0.16139891351856	0.170534307415989	0.122852610242093	0.125814222755125	0.204959074884264	0.17421949561359	0.281067201143716	0.182056183440738	0.239853379923448	0.205289060567427	0.0732317484813718	0.160550372396508	0.196950295089452	-0.0385893362617261	0.230242474896154	0.409064409220419	0.193268365669831	0.199615290053425	0.169557210977786	0.165263301862787	0.230679967522497	-0.029552719130361	0.247297653679627	0.422872818336828	0.315187793817013	0.100292162120609	0.139159627592017	0.273371476754294	0.288629422980886	0.589620592774003	-0.000256973869224113	0.12081510492843	0.0410366472888051	0.0194219958237716	0.116093952705735	0.00429004005991834	0.164745096616448	0.100723170170139	0.0665823637577839	-0.0743113368311054	-0.009622711812294	-0.135232118752033	0.235014836981418	-0.0260102768863315	0.206323632067074	0.233848148246792	0.341757630424215	0.162567592325912	0.339754789209315	0.185239597829984	0.19275417315716	0.287042286695828	0.195496681532653	0.105511302671475	0.0434089950165089	0.0390795558377913	0.193223715966693	0.116374246351368	0.0927972515738236	-0.00302295238881231	0.103031023711865	0.00145699943113786	0.0406388593938262	0.0287057937782698	0.107233294992631	0.0152263046079672	0.0109686517566345	0.0956524757902035	0.0982989098234115	0.146399743027385	-0.0354580816702792	0.0279427774359054	0.20002150258954	-0.131254429746145	-0.0757043936602992	0.037390161720653	0.18974205025577
Esin_3	Esin	0.299923854327911	0.310062139538195	0.182766677598995	0.169816073616212	0.441507914210875	0.187311092035886	0.192594660145073	0.249064313241046	0.238977664367538	0.420196089710526	0.10839305181512	0.120212128717706	0.427848154342701	-0.168149483152608	0.0693168520116304	0.160907275111105	0.191423483821452	0.328182135878384	0.189079319246934	0.309575998233107	-0.178471062909358	0.30951343881403	0.207235164399038	0.287486397003007	0.145135036257694	0.035641282793772	0.324082276776533	-0.105775234610378	0.358639459539327	0.0275334627609062	0.0299590782473544	0.0888477185539203	0.0836790480031194	0.229628779062044	0.188107922514211	0.178139053957571	0.135149929154967	0.214567336009548	0.182931885009073	0.142412241282973	-0.0241902406123055	0.227951851305782	0.280159916239723	-0.0346996536337611	0.133496629279794	0.268450693273849	0.19963400590579	0.102527507938579	0.114452129747967	0.0679889544597315	0.037285297706957	0.0848168418403324	0.0618893924587201	0.154224052417441	-0.365185866612135	0.00403632081765568	0.284911648008503	0.265588095313412	0.23743069219637	0.314109716970931	0.200824418004971	0.14429853181214	-0.0643076010753566	0.0503704652879409	0.244805831784926	0.110797373141351	0.198821233123299	0.0781537518347027	0.208944110387096	0.236071232181453	0.147880237368802	0.1003121004662	0.266641369671825	0.223564106054315	0.202327226131713	0.161335209554126	0.180368445258079	0.219544358195955	0.13347677022145	0.181993369566125	0.241529446167148	0.196362310852169	0.294620928150743	0.198865845161518	0.266495053446417	0.199494040545392	0.104554325280956	0.171874416713666	0.240768505651334	-0.0323451102249359	0.209419895118431	0.412939729647463	0.188290760274901	0.197402821142265	0.149332490727411	0.147135640622183	0.214729988603778	-0.0121905114198472	0.235233315645693	0.431923300458728	0.326725613158426	0.109357474509592	0.133462900594016	0.262704347232995	0.296770768238699	0.596437679603966	0.0148948096603715	0.106009147637041	0.0469367966530148	-0.00198077535232014	0.130625916960606	-0.0348164419556211	0.163490172775355	0.0961601389924417	0.0777296416000011	-0.107083029978746	-0.0180729547312792	-0.166288290248637	0.233131484774428	-0.0762229351885952	0.208055862480597	0.222781095003543	0.349905106061906	0.160742186041262	0.33623942251447	0.21154686490736	0.19180655150034	0.297204559540518	0.207537160305439	0.104326913251854	0.0398557470273934	0.0373379012993294	0.193857067547601	0.111257802009106	0.0878301379129796	0.0184095188725686	0.137534512818507	0.00941968460288195	0.0559642136605007	0.0377774002965295	0.119125378680615	0.0250493554858733	0.0243622226546014	0.0941578512913093	0.0703544941368585	0.112021247973857	-0.0260562704294379	0.0319088546055366	0.210977246771057	-0.11787042227482	-0.0976912385559418	0.0512748514065187	0.204818706395988
Esin_4	Esin	0.304918157131622	0.298800826687207	0.170330405665975	0.191945881134112	0.409467511153541	0.181479962931018	0.247528379256951	0.22672259193715	0.279860599271038	0.381381463464381	0.0985207895727647	0.116689479467811	0.399708889031402	-0.165802672200328	0.0678853862429793	0.0846332379969856	0.180452646827917	0.342267066778905	0.161454334125237	0.293286069734996	-0.208648389692702	0.320279806205655	0.2134815110703	0.318745411782795	0.152792179241726	0.0563876161813812	0.329150513898804	-0.0530799438493404	0.334674513206308	0.00128806349221403	-0.0495453809307362	0.00909391833393306	0.066916288620169	0.203509156890979	0.172072633626791	0.143373796169843	0.159072894347403	0.198270259132381	0.165970794118784	0.149729371872539	0.0245524290214615	0.208146942212755	0.256943045804498	-0.0454376090836987	0.0802865342332589	0.225278406448728	0.231352069000768	0.094915506768291	0.0910275382663283	0.0200223571443059	-0.021802739111754	0.0531373523344282	-0.0174803564322291	0.143346603866051	-0.349425176219469	-0.0288163898530117	0.208613889368418	0.283564597942401	0.276657856212027	0.300525236323731	0.219671196703999	0.15433046443971	-0.0602590502172685	0.0160393743032312	0.140406233835453	0.094652594952642	0.202598481562668	0.0267370629190145	0.19398042098059	0.239263786269619	0.158652854853907	0.107669447443138	0.261574842321247	0.140765999437055	0.196382707075945	0.109834614079375	0.169889130030279	0.261564086021122	0.13469247831323	0.157054702993506	0.278432699765933	0.185312229343616	0.291685149929662	0.189195654252048	0.274681939334189	0.210836515273068	0.0677307824003251	0.156493396942939	0.205085319449274	0.00846400137139243	0.185902410565574	0.388489086037528	0.152099484352672	0.162053533754579	0.129522144056466	0.125232951989213	0.183952964569984	-0.0813577630090995	0.213647021381309	0.389618874097807	0.299869810836265	0.0676109056409273	0.0915027438678891	0.249014159247523	0.313584919155717	0.582011768063692	-0.0296531556039324	0.0826753775388988	-0.00267836116310257	-0.0548393724957853	0.106555812066315	-0.0729119357411215	0.176856707438715	0.0975248892206974	0.0648901596840093	-0.0304220317099293	-0.022429526651284	-0.172283514199698	0.213634102733616	-0.107628236219443	0.202538224317759	0.205345375764719	0.321234043715241	0.15595906629993	0.317096864769889	0.192956712439022	0.18419658710695	0.297510213748869	0.198792045876098	0.10314984917486	0.044199308352818	0.0428953998458035	0.193182359664431	0.0857538422280932	0.101614284409163	0.0179351813172642	0.0946187094187254	0.0874933414484252	0.0778390325233798	0.101716349387838	0.12459936026517	0.0120895342397922	0.0609871765916035	0.0853012478778464	0.0797209360401401	0.114620278114572	-0.0113564745291987	0.0254652069326825	0.257574644820819	-0.0664173819426931	-0.125413714772767	0.0244019403982471	0.195748315359537
Esin_5	Esin	0.302973526067039	0.30775901372352	0.192045745888221	0.229478587629431	0.369083335442576	0.14449743599379	0.267160247712587	0.268217318928	0.241833764795857	0.380700715623928	0.0706453804218175	0.124169121312608	0.406057010169212	-0.165908197562545	0.0699078139491923	0.102963160379559	0.157520728170941	0.364417069931146	0.192454168358938	0.313060971522276	-0.222947290839357	0.316200249829415	0.214305884424925	0.32654397922653	0.133526634953623	0.0367336197684436	0.298814334786541	-0.0856597475997435	0.317090583587001	-0.00450498273859698	-0.083578374746102	0.0575690333186044	0.0175438751092655	0.193009081664562	0.18099554109461	0.123361781831437	0.168315388794144	0.185833809106899	0.120517478209302	0.158052618573443	-0.0256794040068092	0.175223139986959	0.23824223627272	0.0328248009870546	0.175760350435902	0.172132632969158	0.23276122447572	0.0585507161109589	0.0724297395924922	0.045034915219689	0.0244106549085923	0.115293605411142	0.0660574124772657	0.150891526241911	-0.260654510601124	0.0153465313846736	0.197909861129716	0.316542503501209	0.267559080600096	0.282471752251467	0.210954891443798	0.197710239435559	-0.013624811925591	0.0546204226806219	0.147533431374174	0.127424337749416	0.209314408153799	0.0481546746756334	0.207297240468633	0.292680625040248	0.265307003087341	0.0799701088579189	0.219347119736472	-0.121804207743836	0.31671572772844	0.134325822849663	0.201354354412016	0.155073053001275	0.169066793084747	0.182768870868031	0.211930639256831	0.186127583353482	0.305367218086976	0.199582209031849	0.255304826080976	0.250159027033015	0.0951672776191105	0.178646397559263	0.159304307934858	-0.0501464341146816	0.185642161600878	0.404585342484524	0.165504502838402	0.184733592568044	0.149079236391648	0.138711583280584	0.199958199147929	-0.0366344753279311	0.232126920761617	0.4198694954208	0.304787186290572	0.0863515479042955	0.0954048590523758	0.247696127639738	0.33178228777705	0.593731167418602	-0.00443495826992988	0.0951316342755904	0.0294995172218333	-0.0290202333819316	0.12576796614743	-0.0393630402393102	0.150292165609977	0.0626540222985626	0.0335124585250302	-0.0972925967183789	-0.0315279244536754	-0.146490118767131	0.209226406514097	-0.0436540747552574	0.158585273465684	0.208699891269416	0.309750261638237	0.1188388110692	0.33290159802708	0.190542282934176	0.183616785942112	0.301293765791292	0.195815701503895	0.0962872366979314	0.017862498557392	0.00465566277517046	0.210302062654797	0.134340990800901	0.0785686663440565	0.0338493648420783	0.0925690934604127	0.00628943895482641	0.048213395153404	0.0782278659371817	0.122855164987317	0.0208310770306404	0.0485117472464999	0.0818484031145747	0.0881643720565486	0.0222324794181551	-0.0179393209568346	-0.00874298035070693	0.280473993192937	-0.0652839545038972	-0.144558319015585	0.0547086934557332	0.207234108464419
Esin_6	Esin	0.289716840889636	0.324987049056722	0.198845019385769	0.174713063148164	0.378667032419173	0.141674897447822	0.235618306864212	0.260536804742823	0.244318468055948	0.380393220878445	0.103065927216685	0.114839434039377	0.394410083729786	-0.138477077621328	0.0737346056122652	0.103929804305166	0.173371175657239	0.350755263840853	0.187950636712752	0.302378898069261	-0.304980027165509	0.334442315420358	0.226591090779163	0.32562174000353	0.111096533063954	0.0132908487324494	0.360947826242454	-0.116962513695553	0.302072503080041	-0.0360065296466358	-0.0612482901676747	0.02981069835528	0.0317060372725751	0.198672896669421	0.168530151062684	0.13975174765981	0.169889051117775	0.166309882614283	0.144068185417787	0.13925614078177	0.00468474776479253	0.198184567323219	0.175258048135267	-0.0122137239217485	0.138917116345716	0.201896788854458	0.219597430881728	0.0631239100664173	0.0934799796946406	0.0483756470254482	0.0143612740501939	0.0759474628451441	0.0426623390237079	0.13370073764131	-0.311962354900276	-0.0055247025958757	0.197979927633188	0.282311043891731	0.281157018675486	0.303933081243423	0.193383376253715	0.218145550903502	-0.0426802485098844	0.0652332347201661	0.17089611020512	0.124802916146606	0.187768682140752	0.0458213874555048	0.225987610442904	0.274400994465648	0.197632486551129	0.0896120137312228	0.242403600750979	-0.144019567607218	0.245017353706936	0.129075503215189	0.190121609293409	0.178511372537042	0.15030863411419	0.16086864311707	0.226171622189551	0.181597425662699	0.296211631210214	0.21728643409478	0.259240650396048	0.239846286786117	0.0805718535960829	0.179159891434145	0.189350336875823	-0.00757721452199906	0.199131843646076	0.399888691246436	0.171599493798964	0.191717764071752	0.142412661316675	0.132870809435951	0.212845521297377	-0.0264266383582352	0.230393089394562	0.399089882259657	0.298332671759248	0.0828980987079066	0.116086235961923	0.255086879333396	0.344514265604671	0.59325750721715	-0.00385997400128523	0.10094589393114	0.0111366728687532	-0.026543410465842	0.0968034403483616	-0.0645541694309016	0.156946469063171	0.0970615688592422	0.0604309111252569	-0.0987193425901933	-0.0184979076264015	-0.136358068172575	0.20130472031986	-0.0238725844286156	0.157101844938759	0.215234683237884	0.318997645238626	0.135777061245441	0.326623294526546	0.190058260631354	0.187800882420995	0.311113716013839	0.211684887536181	0.115090403671662	0.0256542967078395	0.052996553654086	0.194645417169977	0.110025442695167	0.0860987226636579	0.0227321720011683	0.0947537291613384	0.00557840482405216	0.0520764385956414	0.0707234600398452	0.122516521988678	0.027547237972325	0.0545879854665817	0.0792502297967202	0.0721484979005059	0.0851975307746419	-0.0105684232646614	0.014546983453787	0.26282547133604	-0.0229330685541583	-0.0977605803455233	0.0638441337221202	0.210139944712238
Bger_1	other	0.276880476810996	0.328673605860432	0.0954205545926474	0.241092037569962	0.339094734584289	0.250319182485978	0.227296691870339	0.129504940436491	0.195832254210201	0.280677740739025	0.294797301684802	0.185514558785848	0.522017078840784	0.197612849400253	0.0689758218297689	0.267960264391198	0.153962104990458	0.208658992685894	0.212913010029347	0.18384232063404	-0.217075217836354	0.270239556649468	0.260086684822236	0.0968639258425703	0.227386615757721	0.239152908016046	0.273047061233019	0.189890519268878	0.197175192753776	0.0337225229145064	0.128308230288439	0.0382494887604903	-0.0502126996012973	0.257537292968791	0.091797560883699	0.0979027661926713	0.013790146179782	0.138656035073691	0.105809930037007	0.236892977154235	-0.255843157472861	0.325780986042283	0.0513742595702809	0.196220782568245	0.00557478785864665	0.227477386682958	0.123103351802442	0.0196866479176242	0.00474117154192704	0.0584414284589456	0.0494509312263496	0.0707716725869632	-0.0630305186437016	0.215241931253413	0.221559942669143	0.247763815130084	0.487971920646258	0.208801133034709	0.250473387818995	0.135208196777191	0.132026679276891	0.186665158540981	0.020242016826422	-0.150568039675485	0.125274848975136	0.11016825157425	0.170195917878925	-0.0409846344182185	0.145735275603993	0.29969614721893	0.116957284717999	0.252138182569219	0.150548466394496	0.327052623268914	0.13732648878746	0.124265852111505	0.145333541732675	0.0941598849831976	0.120283009312965	0.163751067748971	0.0995799413864659	0.184926793010262	0.248694163001796	0.191288162374056	0.162845673136614	0.22172763252554	0.145032050754714	0.161315004496082	0.236682477342109	-0.0101017925935257	0.135818520260132	0.52673291141041	0.217270784987961	0.203884020489887	0.20665241094693	0.137278106990717	0.220836356697365	0.14399392117603	0.277364119432536	0.522891121469378	0.355670137672714	0.15915728175139	0.119271537947836	0.237612353394962	0.212999501719006	0.547065311652581	0.0894696124320423	0.145768863770253	0.121416054854651	-0.0239807270808008	0.140437541547491	0.0113029753009977	0.0470906826607053	0.0718054738588369	0.0173887269157081	-0.0747683811816077	-0.085871118675109	-0.28580179867688	0.194989955320435	0.0807610335311575	0.104575046266345	0.160593716959517	0.29324759615564	0.13864060998318	0.350888670087096	0.17169898093308	0.144780201922834	0.279988332198087	0.121929656109536	0.0820421907136455	0.0641564575399692	0.0547954759384576	0.0769228381489874	0.135405522989094	0.0290742391755112	0.0133993447484771	0.0891059838884592	0.118048205165738	-0.0191311769998495	0.0921994356459047	0.0796494852496472	-0.149912858169127	0.0842878683993223	0.0359870361178065	0.125181316433489	0.13477034726272	-0.10003950489193	-0.04985956806841	0.119124232688381	-0.185849724131064	0.167454654953637	0.0142299595774117	0.218586474005169
Bger_2	other	0.324394194699405	0.392236676191855	0.155303014495184	0.290878788404503	0.362710545437435	0.288771497976027	0.276980735407497	0.171895549521462	0.231987829901922	0.311686151989412	0.292256202190189	0.210627737701039	0.534519762513772	0.209685589761071	0.112558532653872	0.268345269964024	0.213658692420405	0.311703819596839	0.273940871406912	0.233518067413473	0.0171660449076701	0.296332027529267	0.327051458548101	0.211372303515962	0.294290138950132	0.317947795166303	0.301135211553439	0.296241664720203	0.268487290801743	-0.0169175648418314	0.201222543783395	0.107238722210231	0.0759562924659198	0.277279683811769	0.150623657054648	0.12878059049839	-0.0435295072951493	0.0995966474552272	0.119618601934562	0.18880382732449	-0.345808862032024	0.309039649408848	0.00935091877838916	0.142921021007306	-0.0226450287467469	0.267300658819155	0.168798548486363	0.0272803372795879	0.0242988735727008	0.0968276048169635	0.0628152425369215	0.103281562164364	-0.072001047105502	0.238567129819721	0.235231202378628	0.222943602731461	0.475780823466025	0.297647897764629	0.323295802978515	0.183263458894279	0.188258911135306	0.225366870904579	0.109499479693996	-0.15956815169779	0.181646261363774	0.117859030879196	0.224774081938382	-0.00692307017392172	0.20977596215302	0.364639951198022	0.158011763221222	0.286756944164163	0.210622771200068	0.266574250877112	0.215898654169875	0.123277269317443	0.183613584693038	0.168450616722801	0.157836233389032	0.170180259317227	0.134195253451143	0.220835890905126	0.325657272739514	0.229238150319056	0.203301724748561	0.299627168776481	0.182657719121972	0.211019563720923	0.306890002473666	-0.00319576669452593	0.111946823950772	0.525795992963202	0.173849061225662	0.169985924142027	0.181600027823127	0.140109943108084	0.187269577029212	0.0431177806719035	0.240715200535853	0.520985340821253	0.361066105043023	0.126524823367714	0.0831618522944452	0.21461589225228	0.21872420655679	0.490827511176209	0.0207620007016449	0.110051872459465	0.0145415797328108	-0.0993921036175826	0.0923240748087467	-0.0676651057258371	0.0354651357821317	0.049008339641024	0.0111165126355416	-0.117935564797823	-0.0850312442392568	-0.270459701647809	0.180486398109579	0.0766206262945033	0.12795457276333	0.148595404404858	0.2905357034701	0.127518402766498	0.357857859706713	0.178857843510533	0.156659506781438	0.281522659913873	0.160123649517299	0.0815362164206183	0.071348345024057	0.0659419817533835	0.0707587294074528	0.108990288990746	-0.00823142271840245	0.0339961344760931	0.0718886972086806	0.0815426518746158	-0.0215713290544058	0.102939612065227	0.0639286459894699	-0.146485918146267	0.0626957863010404	0.0277955757571439	0.0916227459255986	0.139147449207009	-0.0637513733964417	-0.0624418619019698	0.121519723848014	-0.156198787448736	0.215600809077664	-0.00100228188303684	0.204746578949255
