pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
ko00380	-0.0306696212916023	0.320337417976238	-3.60093686383103	0.00140497494124184	0.00390838483654548	-2.35034225564003	-2.40800268032697	down	0.326526929128093	0.33488998290776	0.348264516053968	0.3460299335716	0.302193779960523	0.339762408336826	0.327440271221128	0.31410542559269	0.329288492516005	0.322809082772759	0.340997899899336	0.334157975153261	0.325820589320911	0.298804581245301	0.324082276776533	0.329150513898804	0.298814334786541	0.360947826242454	0.273047061233019	0.301135211553439	0.303750304301259	0.297316100919631	0.320817197181515	0.287945336856355
ko00561	-0.0903023952652965	0.20788885796043	-10.1459616936923	3.04984848522798e-10	9.33253636479762e-09	13.1510874262584	-8.0300003091434	down	0.255945496294489	0.26424865957179	0.250877710225627	0.250692635238723	0.222476186464332	0.212237879311416	0.206671387755181	0.21448999879297	0.234820479746552	0.227047071535415	0.224676425184921	0.247913905355237	0.219886403810246	0.233031252430663	0.19963400590579	0.231352069000768	0.23276122447572	0.219597430881728	0.123103351802442	0.168798548486363	0.127529042156372	0.145542922460522	0.129507835152714	0.14649066901033
ko01212	-0.059079071919781	0.246623290517948	-4.94234073390563	4.58897573917631e-05	0.000163282160021855	1.03819385031658	-3.78706126307293	down	0.259577283668195	0.234942593582409	0.23890747170747	0.247275973050821	0.212753305205945	0.24620589785159	0.290553906101323	0.284953467062535	0.292578162648305	0.283625535064717	0.246488593495323	0.302885030896025	0.26875198344635	0.239853379923448	0.266495053446417	0.274681939334189	0.255304826080976	0.259240650396048	0.162845673136614	0.203301724748561	0.233369421319514	0.208671600390564	0.232041948614481	0.173653551258942
ko03440	-0.0642984151495719	-0.0401028947596383	-3.86371946997975	0.00072462338273391	0.002132064953044	-1.70206972520108	-2.67119956872666	down	0.00381815683304393	-0.0119728279742511	-0.00987103808069631	-0.0337608182483242	0.0463178021536178	-0.0562099123029088	-0.0513207606996349	-0.0646702079639286	-0.0323840312284208	-0.0371585292999526	-0.00136830145082569	-0.0666362707491668	-0.0243307026168601	0.0194219958237716	-0.00198077535232014	-0.0548393724957853	-0.0290202333819316	-0.026543410465842	-0.0239807270808008	-0.0993921036175826	-0.126109598168948	-0.120934700373645	-0.135320492067673	-0.0242226154222536
ko03250	-0.0654785580363036	0.26977760542253	-5.795166875823	5.2757000272843e-06	2.93288822006883e-05	3.21432184766931	-4.53270448878637	down	0.306550423882235	0.301602346574793	0.281051033830742	0.316287374225692	0.316372738256839	0.280036785709038	0.31028980332432	0.29011787443777	0.289288099163013	0.310639441276675	0.313105684123534	0.301708496269151	0.245727317487159	0.273371476754294	0.262704347232995	0.249014159247523	0.247696127639738	0.255086879333396	0.237612353394962	0.21461589225228	0.196583613466117	0.225495463172986	0.212039101969712	0.237665697115757
ko04350	-0.0770359318355467	0.0320784293643664	-9.39772354633708	1.37274334824869e-09	2.67078165095439e-08	11.6137087505157	-7.57336161615753	down	0.0573306594884408	0.0588481220894928	0.0298228215541784	0.0734500249759931	0.0452427369388695	0.0323074064734638	0.0595821165851306	0.0220300855830382	0.029878150091875	0.0673002729698308	0.0569077290328428	0.0432627792441963	0.0733785774644505	0.0406388593938262	0.0559642136605007	0.0778390325233798	0.048213395153404	0.0520764385956414	-0.0191311769998495	-0.0215713290544058	-0.0351722712081995	-0.0130276286987202	-0.0152706081332347	-0.0500181029793523
ko00780	-0.192026085654581	0.108378857060354	-5.68685537306869	6.92375206618571e-06	3.2101032306861e-05	2.93990253977553	-4.49348100130339	down	0.201787387698235	0.209921317862535	0.218185039700495	0.144836057802134	0.174373732519953	0.135425379057889	0.24515002431328	0.233480594631398	0.265557400355094	0.244582984707886	0.206017850543167	0.232317263643457	0.0278457415627981	0.0765891612488153	0.0781537518347027	0.0267370629190145	0.0481546746756334	0.0458213874555048	-0.0409846344182185	-0.00692307017392172	-0.0353587838127831	-0.0289203942808461	-0.0734277824472586	-0.0282295779504591
ko00563	-0.096568029046745	0.0934511512135431	-5.78197426580175	5.45301200413128e-06	2.93288822006883e-05	3.18093986929671	-4.53270448878637	down	0.167597803307908	0.16416376972756	0.16427761885171	0.184118387913053	0.161902527092806	0.158011880344612	0.0899226706349624	0.0758935851567973	0.0969979556528227	0.11287213756678	0.0589697161263493	0.107378861527128	0.0926555248606522	0.110525026489559	0.114452129747967	0.0910275382663283	0.0724297395924922	0.0934799796946406	0.00474117154192704	0.0242988735727008	0.00423537107570912	0.0502060640717035	-0.0105442668149069	0.0532135631237723
ko00740	-0.157084137014987	0.00664450195115134	-8.78492112397427	4.96396298406049e-09	8.43873707290284e-08	10.3006966646858	-7.07372254428782	down	0.036630811903791	0.075311142983675	0.0498721167592275	0.0791598830947299	0.030910470961973	0.0385918800704042	-0.0353270785205688	0.0975277061556142	0.00752220404432946	0.086570464733286	0.0178825102207119	0.0507062322167804	0.0576375108796676	0.0472202991925819	0.0503704652879409	0.0160393743032312	0.0546204226806219	0.0652332347201661	-0.150568039675485	-0.15956815169779	-0.158964338933822	-0.0207457878522998	-0.109487494330403	-0.0676777923707315
ko00640	-0.108566130341866	0.259619276485779	-8.4361103780715	1.05474494769525e-08	1.22693679784781e-07	9.53127124529698	-6.91117780813925	down	0.304028591509067	0.318446736115232	0.300022813094972	0.325642722048005	0.258517084913056	0.278540169613202	0.281627603112157	0.264290636256448	0.271275723555351	0.279622787743505	0.22546125931875	0.277201037265235	0.298319919023216	0.27765769292467	0.314109716970931	0.300525236323731	0.282471752251467	0.303933081243423	0.135208196777191	0.183263458894279	0.188917539577055	0.221666330265846	0.204310731749195	0.135801815112711
ko04310	-0.0569663082502249	0.0536219342152678	-5.7607699014958	5.75076121582124e-06	2.93288822006883e-05	3.12725978113302	-4.53270448878637	down	0.0517981380370408	0.0442424703443442	0.0237347160895455	0.0515584702679342	0.0624512592992087	0.0397312014285007	0.0654774107076478	0.0522920029960002	0.0592898378044673	0.0788397054497868	0.0860205625996235	0.0635955071249492	0.0956028579481036	0.0927972515738236	0.0878301379129796	0.101614284409163	0.0785686663440565	0.0860987226636579	0.0290742391755112	-0.00823142271840245	-0.000404049688548354	0.0146467372898632	0.0157462041196991	0.0145515099874725
ko04082	-0.0812130247737619	-0.213362520246795	-5.30413070685588	1.82279173319989e-05	7.33913513630484e-05	1.96479237605723	-4.13435511551455	down	-0.233307419537272	-0.220700398354757	-0.216484449396453	-0.228878385778739	-0.205886382159313	-0.23165610003089	-0.226855159483991	-0.211376343107412	-0.21540083893441	-0.201729536379975	-0.184201131498066	-0.216974421923837	-0.124964076235193	-0.135232118752033	-0.166288290248637	-0.172283514199698	-0.146490118767131	-0.136358068172575	-0.28580179867688	-0.270459701647809	-0.289466520368122	-0.261836767757539	-0.280127436395006	-0.257941508117342
ko00061	-0.116539077197522	0.237008465456612	-8.45582106445915	1.01033289726273e-08	1.22693679784781e-07	9.57517807841029	-6.91117780813925	down	0.25573807534993	0.259777802054424	0.275660832463215	0.269297190068082	0.219205096890668	0.230837458441037	0.316854461495217	0.270953388101076	0.29903853324778	0.304228487897705	0.255836855485088	0.331957195436251	0.255432427825731	0.241219392002643	0.249064313241046	0.22672259193715	0.268217318928	0.260536804742823	0.129504940436491	0.171895549521462	0.15299137265196	0.160909474502159	0.109837222985174	0.172486385253577
ko04120	-0.0399940253591581	0.213030421445537	-5.71570408504933	6.43951193903342e-06	3.09680931852141e-05	3.01307091132638	-4.50908553486388	down	0.229613589406832	0.226352787530897	0.214992309308408	0.233595732364814	0.235724049750145	0.212132991839699	0.226762192880996	0.212038192805685	0.223161501408993	0.241455071670644	0.226367894933296	0.234284607159837	0.205728227752204	0.235014836981418	0.233131484774428	0.213634102733616	0.209226406514097	0.20130472031986	0.194989955320435	0.180486398109579	0.159443990846063	0.189113136364674	0.174294593058346	0.199881340857911
ko00071	-0.106919905292634	0.389536658054145	-8.28657921144007	1.4642410391633e-08	1.40018049369991e-07	9.19651258094296	-6.85381597691797	down	0.424202684093506	0.432012008445244	0.423447757627001	0.434577476363879	0.399704971092139	0.414799690648992	0.440378964885245	0.43402309204349	0.448826836052529	0.451350898343979	0.401210369342401	0.462053986876603	0.38511463076888	0.378424562530294	0.420196089710526	0.381381463464381	0.380700715623928	0.380393220878445	0.280677740739025	0.311686151989412	0.320141425062721	0.34425165207516	0.326347449446187	0.272975955195512
ko00051	-0.0387624480154393	0.391341009295608	-4.18154690326619	0.000322586931261537	0.00105012341453224	-0.904034003754828	-2.97875965797704	down	0.417199380950686	0.380233126329252	0.405963476279403	0.422113576772188	0.379017138245378	0.394897928048741	0.402591593739032	0.380551537662543	0.399618393082785	0.408484504859351	0.405101147661873	0.424518453838283	0.405864940292745	0.393688192402002	0.441507914210875	0.409467511153541	0.369083335442576	0.378667032419173	0.339094734584289	0.362710545437435	0.380905824552879	0.383344379345383	0.347691148720634	0.359868407063553
ko00900	-0.0773803175344724	0.253856828388228	-6.37521860930411	1.25412035234005e-06	7.99501724616785e-06	4.66808939251219	-5.0971805950938	down	0.30021187354494	0.281124905383937	0.296121216895017	0.294976609470617	0.28653069068575	0.313817348530338	0.292333258399658	0.279862528744369	0.288164154890368	0.266897275294027	0.257484078570105	0.274860415282477	0.262766112924132	0.23251693879697	0.266641369671825	0.261574842321247	0.219347119736472	0.242403600750979	0.150548466394496	0.210622771200068	0.214911175029069	0.216843680871081	0.21201801667632	0.169985431253208
ko03008	-0.101867789292673	0.208086184031102	-8.06516562610834	2.39296685149152e-08	2.15367016634236e-07	8.69542664963592	-6.66682080795812	down	0.264532262671547	0.23887180655234	0.263383418854971	0.249531077679861	0.256521909913135	0.240504390759301	0.262011048315437	0.242669360981443	0.231932487707334	0.247172092091675	0.246746181766117	0.27109514196148	0.178646399295106	0.230242474896154	0.209419895118431	0.185902410565574	0.185642161600878	0.199131843646076	0.135818520260132	0.111946823950772	0.127406692220668	0.127173320052164	0.13373035301439	0.154036342871455
ko04814	-0.0707131231770637	-0.00905995759816999	-9.38939230872426	1.39648713775393e-09	2.67078165095439e-08	11.5961866647778	-7.57336161615753	down	0.0132880255292723	0.0134174586461481	0.0099754497074423	0.0178884272602944	0.00428551029376389	-0.0173578303558585	-0.00677363590112398	-0.00268993558707891	-0.00401264086122326	0.0137793485070039	-0.00466750395359212	-0.00717273489472695	0.034049037062201	0.0279427774359054	0.0319088546055366	0.0254652069326825	-0.00874298035070693	0.014546983453787	-0.04985956806841	-0.0624418619019698	-0.0713913119252395	-0.0545174058026082	-0.0625267994149231	-0.0718318527726558
ko04146	-0.0330347819044698	0.189631448172232	-3.44666944988538	0.00206371704031023	0.00544394322702527	-2.72449689020491	-2.26408641254993	down	0.197476793659357	0.192961236638667	0.202675218307538	0.196674919375686	0.166476903604442	0.193436746133224	0.201107977715905	0.174684554054898	0.213090954097608	0.217729271547706	0.161005087386127	0.216157911484055	0.219218534910813	0.195496681532653	0.207537160305439	0.198792045876098	0.195815701503895	0.211684887536181	0.121929656109536	0.160123649517299	0.193352411616019	0.190793931422506	0.17133014729514	0.151602374502779
