pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
ko04144	-0.0359551343720167	0.172734825003616	-5.14351287611786	2.74417592791182e-05	0.000102404613895246	1.55375317268072	-3.98968047554667	Bger_down	0.184912857133998	0.183035984815437	0.171834170628762	0.198604705158669	0.179551635781414	0.16648484275661	0.180699843613335	0.16304397909415	0.175799726116813	0.197535394485874	0.157980357785122	0.187848839417778	0.183517637823642	0.19275417315716	0.19180655150034	0.18419658710695	0.183616785942112	0.187800882420995	0.144780201922834	0.156659506781438	0.122110861882454	0.168278319979627	0.149921888503648	0.132860066277619
ko04620	-0.0439612919231846	0.0706008624537864	-5.17240091551586	2.5492425579917e-05	9.90121642832146e-05	1.62773307466439	-4.00431144624543	Bger_down	0.0888330663292078	0.0741085818951419	0.0704338933235061	0.108422363507399	0.0924729118455057	0.0685408733662138	0.090914578541178	0.0652039137633568	0.0634543180227626	0.0971712967429652	0.0639001927581191	0.0696065312099942	0.0793686086464816	0.0956524757902035	0.0941578512913093	0.0853012478778464	0.0818484031145747	0.0792502297967202	0.0359870361178065	0.0277955757571439	0.0260082479816941	0.0772952916568392	0.0531267211241321	0.00556648843077194
ko04820	-0.0835697179060313	0.180270185585741	-5.16640004628673	2.58855331459384e-05	9.90121642832146e-05	1.61236693849251	-4.00431144624543	Bger_down	0.180883775367173	0.198183090282256	0.171247375813263	0.17069445978677	0.180777353111455	0.175890403676283	0.174963643109664	0.185504384125813	0.17462769841954	0.166710311675188	0.194747449146942	0.163183744315367	0.271640523580379	0.20002150258954	0.210977246771057	0.257574644820819	0.280473993192937	0.26282547133604	0.119124232688381	0.121519723848014	0.111115143325406	0.124618105950397	0.135105239548733	0.0940749375763769
ko04082	-0.0812130247737619	-0.213362520246795	-5.30413070685588	1.82279173319989e-05	7.33913513630484e-05	1.96479237605723	-4.13435511551455	Bger_down	-0.233307419537272	-0.220700398354757	-0.216484449396453	-0.228878385778739	-0.205886382159313	-0.23165610003089	-0.226855159483991	-0.211376343107412	-0.21540083893441	-0.201729536379975	-0.184201131498066	-0.216974421923837	-0.124964076235193	-0.135232118752033	-0.166288290248637	-0.172283514199698	-0.146490118767131	-0.136358068172575	-0.28580179867688	-0.270459701647809	-0.289466520368122	-0.261836767757539	-0.280127436395006	-0.257941508117342
ko04137	-0.0632828315513517	0.343109412793531	-5.58908634573601	8.85685539326826e-06	3.87171107191441e-05	2.69154494994602	-4.41209705956486	Bger_down	0.378636142974581	0.384025659428043	0.371939282492911	0.387614419187017	0.393547874352768	0.38803470558168	0.368962825649348	0.357804972098642	0.365449589283278	0.377291822358154	0.357939236647225	0.366676065144878	0.321174889987889	0.341757630424215	0.349905106061906	0.321234043715241	0.309750261638237	0.318997645238626	0.29324759615564	0.2905357034701	0.285912901105935	0.307540902241005	0.290599399492367	0.306047232315056
ko00780	-0.192026085654581	0.108378857060354	-5.68685537306869	6.92375206618571e-06	3.2101032306861e-05	2.93990253977553	-4.49348100130339	Bger_down	0.201787387698235	0.209921317862535	0.218185039700495	0.144836057802134	0.174373732519953	0.135425379057889	0.24515002431328	0.233480594631398	0.265557400355094	0.244582984707886	0.206017850543167	0.232317263643457	0.0278457415627981	0.0765891612488153	0.0781537518347027	0.0267370629190145	0.0481546746756334	0.0458213874555048	-0.0409846344182185	-0.00692307017392172	-0.0353587838127831	-0.0289203942808461	-0.0734277824472586	-0.0282295779504591
ko00410	-0.0743738925467701	0.296282495506983	-5.71339425855436	6.47698680997942e-06	3.09680931852141e-05	3.00721455242031	-4.50908553486388	Bger_down	0.306152663728744	0.31662699536535	0.302082163376878	0.325327572819656	0.262306877018234	0.323175492670071	0.349628057062831	0.310513971785825	0.309645672233905	0.315811713783455	0.269006084652319	0.344031257752058	0.331332338545358	0.289649515378798	0.358639459539327	0.334674513206308	0.317090583587001	0.302072503080041	0.197175192753776	0.268487290801743	0.240511091131659	0.284774684200944	0.247905800866424	0.204158396826886
ko04120	-0.0399940253591581	0.213030421445537	-5.71570408504933	6.43951193903342e-06	3.09680931852141e-05	3.01307091132638	-4.50908553486388	Bger_down	0.229613589406832	0.226352787530897	0.214992309308408	0.233595732364814	0.235724049750145	0.212132991839699	0.226762192880996	0.212038192805685	0.223161501408993	0.241455071670644	0.226367894933296	0.234284607159837	0.205728227752204	0.235014836981418	0.233131484774428	0.213634102733616	0.209226406514097	0.20130472031986	0.194989955320435	0.180486398109579	0.159443990846063	0.189113136364674	0.174294593058346	0.199881340857911
ko00563	-0.096568029046745	0.0934511512135431	-5.78197426580175	5.45301200413128e-06	2.93288822006883e-05	3.18093986929671	-4.53270448878637	Bger_down	0.167597803307908	0.16416376972756	0.16427761885171	0.184118387913053	0.161902527092806	0.158011880344612	0.0899226706349624	0.0758935851567973	0.0969979556528227	0.11287213756678	0.0589697161263493	0.107378861527128	0.0926555248606522	0.110525026489559	0.114452129747967	0.0910275382663283	0.0724297395924922	0.0934799796946406	0.00474117154192704	0.0242988735727008	0.00423537107570912	0.0502060640717035	-0.0105442668149069	0.0532135631237723
ko04310	-0.0569663082502249	0.0536219342152678	-5.7607699014958	5.75076121582124e-06	2.93288822006883e-05	3.12725978113302	-4.53270448878637	Bger_down	0.0517981380370408	0.0442424703443442	0.0237347160895455	0.0515584702679342	0.0624512592992087	0.0397312014285007	0.0654774107076478	0.0522920029960002	0.0592898378044673	0.0788397054497868	0.0860205625996235	0.0635955071249492	0.0956028579481036	0.0927972515738236	0.0878301379129796	0.101614284409163	0.0785686663440565	0.0860987226636579	0.0290742391755112	-0.00823142271840245	-0.000404049688548354	0.0146467372898632	0.0157462041196991	0.0145515099874725
ko03250	-0.0654785580363036	0.26977760542253	-5.795166875823	5.2757000272843e-06	2.93288822006883e-05	3.21432184766931	-4.53270448878637	Bger_down	0.306550423882235	0.301602346574793	0.281051033830742	0.316287374225692	0.316372738256839	0.280036785709038	0.31028980332432	0.29011787443777	0.289288099163013	0.310639441276675	0.313105684123534	0.301708496269151	0.245727317487159	0.273371476754294	0.262704347232995	0.249014159247523	0.247696127639738	0.255086879333396	0.237612353394962	0.21461589225228	0.196583613466117	0.225495463172986	0.212039101969712	0.237665697115757
ko00900	-0.0773803175344724	0.253856828388228	-6.37521860930411	1.25412035234005e-06	7.99501724616785e-06	4.66808939251219	-5.0971805950938	Bger_down	0.30021187354494	0.281124905383937	0.296121216895017	0.294976609470617	0.28653069068575	0.313817348530338	0.292333258399658	0.279862528744369	0.288164154890368	0.266897275294027	0.257484078570105	0.274860415282477	0.262766112924132	0.23251693879697	0.266641369671825	0.261574842321247	0.219347119736472	0.242403600750979	0.150548466394496	0.210622771200068	0.214911175029069	0.216843680871081	0.21201801667632	0.169985431253208
ko00280	-0.0929276104022382	0.29962646772589	-6.46592548634852	1.00500548725779e-06	6.68547128480179e-06	4.89262379076826	-5.17486797222033	Bger_down	0.341254104218765	0.343263207840576	0.354677439913863	0.355992560453818	0.297294835352765	0.367038276723978	0.330887931494623	0.357352176162011	0.325037827654888	0.329499228756163	0.30335403075619	0.322920108228105	0.305995703779127	0.258581296981584	0.309575998233107	0.293286069734996	0.313060971522276	0.302378898069261	0.18384232063404	0.233518067413473	0.232114233556617	0.260224465523687	0.282936037287333	0.186949435130119
ko04214	-0.0923392948032463	0.140120709807847	-7.22075795144406	1.65330542589876e-07	1.20455109601196e-06	6.72625495666087	-5.91917477287994	Bger_down	0.170854562369497	0.172110484153098	0.157103079837588	0.169686266265761	0.174618427458703	0.148496686616189	0.1344513225078	0.123827156379646	0.122344406593949	0.130805013607975	0.130571789986986	0.119954361125131	0.197665423250025	0.193223715966693	0.193857067547601	0.193182359664431	0.210302062654797	0.194645417169977	0.0769228381489874	0.0707587294074528	0.0656061460175334	0.0853535491241995	0.0644943247056244	0.0620618448286742
ko03008	-0.101867789292673	0.208086184031102	-8.06516562610834	2.39296685149152e-08	2.15367016634236e-07	8.69542664963592	-6.66682080795812	Bger_down	0.264532262671547	0.23887180655234	0.263383418854971	0.249531077679861	0.256521909913135	0.240504390759301	0.262011048315437	0.242669360981443	0.231932487707334	0.247172092091675	0.246746181766117	0.27109514196148	0.178646399295106	0.230242474896154	0.209419895118431	0.185902410565574	0.185642161600878	0.199131843646076	0.135818520260132	0.111946823950772	0.127406692220668	0.127173320052164	0.13373035301439	0.154036342871455
ko00071	-0.106919905292634	0.389536658054145	-8.28657921144007	1.4642410391633e-08	1.40018049369991e-07	9.19651258094296	-6.85381597691797	Bger_down	0.424202684093506	0.432012008445244	0.423447757627001	0.434577476363879	0.399704971092139	0.414799690648992	0.440378964885245	0.43402309204349	0.448826836052529	0.451350898343979	0.401210369342401	0.462053986876603	0.38511463076888	0.378424562530294	0.420196089710526	0.381381463464381	0.380700715623928	0.380393220878445	0.280677740739025	0.311686151989412	0.320141425062721	0.34425165207516	0.326347449446187	0.272975955195512
ko00061	-0.116539077197522	0.237008465456612	-8.45582106445915	1.01033289726273e-08	1.22693679784781e-07	9.57517807841029	-6.91117780813925	Bger_down	0.25573807534993	0.259777802054424	0.275660832463215	0.269297190068082	0.219205096890668	0.230837458441037	0.316854461495217	0.270953388101076	0.29903853324778	0.304228487897705	0.255836855485088	0.331957195436251	0.255432427825731	0.241219392002643	0.249064313241046	0.22672259193715	0.268217318928	0.260536804742823	0.129504940436491	0.171895549521462	0.15299137265196	0.160909474502159	0.109837222985174	0.172486385253577
ko00640	-0.108566130341866	0.259619276485779	-8.4361103780715	1.05474494769525e-08	1.22693679784781e-07	9.53127124529698	-6.91117780813925	Bger_down	0.304028591509067	0.318446736115232	0.300022813094972	0.325642722048005	0.258517084913056	0.278540169613202	0.281627603112157	0.264290636256448	0.271275723555351	0.279622787743505	0.22546125931875	0.277201037265235	0.298319919023216	0.27765769292467	0.314109716970931	0.300525236323731	0.282471752251467	0.303933081243423	0.135208196777191	0.183263458894279	0.188917539577055	0.221666330265846	0.204310731749195	0.135801815112711
ko04013	-0.0879342958898022	0.111174706106727	-8.58975888661591	7.55272212901143e-09	1.05051498703523e-07	9.87217559165021	-6.97859774740818	Bger_down	0.116419735213484	0.116742509306619	0.0981675547582985	0.127803822936808	0.120041582938073	0.112073238560689	0.132183244803335	0.10617566242986	0.113255141392039	0.137751865766	0.12335920265105	0.124890783152354	0.155654086012921	0.164745096616448	0.163490172775355	0.176856707438715	0.150292165609977	0.156946469063171	0.0470906826607053	0.0354651357821317	0.031994735983414	0.063397441922306	0.0547968453070077	0.0385990634806877
ko00740	-0.157084137014987	0.00664450195115134	-8.78492112397427	4.96396298406049e-09	8.43873707290284e-08	10.3006966646858	-7.07372254428782	Bger_down	0.036630811903791	0.075311142983675	0.0498721167592275	0.0791598830947299	0.030910470961973	0.0385918800704042	-0.0353270785205688	0.0975277061556142	0.00752220404432946	0.086570464733286	0.0178825102207119	0.0507062322167804	0.0576375108796676	0.0472202991925819	0.0503704652879409	0.0160393743032312	0.0546204226806219	0.0652332347201661	-0.150568039675485	-0.15956815169779	-0.158964338933822	-0.0207457878522998	-0.109487494330403	-0.0676777923707315
ko04350	-0.0770359318355467	0.0320784293643664	-9.39772354633708	1.37274334824869e-09	2.67078165095439e-08	11.6137087505157	-7.57336161615753	Bger_down	0.0573306594884408	0.0588481220894928	0.0298228215541784	0.0734500249759931	0.0452427369388695	0.0323074064734638	0.0595821165851306	0.0220300855830382	0.029878150091875	0.0673002729698308	0.0569077290328428	0.0432627792441963	0.0733785774644505	0.0406388593938262	0.0559642136605007	0.0778390325233798	0.048213395153404	0.0520764385956414	-0.0191311769998495	-0.0215713290544058	-0.0351722712081995	-0.0130276286987202	-0.0152706081332347	-0.0500181029793523
ko04814	-0.0707131231770637	-0.00905995759816999	-9.38939230872426	1.39648713775393e-09	2.67078165095439e-08	11.5961866647778	-7.57336161615753	Bger_down	0.0132880255292723	0.0134174586461481	0.0099754497074423	0.0178884272602944	0.00428551029376389	-0.0173578303558585	-0.00677363590112398	-0.00268993558707891	-0.00401264086122326	0.0137793485070039	-0.00466750395359212	-0.00717273489472695	0.034049037062201	0.0279427774359054	0.0319088546055366	0.0254652069326825	-0.00874298035070693	0.014546983453787	-0.04985956806841	-0.0624418619019698	-0.0713913119252395	-0.0545174058026082	-0.0625267994149231	-0.0718318527726558
ko00561	-0.0903023952652965	0.20788885796043	-10.1459616936923	3.04984848522798e-10	9.33253636479762e-09	13.1510874262584	-8.0300003091434	Bger_down	0.255945496294489	0.26424865957179	0.250877710225627	0.250692635238723	0.222476186464332	0.212237879311416	0.206671387755181	0.21448999879297	0.234820479746552	0.227047071535415	0.224676425184921	0.247913905355237	0.219886403810246	0.233031252430663	0.19963400590579	0.231352069000768	0.23276122447572	0.219597430881728	0.123103351802442	0.168798548486363	0.127529042156372	0.145542922460522	0.129507835152714	0.14649066901033
