Species Path	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Anaerotignaceae;g_Metalachnospira;s_Metalachnospira_sp900553995	0.68589794	0.32474414	0.20145425	0.163841283	0.45876231	0.30435428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Anaerotignaceae;g_RGIG5631;s_RGIG5631_sp017534115	0.51568097	0.43429083	0.2613404	0.31790128	0.63079244	0.752815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_CAG-274;g_CALWRD01;s_CALWRD01_sp947591605	0.19660959	0.20323	0.15543489900000002	0.92017874	0.34293407	0.221710876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_CAG-274;g_RGIG4310;s_RGIG4310_sp946534775	0.21275128	0.08637889	0.2665139	0.17737105	0.15107144	0.14700986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor_sp017521605	0.85417545	0.61021066	0.6554557	0.5868585	0.69420594	0.18359697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor_sp947586055	0.18126082	0.4859283	0.57974213	0.20132402	0.21885969	0.2542672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Aequitasia;s_Aequitasia_blattaphilus	0.0814946	0.04511939	0.0	0.03184789	0.033385403	0.0	0	0	0	0	0	0	2.02512253	0.60753222	0.62565339	0.62374162	0.8958549	0.66229656	0.3949763	0.68809843	0.5554691	0.6919698	1.0485497	0.8245708
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Anaerocolumna;s_Anaerocolumna_jejuensis	0.33159876	0.14687127	0.23200202	0.28509343	0.1358441	0.2823242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Anaerosporobacter;s_Anaerosporobacter_sp018372435	0.47951369	0.3788475	0.62087375	0.6814353799999999	0.35046137	0.35853923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Bovifimicola;s_Bovifimicola_sp900315425	0.28283408	0.21139744	0.16961494	0.276327	0.42291445	0.1727521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Brotaphodocola;s_Brotaphodocola_sp030825115	0.5666209	0.76186407	1.1650324	0.9236957	0.3647663	0.3655624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_CAG-303;s_CAG-303_sp015057425	0.29697603	0.2818634	0.3618452	0.40896404	0.1969738	0.15181248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_CAG-590;s_CAG-590_sp023664535	0.3667259	0.18047738	0.2525058	0.33440262	0.22535138	0.11312732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_CAG-590;s_CAG-590_sp029012085	0.117082365	0.12964496	0.1872372	0.2379284	0.07674306	0.09246074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_CALWPY01;s_CALWPY01_sp944383545	0.36553416	0.32691765	0.16862305	0.23625161	0.12670831	0.08847302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_ISDg;s_ISDg_sp030524525	0.3362366	0.07446269	0.17475477	0.1314003	0.027548807	0.074679874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Kineothrix;s_Kineothrix_sp023443905	0.470831	1.0821954	0.81569517	0.7415736	0.11105345	0.26407573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Limivivens;s_Limivivens_intestinipullorum	0.48289965999999995	0.27542349	0.8675329999999999	0.300969255	0.66638515	0.86874584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Roseburia;s_Roseburia_sp905206195	0.33997235	0.7080856	0.14886524	0.17082042	0.5570978	0.2397131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Roseburia_C;s_Roseburia_C_sp029071325	1.8400816999999998	0.68697882	0.99215578	0.47939913	0.39856866	0.22966059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Sporofaciens;s_Sporofaciens_sp910579015	0.47514462	0.785263	0.89594024	2.505366	0.36605743	0.105007015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Suilimivivens;s_Suilimivivens_sp017561085	0.081219316	0.16188104	0.1298853	0.12061305	0.18632662	0.1022222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Suilimivivens;s_Suilimivivens_sp017622575	1.24447036	1.6128848699999998	1.23818911	1.6469098	1.4599235	1.52335942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA1201;s_unclassify_g_UBA1201	1.043285	0.26369295	0.5168454	2.4817312	0.13936824	0.38619813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA3212;s_UBA3212_sp002363615	0.58688086	0.2740339	0.15830731	0.17132291	0.4345013	0.15704735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA3212;s_UBA3212_sp934339365	0.69704264	0.27612435	0.316708875	0.5705859099999999	0.68180357	0.131480473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA3282;s_UBA3282_sp002491905	0.15964665	0.39514697	0.15017995	0.34497723	0.33085456	0.31982037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA933;s_UBA933_sp958425285	1.4990215	2.1922703	0.76892096	1.7298083	0.5619546	0.33503434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_unclassify_f_Lachnospiraceae;s_unclassify_f_Lachnospiraceae	1.61134034	2.8510871	2.68809353	2.470860546	1.86575229	0.820325334	3.1974331	3.56891357	4.3369741	3.74267079	3.1086093999999997	4.5442102	2.38543666	2.17187585	1.04402378	0.7901482000000001	0.68452756	0.63339007	0.91179842	0.44595554400000004	1.17830049	3.738196413	1.8843711900000002	0.912770875
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_UBA5962;g_WRBA01;s_WRBA01_sp009779915	0.39707202	0.27180025	0.30595192	0.095926166	0.11830263	0.17103852	0	0	0	0	0	0	1.0450336	1.270731	0.47412077	0.56112134	0.7625175	0.6511139	0.43952578	0.8007196	0.42014867	0.6527615	0.5857693	0.4912551
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Monoglobales;f_Monoglobaceae;g_unclassify_f_Monoglobaceae;s_unclassify_f_Monoglobaceae	0.13918415	0.36427963	0.5058689	0.059337623	0.55982035	0.10304516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_CAG-177;s_CAG-177_sp016297555	0.23454545	0.34628183	0.38289756	0.46593717	0.11209901	0.23152769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_CAKTEE01;s_CAKTEE01_sp934546985	3.1287532000000002	0.88608018	1.21379643	0.76771569	0.47555102	0.7729723799999999	0	0	0	0	0	0	0	0	0	0	0	0	0.5139069700000001	0.30150533	0.9388513700000001	0.319127727	0.51963423	0.310563463
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Eubacterium_R;s_Eubacterium_R_sp910577215	0.4028476	0.1438942	0.5714953	0.27423602	0.53236157	0.37521565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_JAAZFZ01;s_JAAZFZ01_sp024684435	0.40432446	0.54450876	0.78639647	0.47829734	0.39394766999999997	0.7685802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_JAAZFZ01;s_unclassify_g_JAAZFZ01	0.18113019	0.23703131	0.3686608	0.15444043	0.29680982	0.41449016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_JAISXG01;s_JAISXG01_sp031270605	1.0405421700000002	1.37335157	1.41417073	0.9432473309999999	1.33455251	1.57801249	0	0	0	0	0	0	0.31993416	0.37332177	0.27585205	0.49975988	0.91175884	1.044652	0.40654512	0.45671312000000003	0.69877974	0.237237324	0.167976962	0.80071015
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_JAISYX01;s_JAISYX01_sp031269595	0.16359194	0.5670625	0.31848815	0.756057	0.78672993	0.3686123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_RGIG7067;s_RGIG7067_sp944384895	0.47792178	0.160364	0.37056425	0.5037146	0.45090377	0.6969369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
