Species Path	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Bifidobacteriaceae;g_JALCQC01;s_JALCQC01_sp022649925	0.26712132	0.049297065	0.55177224	0.12178866	0.10943	0.23072383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Bifidobacteriaceae;g_JALCQC01;s_JALCQC01_sp022650895	0.082899764	0.112978	0.7903365	0.09469889	0.06269717	0.11330731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Bifidobacteriaceae;g_JALCQC01;s_JALCQC01_sp022651005	0.33159876	0.29656702	0.6220715	0.14952458	0.041798152	0.24077827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Bifidobacteriaceae;g_JALCQC01;s_unclassify_g_JALCQC01	0.10452564	0.21494754	0.28655446	0.05835487	0.0489376	0.12160599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_Brevibacterium_sp026013965	0.85860366	0.81177694	0.69709915	0.7536749	0.8117057	1.0415175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Dermatophilaceae;g_Demetria;s_Demetria_terragena	0.35202762	0.2947262	0.26774925	0.1610592	0.35173902	0.5975276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Dermatophilaceae;g_Flexivirga;s_Flexivirga_endophytica	5.3462796	4.612928	5.3019484	3.82588576	8.1918336	9.072836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium_protaetiae	0.17172073	0.21939926	0.42248392	0.16518898	0.21104331	0.23470813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Micrococcaceae;g_Rothia;s_Rothia_koreensis	1.8175702	1.0990739	1.1183372	1.1334594	0.93470156	1.212029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium_terpenotabidum	6.135242	1.2351882	1.455824	0.7115237	1.9592326	2.6769245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_unclassify_g_Corynebacterium	0.18444075	0.31690994	1.0120056	0.47224167	0.32828984	0.75809306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Gordonia;s_Gordonia_hydrophobica	0.6995179	0.9526371	1.0093694	0.97407657	0.8695833	1.5477122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Gordonia;s_Gordonia_liuliyuniae	1.1727691199999999	1.6065334500000001	2.1785658999999997	1.7278853	2.8075887	3.3905461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Gordonia;s_Gordonia_neofelifaecis	0.31942472	0.31646654	0.48393646	0.30222082	0.6887195	0.7841382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium_acidiphilum	0.35833317	0.49778014	0.3646644	0.2189649	0.27224025	1.2396384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium_fortunisiensis	0.11727279	0.1009989	0.17712273	0.18841171	0.42170537	0.7765831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus_rhodnii	0.18741567	0.20752484	0.16019188	0.22225025	0.9636891	0.2679375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus_yananensis	0.60102296	0.60826254	0.49091038	0.44955167	1.4031733	2.3396673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella;s_Kribbella_monticola	0.44996645	0.35498391399999996	0.45634339	0.48590743999999997	0.46589177000000004	0.55295865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Nocardioidaceae;g_Marmoricola;s_Marmoricola_sp030151765	0.7140211	0.43521127	0.6652109	0.5836753	0.69772696	1.1833473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides_sp001429555	0.6892846	0.6608568	0.6250842	0.46647114	0.7231554	1.014401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Arachnia_defluvii	0.29465172	0.31143692	1.0495021	0.3716178	0.29628378	0.3668812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Propionibacteriaceae;g_Microlunatus_A;s_Microlunatus_A_soli	0.3346604	0.21931599	0.25121	0.22954	0.19585459	0.25282243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Coriobacteriia;o_Coriobacteriales;f_Eggerthellaceae;g_Raoultibacter;s_Raoultibacter_massiliensis	0.71605232	0.50184273	0.4777209	2.06553416	0.665202215	0.6597124299999999	0	0	0	0	0	0	0	0	0	0	0	0	0.30520902	0.41432112	0.306590067	0.25721906	0.65489528	0.65537304
d_Bacteria;p_Actinomycetota;c_Coriobacteriia;o_Coriobacteriales;f_Eggerthellaceae;g_Raoultibacter;s_Raoultibacter_sp031256895	0.017940989	0.23839197	0.08607332	0.05609022	0.073497675	0.22580445	0.117148824	0.3021214	0.27740696	0.033607226	0.25260457	0.046019033	0.18329555	0.18666099	0.51363134	0.2642962	0.29155073	0.24224934	0.18387488	0.101962626	0.11186619	0.30603978	0.28791973	0.5294695
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_A;s_Enterococcus_A_murrayae	0.4516776	0.28233793	0.10485291	0.21067852	0.28053832	0.118657984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_A;s_Enterococcus_A_xiangfangensis	0.6568555	0.596414	0.10504387	1.5915238	0.8503245	0.15561698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_asini	3.2007532	0.8821434	0.885048	0.633689	1.2996801	0.40190625	0	0	0	0	0	0	1.20853754	0.71009738	0.63502932	0.29040207	0.41097746	0.35560364	0.55134565	0.05757324	0.030209446	0.035201065	0.06878114	0.04932914
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_mediterraneensis	1.5225813	1.8672588	1.91146753	0.8622106300000001	2.9960938799999997	4.05502872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_songbeiensis	0.42676178	0.4095452	0.29573894	0.9117162	0.09906978	0.09478599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_sp027692465	4.1550941	3.5453609	1.02901616	13.96232852	2.7308225999999998	3.81213867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_stercoravium	2.047152	1.4414561	1.1919951	0.9846418	1.2128084	0.365301	0	0	0	0	0	0	0.63018155	0.51386654	0.47412077	0.18656203	0.425321	0.23537588	0.38839358	0.101049386	0.05049721	0.12709655	0.14716487	0.12093704
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_unclassify_g_Enterococcus_C	0.29140505	0.25352794	0.083216615	0.1301489	0.7930115	0.12328104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_H;s_Enterococcus_H_canis	3.2601464	1.5482512	0.9868199	0.9534515	2.9984448	2.3397098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_J;s_Enterococcus_J_nangangensis	0.62248814	0.16637775	0.7723539	0.26843214	0.052760877	0.031783383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_JALCOL01;s_JALCOL01_sp022649665	0.5020308	0.1096134	0.19223024	0.033159293	0.052140128	0.03664439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_camelliae	1.2616216	0.046566375	0.106483184	0.08765134	0.022970697	0.062269565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_mingshuiensis	0.11247209	0.09340497	0.1911061	0.08790767	0.5989848	0.4215482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_pantheris	0.5017235	0.3780871	0.22287554	2.2984023	1.7071073	0.49526814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_songhuajiangensis	2.9807937	0.25389427	0.29445678	0.2823969	1.5370789	0.123459175	0	0	0	0	0	0	0	0	0	0	0	0	0.069762777	0.030019037	0.066034734	0.0	0.068783393	0.041108964
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_sp934339215	1.2267208	0.1405184	0.17475477	0.132248	0.063539885	0.24531934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_suibinensis	0.29437843	0.24447343	2.9128768	0.15338975	0.06029804	0.054485757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_suilingensis	0.38437829999999995	0.08843388999999999	3.94962795	0.10707854	0.186046839	2.66711398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Loigolactobacillus;s_Loigolactobacillus_coryniformis	3.0033703	1.9135841	3.4434302	9.411468	3.3628294	2.16164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Paucilactobacillus;s_Paucilactobacillus_kaifaensis	2.44925055	2.6427893	3.4601445	0.83258473	2.3189023	1.16011864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Paucilactobacillus;s_Paucilactobacillus_vaccinostercus	1.5748538	0.7561745	0.9917968	1.7700951	0.5366823	0.4694729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Secundilactobacillus;s_Secundilactobacillus_kimchicus	1.4064275	0.47563878	0.86420536	0.51443046	0.12488255	0.47189638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Secundilactobacillus;s_Secundilactobacillus_oryzae	3.9441037	2.847227	5.5886097	2.2875078	2.8090177	3.2863114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Secundilactobacillus;s_Secundilactobacillus_yichangensis	2.05668	0.107712686	0.22223161	0.15205982	0.017078644	0.14917988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Avichristensenella;s_Avichristensenella_sp009787135	0.8335116300000001	0.72303367	0.78009734	0.37944647	0.69360756	0.78490207	1.45845073	4.02838565	3.4073216	0.283472345	3.0336689999999997	1.9537568699999999	11.42892899	9.79082878	13.46241564	19.19383424	19.5304238	18.69624958	1.09619593	1.3246724799999998	0.62951077	1.56881522	1.28456502	1.6443236799999998
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Faecivicinus;s_Faecivicinus_sp004555155	3.0121836	1.11179473	1.20426637	1.4976933	1.39040367	5.45477816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Faecivicinus;s_unclassify_g_Faecivicinus	0.5656684	0.15659076	0.3448838	0.29290682	0.16221379	0.23557104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_JAEWAH01;s_JAEWAH01_sp023391725	0.32323903	0.34300822	0.1992303	0.047370378	0.27035618	0.5384479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_JAEWAH01;s_JAEWAH01_sp023458835	1.298352	1.2875751	1.0666782	0.94230026	1.7008721	2.8572996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_JAEZHK01;s_JAEZHK01_sp029974035	0.9089455000000001	1.4141038000000001	1.4896815	1.08777024	0.51985296	0.74554795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_JAITTS01;s_JAITTS01_sp031286995	0.32188672	0.31187117	0.31368116	0.2358608	0.7582254	0.6404553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_JAJDGF01;s_JAJDGF01_sp030265545	0.75918627	0.57316715	0.58864766	0.665301	0.97073257	1.3625805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Limiplasma;s_Limiplasma_sp004556545	1.34773482	0.9461908600000001	0.7238595299999999	1.14834478	1.1181973	2.4383247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Limiplasma;s_Limiplasma_sp022769795	9.134960175	4.51001718	4.438647584	5.368550325	6.1937076200000005	4.90292057	0	0	0	0	0	0	0	0	0	0	0	0	0.53399618	0.62892289	2.7315902299999997	0.583209175	0.89493903	1.01054328
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Limiplasma;s_Limiplasma_sp029974855	0.15510273	0.33275536	0.17827816	0.22730128	0.3018147	0.55262065	0	0	0	0	0	0	0.42068196	0.49366799000000006	0.61012429	0.44137492	0.49653455999999996	0.6865842900000001	0.39468258	0.47871315000000003	0.121795316	0.50564179	1.03877702	0.79949803
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Limiplasma;s_unclassify_g_Limiplasma	1.14572767	1.26259178	1.17019799	1.160643615	1.4370855649999998	2.76919139	0	0	0	0	0	0	1.24745221	1.09153963	1.0011837799999999	1.01526248	1.57175363	1.12468031	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Pullichristensenella;s_Pullichristensenella_sp012514855	0.4440677	0.5001928	0.2938553	0.32314438	0.38892916	0.79357284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_RGIG4709;s_RGIG4709_sp017481185	0.99205732	0.82264322	0.97188773	0.8234409300000001	0.71544251	0.76213661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_UBA2862;s_UBA2862_sp900317565	2.2552207600000003	2.56715887	1.90532184	1.74915471	1.71198351	2.08723062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Ventricola;s_Ventricola_sp934631055	1.65543983	2.03178973	3.27528195	1.60377299	0.634316772	1.19839648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_unclassify_f_Aristaeellaceae;s_unclassify_f_Aristaeellaceae	2.0995947299999997	3.1015988400000003	2.6741239	1.23900455	2.6878489500000002	4.4917923	0.18901318	0.4729317	0.29485917	0.03558416	0.25982174	0.7395918	1.19113755	1.19727332	1.49165266	1.79643524	1.7814327199999997	2.04379015	0.741708488	0.84827774	0.86346589	0.380150417	1.028930602	0.86059068
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_Borkfalkia;s_Borkfalkia_sp949291725	0.05372274	0.11153809	0.17182589	0.08922749	0.08253091	0.15412277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_HGM11416;s_HGM11416_sp015055965	0.54703483	0.66257542	0.47654845	0.156286062	0.59711846	0.7987434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_RGIG3732;s_unclassify_g_RGIG3732	0.04371078	0.024200376	0.052426428	0.017082032	0.053720076	0.080903135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_UMGS775;s_UMGS775_sp944367565	0.05678951	0.14672679	0.1059536	0.06657957	0.07754866	0.0910957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-1252;g_SACC01;s_SACC01_sp009928745	0.24699572	0.08204922	0.11849809	0.16731049	0.2698271	0.091431655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-138;g_JAJDHH01;s_JAJDHH01_sp030266105	2.119838824	2.999354897	2.19405758	2.5052224499999998	5.32950793	10.5160242	0	0	0	0	0	0	1.7141123299999999	2.07584537	2.6343258	2.9131494	2.9592376	2.8032619	1.5383679	1.4747388	0.44010797	3.5503485	0.7575879	1.0003241
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-138;g_JAQUTY01;s_JAQUTY01_sp030526995	2.059685	4.1201854	1.0367479	2.3065553	0.61969304	0.61495495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-138;g_UBA7703;s_UBA7703_sp023459335	0.3883532	0.3685905	0.4879693	0.28908083	0.37879592	0.43812177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-138;g_unclassify_f_CAG-138;s_unclassify_f_CAG-138	0.18908583	0.16450827	0.12959342	0.10028501	0.47583568	0.47996485	0	0	0	0	0	0	0	0	0	0	0	0	2.6313432700000003	3.3247306	1.13893114	0.78949567	0.8530442	1.11740934
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-917;g_Limadaptatus;s_Limadaptatus_sp949286725	0.5327353800000001	0.38076408	0.29159892	0.4489204	0.47422746000000005	0.8966929100000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
