Species Path	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
d_Archaea;p_Thermoplasmatota;c_Thermoplasmata;o_Methanomassiliicoccales;f_Methanomethylophilaceae;g_WRKA01;s_WRKA01_sp009780575	0.87673041	0.5299616	1.091601684	0.41678901	0.53734595	1.1786088	0	0	0	0	0	0	1.412722707	1.211302806	1.290386783	1.727027426	1.379126373	1.735284389	0.30422133	0.27002582	0.01666896	0.81577533	0.21253166	0.21775085
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Actinomycetaceae;g_Pauljensenia;s_Pauljensenia_sp938028585	0.089454636	0.28477657	0.643748	0.19227225	0.50388664	0.2235186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Bifidobacteriaceae;g_JALCQC01;s_unclassify_g_JALCQC01	0.32851236699999997	0.29105851	2.30523566	0.34211948000000003	0.160457725	0.27602049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_Brevibacterium_sp026013965	1.66695555	1.7056277	1.13200582	1.5683649	2.07387192	1.80230993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_unclassify_g_Brevibacterium	3.7779078999999998	4.44151569	3.312630484	3.74221094	4.06522048	4.51162902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Cellulomonadaceae;g_Isoptericola;s_Isoptericola_sp026934365	0.63980526	1.36910017	2.26900944	1.45084012	0.76133829	1.1069724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Cellulomonadaceae;g_Isoptericola;s_unclassify_g_Isoptericola	0.18493003	0.6911072	1.3308247	1.1563233	0.2840968	0.73590785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Dermatophilaceae;g_Flexivirga;s_Flexivirga_endophytica	15.5741709	17.8816304	8.4315509	7.426957300000001	13.835142999999999	16.7222111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium_protaetiae	1.86807745	2.10050778	1.73379846	1.74868499	1.6594530600000001	2.7027883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Micrococcaceae;g_Rothia;s_Rothia_koreensis	5.2862209	3.07884336	2.6614415300000003	2.90325692	3.0534654	3.32689226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium_terpenotabidum	5.9849806	1.5266961	1.791871	0.9471014	2.4470587	3.4389737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_unclassify_g_Corynebacterium	0.24040906	0.35630426	0.8132818	0.22548296	0.1969738	0.3778802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Gordonia;s_Gordonia_hydrophobica	1.27888534	0.9908975499999999	1.4200712	1.1748348	2.107163	3.01347027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Gordonia;s_Gordonia_liuliyuniae	1.8285551	2.0721169	2.69386636	2.3342453	3.52074614	4.4903526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Gordonia;s_Gordonia_shandongensis	0.061643377	0.163818	0.2267332	0.07708825	0.30303672	0.6663106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium_abscessus	0.24920801	0.35347067	0.18926511499999998	0.32117872000000003	1.9411677	2.2370852500000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium_acidiphilum	0.66427817	0.58016813	0.4240819	0.27876983	0.4297159	1.24033623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium_fortunisiensis	0.5712691599999999	0.32682495999999994	0.76892118	0.4167343	0.8269004	1.71290425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium_sp002013375	0.05130681	0.121739775	0.06446741	0.0916597	0.5705032	0.6457457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium_sp025345615	0.1222419	0.090238824	0.14987436	0.11465234	0.25372893	0.22323804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus_sp012726205	1.4580399	2.72267654	2.86951819	3.77298379	0.90383212	3.51364535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Tsukamurella;s_Tsukamurella_sp023168325	0.26512396	0.253765	0.30900562	0.17560981	0.36081174	0.7385627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Tsukamurella;s_unclassify_g_Tsukamurella	0.11323623	0.16878891	0.24028783	0.16339345	0.18198659	1.0511547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella;s_Kribbella_monticola	0.15471876	0.14056987	0.19349918	0.15503499	0.24702987	0.22615509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Nocardioidaceae;g_Marmoricola;s_Marmoricola_sp030151765	4.8558555000000005	4.9284484	5.085766400000001	4.6534367	7.7545234	10.1277706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides_sp001429555	0.3568572	0.70710516	0.45053968	0.63123477	0.8771494	1.1402291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Arachnia_defluvii	0.933547	1.1068978	1.5887077	1.0266834	1.0965549	1.3945367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_unclassify_o_Propionibacteriales;g_unclassify_o_Propionibacteriales;s_unclassify_o_Propionibacteriales	0.14570245	0.17082629	0.10622353	0.11388028	0.13342258	0.19670574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_unclassify_c_Actinomycetes;f_unclassify_c_Actinomycetes;g_unclassify_c_Actinomycetes;s_unclassify_c_Actinomycetes	0.33137759	0.28064396999999996	0.208039297	0.27757951999999997	0.5019987	0.35332677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Coriobacteriia;o_Coriobacteriales;f_Eggerthellaceae;g_Raoultibacter;s_Raoultibacter_massiliensis	1.70300211	1.0312931	1.3491477600000001	3.546499355	1.410744996	1.49343308	0	0	0	0	0	0	0	0	0	0	0	0	0.723899701	0.756540308	0.679068465	0.479846515	0.9907789929999999	1.048911245
d_Bacteria;p_Actinomycetota;c_Coriobacteriia;o_Coriobacteriales;f_UBA8131;g_WQXH01;s_WQXH01_sp031264075	0.071953446	0.13122748	0.10491433	0.0793954	0.23234588	0.15041159	0	0	0	0	0	0	0.09609061	0.20429344	0.3830031	0.27686542	0.45204604	0.57482576	1.03370418	0.5284448549999999	0.48528851	0.363593744	0.5961377409999999	0.517159683
d_Bacteria;p_Actinomycetota;c_Coriobacteriia;o_Coriobacteriales;f_UBA8131;g_WQXH01;s_WQXH01_sp031274985	0.117646925	0.10195057	0.16769019	0.07196264	0.16344628	0.10224793	0	0	0	0	0	0	0.04920275	0.28393513	0.26711038	0.18314615	0.16836032	0.25288656	0.18794046	0.07493299	0.065530725	0.366521	0.035808228	0.042802103
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_A;s_Enterococcus_A_xiangfangensis	3.4355776	1.2590746	0.7858061	1.6568432	2.0828652	0.1743792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_asini	6.9565248	1.54270856	1.46784246	1.15607876	2.5610945	0.71982837	0	0	0	0	0	0	1.44669511	1.15351681	0.8172124399999999	0.163184084	0.82884612	0.60791704	0.9868251400000001	0.245141	0.102123801	0.1621237	0.189846986	0.076677313
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_mediterraneensis	0.25217733	0.36300582	0.17475477	0.19710046	0.3305855	0.043563295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_myersii	5.3212121	2.1410744	1.09812614	0.8382778399999999	2.8940253	0.33717043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_songbeiensis	3.0678158	4.5162068	3.6072255	1.22366088	5.9482398	9.487183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_sp027692465	5.13054876	2.62523811	0.34857338	11.134189939999999	4.5766563	3.74032743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_stercoravium	2.3532102	1.0516713	1.2238998	0.94116956	1.0421892	0.17892882	0	0	0	0	0	0	0.63254905	0.4306043	0.48833612	0.17899418	0.55944836	0.24971354	0.4065864	0.034625128	0.060561065	0.07197897	0.21234426	0.085704885
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_unclassify_g_Enterococcus_C	1.4978245000000001	1.730033745	0.59592418	4.882922047	1.38385074	0.90900607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_camelliae	1.1782213	0.08154015	0.09005381	0.08125511	0.11711956	0.09300214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_mingshuiensis	0.121983476	0.09004798	0.04876876	0.05164337	0.44142115	0.32737565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_pantheris	0.32262677	0.2650519	0.17475477	1.8058164	0.9720786	0.28508747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_songhuajiangensis	2.352483	0.16191316	0.27854478	0.26555085	1.1945283	0.10188875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_sp934339215	1.04791069	0.07010203200000001	0.17717617	0.15054833	0.01406956	0.41908128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_suilingensis	0.425040125	0.16916098000000002	3.258313555	0.29741814	0.19788571	2.36069138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_unclassify_g_Lacticaseibacillus	0.853065	0.17651533	0.110239476	0.077450804	0.09177989	0.2169017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactiplantibacillus;s_Lactiplantibacillus_plantarum	0.728798215	0.37753928999999997	0.24681931000000001	0.33469477999999997	0.10468993	0.18732883	0	0	0	0	0	0	0	0	0	0	0	0	0.2074625	0.049576927	0.04284613	0.111262925	0.06968037	0.9295165
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Limosilactobacillus;s_Limosilactobacillus_panis	1.2740923	0.050385706	0.12128089	0.05927518	0.02485473	0.016844198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Loigolactobacillus;s_Loigolactobacillus_bifermentans	0.96455968	0.27852202	0.596384	0.077472128	0.091597468	0.214626446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Loigolactobacillus;s_Loigolactobacillus_coryniformis	5.8235600000000005	4.143362	5.948245099999999	17.7004905	6.6975449000000005	3.928662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Paucilactobacillus;s_Paucilactobacillus_kaifaensis	0.5366276	0.74156934	1.3387463	0.37916026	0.7949302	0.41000596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Paucilactobacillus;s_Paucilactobacillus_vaccinostercus	2.4283937599999996	0.861922234	1.05205355	4.0886587500000005	1.50903586	0.8808156659999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Secundilactobacillus;s_Secundilactobacillus_kimchicus	1.3065086	2.4046232	6.1143815	0.78990534	0.31414376	0.66194663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus_taichungensis_A	0.058120936	0.11116217	0.24926576	0.028908039	0.056278184	0.11344225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Avichristensenella;s_Avichristensenella_sp009787135	6.79179379	8.35651295	6.33103451	4.3152199200000005	8.70178761	13.16116452	5.27406281	5.82595607	6.90157959	2.931029914	7.7219659400000005	10.05567291	13.44188147	11.03838133	15.16914424	18.40972617	20.14765494	17.3295986	0.74803528	1.50331117	0.28487098	1.35088289	1.02111274	1.31968727
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_CAKUFI01;s_CAKUFI01_sp934647145	0.18493003	0.13030975	0.336067	0.47304133	0.22039033	0.23648626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Faecivicinus;s_Faecivicinus_sp004555155	3.1941866	1.7029589500000002	1.31419286	1.80967568	1.3050817	4.61076876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_JAEWAH01;s_unclassify_g_JAEWAH01	0.64426136	1.4602929	0.6154132	0.38526782	0.81127703	2.7178226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_JAEZHK01;s_JAEZHK01_sp029974035	1.7523383240000001	1.27106147	2.490556245	1.363697594	0.826378206	1.426857914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_JAJDGF01;s_JAJDGF01_sp030265545	0.52750433	0.71867142	0.66424293	0.44276526000000005	0.78888096	0.9065042999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Limiplasma;s_Limiplasma_sp022769795	1.2469993	0.9046618	0.45947704	0.4582985	0.66618794	0.7351005	0	0	0	0	0	0	0	0	0	0	0	0	0.19667836	0.18114299	0.12673102	0.1181369	0.21984203	0.49271336
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Limiplasma;s_unclassify_g_Limiplasma	0.4394118	0.32281357	0.29729822	0.21465132	0.34963706	0.5130028	0	0	0	0	0	0	0.85181867	0.75784204	0.66983619	0.67389901	0.8028793599999999	0.9136151400000001	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Pullichristensenella;s_Pullichristensenella_sp012514855	0.69211719	0.6894342099999999	0.79713682	0.5042801	0.558679794	0.7085507600000001	0	0	0	0	0	0	0.16313778	0.105504096	0.18552569	0.1746653	0.1014089	0.05947813	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_SFMI01;s_SFMI01_sp004556155	0.25340417	0.32376194	0.36887428	0.20821631	0.09582504	0.30786934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_UBA11524;s_UBA11524_sp947565865	0.08400313	0.24361461	0.10874918	0.084415436	0.34740815	0.6574559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Ventricola;s_Ventricola_sp030536875	1.09770894	0.7543602	1.1616743999999999	0.94756455	0.67946589	1.13395727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Ventricola;s_Ventricola_sp934631055	4.839773301	5.499046845	10.05281131	5.536186928	2.487199734	4.283993661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_unclassify_f_Aristaeellaceae;s_unclassify_f_Aristaeellaceae	1.15816915	0.65706135	0.9966084100000001	0.8792808	0.9556438899999999	1.091553	1.37413066	0.81691651	0.596963955	0.134762846	1.21813875	0.62192561	8.66658628	5.47804632	4.390506	3.12524603	4.74019039	3.6229945999999997	0.69387045	1.22272347	1.09789926	1.969742254	1.16078597	2.16703337
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_Borkfalkia;s_Borkfalkia_sp904374385	0.159626298	0.26513044	0.186026696	0.22174612999999999	0.08009268	0.10651211399999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_Borkfalkia;s_Borkfalkia_sp949291725	0.047392428	0.12403781	0.08612472	0.101022795	0.04941992	0.08293299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_HGM11416;s_HGM11416_sp015055965	0.13786902	0.38642544	0.17913933	0.08418566	0.2506297	0.3891473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-1252;g_SACC01;s_SACC01_sp009928745	0.22565483	0.18259504	0.15961362	0.2170714	0.16355231	0.11565939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-138;g_UBA7703;s_UBA7703_sp023458615	0.21853328	1.1047802	0.16577068	0.215274915	4.7652456999999995	0.87819706	0	0	0	0	0	0	0	0	0	0	0	0	0.5799986699999999	0.39977871	0.14751736999999998	0.158305623	0.17286043	0.24036774
