Species Path	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Azobacteroidaceae;g_JAJBTS01;s_unclassify_g_JAJBTS01	0.89598997	0.5505631449999999	2.1820630000000003	0.253679026	0.547180468	0.55896097	0	0	0	0	0	0	1.5393250900000002	1.1211062	2.61050535	2.15989867	1.37049254	2.58285035	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Azobacteroidaceae;g_JAJDGO01;s_JAJDGO01_sp030265685	1.8289865	2.1938526	1.879245	1.11353178	2.05366336	1.54311673	0	0	0	0	0	0	0.99921164	1.83186541	2.26826969	0.72349116	0.95605556	1.4303011200000002	2.9332648	2.76826105	3.04395197	2.51839353	2.73256017	2.84441995
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Azobacteroidaceae;g_WRFZ01;s_WRFZ01_sp025999935	1.5383018000000002	1.51035415	1.8224723999999999	2.29664745	0.9649116900000001	1.30586425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Azobacteroidaceae;g_WRFZ01;s_WRFZ01_sp031289145	0.33504453	1.6662173	0.21620016	0.096478105	1.9841866	0.2828643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Azobacteroidaceae;g_WRFZ01;s_WRFZ01_sp031290435	0.43710718	1.5046332	2.3363965	1.4705411	0.48659518	0.06331559	0	0	0	0	0	0	0.85810834	0.7303154	0.9727492	0.99875605	0.6677266	2.0438359	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Azobacteroidaceae;g_unclassify_f_Azobacteroidaceae;s_unclassify_f_Azobacteroidaceae	1.8747517500000002	2.1162859039999997	2.56525052	1.2225931300000001	2.735453421	1.69953497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides_ovatus_A	1.1454792	1.8060144	1.9411496	2.5937898	5.5732017	1.877589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides_sp028690125	0.17993192	0.52023286	0.47158372	0.2968936	0.04914104	0.22572155	0	0	0	0	0	0	0.26232895	0.2816417	0.18629517	0.3040705	0.3024336	0.24188529	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides_sp900555635	0.35580546	0.83055705	0.12302735	0.09395119	2.9979417	0.39513114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_unclassify_g_Bacteroides	4.098091	5.663267	0.359968	1.6432395	5.8711905	2.6354454	0	0	0	0	0	0	0	0	0	0	0	0	0.069133624	2.4445817	0.07954773	0.23172893	0.081501745	0.11546113
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides_H;s_Bacteroides_H_sp010500965	2.65232149	3.29887681	2.17582329	6.20420892	1.6542499099999999	1.438467864	43.00052299	21.60975317	26.676163940000002	56.14463781	23.98337205	27.59095481	3.626996054	3.475700617	3.818210181	3.6734792300000003	3.674285367	4.149372895	10.600803745	11.696375336	26.46586273	18.61870009	23.783803004000003	13.773099154
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides_H;s_Bacteroides_H_sp021201335	0.21240969	0.36349186	1.1464334	1.2224977	0.110748224	0.15010951	0	0	0	0	0	0	0.3209157	0.14991666	0.40318963	0.19478837	0.42699546	0.16965312	0.652074	0.56037533	0.5644156	1.2476144	0.5601968	1.0853602
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides_H;s_Bacteroides_H_sp031287715	4.805522600000001	6.21005674	9.93920723	12.0146514	5.09389087	3.6384425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides_H;s_unclassify_g_Bacteroides_H	0.86212126	1.38154013	1.5477397000000002	1.50766426	3.08174576	0.77669516	4.4875978	6.3947528	4.885021200000001	7.27434695	5.0694119	2.0815774	1.03349263	1.29752223	1.02867217	0.9203830099999999	0.68665208	0.30488928	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_unclassify_f_Bacteroidaceae;s_unclassify_f_Bacteroidaceae	0.33176452	1.2138914	0.84581316	0.90944797	0.7091054	0.49836347	0.07165406	1.961504	2.3092997	0.061667718	1.4700111	0.16586968	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_JAQUTK01;g_JAQUTK01;s_JAQUTK01_sp028709785	0.49508481000000004	0.36688123499999997	0.37459208	0.214827885	0.20131078	2.2530771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Marinilabiliaceae;g_Geofilum;s_Geofilum_sp002411385	0.2334068	0.24811263	0.17916617	0.043783125	5.7218003	0.0656651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_QVMH01;s_QVMH01_sp010501035	3.65343442	4.29998707	5.06003414	4.481116376	3.174476552	5.79365358	0.418062445	0.999342	1.36983863	0.31295680400000003	1.36177682	0.11903201	6.90283345	4.32232161	4.9605526	6.26234	4.14443274	3.79476527	2.002512039	3.528757334	0.9125941710000001	2.770386263	1.42876081	3.36252201
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_UBA1754;s_UBA1754_sp002315615	0.30396554	0.23458616	0.47136924	0.22677882	0.17357847	0.2182215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Prolixibacteraceae;g_UBA1413;s_UBA1413_sp009782655	0.21088518	0.5241061	0.17237014	0.10255888	0.510673	0.32266647	0	0	0	0	0	0	0.20883219	0.42790127	0.20702355	1.4837688	1.6640562	0.61999863	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes_A;s_Alistipes_A_sp944326855	0.32236657	0.41140658	0.34077185	0.3245589	0.32679734	0.29934177	0.16252671	0.4948805	0.24403875	0.050211675	0.58767956	0.042972326	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_JAJQAW01;s_JAJQAW01_sp031262465	3.5373807	1.8061987	3.5867798	2.560959	5.0195303	4.563771	0	0	0	0	0	0	0.76252985	0.43296504	0.5461277	0.5504866	0.6256556	0.3723539	1.368891251	5.97744359	4.35335255	4.703486703	1.82157169	2.4521860109999998
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Tidjanibacter;s_Tidjanibacter_sp934663885	1.6786771600000001	1.84182295	1.81605608	1.44867218	1.8058567	0.780151654	0	0	0	0	0	0	0.121062145	0.13972278	0.103511825	0.13848506	0.17277071	0.13199966	1.15291709	1.834222294	0.573345312	1.181997532	1.105951935	0.649569895
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_WRDF01;s_WRDF01_sp944325305	0.24373268	0.37415797	0.4517853	0.36368224	0.5083198	0.352693	0	0	0	0	0	0	0	0	0	0	0	0	0.812007359	1.050410641	0.835433604	1.205945346	1.60704336	0.6881386
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_unclassify_f_Rikenellaceae;s_unclassify_f_Rikenellaceae	0.45701725	0.68837979	0.67961568	0.68788237	0.42346954600000003	0.5513019100000001	0.36691022	0.7626106	0.31174567	0.08348035	0.49651903	0.24850288	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_QVMG01;s_QVMG01_sp029504695	7.93739309	8.98154966	10.28086778	7.11715391	7.004868630000001	4.73065216	1.4099697	8.1264121	7.9125264	1.33588838	9.667533	0.78273511	4.32428064	6.72119361	6.87649018	4.93010815	7.22587544	7.140603124	7.5752159084	9.465515543	6.721278452	7.932219325	5.881121779	4.854318242
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_QVMG01;s_QVMG01_sp029892605	0.78705335	0.6919197	0.61025494	0.34672466	0.57841504	3.7115934	0	0	0	0	0	0	3.4287038	5.0931773	2.6377685	3.5642238	2.7350247	3.1634905	0.41731503000000003	0.673718441	0.22995212599999998	0.8908857299999999	0.456250659	0.9259794200000001
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_QVMG01;s_QVMG01_sp029893085	1.65500283	0.61799206	2.618643	1.18694618	0.4585625	0.7646787500000001	0	0	0	0	0	0	4.25293953	3.46892268	4.98608207	5.4432594	5.3185023	7.091999319999999	8.877307929999999	6.82981123	3.0761209	2.6245885639999997	3.69189334	3.91976472
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_QVMG01;s_unclassify_g_QVMG01	0.29574123	0.5229014	0.2250314	0.37282225	0.34783083	0.3143025	0.3891013	0.46673235	0.32533738	0.15483345	0.7307488	0.17873473	1.7436182	1.0977446	1.3320538	1.6864612	1.9621832	1.3028533	0.51762127	0.8089360130000001	0.593325542	1.238728862	0.5204772639999999	0.97063776
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella_sp031276675	0.5877737	0.40010655	0.4199019	0.34266788	0.5526322	0.5921013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella_sp031285565	0.48962361	0.73160035	0.5694609500000001	0.275462734	0.65517461	1.15792381	1.57930821	3.9685059000000003	2.28839148	3.33617976	2.83092848	4.72662488	1.0145217	0.27873643000000004	1.33971874	1.64783986	2.1817839699999997	1.23628215	1.408367778	1.054962246	3.330915326	2.77424201	1.804862585	2.939195703
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella_sp031285685	0.63090766	1.3842536	0.81824198	0.6569466500000001	1.61773063	0.9591090200000001	0.6233989	8.818982	3.6028104	0.12602717	3.1286867	0.81971437	3.1654788999999997	1.03213726	2.54431503	5.49523904	3.5359408500000002	3.7307283	0.28478092	0.09757682	0.09557315	0.22909364	0.21760201	0.29354498
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA1402;g_UBA8389;s_UBA8389_sp030706285	0.35775167	0.5810013	0.5263446	1.088641	1.0786663	0.8193056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA1715;g_WQTX01;s_WQTX01_sp009786075	0.19915545	0.4988047	0.7241809	0.24090068	4.4017997	0.26329443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_unclassify_o_Bacteroidales;g_unclassify_o_Bacteroidales;s_unclassify_o_Bacteroidales	0.501848	0.15347768	0.09554198	0.14568983	0.07440363	0.13092485	6.05871178	0.90164876	15.773605799999999	7.84900476	5.858639050000001	1.61570122	0	0	0	0	0	0	0.52592191	0.64780653	0.31462482	0.63388244	0.25079633	0.85705176
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Apibacter;s_Apibacter_adventoris	0.30110863	0.14818536	0.271339	0.2614945	1.0103229	0.12384774	0.060827326	0.69314945	0.09732311	0.034899827	0.6033362	0.119472474	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Olivibacter;s_Olivibacter_sp031157395	0.11670345	0.12276412	0.07931835	0.12770063	0.066932775	0.37152603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Desulfobacterota;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_FLUQ01;s_FLUQ01_sp900079685	0.22117634	0.22361155	0.30756855	0.14280586	0.29940027	0.23494284	0.25789595	0.19106892	0.08738076	0.09139243	0.13738772	0.022347393	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_RF32;f_CAG-239;g_CAJLXD01;s_unclassify_g_CAJLXD01	0.08654727	0.14375031	0.053824484	0.13904777	0.04727371	0.042716872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae;g_CALXXL01;s_CALXXL01_sp944392655	0.2934126	0.30917424	0.26110023	0.1923412	0.33733696	0.2943091	0	0	0	0	0	0	0.84774167	0.47054110000000005	0.6864877	0.42287388000000004	0.33001931	0.18524942	0.18272612900000001	0.240589928	0.132000878	0.16868839400000002	0.262831304	0.26594235
d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae;g_UBA5239;s_UBA5239_sp937888615	1.42573007	0.63373724	1.6792639500000002	0.5657622	0.6611776	1.85834453	0	0	0	0	0	0	0	0	0	0	0	0	0.069713911	0.36507723999999997	0.0976766	0.170760834	0.195513286	0.3037865
d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae;g_UBA5239;s_unclassify_g_UBA5239	0.27812034	0.17224984	0.38446033	0.14369014	0.5600238	0.27570528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae;g_Victivallis;s_Victivallis_lenta	0.32648146	0.78875303	0.3797139	0.23197834	0.66873854	0.31861877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae;g_unclassify_f_Victivallaceae;s_unclassify_f_Victivallaceae	0.54744936	0.53872993	0.66444278	0.36428373000000003	0.57106015	0.66756952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides_faecalis	0	0	0	0	0	0	1.7990712	1.1442466	1.5905391	12.707135	3.2748356	0.2588572	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides_sp020026285	0	0	0	0	0	0	0.23248485	0.21649027	0.21926895	0.07722511	0.48019284	0.09012426	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_QVMH01;s_QVMH01_sp023391625	0	0	0	0	0	0	0.5134908	1.0829418	0.92528886	0.13764882	1.4539133	0.22940628	0	0	0	0	0	0	0.570331983	0.7026586740000001	0.9565615000000001	1.12108114	0.977756154	1.1859477
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides_H;s_Bacteroides_H_sp010500955	0	0	0	0	0	0	3.36555927	5.2999853	2.47561736	0.901099146	5.69957377	1.322576904	8.484539935	7.643790038	8.057347125	6.508886547	7.294445867	5.039730758	0.7998254499999999	1.84089691	2.43461313	2.1206891299999997	2.10454954	1.22897565
d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Akkermansiaceae;g_Akkermansia;s_Akkermansia_biwaensis	0	0	0	0	0	0	0.10349346	0.069829784	0.15793026000000002	0.05965799200000001	0.072945318	0.07622793	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides_sp900552405	0	0	0	0	0	0	0.8434715	0.5817592	0.41835982	0.09678886	3.1464396	0.31062862	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides_bouchesdurhonensis	0	0	0	0	0	0	0.07855862	1.8375262	0.7819442	0.97856444	0.98961514	0.23144865	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_DFXE01;s_DFXE01_sp029892785	0	0	0	0	0	0	0	0	0	0	0	0	1.46301267	1.31283365	4.26495918	7.48647263	3.30809861	6.47633746	5.0746544	10.590537020000001	1.52482187	6.28820158	3.3225495400000002	4.88030211
d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae;g_UBA5239;s_UBA5239_sp002408885	0	0	0	0	0	0	0.10041325	0.1188622	0.0811758	0.06822518	0.09572384	0.14013325	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae;g_Victivallis;s_Victivallis_sp944391105	0	0	0	0	0	0	0	0	0	0	0	0	0.03857448	0.2504271	0.16491164	0.20487057	0.086921975	0.19117957	0.207120855	0.186679543	0.204988883	0.44744339499999997	0.13540185100000002	0.37627406900000004
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_QVMG01;s_QVMG01_sp010500925	0	0	0	0	0	0	0	0	0	0	0	0	2.69184265	2.6373830099999998	5.0619457400000005	4.9029267	4.4743203199999995	5.99871528	0	0	0	0	0	0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_RF32;f_CAG-239;g_CAJLXD01;s_CAJLXD01_sp944390265	0	0	0	0	0	0	0.12677431	0.2395063	0.17038372	0.036368586	0.1858845	0.087150395	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_JAJDIA01;s_JAJDIA01_sp030266465	0	0	0	0	0	0	0	0	0	0	0	0	0.9494178	1.57024613	2.11585917	1.08321675	1.15806967	1.9432399999999999	0.6550806060000001	1.8829096319999998	1.04146124	1.935206385	1.258668468	1.2634337869999999
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_JAAYCI01;s_unclassify_g_JAAYCI01	0	0	0	0	0	0	0	0	0	0	0	0	0.18907808	0.29376143	0.3553131	0.15449259	0.2512663	0.1874187	0.38949075	0.20851457	0.096786276	0.28832066	0.33725268	0.2931807
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA4181;g_JAIRLS01;s_JAIRLS01_sp031275285	0	0	0	0	0	0	0	0	0	0	0	0	0.56106305	0.34274539	1.01378581	1.1906378499999999	0.9944250800000001	1.36936732	0.8911381730000001	0.847732176	0.819936719	0.593761868	0.586564734	0.607714233
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_DFXE01;s_DFXE01_sp031276545	0	0	0	0	0	0	0.2129557	0.33808672	0.24853063	0.13655849	0.5132122	0.036906376	0	0	0	0	0	0	2.28090154	1.35962691	2.49448898	1.56082294	2.5293102899999997	3.04060423
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Dysgonomonadaceae;g_Dysgonomonas;s_Dysgonomonas_sp010501075	0	0	0	0	0	0	0	0	0	0	0	0	0.5062895599999999	0.21339963	0.31664063	0.45734005	0.28976251	0.40343497	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides_sp009929715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14772113	0.13415508	0.12705098	0.249674	0.12509006	0.25418764
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_RF32;f_CAG-239;g_MGBC133411;s_MGBC133411_sp910585375	0	0	0	0	0	0	0.10543389	0.0417349	0.1578972	0.021777483	0.16914392	0.018637717	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_JAIRTG01;s_JAIRTG01_sp031255055	0	0	0	0	0	0	0	0	0	0	0	0	0.08408777	1.0484787	0.99409497	0.3288112	0.68122494	0.48819226	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides_chinchillae	0	0	0	0	0	0	0	0	0	0	0	0	1.7898266	0.89330643	1.8249904	1.0370475	0.72193503	0.5211415	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Tidjanibacter;s_Tidjanibacter_sp949287525	0	0	0	0	0	0	0	0	0	0	0	0	0.10350807	0.0	0.036123507	0.16914956	0.08885352	0.07817119	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_Paludibacter;s_Paludibacter_sp028705705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039653182	0.067631535	0.11491089	0.43950024	0.36628267	0.0515086
