Species Path	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_asini	3.770884	1.0269811	0.8294196	0.6485977	1.4498067	0.39753428	0	0	0	0	0	0	1.3634694	0.8755062	0.7220119	0.18031165799999999	0.50910397	0.52081097	0.522396036	0.14101322700000002	0.095779803	0.048745416	0.126714373	0.18016557100000002
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_mediterraneensis	0.70780337	0.8918517	0.34152567	3.9106607	0.22996946	0.5691967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_songbeiensis	1.2265768	1.9422051	1.5005735	0.67108005	2.7435646	3.7322798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_sp027692465	2.9898586	2.378271	0.3024942	4.5974116	1.8697517	1.3010219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_C;s_Enterococcus_C_stercoravium	2.2332418	1.0540067	1.0245775	1.020587	0.8498867	0.35236013	0	0	0	0	0	0	0.65414995	0.39795724	0.6449973	0.0901559	0.60382086	0.36456737	0.38628837	0.09135235	0.017430512	0.097490884	0.095246315	0.037949793
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus_J;s_Enterococcus_J_nangangensis	1.0109513	0.4914542	0.7984952	0.40471324	0.46465608	0.082147874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_sp934339215	1.3684825	0.1501665	0.21687524	0.07708825	0.060607284	0.15516812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Loigolactobacillus;s_Loigolactobacillus_bifermentans	0.9471114999999999	0.24402047	0.55706726	0.066940237	0.04103617	0.25288997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Loigolactobacillus;s_Loigolactobacillus_coryniformis	4.2845268	2.51501017	4.55452804	13.7892528	4.5281296	2.21720102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Paucilactobacillus;s_Paucilactobacillus_vaccinostercus	1.98949113	1.2182911399999998	0.61231156	3.2268758	1.3059737	0.81437388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Secundilactobacillus;s_Secundilactobacillus_kimchicus	0.4191749	1.0375143	3.6178706	0.45289308	0.1515183	0.18255082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Secundilactobacillus;s_Secundilactobacillus_yichangensis	1.7630008	0.06453434	0.10485291	0.034164082	0.011937811	0.118657984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Alectryocaccomicrobium;s_Alectryocaccomicrobium_sp015056055	0.17362879	0.118313015	0.1281535	0.22965845	0.33923262	1.7699821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Avichristensenella;s_Avichristensenella_sp009787135	3.14147189	3.03470515	3.11156363	2.14534652	4.85213187	4.1445222	1.9824986599999999	1.6839384499999999	2.0843479	0.543070894	2.41001462	1.77755916	11.22959512	8.585354865	11.39995151	15.40236893	14.93458432	13.71413318	0.36848438	0.4289611	0.4187574	0.73192465	0.98203295	1.2878047
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Faecivicinus;s_Faecivicinus_sp004555155	3.5233339800000003	1.9032320600000001	1.8618485200000001	1.54989254	1.7128629149999999	5.29453687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_JAEZHK01;s_JAEZHK01_sp029974035	0.21465091	0.33275536	0.80668044	0.251655	0.35173902	0.317834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_JAJDGF01;s_JAJDGF01_sp030265545	0.3720618	0.1109184	0.286057	0.30198604	0.17586944	0.45556194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Limiplasma;s_Limiplasma_sp004556545	1.59337945	1.448073	1.09299866	1.35760335	0.99874476	2.35891462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_RGIG4709;s_RGIG4709_sp017481185	0.3957953	0.2759436	0.41024765	0.50412834	0.33629686	0.575202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_Ventricola;s_Ventricola_sp934631055	2.17481582	2.75430252	4.57937069	2.5856585499999998	1.62531853	2.20804124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_Borkfalkia;s_Borkfalkia_sp904374385	0.22123541	0.03266314	0.16510567	0.13833314	0.048337117	0.14195287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_Borkfalkia;s_Borkfalkia_sp949291725	0.29680133	0.082161814	0.21358928	0.09279129	0.13374771	0.065921105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_HGM11416;s_HGM11416_sp015055965	0.25002545	0.2555561	0.27681157	0.19541858	0.25212657	0.37021315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-1252;g_SACC01;s_SACC01_sp009928745	0.20776089	0.13145883	0.2373213	0.11598922	0.13374771	0.37355292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-138;g_JAJDHH01;s_JAJDHH01_sp030266105	1.1313374	1.7851354	1.277766	1.1495206	2.9546058	2.4394696	0	0	0	0	0	0	0	0	0	0	0	0	1.310166	1.107318	0.25125432	3.1765506	0.4481122	0.68379074
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-917;g_Limadaptatus;s_Limadaptatus_sp949286725	0.28728136	0.133939258	0.47150826999999995	0.24817314000000001	0.5698613	0.40298937999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Christensenellaceae;g_Christensenella;s_Christensenella_timonensis	0.55366933	1.1777519	1.2232838	1.002147	0.42976123	0.73352206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_DTU072;g_CAG-1782;s_CAG-1782_sp012520515	0.05972892	0.06613772	0.08357833	0.04668385	0.1957504	0.14371617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_DTU072;g_CAG-1782;s_CAG-1782_sp023394875	2.84080604	2.0431962	2.52163885	2.79232701	1.425688356	2.3413024780000002	0.0	0.023420269	0.049983304	0.0	0.0	0.07669842	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_DTU072;g_WQYD01;s_WQYD01_sp009781445	0.15647924	0.12601395	0.13649482	0.18901426	0.13986301	0.28435785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_DUVY01;g_BNZQ01;s_BNZQ01_sp026001225	0.11872058	0.11502657	0.17799105	0.20878041	0.17022423	0.15381588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_DUVY01;g_DUVY01;s_DUVY01_sp012512255	0.11656197	0.20973672	0.10485291	0.1024922	0.1074402	0.06472257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Pumilibacteraceae;g_JAIRRW01;s_JAIRRW01_sp031255775	1.1450894200000001	1.16747666	1.15153058	1.6451719200000001	0.49764326999999997	1.42774618	0	0	0	0	0	0	0.54968554	0.33390293	0.8363379	0.56733406	0.4490966	0.43334052	0.49547001	0.44225485000000003	0.44624427999999994	0.57852815	0.7481073549999999	0.42235799700000004
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Pumilibacteraceae;g_Protoclostridium;s_Protoclostridium_sp900761765	0.8648652	0.6791846850000001	0.8762244849999999	0.50999469	0.85542151	0.6191096700000001	0	0	0	0	0	0	0	0	0	0	0	0	0.08811819	0.10305754	0.06759465	0.0945161	0.09849606	0.11773402
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Pumilibacteraceae;g_RACS-047;s_RACS-047_sp013316045	0.40104873999999996	0.48081618	0.46023988	0.21042507500000002	0.28360776	0.5461223900000001	0	0	0	0	0	0	0.06708859	0.16592078	0.18730704	0.15662003	0.10078299	0.3419989	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Pumilibacteraceae;g_UBA10677;s_UBA10677_sp934277845	0.23598431	0.13065244	0.20048559	0.0115277665	0.3141913	0.24022779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_SZUA-584;g_JAEWCC01;s_JAEWCC01_sp023460085	0.2735193	0.23910554	0.16115108	0.2025295	0.50717795	0.39434248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_UBA1750;g_UBA1428;s_UBA1428_sp002329335	0.24327102	0.20599139	0.3432684	0.16777001	0.25794196	0.27545613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_UBA3700;g_MGBC161649;s_MGBC161649_sp910587685	0.25384828	0.2645509	0.37013265	0.04668385	1.0032208	0.7849118	0.3149326	0.024636911	0.07886969	0.0	0.12400586	0.020170674	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_unclassify_o_Christensenellales;g_unclassify_o_Christensenellales;s_unclassify_o_Christensenellales	0.1348088	0.07463673	0.16168895	0.14048785	0.14727017	0.21624595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium_sp023424785	0.32250002	0.113623716	0.24614847	0.2520643	0.20418027	0.1844988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Eubacteriales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium_sp030524435	0.14659084	0.16231978	0.15237759	0.20623434	0.240212	0.08682289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Anaerotignaceae;g_Metalachnospira;s_Metalachnospira_sp900553995	0.105179004	0.099826604	0.12014385	0.1174391	0.16004117	0.14461437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Anaerotignaceae;g_RGIG5631;s_RGIG5631_sp017534115	0.53756076	0.31415418	0.25073513	0.26843214	0.6117198	0.75174606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_CAG-274;g_CALWRD01;s_CALWRD01_sp947591605	0.25914216	0.206855815	0.207209166	0.3873962	0.276488096	0.07416121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_CAG-274;g_RGIG4310;s_RGIG4310_sp946534775	0.14225385	0.12601395	0.18199317	0.044473965	0.06993148	0.12638126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor_sp017473665	0.22305991	0.054887544	0.12881407	0.3002564	0.020306591	0.064222075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor_sp017521605	0.62328297	0.5258359	0.59330297	0.3711655	0.83896285	0.16480269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor_sp947586055	0.42772174	0.83290887	0.7193893	0.84152627	0.4350341	0.7097643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Aequitasia;s_Aequitasia_blattaphilus	0.23312405	0.6292099	0.1281535	0.034164082	0.0	0.06472257	0	0	0	0	0	0	1.238191585	0.6786713	0.43804019	0.28324576	0.62270826	0.48202513	0.496040079	0.64346898	2.09912322	0.879958795	1.22771717	0.483154789
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Aequitasia;s_Aequitasia_blattaphilus_A	0.5277273	0.24347943	0.5509036	0.2406068	0.40836036	0.41240907	0	0	0	0	0	0	0.7952449	1.7072653	1.2142122	0.572427	1.3226447	0.73821765	1.58212487	2.13422531	0.8146730499999999	0.39381978	1.0176859999999999	1.40025109
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Anaerocolumna;s_Anaerocolumna_jejuensis	0.08586048	0.0	0.0858171	0.05033105	0.03517388	0.1907003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Anaerosporobacter;s_Anaerosporobacter_sp018372435	0.18827215	0.2084732	0.15054175	0.26034683	0.47463557	0.18227579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Bovifimicola;s_Bovifimicola_sp900315425	0.13356058	0.13145883	0.16612488	0.17398368	0.29181305	0.2966451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Brotaphodocola;s_Brotaphodocola_sp030825115	0.58102413	0.87620393	0.5731044599999999	1.0356485	0.59138271	0.6137260800000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_CAG-791;s_CAG-791_sp017474455	0.4750599	0.8288993	0.7366908	0.5513309	0.73127997	0.7247371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_CALWPY01;s_CALWPY01_sp944383545	0.56392217	0.23005304	0.20172319	0.19718167	0.18238306	0.39552662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_COE1;s_COE1_sp009774245	0.0742004	0.082161814	0.13052666	0.16238481	0.121588826	0.09888175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Caccovicinus;s_Caccovicinus_sp951800145	0.072851196	0.14789127	0.058251563	0.25623062	0.0895335	0.12584941	0	0	0	0	0	0	0.23435786	0.40149713	0.5099036	0.20345816	0.29705167	0.36781025	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Enterocloster;s_Enterocloster_sp900555045	0.1502556	0.24200389	0.0655331	0.48043245	0.044766814	0.25282243	1.14788	1.2588141	1.3698116	0.71374392	1.7570639000000001	1.7681206	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Kineothrix;s_Kineothrix_sp023443905	0.5974661	1.1498768	1.7403089	1.0784935	0.33800226	0.24223086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Kineothrix;s_Kineothrix_sp947653315	0.35059667	1.5898309	0.50727427	1.0569508	0.17782359	0.13596228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Lachnoclostridium;s_Lachnoclostridium_sp905192625	0.43036208	0.5094034	0.8543562	1.0671004	0.40124294	0.73611915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Limivivens;s_Limivivens_intestinipullorum	0.23667218	0.27585942	0.44820535	0.4478503	0.24494156	0.42421755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_RGIG423;s_RGIG423_sp017461725	0.2949804	0.21231024	2.7124522	0.8991655	0.12084286	0.24022779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
