ID	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
neg_9630	3240.018337408	4498.69796248276	8992.59092470588	3549.81510197183	2767.52368123288	3605.58680859259	5481.04560971429	4336.01390725773	3380.21754638889	4265.51497426471	1480.98767454167	26176.3954229412	7395.60183939394	1120.87126496296	7936.34213473684	12914.2636661538	10115.9175348485	7781.64588298305	813.091223774648	15048.0289708333	3345.315646	10286.2769984906	2115.21337637838	8404.03165	1398.68774095238	83835.6343039216	14319.8347460465	3538.34467078571	22837.1539639024	4557.80862726531	14946.0761878947	20024.951998125	8786.78917739394	9113.04957333333	6266.14483693333	15142.2930890909	21236.977305625	17607.9556329032	26736.5122464516	16346.5735762162	39491.5182076923	27905.33886	46756.2122572414	33992.068966	79375.535198	38771.0746488889	50093.8411028571	1830.50238939167	30528.429	35316.68471875
neg_10256	67722.3914736	73380.6316786207	172512.178026471	55842.0703323944	64853.9447616438	67556.4777822222	90749.9775561905	102406.210814433	58851.5122319444	64031.5576558823	33548.2987214583	10008.0087991176	71864.7425575758	27718.8664476543	53551.21717	0	57427.4374951515	28011.75934	37569.9706825352	31105.4908797222	44282.90896	34546.8399773585	163751.711172973	96093.6181	45859.1441009524	196422.022105882	20184.0306660465	4102.12110285714	306967.068731707	38039.30164	467927.231931579	135421.09426625	91201.221109697	698410.037975	123034.375537778	103970.871849091	220802.41888125	100956.779080645	0	586738.272416216	429132.749330769	784059.1552	109300.461746207	31941.350763	124197.755545	715659.550311111	0	26353.7474725	345185.440636364	341882.0202375
neg_12829	8277.59458272	6023.75666882759	12203.2686797059	5883.25879295775	4600.53348342466	8281.48558192592	8034.48863352381	4826.80840618557	9082.70711083333	9748.376695	84092.8242020833	86454.0493705882	143580.882324242	275404.440839506	94055.3611657895	27426.9031146154	221455.894693939	54851.2335745763	32158.1215416901	20618.2290966667	220055.4482	78980.7599701887	147961.11687027	108771.1764	78918.7188185714	5788.11513188235	117189.188460465	65672.0262289286	176820.189629268	166385.638787755	138004.507031579	15308.89708875	62059.4052230303	475871.151916667	484101.198293333	331944.499266667	885405.71653125	633631.579967742	246337.634516129	521717.003627027	369218.911184615	64960.30006	13785.1519296552	365092.61278	427569.88753	782808.621477778	2278748.506	30180.5502625	476845.328172727	484642.30191875
neg_14359	184854.0604352	172372.002335172	613338.277611765	158694.913760563	117246.62960274	149312.433125926	244388.003849524	383070.783812371	172410.695759722	111553.130807353	49861.6376125	136007.939897059	85581.1171363636	5847.48896419753	3858.09493521053	40319.8501242308	697836.958666667	102748.15939322	1814.10151149296	84600.1631694444	169912.3277	244442.013581132	88636.2435972973	126278.818	166580.426914286	254753.702917647	65698.9256418605	142333.239510714	180217.8248	116737.44797551	495912.629010526	214042.18298125	193792.163157576	317144.96565	82382.3757213333	619635.039072727	468793.4172125	787128.600245161	263870.424412903	387762.933378378	875064.284838461	485134.5366	518521.348468966	237457.13751	2107597.48682	1612326.05005556	1674303.03857143	25858.29395	930145.496754545	832807.77236875
neg_15849	21219.06156016	0	3215.71700764706	5178.60244788732	223046.333564384	4688.07428162963	1973.70437017143	8012.89114556701	3493.87894638889	184741.469061765	610.434636625	2719.43079314706	0	0	0	0	0	0	611.340336123944	0	1293.99749	0	0	0	0	7134.75789003922	0	0	0	0	0	0	170491.932587879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
neg_16191	2171.575792032	1644.49839697931	6703.32793623529	1973.11259621127	1908.75089771233	1891.77243845926	1931.17523095238	2828.38615560825	2140.36188270833	1268.72172741176	4257.83147441667	9370.74116970588	9107.39704454545	12785.9739782716	3855.86360231579	7776.37374507692	15562.0481978788	10808.5448952542	2720.61772780282	9319.29738388889	8989.543238	11762.7834622641	11340.5875917838	8720.975385	14532.1131314286	26336.2800176471	12809.3348106977	9318.66169035714	26666.8541312195	15666.1912640816	22321.6971947368	26005.20573125	15259.0094606061	30396.7670333333	18331.206172	21688.1681666667	33822.385198125	24485.0250780645	21520.7585167742	34386.8762156757	32650.52768	46116.10138	36741.7121468965	35576.400805	102409.635274	97608.9555922222	30898.3090857143	16218.73112325	30863.9741809091	38129.1997275
neg_23275	14704.28515248	14291.3368211034	30290.5670588235	13013.7591109859	12705.1246828767	13512.3919613333	17593.4746312381	19312.0552356701	12215.3044179167	13101.3520507353	15095.5887589583	29817.8959055882	27558.6949690909	28420.1636330864	22026.0778194737	44847.3279130769	142568.162284848	77128.4637905085	15397.8105960563	21770.5994447222	12369.69051	17793.1269037736	40594.9716789189	91302.00628	65659.7623414286	48247.0610803922	43673.6966437209	21237.5161114286	111134.044001463	20564.7914865306	52702.8734036842	42707.453184375	45143.4655309091	51781.799455	33128.5379475556	49524.139970303	60395.003229375	64368.9949019355	75189.0785470968	24534.2593216216	47205.6226161538	76177.51326	36372.72302	141640.73256	88063.484956	162514.46513	153717.369305714	84809.3620908333	35107.5851036364	53709.110114375
neg_23438	7728.97202048	22032.0917994483	43310.8596108823	1356.57614692958	0	14088.3007918519	8014.16835695238	26317.8812659794	9603.24369222222	909.196868544118	6217.71106145833	18283.9961108824	85216.8322636364	5972.52764074074	27626.9370189474	392099.682988461	85168.6056545454	187951.902881356	63598.3508797183	35019.6140194444	14311.12916	123948.467660377	6204.95397032432	31641.28182	62077.2767557143	246097.310172549	234596.18232093	0	73731.7000868293	67319.9484869388	24731.8681631579	76227.48363125	61828.9898709091	122293.54748	20055.8678471111	370528.536224242	7885.6734985	237579.972	140300.199803226	165273.230421622	112109.361344615	337380.551	0	291505.49784	252262.28098	163048.626074444	46850.3347414286	285228.080125	214284.936781818	289671.15874375
neg_25110	14612.00082832	11778.7341067586	43449.4720535294	12057.6444591549	11859.7538856164	12515.3479754074	19967.5335798095	23308.0548818557	11031.5614629167	11387.1853788235	15859.71532	30673.7804291176	27184.6103051515	38362.8015580247	22845.3740626316	35673.5995480769	37130.0584821212	29662.2545122034	25356.0191887324	19475.0009738889	35998.26556	33254.8757233962	57089.1583848649	52236.79773	45692.3165142857	56919.0561145098	52307.3599627907	33384.5998117857	71285.3255287805	33900.041817551	76093.8470868421	77512.469869375	84136.0667521212	110590.834584167	67955.5900151111	62900.4122806061	84899.270878125	77859.2791870968	79225.2299264516	55746.495814054	103501.057062308	123150.4435	161131.9326	123165.273976	185572.388215	199432.053933333	194777.630457143	156200.249293333	106092.064454545	102667.964635625
neg_25146	465.650957584	341.673177213793	292.370330229412	750.463948126761	3538.30829205479	420.461607733333	704.74854847619	404.825250063918	557.395779875	2832.64463242647	2669.2409808125	1288.71684708824	9546.38761090909	0	198.455875626316	4732.23068796154	358.200983051515	1881.31050816949	66.3146952535211	7965.80671111111	24987.30384	1054.55144422642	2381.77146610811	125.3842123	828.451603795238	75641.0086623529	2951.93898809302	1403.63371735714	1053.17971261951	4899.094898	1026.2372714	945.1880247875	86.0500078072727	125.590748455833	39.0602389288889	4402.07710890909	1173.51160553125	3633.18207993548	3223.88021870968	6655.17975108108	19454.1640246154	6190.630098	56.4536957537931	31250.399529	6601.0112286	4636.18482922222	4684.61319678571	803.7682235	2779.863559	10380.352936125
pos_695	14697.62470208	8085.38293351724	17067.3805276471	8242.30906746479	16374.8137765753	10915.5605171852	11382.6904933333	14964.1894729897	7973.11786805555	16586.2280939706	74121.0940854167	83197.7112647059	76012.5583060606	40741.3870437037	41162.8782860526	636672.310223077	49306.4848160606	260736.131708475	21535.2497943662	113295.93345	77010.34037	76652.4208630189	78976.4220772973	46935.49381	166954.543490476	168590.487780392	391955.98152093	133012.129725	46569.2162292683	42947.7107897959	61503.6778863158	179375.77194375	106808.380817576	128999.824939167	109115.843044444	159865.223490909	160703.5921	314234.363541936	105827.29628129	163946.004232432	117018.431876923	318253.272	74303.1062565517	471959.38268	458075.81517	394830.439677778	1279858.98045714	91045.4475408333	258217.535781818	114545.596748125
pos_3549	0	135.54334646069	0	0	0	0	0	0	0	0	6822.80863625	0	0	19911.7356120988	0	89554.1406346154	0	32319.442999661	3857.39410067606	18704.3522213889	0	0	36729.6745162162	0	0	1857950.76219608	49569.6711288372	124615.938982143	462.672786917073	0	0	0	8371.41197781818	0	0	0	0	0	0	0	0	14571.27189	0	159495.523057	6964.2198801	0	81672.4894164286	493710.395433333	734.672850863636	0
pos_4199	5036.7845176	3928.09956606897	3741.41641970588	4944.63080464789	3303.72822958904	4816.71879481481	3498.65010030476	5032.2659171134	3860.98424319444	4687.63256720588	5647.64427395833	6542.95163941176	3085.49975736364	4589.50645671605	3608.78556847368	1678.27717546154	1961.52310248485	1986.54260464407	11329.5198729577	5388.37398041667	8221.969912	13155.0426271698	9781.14993518919	17946.87051	89898.2297166667	1468.88710152941	4622.33705548837	17862.7169442857	2198.00349765854	21879.6167338775	7458.64944163158	6261.9480831875	10035.9390995758	13661.6170231667	6493.2055228	2287.45801218182	3339.24992275	1240.84264563871	21195.0261212903	9897.39418421621	40545.1362830769	24340.96606	14502.9785431034	71494.312579	3499.6995914	2629.95142966667	2075.89038707143	12157.4044076667	18119.5568997273	2271.0512929375
pos_5201	2042.625481696	1491.52761386207	1300.62866547059	2854.75399278873	1964.1471639589	2173.60125928889	3032.88427104762	1014.60541486598	2149.67606205556	3262.55249922059	7944.11287791667	10764.0695885294	3984.1921879697	17923.4938483951	3928.04471718421	10613.1195046154	17150.3114763636	4921.38955505085	4484.53870746479	18651.6145375	35541.0856	7160.68320207547	26512.8600567568	4171.648707	2371.73278004762	85024.6396882353	6513.03079386046	6972.03975064286	8484.53086136585	15988.8482097959	23944.0286810526	11173.736199625	11040.199570303	37923.32805	19318.7195133333	14175.5639472727	162544.311425	5537.91716916129	13082.8917043871	22484.6466459459	21797.6231969231	16164.246714	23586.9716586207	19415.5658142	51784.296151	620628.641744444	5788.59076521429	7533.50348616667	16145.0293372727	41584.7104125
pos_13538	114313.7838864	104899.917365517	214043.333023529	111570.290729577	101325.317768493	83422.1841762963	129674.614691429	141109.272119588	105061.919330556	99205.0789	880284.082041667	937462.635	210613.478912121	393822.843439506	656009.619473684	157039.969603846	285093.438978788	157356.795711864	631566.060380282	461594.413538889	409462.2698	319329.8702	540999.765135135	1311188.058	1164342.432	687065.462741176	815821.275990698	921625.551285714	740852.246609756	600988.508942857	3974825.44915789	2931225.3213125	4010957.66363636	1299445.99025	4229842.84226667	703392.292660606	2886681.0143125	584045.648187097	1674849.32058064	185315.461502703	717236.898646154	2586142.394	3185787.99331034	2759049.5066	1290185.68218	1191427.93094444	304288.050914286	4444365.64125	517410.400572727	582311.8106875
pos_15506	25750.3350504	21418.4158433103	40424.0210779412	27602.8728684507	33750.8618643836	28341.9667179259	36157.2750411429	34238.7961703093	26545.0308409722	31267.9538852941	106298.662233333	111116.984614706	148659.360245455	201388.604019753	84237.1194710526	209944.964407692	100117.179654545	119366.375979661	140544.034340845	119918.368108333	178990.5145	46689.9145962264	99169.1469448649	17131.25	36661.8694804762	831517.264356863	553015.869990698	204928.717257143	155942.454717073	157938.155604082	199014.738947368	125758.68242875	116180.25213697	384713.427441667	1184601.63546667	358625.534406061	1258935.23421875	370785.595587097	236507.815425806	216882.239427027	323441.724923077	366096.6382	121666.762202759	245002.11547	728239.69995	912544.874811111	623741.871235714	1056812.16845	1090214.30913636	964782.7057375
pos_18245	429.267170736	349.797061144828	1192.83468791176	96.5329070239437	349.339621410959	464.534290192593	201.591359165714	244.454682717526	779.038982875	690.141564323529	9477.76290208333	7321.66090088235	10766.4954372727	4617.04175288889	19209.3755563158	12037.4155584615	3168.53189218182	6908.11346518644	13849.9838332394	10067.8903566667	25366.57101	12289.5637366038	8276.27450972973	7891.475065	13027.6828357143	4393.55916066667	16850.7900590698	14013.2575278571	4143.69273863415	15900.6865530612	23945.3540257895	19341.12472375	61561.6974339394	49919.9428616667	24914.2926066667	11321.2247427273	42023.64502875	7763.70574606452	50646.1610296774	19165.375972973	65359.8414846154	30225.88294	37400.411557931	30260.151963	34002.233609	109762.1663	5285.72261278571	45940.5915366667	38070.1144054545	28985.21395625
pos_18260	449.279145056	222.448826062069	579.534772541176	140.089379411268	131.477375587671	274.833530637037	327.294268361905	380.76379162268	180.043168933333	147.061199295588	20322.29262	51271.7742520588	53578.4060833333	958.443775358025	137160.964055263	255918.863742308	0	60925.1932135593	7179.66870084507	71650.8502416667	61561.44338	29458.6295486792	3147.24702908108	120924.1654	27813.45679	30371.7681529412	174417.157832558	25137.4424482143	4214.76526302439	128304.102914286	37236.3666405263	133853.97523625	79023.3826593939	10782.7104501667	1501.14291155556	41887.7718587879	7395.074586	15911.7228309677	104747.297612258	1049.97518375676	167754.168163846	241015.1312	181095.456103448	156551.600912	182005.798041	22802.0122433333	3891.00601021429	5178.91945108333	17262.3775545455	107517.814900625
pos_21421	3538.088051072	2695.91958325517	7580.79485205882	2679.60287738028	3230.12319164384	2567.9468277037	3960.32994188571	4518.67922057732	3232.26982597222	3115.79940139706	2867.73472022917	9072.48130294118	6145.47997484848	22233.9442644444	6601.51461289474	8048.59090588461	3874.54006015152	5074.86918891525	3441.37423095775	1811.79954411111	11392.18874	3864.49475690566	5962.38918594595	6680.286196	12856.6691833333	20591.8164694118	12254.9031865116	5850.75272803571	8581.14202702439	7140.75284077551	354613.852436842	18601.08546375	21833.3039933333	18775.4678508333	19937.4890346667	8414.24037957576	24817.294471875	10521.1727545806	15775.8234729032	8989.58633875676	24871.2115838462	74416.3977	81195.2727103448	11494.8650499	30132.966057	46512.39009	3879.79993871429	10470.6356401667	11319.6764893636	15455.230060625
pos_22678	2507.713144624	2817.40209994483	2956.54068302941	2290.98580080282	2296.85826963014	2818.29217383704	3558.82977773333	2790.21550356701	1968.01544827778	2860.50135301471	10194.4091879167	11502.4176652941	13343.5739769697	6457.06744246914	12252.1768986842	5649.31587938462	4421.48816033333	4856.93429969491	8635.63373577465	14065.41977	53989.26574	18150.3036766038	11724.3682958378	6393.29362	9383.01155528571	28942.3566666667	7862.43943953488	10206.4897667857	7822.11076721951	29535.6974706122	74308.6239231579	32682.908790625	17387.8211854545	19948.2158858333	10418.7283444444	32799.4262927273	20168.399505	22645.4065812903	27543.64678	41357.4879437838	56686.8334961538	34548.88138	41188.6502558621	11873.0397945	74857.447996	44928.7578011111	17331.1345207143	32705.3735566667	44076.8713090909	13827.0459055625
pos_24316	2624.068617792	2275.99042721379	4316.83073291176	2045.9815088169	2076.20526136986	2313.0691888	2746.98450809524	3090.61232960825	1732.74024334722	2215.92566166176	6001.410886875	11291.8020855882	28863.7224127273	3084.7924282963	4174.4028595	12076.4728226923	0	2605.35765844068	5915.48535633803	7697.31846638889	8494.81866	3623.86727449057	11738.6506605405	9916.196293	533.019903638095	37422.8816705882	8779.57063455814	5820.55391860714	1102.08452174146	4434.27917771429	2878.41154036842	6207.4543269375	4084.35287024242	9202.07332541667	2620.63152351111	17268.6355339394	9805.53753125	8497.79430212903	13987.0299190968	4044.67975481081	14186.5488117692	8511.58262	4248.18177213793	25397.901133	18759.9285755	31793.2839722222	4328.68035707143	9629.40873116666	24532.62156	8729.1773485625
pos_24429	169069.4985536	39149.1288248276	90331.4182558824	55911.2442253521	99907.4621315069	94545.8286	74187.8447771428	138303.582690722	46815.787	115469.389175	16917.8391079167	52694.9383047059	59951.4238106061	423.210281283951	15742.6939226316	129686.390011538	20121.0256766667	64183.5843847458	12743.4055721127	24170.9126477778	47894.68406	36530.9079501887	9516.14629735135	18434.96736	27567.8465695238	112661.775803922	98078.2915162791	25598.8712082143	11097.5333701951	38066.76732	70040.5533136842	46329.7855	34364.4717751515	22204.2660291667	0	85885.2817793939	31765.115726875	62627.8128141935	93450.5170354839	79880.5112243243	161170.717853846	58676.66948	4286.29315124138	233866.97574	175996.053245	140959.105965556	33275.3296292857	53563.2556383333	109224.447250909	372919.0965375
pos_20150	2232.37680576	1854.34380565517	1314.76905802941	1095.39946390141	1519.53230284931	1911.99439862222	1161.65631281905	1343.07616515464	1709.85151543056	1640.11873135294	3193.230843375	5867.29168008823	9303.91437636364	11701.486451358	11781.6416942105	16839.3355573077	17261.0264718182	14346.7866718644	5217.40130467606	4794.25689408333	2268.128504	43.7288938845283	26532.4464340541	28519.59631	20083.164467619	257377.64267451	14272.4244288372	11726.2775896429	25880.974502439	14689.1540240816	7306.78173568421	13124.734107625	11144.4092262424	38515.5962583333	20810.3126817778	4706.35914812121	13609.16233	1823.19674606452	38480.4235070968	2987.43095718919	5698.43469176923	7842.6365	4744.37297641379	142985.83811	16130.2995169	5799.02005844444	1477.46705071429	10810.3887153333	5291.92987145454	8204.744554875
pos_10980	21817.87404528	21622.178928	64591.5855894118	28178.4316874648	10292.9887279452	29550.837569037	40480.7829462857	39498.8447830928	28089.68578375	13709.5779386765	171989.456014583	598177.965747059	98814.0427969697	187712.194264198	260495.961292105	752133.020834615	146846.941357576	459917.279915254	245231.413811268	48735.5957030556	125682.6464	114022.297773585	626916.935118919	278166.2111	547312.24897619	59144.2396580392	908130.0634	203114.138417857	242512.78682439	306242.941359184	647248.388778947	904081.8296625	430599.413078788	410501.268941667	373720.219497778	133970.202910909	279011.67936875	179050.128154839	303560.780993548	573964.1628	275822.659738462	269802.981	402063.158937931	585374.39265	230888.43917	221689.58848	372188.7945	2973469.56841667	201226.699097273	172044.21863125
neg_4095	0	0	0	0	0	0	0	0	0	0	0	3095.92681455882	14002.9093663636	0	0	573.116835634615	0	0	0	0	0	0	0	0	0	0	372.422787246512	0	0	0	0	0	0	0	0	226.819600424242	3.425005879875	0	0	0	0	5505.92225	0	2119.36078277	0	0	0	0	0	0
neg_5720	3881.52758608	2804.79383717241	4923.27356073529	3651.66522450704	3339.04129534247	3208.54598568889	4167.69483140952	4086.42657043299	2864.88833047222	3768.61439661765	10942.7770258333	13872.8484276471	24821.8004275758	2932.58290562963	5884.32179763158	51416.9528523077	7669.73910424242	33673.7925264407	2441.35661092958	16835.8038419444	22919.82725	6201.38923135849	18006.2714913513	6578.521901	13299.3856252381	28442.620685098	34616.0461897674	13031.5160321429	13512.4764165854	14010.6994702041	16199.2323015789	15266.5405475	13338.2127550303	22316.4367991667	6911.61363533333	13990.7341769697	11077.854412	19635.368743871	12897.676109871	14059.7919621622	32025.0437592308	16462.46284	11091.4727722759	70240.345196	153290.238034	23254.5058764444	34225.8907478571	19752.0343575	15272.43148	31046.500391875
neg_12928	38037.7535376	10621.5815826207	48044.0914132353	2791.46317297183	6228.70124958904	49133.879242963	19546.560948	13667.1560451546	5659.70141222222	7891.94436191176	5765.7839225	147411.749973529	365499.343957576	164064.624266667	21452.6527626316	9976.44580961538	109194.401054545	17749.8825379661	17289.8434766197	6097.87641705556	78020.06662	419389.504856604	22499.6954464865	88691.55434	38526.93729	140902.073976471	13993.6357269767	42555.3880703571	663016.436463415	16042.1243583673	152189.9397	189974.4043875	27061.6812921212	727.016084808333	83022.9750231111	121127.952504242	378431.19345	145308.543687742	316653.356193548	46223.4242378378	335677.550476923	681279.7298	534766.550324138	82898.87194	451663.49682	763572.698488889	209400.590007143	1181469.70994167	200563.967081818	59309.919061875
neg_13176	2542091.927632	2339671.88913103	6238307.77291176	2933564.463	2406912.1820137	2426932.83001482	4572451.76095238	3239431.57750515	2410465.30754167	2392757.97480882	7359246.01208333	7126765.13794118	12183849.4445455	7646672.30098765	8055846.96315789	8596073.51303846	6270651.76527273	5294079.1918983	5735614.75495775	8836160.89805556	5037104.398	8258694.69728302	12506772.0875676	12868801.61	10999028.26	9250833.42745098	10550856.7673953	12517100.0610714	12111116.2492683	12139125.5208163	16591641.7778947	15071166.774375	10077383.0184242	14115395.619	15041192.6591111	10522831.4146667	13903121.4099375	14754973.765871	10986500.114	11582662.2511351	26546930.3507692	24593031	19332311.3924138	25321901.152	21889065.2631	40660168.9411111	31801206.5485714	34937271.6875	19180171.4330909	21959194.210625
neg_14578	721589.300688	547009.492041379	707525.463558823	678959.196943662	697484.064835616	569488.107585185	663024.527104762	698194.046391753	601043.690625	725372.588544118	501979.553520833	938135.010235294	380893.105051515	520713.682666667	568901.468410526	280742.352042308	289084.990706061	231368.097538983	190332.11004507	727009.100666667	322073.6974	444779.821343396	261703.651794595	763277.3304	430439.398623809	505106.728345098	341267.724423256	434330.278367857	1424086.02414634	607240.344346939	636191.971378947	1147428.31839375	1243929.02491515	1344127.833225	396469.578786667	1391737.69621818	444444.778	844194.972341935	1926887.90277419	751502.996086486	938133.173284615	1064147.3152	2056520.55337931	1340418.44233	579156.04388	525457.155388889	96432.9445928571	523646.540316667	1757635.3394	1501118.0675625
neg_17004	347738.6176176	283170.304597241	630801.215805882	286156.175209859	273285.157884931	293775.967816296	398307.723190476	445554.041775258	285629.881755556	285722.653285294	197417.047125	373839.302641176	493582.313451515	395350.114540741	368184.706584211	832977.798	501883.298024242	575236.046037288	242424.771690141	356349.173091667	521438.4986	629650.618615094	645623.016632432	672754.0703	917524.124366667	443577.835752941	979287.5002	381762.694328571	776864.891536585	622917.925502041	1134348.93457895	1795724.508375	905806.54889697	1437343.8507	920607.477328889	1004016.66793939	1451196.2355	1219703.80489677	1003148.86103226	985746.123362162	1407479.42780769	1375989.6762	1452862.85190345	1753726.81807	1752555.08399	3584202.424	1900299.49264286	1904071.187975	1440205.2393	1064969.334075
neg_20487	1618.034038736	2648.22145962759	3148.96846614706	1360.76276695775	2279.74900410959	1593.915042	3081.62752179048	1950.73964740206	1627.19962840278	2133.56102020588	1175.10482008333	290.567861629412	792.436021393939	2130.79371641975	0	51.670556735	0	1000.28377972881	264.010838332394	866.097085	848.4368944	3299.68608988679	2372.46419410811	0	708.884614819048	1128.62581137255	312.415769702326	951.875407571429	17148.50192	768.157735387755	0	865.46834363125	2609.66690654545	0	1004.30154590222	0	531.60122941875	0	1417.34701196774	0	0	2383.130132	4992.59114	2096.17608587	0	224.501365875556	0	581961.427633333	1836.30834840909	1197.76165165
neg_23869	262.836512856	355.140080427586	733.237093882353	277.899565140845	257.011872986301	230.846890837037	573.216701790476	274.690378435052	327.906385944444	251.426612922059	553.996933791667	1826.64455008824	432.637069363636	1297.01855385185	1613.00930123684	2574.29750019231	97594.8604	45225.8524494915	827.961266056338	650.018117388889	513.2127841	870.527283811321	14996.9244508108	11677.30906	23922.3458138095	8368.93354529412	1713.24842065116	871.832110357143	38559.8878697561	1264.20101942857	4486.86747289474	2322.28636175	1416.02207169697	39229.6864966667	1423.93081982222	15679.4838769697	3299.2014545	13819.172673871	2197.24626541935	1948.02220405405	3977.84691976923	4369.71461	3282.94003296552	3387.5807508	5567.4388846	10723.0988981111	2988.63539357143	2067.01086058333	2600.33559118182	2614.401211125
neg_24201	5456.4066376	8290.97289075862	9419.88328764706	5713.65394873239	7502.39162315068	7162.42716162963	7352.53285504762	7478.90540948454	6485.776785	7061.11748941176	195495.78065	174659.103082353	155720.577072727	12237.8012975309	15845.6706605263	73946.1640034615	10322.1627584848	29520.183239322	4951.95024819718	129632.791730556	1193736.515	107295.852475472	5307.21167827027	1842.823486	6755.67072747619	32029.408585098	159199.778553488	33837.6013717857	4811.50106073171	128500.45222449	248183.371352632	7363.3463893125	6155.66906266667	5365.95178258333	208219.56672	539128.728012121	145453.68374375	355701.066509677	35943.7127303226	157824.503756757	281015.732253846	26429.76624	2208.41423475862	240855.09035	100023.333984	73967.0261288889	6924.59688671429	79154.4860275	34234.0905181818	117765.960493125
neg_24323	88.4040669504	80.9739047848276	335.806545529412	1089.18339222535	730.933747465753	0	810.331460457143	144.804533971134	522.966429805555	678.632035220588	1888.79609658333	4607.09282523529	1847.71266945455	3166.76200108642	343.158660855263	668.873210584615	2250.72509621212	1582.3735078983	1516.17922216901	3481.33386088889	4814.300973	3035.97294158491	5477.92338227027	706.9632116	279.941222609524	31494.7080937255	4991.77359483721	797.570572610714	3055.71097756098	4729.18938812245	2329.60475989474	5922.493677875	2576.57909678788	4827.34947808333	9946.97318448889	7029.84984684848	14148.407268875	4429.35299129032	2629.57905941935	7617.60964135135	3929.61951130769	2989.602934	1200.56952151034	8453.4378204	7690.4684091	22264.2789644444	0	6282.51300275	2769.87778909091	17235.808611875
pos_734	136416.2896624	152915.82606069	296543.127147059	105310.958321127	142476.404584932	147947.37378963	157138.601628571	193394.79956701	122494.059365278	144961.554223529	181266.752545833	396648.011438235	319343.276621212	476033.692987654	137646.252373684	1223907.81076923	370658.545815152	641644.036945763	78485.6624619718	731406.281555555	1542548.307	312399.834022642	646187.725562162	527418.6004	4388991.54138095	255005.361341176	976569.080027907	767223.908421429	806429.996614634	251150.733628571	732160.119252632	573719.901075	413923.310751515	694286.231508333	680437.871337778	984353.537351515	723782.30239375	1000047.43612258	317277.359251613	313742.750232432	812451.163684615	3455926.246	1042037.29937241	6217988.7924	1320527.95562	823941.108733333	1169100.72851429	1980550.89741667	463293.166763636	1611132.1304375
pos_1282	24964.01271008	38074.3335586207	54491.5162191176	26599.6200373239	39446.8264835616	32884.9360508148	36693.9692683809	35369.6407317526	32563.7875180555	38866.5447911765	31711.7610025	141098.144376471	66262.5784169697	24650.3489454321	26272.7395144737	130375.207280769	25910.03682	61215.8717667797	34884.47444	52868.4176394444	680541.063	57777.3212415094	66456.7076535135	37467.18861	60595.3559028571	11484393.5890196	125886.789190698	61726.5489014286	38892.2499082927	81011.5275102041	159153.065136842	76432.64110125	112524.427743636	102484.792956667	73608.3298946667	142597.185775758	358383.48035	839420.791709677	281043.486741935	60391.2396162162	145387.146333846	170864.77802	172827.369151724	1751316.54963	1055728.06115	1142958.76236667	2620942.19057143	126951.387573333	731621.323145455	254309.832175
pos_2740	1350.474902944	924.995539089655	521.838202364706	877.332184929577	627.212851684931	1191.11092714074	1272.74148281905	219.884597154639	1285.59642173611	888.036405838235	7457.257095625	26496.3128270588	44415.2564393939	2286.01550365432	20271.5987013158	75226.2525696154	5445.82341160606	29489.326119661	26140.7560073239	68518.1618194444	96374.99997	155565.323403774	55074.3648372973	19964.24274	43208.1726438095	37049.6075270588	71717.2043813953	29498.3293635714	28852.3316560976	56998.5988828571	687012.743415789	39023.42242	195351.635921212	95458.6711725	48823.199584	330966.727866667	70676.26515625	218996.164606452	23836.0290032258	121628.576689189	207969.380115385	91214.64534	45973.7932765517	130016.200394	561475.08069	139236.186801111	2292.35312921429	4394.21439041667	171158.678556364	450949.4724
pos_4020	4992.1821632	3756.99093917241	2260.27551752941	7673.22432732394	10520.9164027397	4974.94749244444	9505.48161904762	3371.20772296907	5997.88647708333	9769.12558352941	18438.7384495833	52504.4758729412	70650.0177	9234.37732197531	5049.29446902631	29792.0547546154	22150.1881730303	23250.7728047458	8000.11475577465	19147.2870455556	40891.68119	8705.52383320755	46753.5522448649	5189.174075	8845.53024723809	226566.034788235	20231.0870506977	9228.39814107143	12385.0806707317	17200.8666771429	5690.01642731579	15944.704991875	31481.6846721212	20241.5687533333	3620.47392284444	29415.79204	8610.4636248125	24070.0788877419	12477.9185866452	19679.9164448649	21417.3037776923	31605.68844	3874.04094662069	39684.322383	40841.356289	40057.1297688889	23976.0297414286	14332.0095825833	19602.5228439091	76074.887069375
pos_4219	3436.417202432	2337.36591103448	14605.006785	1056.1014701831	1135.26180069863	3277.96478468148	4104.55928422857	6511.42530494845	1839.18614308333	1494.41778544118	0	0	0	12944.3260308642	0	0	0	0	0	0	0	1089.98277411321	12198.5707336757	5326.849336	0	0	1578.54612855814	0	19763.8460117073	0	25319.6670457895	20168.13060625	0	40753.7751525	38787.3631977778	0	28095.0139925	5235.21376406452	7366.690654	3345.01693762162	0	2382.950406	150127.288675862	0	32282.887239	59802.2460266667	37822.4530235714	26573.046895	0	0
