module	Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
ko00364	-0.051134267349214	-0.00385773952610007	-0.0771136041005279	-0.112028417018532	-0.0866571527682515	-0.0748647463337315	-0.124529354854531	-0.110200045850448	-0.163174479454611	-0.0551498629825383	-0.0678362519375743	-0.0327768833462033	-0.112781394390757	-0.0973389364859662	-0.0803910307617869	-0.0356210256499296	-0.0229578729936823	-0.0555597745111429	-0.0208265987901492	-0.0102718547844966	-0.14338419372752	-0.0691168077970969	-0.0681294781311542	-0.0992437286302598	-0.0830679867332163	-0.146090410807055	-0.1213117959706	-0.235315128356165	-0.112956456032943	-0.117250660406832	-0.0650436456237014	-0.098579953956576	-0.0929168244674251	-0.0616524559756247	-0.102027876741631	-0.0778069924656102	-0.124613083015666	-0.118843179020029	-0.136264050176189	-0.22622533028965	0.146899279857196	0.139639979220213	0.193719890413302	0.198164928813992	0.0628019985429483	0.172110795143617	0.160143903249006	0.136543272735687	0.158020645569951	0.151376190828
M00540	-0.155571236138724	-0.236102071903016	-0.208258256317528	-0.221388548182469	-0.164927547144819	-0.166168458348293	-0.187660848184827	-0.233345859367958	-0.195098919025263	-0.194156992474601	-0.169999551218472	-0.144931158999243	-0.214349229584393	-0.21614711819388	-0.220684518719276	-0.198888921504214	-0.177338565965057	-0.208950949090716	-0.192333854672616	-0.191530858985745	-0.222056513948596	0.00672659192671103	-0.0992951882523466	-0.207240445124384	-0.180767333222805	-0.183796039591438	-0.184813691216343	-0.268019206568061	-0.189942861509008	-0.179921143770096	-0.213818086213177	-0.189198452287792	-0.174635281017544	-0.0862536338628728	-0.235679234096556	-0.171962830109021	-0.239238681721462	-0.17703094136274	-0.139397401288841	-0.274040021376967	0.0769517133051888	-0.0585499095938083	0.0766200052022673	0.15890910548682	0.0251210625404641	-0.107723176112554	-0.0515432458901833	0.0953353858946014	0.0548195241804179	0.122433869098586
M00044	-0.24061730967163	0.034450300369163	-0.268469380897761	-0.227977239050763	-0.134003418833179	-0.283029828972966	-0.256121708239012	-0.253009127572002	-0.181574688133934	-0.270266438100884	-0.272586917453292	-0.241679645691027	-0.22098178746363	-0.217590899358347	-0.227741394735839	-0.243061107080401	-0.231475973372003	-0.259556692653519	-0.203899326128015	-0.225956741911966	-0.252621449814915	-0.135047954922235	-0.255447053792407	-0.26890103955711	-0.252532680349152	-0.265369956245454	-0.257472554901939	-0.164570277255499	-0.25956233961832	-0.259510618874796	-0.268091314287872	-0.289868155098959	-0.245124405684021	-0.228944203541969	-0.21436372792197	-0.245852254960505	-0.248412447390718	-0.236980909767489	-0.242777462182262	-0.173288925501596	0.0717207318372224	0.0580234086414255	0.143624127854813	0.194798298446436	0.103301079714501	0.176049056812981	0.18917069893489	0.205975238679992	0.0731631264047344	0.16788449151252
M00416	-0.411482760489104	-0.474222154952648	-0.424141247520926	-0.426353410303186	-0.296550780538226	-0.416070949963422	-0.428319777220751	-0.424550907295419	-0.435161095454777	-0.419860302877478	-0.415292596391886	-0.413121399587075	-0.423526757859187	-0.423588206825361	-0.418242146768233	-0.413633474305191	-0.42035189460687	-0.414719072707596	-0.413018984643452	-0.413305746485597	-0.42946682458933	-0.429077647803562	-0.424448492351796	-0.084862543045944	-0.428586056074171	-0.429671654476576	-0.427070314908548	-0.456524852694567	-0.423444825904289	-0.425800369607621	-0.415497426279132	-0.426025682483592	-0.4172999292869	-0.415251630414436	-0.427479974683041	-0.41756620814032	-0.427131763874722	-0.425165396957158	-0.425677471675273	-0.455316356359814	-0.0535113973463515	-0.279283797866926	0.0365255497311703	0.040425631917049	-0.0625097505582765	-0.335822311808206	-0.253719876315145	-0.0755419618392351	-0.178023445599433	-0.0378626477415576
M00918	-0.378791910484594	-0.297584355163739	-0.395075886520675	-0.397636260111254	-0.391225084640445	-0.384670528248563	-0.40036049761163	-0.394932505599603	-0.224572379140243	-0.389606928531199	-0.38372831076723	-0.381454699018796	-0.394297532949139	-0.394543328813835	-0.387661044602359	-0.381434216030071	-0.390057554283141	-0.38288850822952	-0.380696828435985	-0.38094262430068	-0.401937687743427	-0.159537794810993	-0.258249588017886	-0.392372132009024	-0.401302715092963	-0.402429279472818	-0.399070069321978	-0.435611721206719	-0.394502362836386	-0.248919521955367	-0.383871691688302	-0.397226600336761	-0.386288684357809	-0.383748793755955	-0.399438763119022	-0.386862208042098	-0.399131518288152	-0.396612110675023	-0.39730853229166	-0.434608054759212	-0.0299075481773219	0.0317788739032919	0.167219827546667	-0.0293638734538508	0.014183303740077	0.240871697487672	0.127116386251286	-0.0892772865686213	-0.0224268632680854	-0.0831975411936515
M00551	-0.109558272084179	0.00269003467645055	-0.0751550454035298	-0.18546778709229	-0.168523971711778	-0.131526933576163	-0.17512597432931	-0.224165828602357	-0.250588884057131	-0.143988652457897	-0.134190606588805	-0.111069445141219	-0.212592939972941	-0.175319338846513	-0.156183367736007	-0.16636283442145	-0.121101347422493	-0.120621001547671	-0.157575632258583	-0.0970461204076275	-0.231752127073575	-0.0647050337765157	-0.164404491503703	-0.15971891028507	-0.073695543574175	-0.245386204921075	-0.168762476030285	-0.30499170210975	-0.184714552370114	-0.182991171153245	-0.142307566543809	-0.149268035279869	-0.197087317508396	-0.138410639607095	-0.206448043355552	-0.142012103623037	-0.197526983104291	-0.162175905647932	-0.212449542521563	-0.297351547315463	0.290899973652238	0.24129768359345	0.358254236871106	0.324165007117616	0.177172664488815	0.256543748180153	0.255576296782339	0.0565962950685816	0.28407338154228	0.278059876012771
M00956	0.0902028235648368	0.295389995977947	0.0429961736985352	0.0221452900348843	0.0567119402719256	0.0575812199410628	0.0868327840164709	0.0725947802178864	0.0288441085476955	0.0437226502988576	0.0265204525666363	0.0276444626760476	0.0319757088996934	0.0140521375732726	0.0398104231241955	-0.00523155957386643	0.0515383216562321	0.0469257216858108	0.00279803998467001	0.00449251933991715	0.00864696304429394	0.120275256108862	0.0391995457870203	0.0578808687507309	0.0301123030274346	0.0677478592739295	0.08821573142982	0.00410680723061937	0.058472041266507	0.128859089997999	0.00815505130516057	0.0376295754343073	0.0213436165679126	0.0413602316274457	0.0321761207506155	0.0338177776292309	0.1188591110738	-0.00384561988133969	0.0592955606720441	-0.0135809346849985	0.327456653757177	0.30184998500612	0.322275571075399	0.291229392237882	0.257479114308519	0.37649847767802	0.331576545045657	0.281535878163407	0.327573510925618	0.277623546895273
M00546	-0.0400366746166548	-0.0403698156868404	-0.0522631150313636	-0.0570761829778124	0.0706056157690232	-0.0114626610511978	-0.0520109897366235	-0.0838264848698414	0.00797995605858324	-0.0242982242477381	-0.0366985451408372	-0.0152279530332901	-0.0628394581039547	-0.0790289119256318	-0.0591479978198594	-0.0305676822419923	-0.0641985987666076	-0.0831837137061917	0.00507563041670246	-0.0656899034835947	-0.0218706892200439	0.0775288315066916	-0.00894770836935061	-0.0208150242547083	0.0130740520436141	-0.0365287189709604	-0.0477622883991625	-0.191854661812932	-0.00044996261573526	-0.0377505181865031	-6.79258764505328e-05	-0.0665015703304919	-0.0336138298357842	-0.0459361068943059	-0.0966378505489275	-0.0395169192992972	-0.0148445859772642	-0.0332622381156338	-0.0587704159615062	-0.157157119582806	0.13542405053213	0.0968078400586949	0.249991458925761	0.194450776881161	0.12998257444078	0.161953812576612	0.185602407947825	0.239690020048366	0.106566554180122	0.18014841127929
M00649	-0.335810205850701	-0.0332358099230792	-0.367829381421565	-0.371041364169048	-0.361602067931547	-0.354162067077684	-0.31047389915919	-0.367304976075037	-0.383020748803793	-0.360536869571413	-0.35080259532649	-0.342543211118677	-0.362683653958761	-0.363748852318896	-0.353817926069025	-0.343100391799363	-0.357521538828878	-0.347607000246086	-0.339921184386038	-0.339544268043221	-0.376760659979617	-0.351738232187726	-0.36938620979407	-0.365272905357242	-0.353470495032697	-0.284464264019927	-0.374581100258111	-0.311257853267521	-0.366305328383219	-0.372286826867052	-0.349393255957697	-0.368796253779226	-0.354227617746	-0.35031096531412	-0.36417493166295	-0.354981450431634	-0.372483478872	-0.369042068785411	-0.371024976501969	-0.40865106011534	0.160716726963318	0.145071842715807	0.131491225658704	0.169382353211232	0.139821144124497	0.211797509420559	0.250715548021332	-0.313963018963725	0.165088508137651	0.14760267137941
M00012	0.270672315304564	0.350914989308273	0.261416712675884	0.197092907323502	0.263422883848878	0.264719880511079	0.229507325813585	0.250256514736857	0.235915578330606	0.266677697092454	0.261524761365155	0.245101457482578	0.224913035229762	0.260443378022573	0.240875719063039	0.298402091150322	0.258938804919734	0.260818107609218	0.31931591665911	0.262799983432357	0.229605534154424	0.29704500667335	0.247262183505596	0.247064606890396	0.250619061380843	0.236360561983486	0.230205282230333	0.230937969688719	0.231564509268597	0.237146862015054	0.250120675256186	0.247064497604313	0.253365147382144	0.254497397221444	0.25259856674756	0.253030371852998	0.272159720132696	0.251010062947358	0.27458253292514	0.237647044487609	0.346335887776531	0.361806600507747	0.434875074975909	0.376716063789162	0.336084985540969	0.409432069534666	0.389488232867109	0.347028168992618	0.351690424792934	0.374441589113958
M00545	0.0154947394118748	0.23469024066406	-0.0407929491001441	-0.0429391245549128	-0.0287802645665471	-0.0207002822911993	-0.0709754386275118	-0.0278114049236125	-0.0573321684680838	-0.0374201937141442	-0.0189215772622383	-0.0214632325781001	-0.0205259811816384	0.00265875245130167	-0.0310470807095189	0.033225074085074	-0.0373167370679444	-0.0153739458135993	0.048058244972676	-0.00802451410063085	-0.015508717699504	0.0292807811735401	-0.0181580232707147	-0.0346485730885113	-0.0219019435846289	-0.040077812891033	0.0429030619013471	-0.127628579858336	-0.0213472672434278	-0.0534883434147955	-0.0305709966473598	-0.0633881736944984	-0.0127645835990984	0.0148575088086381	-0.0490769186023428	-0.036831839570354	-0.0137312164472143	-0.0719532351590446	-0.00710739031068118	-0.140535128560146	0.313132959094718	0.257214014594725	0.371615091519608	0.356320002779617	0.194720816641678	0.267195108631377	0.200119190795792	0.230267226036526	0.307681621264954	0.310562844625495
M00087	0.0573427458851008	0.111755386001337	0.00226082332898741	-0.0268697034087971	0.0283089992164931	0.0278674302662378	-0.0570611492112256	-0.0186490102177225	-0.0182883467282943	0.0102285178340317	0.00733806486986604	0.0199469098767336	0.000370199732171309	-0.00947527132556747	0.0140545928180946	0.0545514327234596	0.0182491541800275	-0.00317242223597351	0.0707690452050365	0.030918426956689	-0.0346610650363648	0.0792709973628617	0.0244055799434872	0.00550842429835271	0.0177939964968515	0.00220707112699151	0.0297407416043621	-0.0267878969724702	0.0226900393671576	-0.00620566766004339	0.000566619259740369	-0.0563714244056641	-0.00495371147331968	0.00800870997337089	-0.0335531500835452	-0.0278629156773895	-0.0242598133739438	-0.0278080544383545	-0.017549015961354	-0.0654975061619089	0.164340117548999	0.154827204473099	0.29071061925881	0.228170650719402	0.128883974662454	0.174857885440515	0.182080154449377	0.180701723993269	0.157494247472253	0.181252757714617
M00960	-0.131570610080117	0.0593269595168884	-0.114892567231508	-0.193593823306464	-0.153081503565745	-0.163268318341058	-0.156123312601363	-0.168797428889087	-0.21983939078524	-0.160390185761048	-0.183100790495056	-0.190987215695484	-0.233408253160154	-0.183965270439142	-0.171642872930976	-0.187069737886396	-0.201209026221644	-0.180924251126943	-0.183179925266819	-0.184097048123779	-0.202102768674987	-0.126061591840013	-0.154543561333818	-0.169891366809548	-0.160556082872032	-0.173047723957062	-0.138223978800725	-0.292505731597471	-0.188889808629263	-0.137721849184977	-0.16468883128708	-0.174447111052437	-0.213154917123515	-0.101360464006251	-0.204354298868746	-0.157132119585254	-0.180633167366751	-0.167945719858225	-0.152159448187592	-0.280290985528131	0.106313954042407	0.0478108840810387	0.169244331113943	0.122484028487804	0.124495212689362	0.220730179190464	0.189287754618111	0.0404481227899211	0.0957484010642674	0.117058136479482
M00040	-0.0292027768605192	0.0544659547456341	-0.0453458934333171	-0.0115637708761287	0.0461986456205395	0.0267283917198292	-0.0442762121290263	-0.0347717064433986	0.00810946523486518	0.0315671952969499	-0.0459191821552766	-0.0270205847040967	-0.0100858491329887	0.0102247126391034	-0.0169176731966596	-0.0201759097232045	-0.01599965908757	-0.0508460321655437	-0.00397472347758612	-0.0140589747658236	-0.0445669550517228	0.09249186519635	-0.0414186112912659	0.0113056353307424	0.0227598017347042	0.045556084917098	0.0234671305789032	0.00247259795345579	0.0114160208296802	0.0140610833577716	-0.0358163532221166	-0.0725957219061496	0.0469104697790389	-0.0173335080890209	-0.0135740618650503	-0.0353216119402757	-0.0113816551779084	-0.0217963010434211	-0.0305848832003012	-0.0129859723836384	0.0504659500887194	0.153419763424764	0.111566184364231	0.0811940957272258	0.0897333186061382	0.135721251103403	0.0977345186091351	0.0595229969394378	0.133548266425989	0.138107192212
M00957	0.138552389783518	0.192624176284889	0.15853091066286	0.0819617306069699	0.183633779197911	0.126150501278546	0.0564050587368611	0.0710501990337584	0.137962200600526	0.115770199779554	0.124072404427454	0.122985282569896	0.104731869504603	0.11461869523881	0.0985832329956759	0.15979232490023	0.1129491018689	0.104356485106276	0.16710218302736	0.121145155501508	0.095275464048459	0.189156617055276	0.136868032835979	0.144594161812767	0.126818156032118	0.113440870655905	0.131332163722059	-0.00363005153890578	0.103389061983777	0.138237023739181	0.106278539787533	0.0736503602209486	0.116758724876324	0.0888873033599977	0.0803269150847915	0.122663091819918	0.111111964258748	0.10501136178105	0.116013592849497	-0.01032434566412	0.2983451228428	0.255907573192151	0.357564440409285	0.324402358388044	0.251717946927832	0.301650841892937	0.316555583913937	0.286578285593323	0.289663036200177	0.300767682623728
M00531	0.10416639029832	0.0872235924962905	0.135425415245199	0.0316274792874301	0.133143259904179	0.09426607062867	0.0651565394995307	0.0385309918605876	0.0604470913997015	0.11990811886284	0.0782804997900107	0.0749454322365775	0.0720206289574594	0.121477847632104	0.111691586161191	0.0521726945507131	0.0643730255309591	0.0621269801492772	0.125359420900196	0.122111308576792	0.129258132963849	0.0596183438051715	0.0540281518737508	0.113212165013679	-0.00160029589662302	0.0499267068088596	0.0521077017356142	-0.0116538691706396	0.0830318264083536	0.0180261285438512	0.109313165179888	0.0125149153569029	0.0814364195553567	0.0705859556032684	0.12515318264109	0.112374485683543	0.136951000273539	0.0853713086247074	0.0202015075599885	0.00119822668672326	0.164698191775585	0.163850943769133	0.207900764192236	0.196550725482879	0.147903115874316	0.176568424634778	0.206932597696316	0.226193418002684	0.157178423404766	0.167668707395095
M00117	0.10191061014615	0.251888229723657	0.161330719272377	0.0474737306552822	0.0555796336013194	0.108786492288567	0.154169634880798	0.185488403860219	0.0245131431695981	0.0768529082006591	0.0446985827073949	0.0875886907569633	0.079751848569005	0.122209151399993	0.0686687805511009	0.0635414908160751	0.0602114499762452	0.11250216026921	0.0642497423972262	0.105358857111086	0.0831141700241726	0.202592197372669	0.0739706313105514	0.0972710461578277	0.158860965522325	0.0711602899795244	0.0834483714962612	0.0636194185074496	0.140699004073958	0.0919425759175495	0.0725089968814001	0.0906794180763336	0.0587214429626555	0.115959790315911	0.0650448753945707	0.112451245592883	0.133381958083455	0.185827790199125	0.256757428330144	0.00924060175685562	0.306895358551351	0.30872990295959	0.339636904267258	0.32310356777531	0.274382254918565	0.349436976494554	0.324894883337164	0.187030551666444	0.298831527843945	0.316417463474039
