metabolites Bger Esin Pame Pful
CPD0930 22.2370930150422 23.631588495698 23.1525468085269 22.2126104727254
CPD0931 19.6694188669751 21.1357823813387 20.9393569281337 19.1472603456715
CPD0932 24.9851501184889 25.4029800260346 25.949386918477 26.9438951966916
CPD0933 21.7227691923158 20.590412414536 19.928248204535 18.8920207194341
CPD0934 18.1275406160762 20.955155106135 23.9753567106457 23.7015205454434
CPD0935 19.5014532992392 19.0745083410206 19.5114840159828 19.7015576017749
CPD0936 22.596602582517 22.0747610848834 22.4958682134303 23.6988133946834
CPD0937 22.2385936475373 20.1937356219357 19.6240602981209 20.7035535077754
CPD0938 18.1872499242709 19.4662568575737 23.3132304627712 20.857988625978
CPD0939 21.6873796974427 26.3132092996707 24.8199477141307 24.3498787038924
CPD0940 17.340784424315 20.100465821491 17.9838690101891 17.8125501590218
CPD0941 24.7237855737289 23.3591570901568 22.973325251402 22.9012825479076
CPD0942 15.290458750575 23.2330328970246 15.3615046321605 21.294848578577
CPD0943 21.351174539823 21.769440650317 21.1579919331674 21.4330390423207
CPD0944 23.7170521329096 21.0322804926111 20.2367562594829 21.0788133843955
CPD0945 23.732426382564 21.8655532951611 21.8556668855436 22.0532290157511
CPD0946 25.5512419756837 26.4638092525952 26.765316624819 26.6322844503249
CPD0947 20.9003314043803 22.8915771888983 19.571594583277 21.5370268574321
CPD0948 23.9420027031567 19.5738043021463 20.3341350084062 23.3235148406539
CPD0949 21.9180651060882 23.2845589890733 22.9107797469962 21.1828810021408
CPD0950 23.0935061441278 21.9186006419999 20.071762728154 20.9608527303729
CPD0951 22.9912715600832 18.672004249656 18.6546662494934 19.7151582117791
CPD0952 22.5185107212768 22.5174214462807 21.2456976455499 21.0657262504019
CPD0953 21.995233409902 21.1219495720196 28.1889318636698 25.6078282517736
CPD0954 22.5291901937274 22.6971651924576 22.0221052686345 22.3701770058457
CPD0955 21.9435173346372 24.7542825790497 23.6192460186173 22.0840467833645
CPD0956 20.1031707415719 20.9456216683725 20.0170950632433 19.42430904042
CPD0957 21.492858738892 24.4354399110735 28.1263579097577 26.3357682219855
CPD0958 20.7889706754608 18.7197874268785 21.0647602426353 21.1804471940078
CPD0959 26.4230061887721 25.4956800501358 26.2211246078163 25.3093044118173
CPD0960 22.8494431922292 20.1809968921766 22.7684156753796 22.5989891450843
CPD0961 19.7385685935546 18.7144541987833 20.6755220942315 20.9898481695423
CPD0962 18.0650762678525 20.6628371438448 21.5868332923269 18.6199769389132
CPD0963 21.2936783897943 18.407509991769 17.3382106087601 19.2708397590304
CPD0964 22.1572686417881 22.9774589113032 22.6802646304761 22.1299242136832
CPD0965 19.2694113087677 22.5913057383066 20.1611427782973 19.9422888341544
CPD0966 21.2960138753066 18.5196870518805 20.1865886194198 21.8696062002054
CPD0967 20.8616110739061 23.7850866419336 21.9717451759878 21.4147306508947
CPD0968 21.6515149699793 21.2684486838765 21.1859715870517 21.6607944034704
CPD0969 21.1558875787797 22.9665728840632 22.593274114955 23.1378014316691
CPD0970 23.3928692214729 20.8768014125269 20.6779932645625 19.7421658222408
CPD0971 19.9363336653675 24.3647325930372 20.3447964706048 20.9936145537575
CPD0972 24.760847096213 22.249822434806 22.9203933562319 22.6665430425287
CPD0973 23.3351999288174 19.5778055086426 23.9985365147076 24.3479147978692
CPD0974 21.5099091465096 21.9592586039113 23.0850766625397 22.9685195733851
CPD0975 21.3651046228372 22.408519984772 21.9046533378068 21.4257992133687
CPD0976 24.7004988767647 21.0967114607973 20.2830706118908 20.4521157167912
CPD0977 21.8009709621703 24.7440752819276 23.8769020284947 21.049567355609
CPD0978 22.7068098816588 23.7519751924951 22.6417291867614 22.8087475469577
CPD0979 22.6996724643379 24.3447664520549 23.4016140869102 22.895522212477
CPD0980 20.1118128830038 22.202416488921 20.3370025963705 21.449530701417
CPD0981 18.1339424093327 20.4562969176939 23.8479999493792 19.6448358721811
CPD0982 22.2505191407809 23.023601892406 25.7635668681766 24.1363366153251
CPD0983 21.8143305361031 22.3626280155304 21.2744094504209 21.323405292974
CPD0984 21.749998835814 23.3961098022744 25.0126062215284 24.7674159435913
CPD0985 21.1651782887972 23.7924661435222 22.6787172519661 23.6161132797057
CPD0986 20.6787240101077 21.7458799105526 22.4258863065196 22.6437964217755
CPD0987 16.7308268830627 20.2295888574432 24.0149714239262 23.3967784367955
CPD0988 18.4840785823482 23.9440817737401 22.094093218731 20.9872533830477
CPD0989 12.1467930627507 15.7345267757684 14.39040358683 16.2674587009734
CPD0990 12.5641102583543 15.3674833497804 14.956034221789 15.8976949843153
CPD0991 22.2891165781638 19.9900962199042 21.1399552852404 21.3875317484666
CPD0992 14.6162225521669 15.425106666281 17.2897763729978 17.0244933319804
CPD0993 22.9588856307876 19.1824608011169 22.9266212622061 23.1236907912213
CPD0994 23.5023876512376 19.2626996630464 23.2823158579347 22.9817519435499
CPD0995 22.472406685861 21.810536442097 23.0463774372823 23.52991854207
CPD0996 22.9376590464946 21.7406918785737 23.2413178198719 23.2274403881778
CPD0997 23.9971353919263 24.7358365293757 23.0231111776986 24.1529648798122
CPD0998 23.3031828625545 23.6626929157823 22.7808021042773 21.8226537550828
CPD0999 22.6946766035592 21.6025428726473 21.4436132558919 21.5956366894449
CPD1000 23.4711232203644 20.3596339354626 21.684675692736 21.8703327943793
CPD1001 19.3214233173459 20.9955124060915 19.235215113729 18.592361628925
CPD1002 22.7296375344603 21.7515295096513 22.0852411453862 22.0313420356656
CPD1003 19.5931298562299 22.7745183235905 22.2453316330841 22.0425759696591
CPD1004 21.5481128037941 21.7765495376708 22.6195702896266 22.9236908278125
CPD1005 21.5307108857499 22.4819402294432 21.5167288293692 21.2756861374276
CPD1006 21.2863610872209 21.1384528688899 21.6212538439567 23.2467710007784
CPD1007 25.1437731429218 19.1310316124608 24.3725323538403 24.6777502479171
CPD1008 23.8308247290048 19.7497006746267 23.402853609957 23.8276966858783
CPD1009 22.5089556100542 20.4734187292748 21.8867854024426 21.9834276724297
CPD1010 19.2118163950054 20.4037980416611 22.084016084314 22.2218794354722
CPD1011 21.7514784829812 20.4782832570707 21.4143829485516 21.6796149162524
CPD1012 23.5304406374676 18.3875599626224 20.8431123742781 22.7592250972364
CPD1013 21.1703092888614 23.2523205145491 21.6749947017936 22.0067507967427
CPD1014 19.5943462078772 20.8246305142369 20.4776043944064 20.8210736098265
CPD1015 18.3951369398703 22.26117423019 20.1697122714869 20.6992789042698
CPD1016 20.2014188000479 20.6644215138565 20.4268844631349 22.094675468764
CPD1017 23.3755641402227 20.3321877313798 19.1513830630792 20.9336336449832
CPD1018 21.1591398734828 19.8107186049738 19.4305806797192 21.3295381079786
CPD1019 19.3027620663482 23.1920265248376 20.141129169524 20.1209067110929
CPD1020 17.03348206096 18.0107913493398 16.8941537073112 17.6308233809605
CPD1021 19.4839648311097 18.7884993285031 18.9632176487158 18.4098420653657
CPD1022 23.3585286890718 21.1439009959101 21.8523655392648 22.0429140076672
CPD1023 19.5877226333782 19.5250029840961 19.0893132473911 19.7221720224
CPD1024 20.4641002217612 21.8637628038866 20.846045900072 20.9872602396904
CPD1025 26.6844653683676 20.1220056889045 24.4431080336635 24.7201448421559
CPD1026 25.2688648750182 25.1066594353155 24.8106547867479 24.0664815075455
CPD1027 22.3357690477057 18.7962763948564 21.9343134580145 21.7578213392958
CPD1028 22.9214840859967 23.559618105732 23.2774659001932 23.3333246464104
CPD1029 23.0300517263587 20.1917560259337 22.019756580018 22.0724210162576
CPD1030 19.1382890192434 24.2971809555838 25.7451433869021 23.3797039553215
CPD1031 23.027225279996 19.4585195160202 22.6108312034841 22.084182643381
CPD1032 20.3661688329071 21.6572417158862 20.2687530680812 20.4356078883097
CPD1033 20.8306826006642 18.6056784792427 20.9840026556104 19.3773491777823
CPD1034 20.5320570940604 22.3930342805801 23.1839369570718 21.3045472364761
CPD1035 22.1366174256677 23.7487625825523 22.597592959705 22.6987268742261
CPD1036 24.2221676755339 19.8085727278788 23.0487232774 23.3764322556919
CPD1037 22.5312040926335 20.1002846429135 21.9698577075549 21.5336864066955
CPD1038 21.0865699340091 19.7350356565309 20.6874351598209 20.216840244297
CPD1039 19.3386745628123 19.9334622022911 19.2347046255436 19.0846345712078
CPD1040 19.9076854989593 21.8006380765219 21.6401121656708 20.5012186598548
CPD1041 19.5513337228873 19.7198257976257 18.4719941538171 18.5782373771615
CPD1042 20.0520117525677 21.3986818197716 19.742017289432 20.5299330170938
CPD1043 20.620630064682 19.7422777204883 19.7556764205682 20.6278531565368
CPD1044 24.5995492697717 20.8731772732804 23.1212595940429 22.973059699941
CPD1045 20.5080369132443 21.1082089140578 19.9538472059164 19.847306647052
CPD1046 19.488432102638 22.1901846506956 21.8235774806527 20.9300211764261
CPD1047 25.1284613533405 22.6331697115561 22.587329881092 23.7716425383759
CPD1048 20.9994720160997 22.6832748566486 22.0681753525129 22.1665620396736
CPD1049 18.5213295451002 19.4957710828687 19.2838491323011 20.0347875496668
CPD1050 25.0962757451345 24.7264137170797 25.1237733075806 25.7909210424526
CPD1051 19.9212711903987 21.1376851592413 21.4010233468125 21.6382024349726
CPD1052 25.8521900640003 19.9086410923809 24.5177140586649 23.7613085977779
CPD1053 20.4276250684666 20.5204375411068 21.4042646902771 21.4890139310399
CPD1054 19.695760408882 20.4344546968168 20.7156937599908 20.5900461278463
CPD1055 17.8023887367101 20.7300852368095 23.0425079467462 20.292468611305
CPD1056 24.4997469043784 22.9045371613431 23.469862224157 23.5723677203588
CPD1057 18.2155093679748 20.8680255030477 19.3529117838468 18.9893539266515
CPD1058 22.4318185389469 21.7171583725422 21.518460661475 21.8028417894541
CPD1059 18.8907527952043 21.9193534343763 20.430776335167 20.2488287362118
CPD1060 20.7790335171521 21.2496610500848 22.4477613711893 20.9385065623265
CPD1061 27.0719032683625 21.4890182892916 25.6827395490519 25.1264929563341
CPD1062 21.7425141176167 23.4838256113703 22.0273715913183 22.4119304002425
CPD1063 23.9713068240465 20.4991684491122 21.3835942735965 21.6835740640918
CPD1064 19.3420335131648 22.4785707327913 19.1200788224561 19.4353194743581
CPD1065 18.4195922035066 20.9726171739919 19.0762810864935 20.1477492769022
CPD1066 20.2035439563155 18.0543072879871 21.4654991045887 21.7466194343531
CPD1067 21.6812673929977 21.7414222073137 22.3297696736231 21.9439303820349
CPD1068 23.7056604863788 20.7188263190109 17.1023492729142 22.4076183648341
CPD1069 20.6488152956998 20.5088920437735 20.9256264054314 19.9792171973712
CPD1070 20.5760414622597 23.9277764767948 24.6597192989259 20.1834716150888
CPD1071 20.7452206004798 22.5634874536212 22.0982527176366 22.2017919405971
CPD1072 22.8345349698627 24.6963865510034 25.0858065633899 24.0994353475622
CPD1073 20.2021879748642 21.3917849794858 21.6648976905336 20.8263796747503
CPD1074 21.548963831239 22.4737699947096 21.9379292495014 22.9891775762538
CPD1075 23.613185759204 25.3573645542279 26.250961431489 26.0019339642146
CPD1076 19.8469553318292 19.529615971616 20.6862174841992 19.737777552632
CPD1077 25.300150850132 24.6914692856811 24.1480393806489 23.5622125957216
CPD1078 23.408749446337 24.3180979284266 24.3773975629783 25.158672258589
CPD1079 23.9510109502059 20.5024453103191 20.6062503649044 19.8836529448965
CPD1080 21.7675072266001 23.5990052797269 26.2424426594053 26.080965891756
CPD1081 23.8878421078392 25.6855450841368 26.3039434043266 25.4650546723179
CPD1082 19.1642814900754 22.0319491409571 21.8329563174331 21.6621897697118
CPD1083 19.3849310308176 20.6798347740112 20.9826751634224 18.502877954229
CPD1084 20.4415272521226 20.7434741727708 19.9066270109175 20.8112954978226
CPD1085 19.1283432384401 20.8587429693153 19.2856581130357 19.6808019364333
CPD1086 22.9117116683967 21.7887249860835 22.3455393895327 22.9455541771908
CPD1087 22.2309961577003 22.2030817718613 22.1849831643801 22.4476142322245
CPD1088 23.2066065295149 21.6942789753855 21.5801617347168 23.2354309901518
CPD1089 18.6955434900083 25.4887001633898 22.3218273796243 21.6246846337567
CPD1090 21.8152217344496 24.3994222805784 22.3925889810799 21.9540042082708
CPD1091 20.7799775309138 20.9287498164505 20.5694769043075 20.1122270746529
CPD1092 22.6625543069904 22.6353323258498 20.9304831202723 21.4893481115519
CPD1093 20.0471906619062 23.1055044464416 21.1038672439711 20.5690836871154
CPD1094 24.3411461222447 23.2024541144921 21.3560049160742 21.3216660056758
CPD1095 22.7774573374833 22.7072367802266 21.312968624411 22.309252292193
CPD1096 22.7140196607578 23.6622517794379 23.9761721776228 24.3783589138705
CPD1097 25.0354596637028 28.5666700346208 21.7808634687022 23.0190004366438
CPD1098 19.4600218583263 22.2761095679962 22.5399999298849 22.4471883221863
CPD1099 24.0208291566274 22.298615733244 23.6786061521607 23.3823162903196
CPD1100 20.8671813148297 21.8579108200004 20.5452696108768 20.3545660059532
CPD1101 23.8184755227719 24.4382862454232 22.9767232460404 23.2053372864698
CPD1102 21.4302776456253 19.2408207703361 26.2084675183739 24.1009910821007
CPD1103 27.1259439452096 25.3039235682822 24.2896388690422 24.5337692633045
CPD1104 18.7893973891525 22.0362878422294 20.8848633820197 19.2743702359478
CPD1105 22.8291612605719 20.4312373264248 21.9597390800538 24.167944486098
CPD1106 22.6273934120306 19.4425017847755 21.662317528554 21.1545978139356
CPD1107 19.2880828914156 18.6183869989977 20.1308087275863 20.9594457345952
CPD1108 19.9883467090858 21.0657268917304 20.7136603479704 20.5109302725515
CPD1109 22.0798118388721 21.3288872260124 19.9459080829583 20.4809060029446
CPD1110 25.7815412714918 20.4869702442098 20.2031186133494 24.5889273128648
CPD1111 22.1056560966242 22.5138788691091 21.6689304825924 21.4447669333201
CPD1112 22.1839648506225 25.0322960981844 23.6793447996724 20.9933882251917
CPD1113 13.1807123099227 19.4324903936652 15.9522708936525 16.1266195300813
CPD1114 19.5264367568633 17.7094707146452 20.2156243192362 20.2906807285354
CPD1115 21.6648083752483 21.5311927239393 21.5833403121623 21.1854480567876
CPD1116 18.700072456516 21.2867395385245 19.7724575892758 18.5475141442219
CPD1117 22.3281444736592 21.9347778599633 21.9151408771386 23.5105344987883
CPD1118 20.6060335088027 19.2074225390407 18.3681354385953 20.3108592407443
CPD1119 20.6701107365139 23.0161279041651 20.4880643956257 20.1722941130286
CPD1120 21.136912985104 22.703238696982 21.6597453819047 21.7080217207668
CPD1121 18.5676464984562 20.1908804644097 19.5328543944843 21.2087889358287
CPD1122 19.3056743989615 20.690944790499 19.4325061122146 18.2304967378887
CPD1123 17.4385891262146 21.0288149682351 18.610282414169 18.9742293029838
CPD1124 18.2646298814962 15.3459530612258 16.6011423819123 17.7640107627084
CPD1125 21.2799884581979 18.5367734290575 20.600295091419 20.7589394092952
CPD1126 22.4125185021591 21.525041978317 21.2808875691331 21.0668927000707
CPD1127 25.069194265441 20.314935409044 23.9833677915183 24.5770657040204
CPD1128 16.0153142348638 17.5003496120151 18.8572015009681 19.0126710738644
CPD1129 20.5995967402762 23.198544984378 21.6113951471326 21.4484131088812
CPD1130 21.0276313199615 20.5827155007067 18.7766396285161 19.4521523196991
CPD1131 23.9715167292475 26.3750005519052 24.0929078088909 24.623110082261
CPD1132 22.7934093894036 20.8284749291739 23.0969038066891 22.8917301247883
CPD1133 16.9077838271957 24.0574126898447 19.9795671712082 18.0859359780864
CPD1134 17.8364184286013 16.3740734069942 20.1421815856764 20.0473459514225
CPD1135 24.9329032375186 22.3335759753716 23.1456130430762 24.0819291377434
CPD1136 20.0393519448297 21.4598598966017 21.1558863883842 22.1203346861104
CPD1137 20.1349975839129 20.8830826745864 19.8947860178315 19.0455032922683
CPD1138 24.3196753183033 22.5202631530966 23.7371007132923 23.3982192414871
CPD1139 24.1612456223859 19.6793720146037 22.6755383445407 22.785137688869
CPD1140 25.3101428206391 19.066137615711 24.0578031326305 23.9385624110928
CPD1141 23.7387435280426 21.8101616997741 21.2757185481131 20.6641622441096
CPD1142 20.6448625334121 20.9581566369411 20.9786296991172 20.6692932050509
CPD1143 22.1269837701166 24.6379213435429 21.5857879710642 21.555612992414
CPD1144 19.8490182608528 19.4910704793602 19.4506424871687 20.9852244192451
CPD1145 24.9647897095252 22.7796686023399 24.1360634716267 26.6534445289298
CPD1146 17.7041610377181 19.691528345158 20.0244999908817 19.1772170631381
CPD1147 20.7201423128689 21.9937463617825 20.6958797949935 20.5767409942071
CPD1148 18.7427680725602 19.7626444760856 19.4427569559039 19.790323644141
CPD1149 21.3662952002354 19.5104899169223 20.8709836207754 20.8481473946753
CPD1150 20.421188304107 18.3766274296539 18.9965455256515 19.0516108786344
CPD1151 20.6877102522308 19.5972536525592 20.3373226855776 20.2313300079632
CPD1152 20.9115712825541 23.5295352885494 21.8910020910089 20.7993232131278
CPD1153 21.5390497322642 19.7370234482656 20.8480895849766 21.1969102770374
CPD1154 22.75970564979 19.3196523190804 21.5539410844391 21.1121124152436
CPD1155 19.0465394208271 18.3438284576567 22.1351839960482 20.0036456445511
CPD1156 21.2573081407504 21.3564963322533 20.6589066956026 20.853972768314
CPD1157 21.163057647459 21.9020063967725 20.5945329126316 21.1617200972442
CPD1158 21.1384323783237 22.476252986895 20.5123776391847 19.9892404066879
CPD1159 21.1722619339162 21.1232376640443 20.4001850895168 20.5529189183376
CPD1160 21.9294109051482 22.6806749819483 21.6455607617952 22.7714244684642
CPD1161 20.3339817372537 20.0779187006594 21.8193973106138 22.6715941857568
CPD1162 20.7429523488478 21.4395015723879 20.1644536723404 21.4048030560318
CPD1163 24.4339980649852 21.3893612993084 20.3944769619716 20.3632184794834
CPD1164 18.4430343279001 21.5049994218079 20.5690791781967 18.7203337154132
CPD1165 23.771608749556 17.7217664845796 21.708487774843 21.0824046311856
CPD1166 22.1364911021169 19.2200977832754 20.6987674931657 20.2494555195149
CPD1167 20.383490976145 21.1171132833699 20.721201815172 20.3223373942425
CPD1168 21.5027194678828 21.2008862800527 24.8321408545979 23.5991640546428
CPD1169 23.6959453293996 20.9431280891977 20.4517282926894 21.6624132904885
CPD1170 21.9986648702792 20.4015561992548 19.1110449666118 20.2100207720823
CPD1171 21.4185919134553 21.6835946244104 22.2766406838683 21.7013261377448
CPD1172 20.3397191782764 21.1684334712859 21.0751428260941 22.4980251585119
CPD1173 19.739801504933 21.0842973365764 20.9595714526383 19.7592286153954
CPD1174 23.282977778974 23.151225061622 23.4562507296436 22.1725462008807
CPD1175 21.4769520345749 21.4614210284353 23.0007448010919 20.9229654155694
CPD1176 20.685051186155 20.8236613617694 23.6541209329836 21.6441301955956
CPD1177 22.0717731624486 24.0948259829613 24.2099219097356 23.2774693104781
CPD1178 24.1099847756533 22.9680611300169 23.7083316656064 22.7378870015239
CPD1179 20.8398683535925 20.7940695394523 20.2179692266542 19.9357785187884
CPD1180 20.6871645522406 20.8552459392853 20.1259305642872 20.2185827072636
CPD1181 17.3547125986147 20.8805440471442 20.3499316363377 20.5289440084655
CPD1182 21.1983671550735 22.6886199664893 21.6650403242494 21.8139146956553
CPD1183 24.4977836644949 23.4261552432982 22.9489033232196 23.429991820366
CPD1184 22.6770069823513 23.7403503871269 21.1855251275518 22.7015038172078
CPD1185 21.1623728912928 22.3811535232373 22.127833970139 22.3628247179715
CPD1186 17.0807890806107 15.3441442213869 15.8636495868693 15.8200008594005
CPD1187 22.0732896579145 21.9337471397363 22.2362942120081 22.4948126834997
CPD1188 25.2260324365988 24.4239165556376 24.7745626270867 26.0982586744382
CPD1189 19.5137482974246 19.7656053064923 24.3955008389223 20.0621172073877
CPD1190 17.2261551850111 20.6113817184208 20.0319262660944 19.4751299572866
CPD1191 20.3951744091822 21.7619655355297 23.2193658875096 22.5469268009102
CPD1192 21.8907749180521 20.9451337737125 21.4985441452905 20.9721420878987
CPD1193 20.3400078872138 21.572703330166 20.4249199534164 20.5330589012981
CPD1194 19.0376708053782 18.6070402892671 19.2965052955326 20.3304438063815
CPD1195 20.3948470869027 20.825783023867 24.647581940157 23.7959387037104
CPD1196 21.1858513756171 22.282660522206 19.2015146518003 22.1578096033355
CPD1197 12.4534346242298 16.0745707535616 14.605926945184 16.5813540887038
CPD1198 16.6731311983439 19.556827583076 17.9914218539092 18.067509856802
CPD1199 24.0836229478758 24.6688034041762 24.0636881170094 24.3843223717877
CPD1200 19.3374163511649 18.1024484718659 18.8969786276826 18.86308886374
CPD1201 25.2012768397834 19.4161862460215 23.4883138947562 23.7231168165905
CPD1202 23.2593712439759 18.6693790477622 22.4391617769839 22.1643388925411
CPD1203 22.7112759395175 19.2175881950552 21.9956944549561 21.5339709511019
CPD1204 22.0830437685576 23.2937285341343 20.9728554434593 22.6207601437155
CPD1205 21.7296472185078 23.3501476466548 23.6582016964407 23.286420609778
CPD1206 23.1040360456973 23.1813370010251 23.82752503273 23.553215827571
CPD1207 20.6134866021631 22.5738204772694 20.7616401569044 20.7771059483741
CPD1208 24.3056606075469 19.9033873623567 23.004009210289 22.8860390170074
CPD1209 21.0779330960427 18.130509631813 20.5167732381705 20.0236096060929
CPD1210 18.5085189544059 21.0079953688041 19.9754310793328 19.5119726062343
CPD1211 20.0054915832644 21.6350535849598 20.4402909142439 20.8705219723704
CPD1212 22.6295529114364 24.1537013203539 22.8715620303827 23.523759803723
CPD1213 25.5260657833251 19.975591303455 24.8693755629963 24.5975942354871
CPD1214 24.2790010425746 21.5643889078194 22.8040535037997 23.1488919400607
CPD1215 22.0466179312102 19.4008646167942 19.8180462248113 20.4863412395542
CPD1216 17.9336063154823 19.9706960064802 20.2587480483238 18.6820516456511
CPD1217 24.4475412799071 21.744938197402 24.5472236284398 23.965173302712
CPD1218 21.6993921949243 21.6859605238073 21.46084847003 21.0023795764054
CPD1219 16.8107249506692 21.3286935090399 18.1361742997917 19.0038625627298
CPD1220 19.5397286823122 17.9135488511266 19.125880323221 19.8341748860911
CPD1221 18.1295758673907 15.2543773666935 18.5851478715711 18.0628997128253
CPD1222 20.6209412168353 18.9658860296672 20.7360980106656 20.983444037868
CPD1223 20.6139968824839 20.5789525060895 21.9410077192173 22.6075224195116
CPD1224 19.8217473430959 20.3633825978673 20.2541041641606 20.8045893433469
CPD1225 20.8846883679837 19.7856894209864 20.808794494814 19.8156927736713
CPD1226 20.5693558864629 20.8508735692053 20.2200211626987 20.0942477624714
CPD1227 22.0342329985844 22.5031758687057 22.2685395924636 21.2163853922541
CPD1228 19.6133043695707 18.7942339224339 21.729326953554 19.8496189170576
CPD1229 20.3795949894463 17.0397406822694 18.7656002221627 18.0878792177227
CPD1230 17.6477796765976 19.3525411309775 20.3641116057671 19.6706353300262
CPD1231 22.7523757578743 23.3930524963386 23.7259889726713 23.3790381249441
CPD1232 16.2844880631895 20.2750011021297 17.2445237627692 18.9040523400462
CPD1233 24.2111159313475 19.5849232567541 22.6238674180997 22.330907545059
CPD1234 20.7895406683699 22.255781709904 20.0226984128294 21.6665742121058
CPD1235 28.384168109822 23.1774783550424 26.8848604447337 26.6093044258461
CPD1236 24.389943130936 20.3045682414247 23.1403654407007 23.1027316764336
CPD1237 20.920770269964 21.6901149553475 22.3408648579971 23.256323068292
CPD1238 26.6916875460479 20.0818558383537 22.700191058618 24.1525013809041
CPD1239 22.3941743898514 20.3287756065596 20.1985348306032 20.2262534627715
CPD1240 21.3629085750946 21.7847045669009 22.1985056245901 21.6760385356168
CPD1241 22.8508215560642 23.1666945266865 21.791513626684 23.7464069043967
CPD1242 18.44362375239 21.874082736787 22.6514410876445 21.2861395801359
CPD1243 24.2113345985504 20.8381276719042 23.0571232712227 22.2296962909585
CPD1244 26.8071279407348 26.2272710337898 26.1451904112775 27.8760064300313
CPD1245 24.8879792670759 25.575070308937 24.7891757079795 25.191827843813
CPD1246 23.0700857642476 21.8170594178351 23.0104872081445 22.8436571343497
CPD1247 21.8454911996636 22.4380898583888 22.0454404438329 22.3832777879267
CPD1248 22.1887368418803 25.9213889759489 21.8003055998513 22.2229044373808
CPD1249 22.6631787586525 23.4281297259822 22.5471017991001 23.8932304561941
CPD1250 21.9366883668322 22.6461700102594 22.8888960385225 22.7088386717956
CPD1251 21.9634628431473 23.3828269856023 22.7728573160643 21.6692426228964
CPD1252 19.7077835238724 27.4683253129083 19.320404510581 20.4712136311279
CPD1253 21.9986261069315 22.3049009070045 22.4374500974924 23.8413741070276
CPD1254 22.9951073076004 22.6806290309209 20.5183373066459 20.7054171952773
CPD1255 26.7406086419641 31.3062840794975 29.5135546859209 28.9963292493375
CPD1256 23.5024827381187 26.8134280892251 23.0290087184062 20.3325451421458
CPD1257 22.3393710995658 22.340990743551 23.9973122578113 20.7932623692983
CPD1258 28.6333895219823 28.6986539711399 27.663337902707 27.2309400783009
CPD1259 21.3709933289955 22.1972642633468 20.9102477012182 20.3883350021843
CPD1260 28.4107071953725 26.1878338418169 25.774044223869 26.2287041348036
CPD1261 21.7593505325218 22.8085784131173 21.6883501183452 22.062549308549
CPD1262 17.3603958660981 20.2307609020266 18.7429267948184 19.0566500115092
CPD1263 19.2241648084844 18.337324222391 20.0728537207763 17.9255334493862
CPD1264 20.065465020247 15.4979684547926 18.0118645434859 16.9539451585942
CPD1265 19.137266552159 15.3026903328777 19.7983630408574 19.2934274105114
CPD1266 20.9059963644056 18.9086690842761 19.4817549940695 20.5475868350499
CPD1267 19.9856032572182 20.2176020734372 19.3045921505354 18.9853818714185
CPD1268 23.4227993683108 20.6400988744109 22.3239167125687 22.2276757374826
CPD1269 20.5315347918847 25.3841590862245 21.8399527723778 20.930748172753
CPD1270 20.2404821768958 26.8120657675719 25.7123413926693 25.0908550384726
CPD1271 22.6427400902375 19.9309130718878 21.3627205105254 21.7070519033819
CPD1272 23.521306319545 22.471900853556 23.1091473275192 23.3605564497143
CPD1273 17.2253398267636 19.8391235861363 21.6167815018021 21.3540966962282
CPD1274 21.6230933096449 23.307336334847 24.1493600641448 22.6618828272759
CPD1275 21.4131949126712 22.3486571360468 18.1157945484849 17.7941518933422
CPD1276 22.9608237883056 24.6670947443624 22.584276289424 23.5063072675024
CPD1277 22.3302467683057 20.592791584055 23.0851648998719 23.4108272022169
CPD1278 18.5230940514213 17.8492538612241 16.8061394178199 17.6451287115605
CPD1279 20.2574853417494 18.7616376878571 19.1602572302442 19.6475705444093
CPD1280 19.156992982688 18.1333090768524 19.232180112659 19.5141439411332
CPD1281 24.89573762025 20.4587611216519 23.4254520039539 23.2801381355394
CPD1282 19.7579859858767 21.6350760072076 21.449707455226 22.1093357765464
CPD1283 22.5488139876639 21.1387022535419 21.9914481727086 22.0794079526751
CPD1284 23.7428505113315 21.2923589304435 21.7686404901434 22.2860324451197
CPD1285 16.4831096322599 15.4606180568638 14.7469365985446 14.5851969280757
CPD1286 21.8149417278614 24.8916313236932 23.2759596089419 23.5194109662112
CPD1287 18.8111577479644 20.5466567933267 18.8034613411777 19.4277939720843
CPD1288 20.3353408359592 22.0909828821091 21.7532976047011 19.9433358485617
CPD1289 20.2195713204251 19.3966930388105 19.5157751840876 19.1141246825648
CPD1290 23.8444057548676 24.0318005881916 22.5558580007135 24.2702613574486
CPD1291 18.2763627426409 19.5205774573924 22.7616946084431 20.8733564007964
CPD1292 20.0797097642561 20.8353785373614 20.419636630798 21.5304283511154
CPD1293 18.0719189212755 17.7516853890223 19.6645183038558 18.0883612896104
CPD1294 22.6836760178364 21.1687138700398 21.3982061373491 21.6239228105254
CPD1295 26.2864613898633 24.7158047462447 26.0901279962158 25.927366726433
CPD1296 23.8070919333474 16.9819193243518 21.9747027434971 22.1331440824746
CPD1297 19.663331615068 16.9433707127657 18.336903830874 17.550140720354
CPD1298 19.0379685243341 21.1633592850222 20.2941870779301 21.0177180013317
CPD1299 17.267850630869 17.8534945102084 22.225268442025 17.9612117050787
CPD1300 20.4912856151213 21.1569502382941 18.2427981670323 22.331501362521
CPD1301 20.3105127311238 21.9256391445092 19.8780225373876 19.8423416387729
