module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
M00674	0.122449536701896	-0.359688598276928	7.72185498340475	3.93584989343591e-10	3.12759500460532e-09	12.3906201134349	8.50478948919676	Wild_up	-0.36527769891573	-0.452644522394901	-0.383340881829145	-0.38628997291705	-0.378384770417528	-0.371872194265072	-0.388870427618966	-0.383054164640043	-0.398414014056213	-0.377196942062677	-0.37039764872112	-0.367858153617646	-0.382316891868067	-0.382849366647828	-0.374944164148306	-0.368308709200521	-0.377688457243995	-0.369578456752257	-0.367366638436329	-0.367735274822317	-0.391000326738008	-0.389935377178487	-0.383627599018247	-0.379449719977049	-0.389648659989385	-0.391368963123996	-0.387354922476571	-0.427577248147713	-0.381989215080522	-0.385429821349744	-0.370848204303994	-0.385593659743517	-0.373469618604354	-0.370479567918006	-0.387150124484355	-0.374043052982557	-0.387723558862559	-0.384774467774654	-0.385593659743517	-0.42569310661933	-0.135012998524705	-0.425447349028671	-0.192690007199001	-0.424546237862922	-0.243426578356646	-0.292691314794546	-0.228611818521407	-0.261622663432904	-0.161873792238589	-0.25136692919472
M00975	0.109549038999128	0.0521897690043044	7.68388394511803	4.51558574890685e-10	3.46454423838543e-09	12.2533088708838	8.46035388883656	Wild_up	0.0577816119414386	-0.00564492464833367	0.0040189559404278	0.00671830522339955	0.100253864323865	0.0535667947128954	0.0259876173120107	-0.00264503821182296	0.0455826073013322	0.0261987373661594	0.0351291430555968	0.0480694350014686	0.0147388458225017	0.032997684482717	0.0216970983181947	0.0642964429458028	0.0319532347159512	0.038710496167017	0.0673709304845293	0.0539027171815635	0.0456305933649887	0.0672143619771889	0.0629860445634187	0.0423405654998027	0.0859301133281607	0.0183693150220641	0.024855693400225	-0.0417196413029632	0.021453493991875	0.0280052081416606	0.024902288763467	0.0114899843111986	0.0219921509343094	0.0298067269240582	0.0245538985464657	0.0112180956054652	0.0580263043712757	0.00785259615888523	0.00780742428559605	-0.0622013291447045	0.0961723079225465	0.0268663670105773	0.21104376974741	0.16214226043262	0.0998418147447259	0.169704675092866	0.18138777148643	0.251059866490388	0.0682723539824082	0.131798815126095
M00989	0.142924693871144	0.169899935033144	7.64976732940708	5.10925908641338e-10	3.85359371771857e-09	12.1298911988103	8.41413407469715	Wild_up	0.144503298486663	0.278751535630283	0.20945017453863	0.0871472574931557	0.0960463624381986	0.213521679150429	0.181490555791697	0.211154801815038	0.0631944439778232	0.118815042082598	0.0852535882625813	0.132105511729833	0.0893516366643978	0.114176658085944	0.110833571529791	0.106146899158187	0.102178926838264	0.118857299972399	0.1079493873244	0.151119323586866	0.103797777609345	0.215601483787571	0.178714895188247	0.116341783655356	0.206340930392183	0.180717840706154	0.16184168410558	0.073221216445231	0.184725306543597	0.148935255119159	0.115310384206933	0.105896379031079	0.0996757007581496	0.184356782222407	0.0730183532113392	0.113833782662483	0.140769692680865	0.214858793914549	0.264745735980296	0.0478481175789258	0.288721880475908	0.299734691772878	0.292072680914342	0.285104673929423	0.258602678752255	0.357078647224085	0.30864100847391	0.183422874403716	0.283638207249078	0.285379558104998
M00531	0.105156792892306	0.0974190969089338	7.61036081752413	5.89316688901809e-10	4.37076544268842e-09	11.9872874499656	8.35944249931666	Wild_up	0.10416639029832	0.0872235924962905	0.135425415245199	0.0316274792874301	0.133143259904179	0.09426607062867	0.0651565394995307	0.0385309918605876	0.0604470913997015	0.11990811886284	0.0782804997900107	0.0749454322365775	0.0720206289574594	0.121477847632104	0.111691586161191	0.0521726945507131	0.0643730255309591	0.0621269801492772	0.125359420900196	0.122111308576792	0.129258132963849	0.0596183438051715	0.0540281518737508	0.113212165013679	-0.00160029589662302	0.0499267068088596	0.0521077017356142	-0.0116538691706396	0.0830318264083536	0.0180261285438512	0.109313165179888	0.0125149153569029	0.0814364195553567	0.0705859556032684	0.12515318264109	0.112374485683543	0.136951000273539	0.0853713086247074	0.0202015075599885	0.00119822668672326	0.164698191775585	0.163850943769133	0.207900764192236	0.196550725482879	0.147903115874316	0.176568424634778	0.206932597696316	0.226193418002684	0.157178423404766	0.167668707395095
ko01053	0.104911760010313	-0.082595153192305	7.52873079091904	7.92238687893768e-10	5.7794461657824e-09	11.6917310096015	8.23811377726613	Wild_up	-0.0873377172797005	-0.060037521603936	-0.111639263833564	-0.146134055474658	-0.125453747776088	-0.0088250777327402	-0.12681140048634	-0.144808250323452	-0.183233572062946	-0.0997490472291545	-0.0907864469858143	-0.0595543297520974	-0.127611448794418	-0.0915126202118339	-0.0757941835545248	-0.0889290700494166	-0.095253120611579	-0.063258410365827	-0.102995505515676	-0.0621793813866025	-0.142940403548503	-0.0754434641961666	-0.128666777115075	-0.0914626896275678	-0.108234990292582	-0.106500568577069	-0.0914203711581614	-0.184590478914726	-0.075129602867766	-0.0871863659103665	-0.0657377277797786	-0.0992915464301715	-0.116579804115644	-0.0762630758006257	-0.160299723347969	-0.038817014515136	-0.110929992667649	-0.0883203621507212	-0.128629960374442	-0.214751117354211	-0.0163914107606395	-0.0168321808848315	0.0531987038875525	0.0152068189085407	-0.0158837325908884	0.0551579889891986	0.0190312507841097	-0.0590136605563941	-0.0261188672094555	0.00498763759225943
M00887	0.199891971336013	-0.128235394580158	7.51014806114002	8.47475104553114e-10	6.08268421816348e-09	11.6244222266935	8.21590472929885	Wild_up	-0.192385190060542	-0.142137969128008	-0.119580722747998	-0.225188195966553	-0.050742213083275	-0.140810435367295	-0.148379911583298	-0.227187596990779	-0.282656100080692	-0.112754161502963	-0.178861096942088	-0.170016469106707	-0.135138841148404	-0.112482956053558	-0.191692117114657	-0.0547260669626375	-0.136022920273579	-0.184345364863515	-0.123997819293318	-0.149359645950355	-0.201854346035744	-0.11237104580988	-0.150278607592614	-0.134340446910964	-0.109914641250413	-0.145111754249148	-0.137147043191635	-0.291737058208445	-0.261164097112462	-0.149457873147611	-0.121177134898538	-0.249960321805036	-0.124637207448615	-0.193558731137935	-0.277262164475891	-0.158801496669927	-0.130426384203207	-0.183495573226418	-0.208460202434185	-0.308929629865526	-0.0384041612792035	-0.0135547862017285	0.302846406033494	0.0793782637796017	-0.168067684176854	-0.0353080089116873	0.0143493528783468	0.135754758018256	-0.0120118424447022	0.0517995271909992
M00664	0.132730703100794	-0.182194890610245	7.49010384616466	9.11394781927533e-10	6.43762980885321e-09	11.5518096483771	8.19127400071576	Wild_up	-0.177898208328484	-0.196757926095793	-0.242293273623656	-0.191443843067783	-0.0829252019933509	-0.181787769697506	-0.256283154922578	-0.241494437063395	-0.17619217690599	-0.229491405670761	-0.212244729164622	-0.197968086023555	-0.23373138433676	-0.235083261592586	-0.217734170142823	-0.198316296831874	-0.223674236872966	-0.206509492321726	-0.192744923898774	-0.192130434237035	-0.153308763046991	-0.110729925859522	-0.078897878851951	-0.238503920709599	-0.178744404628476	-0.215784566037798	-0.22399261223244	-0.321337127112005	-0.240572702570787	-0.216695337612198	-0.209991600404913	-0.24456688537209	-0.175442236314	-0.211609756514159	-0.236394172870962	-0.219352326252069	-0.251121441763971	-0.244607851349539	-0.206889634520644	-0.284393692400019	-0.171330938460273	-0.0743227580662379	-0.128740616835637	-0.109592487324903	-0.0899870618085175	0.0300669143191453	0.0231204763016224	-0.0191686301647765	-0.117992737348362	-0.102155441908163
M00744	0.182482369410563	0.0696522890059694	7.29913694183365	1.82339321338172e-09	1.26782809367947e-08	10.8595782088042	7.89693962896821	Wild_up	0.00181770126157275	0.261884672734502	-0.0232240923172481	-0.0089115275955182	0.0440663909241805	0.0326447999591654	-0.0170210117596482	0.000224481213121675	-0.0298072444875018	0.0201288133268899	0.0581216701907851	0.126073644007918	0.0217495467732959	0.0576162207774033	0.0603334885067134	0.127630108748757	0.044277325917011	0.0876535406682734	0.153598494161694	0.160684504692354	-0.0584493469783299	0.114450321246336	-0.00323864931390174	-0.0133937886908998	-0.0086791394190184	0.00427075852124983	-0.00257907224925682	-0.115465963403633	-0.0118782835485043	-0.0316526361280503	0.0715564184801278	-0.014540657447307	0.0434990935465917	0.107865787810683	0.060865963286474	0.0427208611761725	-0.0327267191560516	0.0218048251802315	0.0808861594087872	-0.10862485507115	0.196820321327484	0.205766567623567	0.245148322863477	0.217314426512786	0.164008954284919	0.362455750539029	0.270835705296354	0.0971498037326486	0.204146638051399	0.192735355112535
M00017	0.0516031059259399	0.380321223646392	7.24374479804149	2.23011729410104e-09	1.5267726090384e-08	10.6586816309983	7.81622564008407	Wild_up	0.391817614822591	0.414922279477969	0.390973534346742	0.373341882847239	0.343372149550466	0.393358616863442	0.372458740408947	0.393275519681627	0.345889798039763	0.388165893822465	0.354179338205647	0.355678276618803	0.368213482399278	0.358636048298198	0.358622403744566	0.369873423739736	0.35974268932711	0.34477496302037	0.38332924010447	0.363264094027703	0.353463040421902	0.397777372176335	0.362350240777598	0.380541837015607	0.365653670144245	0.392530066465962	0.375175210086467	0.323801964711861	0.381647127878829	0.378451910972626	0.365274052048663	0.378824842089327	0.367779205046745	0.370977440226844	0.344466123822911	0.358977175784996	0.384259498581524	0.37120644532549	0.392650537063996	0.330326348459104	0.415624862809758	0.441076176371909	0.423609612637476	0.425108003614161	0.404447939510541	0.44084619259634	0.427984324248951	0.402582078730776	0.418035474918219	0.416722418433308
M00568	0.128317610379787	0.135398056837811	6.92839101486702	7.02490510238467e-09	4.53055473994374e-08	9.51478920341986	7.34384861791074	Wild_up	0.129916909888529	0.112677058860394	0.0740657778496132	0.0769461409204621	0.114854825585501	0.145163175334486	0.0757293777935767	0.111591089631165	0.0573931461665862	0.110551144881704	0.145177399989576	0.191729630391072	0.11987299894137	0.119291500751313	0.142104221860504	0.220607046623052	0.110388677975115	0.160277913609085	0.243079071733793	0.198856146170056	0.0756875802209104	0.11134318348334	0.157648618462336	0.0871053860868731	0.0678682897442508	0.032633887553996	0.0458848805799093	-0.0600792789192389	0.0629055538931425	0.0518584712344905	0.170203121041477	0.101662624434122	0.140707986386131	0.142123245502216	0.139966866766022	0.121961067285915	0.0742183164461112	0.0718864440059182	0.0829792804024429	0.0505426109068177	0.230030119880993	0.190388788214904	0.305081866273743	0.292695408338813	0.181652581564951	0.242462424092337	0.224564795316995	0.244113630368195	0.215943551234494	0.253588286130983
M00991	0.120441472632068	-0.12564525073626	6.73418509265024	1.42443384048238e-08	8.45164078686209e-08	8.81089194557806	7.07305896968868	Wild_up	-0.122512152010236	-0.197221510692556	-0.138508292935278	-0.153215724920198	-0.13854784665569	-0.153020879729429	-0.134586806632258	-0.176674363847701	-0.168677046505566	-0.130856725337998	-0.145413998140843	-0.126508065736108	-0.152229360234235	-0.153499773795908	-0.140664522284174	-0.112860175253005	-0.137243109998931	-0.143931347223956	-0.121628198844291	-0.126138099701075	-0.169787724111913	-0.126407014396745	-0.120920181160159	-0.161873028075972	-0.13720637023775	-0.155478265543982	-0.160676246912377	-0.242701599421613	-0.164717106789067	-0.155977331987244	-0.133875021452767	-0.128250239774885	-0.157879783977158	-0.140607389413737	-0.201729806394808	-0.13803985522017	-0.152031650300165	-0.142195448706885	-0.133182853300578	-0.191866892849516	-0.0698575984019143	-0.121655500892137	0.149767265543937	0.168215617655455	-0.0667352970771965	-0.0951156054652197	-0.0449270999821987	-0.127433095567826	-0.0839284640995493	-0.00125094801940113
M00672	0.262871390663774	-0.226361910117646	6.61949437415992	2.16209895415538e-08	1.26596583499888e-07	8.39568758560277	6.89757801459645	Wild_up	-0.333738808114529	-0.20978164310641	-0.030352423096005	-0.15630748219476	-0.35004072829489	-0.341275374228063	0.000613486096954301	-0.355570274084711	-0.055266043853908	-0.0620012608439774	-0.340497141857643	-0.337097495186864	-0.354095728540759	-0.354054768942315	-0.345535172466147	-0.337179414383751	-0.348811940341596	-0.33926835390435	-0.336073505225787	-0.336605980005547	-0.364130830159323	-0.227509908580815	-0.355570274084711	-0.351965829421716	-0.362369567426268	-0.365523456506389	0.0415845469473171	-0.407752802501244	-0.0987224731567595	-0.167333306562593	-0.1250707506727	-0.17809674208276	-0.343528152142434	-0.340333303463871	-0.360280627905669	-0.344552142103512	-0.361140779472975	-0.357372496416208	-0.358027849991298	-0.406810731737052	-0.0753247156360225	-0.03436539172439	-0.0378825868519739	-0.0288975731941487	-0.0742913910831903	0.0342356668721651	0.130281758158144	-0.0181549870090901	-0.0688633311481338	0.0126145757503715
M00008	0.121412622010344	0.292219593282269	6.60023356867357	2.31900410135122e-08	1.34020366896272e-07	8.32600716710406	6.87282919746705	Wild_up	0.229260199433289	0.421221749252964	0.253210496083929	0.219559813466233	0.273693940624846	0.240256755523509	0.337294099101024	0.380040325369126	0.272826164432598	0.246852081226415	0.264977418532726	0.182985834061799	0.219114464100417	0.227625691122232	0.176471000403136	0.264350886620213	0.198335466134287	0.257946131174443	0.27846504483062	0.187990085374831	0.280841095756103	0.384721794018327	0.252518477159669	0.289682193135488	0.256881630122544	0.281582527628892	0.282255413597866	0.304506010294994	0.293846188756831	0.281190881342608	0.20516922423657	0.214022765826263	0.225313478144501	0.233480671387523	0.377618310603334	0.214602574671353	0.321564179814053	0.231542122144836	0.354368579077361	0.299296990620238	0.386172363388259	0.388969179235925	0.382285509979841	0.39260762884726	0.384683037992336	0.41327844655485	0.40846049130843	0.36182897802574	0.388061813668898	0.387149459903899
M00419	0.127861610601914	-0.282762755260273	6.49984322076342	3.34059994760282e-08	1.90585509831186e-07	7.96308554090916	6.71991012174375	Wild_up	-0.30136322909304	-0.422531155103263	-0.326104752862537	-0.329873329330739	-0.320451888160235	-0.310375042386565	-0.335061949105799	-0.326869391566231	-0.349289690699517	-0.318157972049156	-0.309310009906421	-0.305131805561241	-0.324821252181338	-0.185332893264644	-0.314689789357405	-0.305350273762296	-0.318130663524024	-0.307780732499035	-0.304039464555965	-0.30453101800834	-0.336181598636207	-0.33593582191002	-0.199758090311041	-0.323046198047765	-0.0726781359646351	-0.209493798992057	-0.20905327154533	-0.387111998007193	-0.325886284661482	-0.330719893609828	-0.309255392856158	-0.329654861129684	-0.312914735223832	-0.309091541705366	-0.332467639218269	-0.31389784212858	-0.333095735296303	-0.32845328602388	-0.329900637855871	-0.385610029124939	-0.231858449652127	-0.194979192820083	-0.141464488736029	-0.125401477552467	-0.241902437927187	-0.116228772907537	-0.161714747912958	-0.186089761506677	-0.210162048453287	-0.19493329031907
