module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
ko00982	-0.0797468013246934	0.080532669330165	-4.30534219086389	7.67111609612953e-05	0.00341364666277764	1.29780959343988	-2.46678143352807	down	0.0472815092169949	0.0363127922555426	0.076613404061113	0.069377061601991	0.0718750295171401	0.0139199453999236	0.0488752459727407	0.0500675818190134	0.0205860241641537	0.155275450509702	0.0838355682324059	0.022322583018779	0.149560248952411	0.171182328087476	0.150833918293291	0.174418054915018	0.0917099159101258	0.123260926430795	0.112923464861824	0.059456279230586	0.0611090327693796	0.0249516688449004	0.00524270111400932	0.0227805204292298	0.0103054964215582	-0.00838702887911359	0.0236889475562994	-0.0237866775217189	0.044310594939634	0.00713702702992546	0.0427598688731777	0.115819774058421	0.0556474877582212	0.0112983855623265	0.0344068128003845	0.0551701254293861	0.112031472999652	0.0728522782407511	0.118612282183258	-0.00169304025876832	0.0861973171698572	0.107458714806649	0.206171046890325	0.176140042479647	0.110840513673883	0.169860740615466	0.165707774799678	0.213105873349389	0.134175846845066	0.143030533076352
M00009	-0.0411932618777753	0.28610830322441	-4.54087490871366	3.49931223580893e-05	0.0023801860473483	2.04327828658801	-2.6233890949692	down	0.326177437216277	0.312206600720062	0.304821804139109	0.287150558275151	0.242737687798794	0.316436476894768	0.283300194634008	0.311139296524425	0.238864621393039	0.315976033362124	0.292037853677527	0.310225783103351	0.296999844118972	0.311225014816308	0.299523033271254	0.303396907950082	0.323930274763661	0.302122680427068	0.332290489727388	0.319702623420897	0.258472250280946	0.295455177450324	0.273158810841181	0.238424277008792	0.27158818740769	0.246747172385498	0.249261967591816	0.216719648208646	0.231649901374147	0.250059544672854	0.310255100786532	0.287932278658955	0.296783107314637	0.310840599491755	0.237704853255116	0.305967885294406	0.315960640555225	0.301399919150487	0.310343394703924	0.225598868839099	0.272587784612834	0.28726071068851	0.279536025276412	0.276031150840482	0.27479924989744	0.300534405547247	0.283478314873432	0.307900781989871	0.27548960200752	0.283208333980439
ko00980	-0.059633311753363	0.118232144270553	-4.05545919984733	0.00017331561282163	0.0050895325111294	0.526773399188606	-2.29332210708582	down	0.0810346042159646	0.0635355248729918	0.124785321601355	0.128295216276728	0.12322837019686	0.053808960041398	0.0986031567515926	0.0962192921680863	0.0878849406442698	0.183832912637151	0.119734349471487	0.0709714427267169	0.211476521976821	0.242798321444958	0.183964357621847	0.218354164974946	0.134309137167294	0.149473195296749	0.16013835944169	0.11549319962691	0.135967123181211	0.0933617103910662	0.0424925410385156	0.0726079384078849	0.0558207972842523	0.054192964871016	0.0448797389414441	0.0755206186832368	0.0795853147865204	0.0508262010934789	0.103962465406121	0.180812417704474	0.107984173388144	0.0622801718311849	0.133580729102685	0.100620539163966	0.179819840185645	0.135286466176199	0.140018100214588	0.0717211270109224	0.098489751670577	0.127415270543496	0.152285181281425	0.153469088022111	0.0921277097764549	0.131218340646886	0.146679912040549	0.170751563410202	0.142392262750969	0.127495805366609
M00150	-0.115400234720154	0.148692020562231	-4.16294193037002	0.000122352595230741	0.00400967181323873	0.855742066170507	-2.39689117240033	down	0.21960952845811	0.24975884439192	0.110704645307992	0.131784442274413	0.03481739406187	0.212907409847917	0.149944993415053	0.159269730258092	0.00816599891407771	0.178339115261615	0.109901503375889	0.255546802110762	0.0783930557280102	0.137107978690528	0.176249698797113	0.198848854538714	0.258636705672279	0.229491273771372	0.305964748360425	0.25898690943423	-0.0289596854292756	0.0973926025627575	0.079728260405469	0.0100829579261807	0.104860238237998	0.0215799761168608	0.157232994461769	-0.100502691200759	0.100950753664385	0.121352921115693	0.113885417308946	0.0358606469794914	0.143173434715167	0.185018643252545	0.127158394002507	0.180144421880694	0.18534046871671	0.171672064743826	0.230922263200377	-0.0597210987740551	0.20851740100379	0.207864203005214	0.190881618376822	0.178215082983834	0.126312695830044	0.35674980617128	0.243688238538636	0.214810219205965	0.20786367018505	0.158095476253234
M00568	-0.0901404995047624	0.135398056837811	-3.98323293619184	0.000218540717339553	0.00572062465977065	0.308113939068846	-2.24255654612315	down	0.129916909888529	0.112677058860394	0.0740657778496132	0.0769461409204621	0.114854825585501	0.145163175334486	0.0757293777935767	0.111591089631165	0.0573931461665862	0.110551144881704	0.145177399989576	0.191729630391072	0.11987299894137	0.119291500751313	0.142104221860504	0.220607046623052	0.110388677975115	0.160277913609085	0.243079071733793	0.198856146170056	0.0756875802209104	0.11134318348334	0.157648618462336	0.0871053860868731	0.0678682897442508	0.032633887553996	0.0458848805799093	-0.0600792789192389	0.0629055538931425	0.0518584712344905	0.170203121041477	0.101662624434122	0.140707986386131	0.142123245502216	0.139966866766022	0.121961067285915	0.0742183164461112	0.0718864440059182	0.0829792804024429	0.0505426109068177	0.230030119880993	0.190388788214904	0.305081866273743	0.292695408338813	0.181652581564951	0.242462424092337	0.224564795316995	0.244113630368195	0.215943551234494	0.253588286130983
M00176	-0.0877766966618255	0.309293098476002	-4.21529442509451	0.000103129130762054	0.00382437193242615	1.01746313095931	-2.41743987781186	down	0.38846071883311	0.266654728517028	0.332888728293137	0.3203149791695	0.202832825899199	0.374321388725682	0.302994412647634	0.331726150408627	0.261645492814606	0.359232147866829	0.345639606580779	0.390883635224356	0.354086253950048	0.389813676151608	0.341483195858283	0.350647638985272	0.393194984458289	0.355897242751268	0.407322062977196	0.428481125443136	0.253001112372924	0.333558036497839	0.26838026321103	0.228934537237797	0.268236464077692	0.244847707502698	0.241113970812202	0.097857695666718	0.207625265669309	0.24716235841721	0.393197484513058	0.315754758152338	0.307664361448256	0.379247786787988	0.169745003354023	0.36964840375668	0.354043367971273	0.314980508150376	0.343472053204794	0.155299276371833	0.284003566218305	0.281025969041284	0.355584276840323	0.30244932345184	0.297784722491983	0.330744735278607	0.288973814755764	0.347550237200624	0.279424185484245	0.304822682305517
M00746	-0.142697285813073	0.111064042488847	-4.52075746599724	3.74411288346923e-05	0.0023801860473483	1.97895620241038	-2.6233890949692	down	0.0618230574296521	0.323942955489054	0.0333814740834079	0.0342539057110141	0.0821402496900374	0.0867947566715284	0.16564228551682	0.214177867161503	-0.0286527888910941	0.0513940499132557	0.166691193382802	0.1643886731208	0.166180756971299	0.0566046064142563	0.131540822752785	0.171125521756816	0.0893013298438596	0.0659039938949775	0.199325298428154	0.123943744888876	0.110577710973617	0.0738019500103918	0.0569708951899139	-0.0239613650892243	-0.0474742531745247	-0.0458228841992321	-0.0314438798718672	-0.146553443229478	0.0519191421441068	-0.0289517343698165	0.160334985236002	0.0979784984735062	0.195924775369411	0.0466529826267119	0.11580587711601	0.142881132907884	0.129022950763293	0.0819135430653313	0.10093261950914	-0.0724014389743399	0.229483301060907	0.253322632664325	0.24839163779268	0.216136201368614	0.151985404834876	0.380383632053755	0.286388027301161	0.013680096149294	0.245591560337623	0.199827812172498
M00032	-0.100368458567794	0.309023978963811	-5.46734691914979	1.41707806589661e-06	0.000630599739323991	5.10929241417991	-3.20024621311583	down	0.334808819817483	0.310447247996824	0.339372800566185	0.293737161936578	0.265387109402994	0.340264145177624	0.262719391211282	0.338199524749579	0.241654683858706	0.355790262682823	0.356204763483623	0.374702163366534	0.361328282159432	0.3837676943233	0.328949074920561	0.410367742211028	0.353537851661749	0.347031976459126	0.444345457067957	0.405534926847871	0.278233596870795	0.331849484446331	0.242557790498374	0.228248390278034	0.23606653733326	0.192888876816871	0.201017990044405	0.160486075103645	0.230504355079807	0.185439024624239	0.364947266667466	0.30486043765232	0.344225018268939	0.351305013399591	0.259846293304726	0.348297398395014	0.357609516395313	0.312113006835562	0.351838526728682	0.158111036779719	0.295350562728558	0.287834245362617	0.425607138399284	0.345479840983742	0.280438389976026	0.281298444283334	0.308022455313457	0.322458307541399	0.296512585981762	0.319600262196029
M00171	-0.0566979954655048	0.210054129374524	-4.55847343859323	3.2980466178175e-05	0.0023801860473483	2.09964126621513	-2.6233890949692	down	0.204017433638281	0.283203479775432	0.249635208307736	0.223252259370864	0.186652837109928	0.189634318230768	0.237295341084859	0.242732254772063	0.122677414696354	0.246498976313096	0.211194892586813	0.186923639807216	0.253989524381063	0.284470598306173	0.214323333928461	0.244029239955601	0.197500919862434	0.192997943122313	0.259260121948189	0.197429850074923	0.264841931702372	0.18582467824018	0.145321305828768	0.178798601629843	0.151680505611498	0.151170999822481	0.144764186699414	0.157809903263753	0.117183365336145	0.149561851886746	0.208455597281754	0.245609391238655	0.22013519679589	0.176039304675239	0.268120270801298	0.225795300093312	0.264858636703467	0.222762036255373	0.25402090635169	0.236415888594087	0.199502216494732	0.195768553522062	0.229876115533004	0.196418210467957	0.227900148852714	0.22197983506873	0.226022047740338	0.158039198728761	0.204183287894732	0.246127408338628
M00011	-0.0500202783390949	0.270347744056497	-4.84983520295007	1.22373411126618e-05	0.00156730053666505	3.04480628093665	-2.80484771769834	down	0.314138258034542	0.307678453229715	0.294492473065359	0.275201457741962	0.215074458378304	0.30455618705976	0.26552349427172	0.299532392546165	0.2177982762309	0.307553467049717	0.280289544927825	0.304250241616379	0.295628679223274	0.309196824308606	0.283363901291579	0.291825228922753	0.317486956507594	0.293259189031995	0.331938439212928	0.312349989139777	0.242642932134456	0.273421481977675	0.249051563845251	0.210244309968477	0.245890177525768	0.218458414638255	0.225887703306294	0.208388168260512	0.205089546854272	0.224240915341249	0.302918389203799	0.269820584161319	0.285688235631536	0.297020326276073	0.224005494290015	0.29796619248099	0.306760436599193	0.288983933697777	0.298378989974897	0.224312293756401	0.245765101014682	0.256818134990607	0.257773020324001	0.250170103800966	0.25039423889047	0.282608108210452	0.260208278316781	0.28835307877365	0.247482961870636	0.257506174917533
ko00791	-0.0803640088990116	0.00774099978095736	-4.80878506129056	1.4088094711596e-05	0.00156730053666505	2.91034483727409	-2.80484771769834	down	0.0398962397366157	0.0131696738312516	0.0179217054275687	-0.00743530243999199	-0.029467251550284	0.0384416863441168	-0.0620457762890097	-0.00210368141679075	-0.0681404586688291	0.019990625607418	0.0191296814848626	0.0613420110954337	0.0140358134938626	0.0694018763564432	0.0189650478646545	0.0677495745314396	0.0347350208501255	0.0158716398253773	0.0964092188240717	0.0788165737508196	-0.0693779095047751	-0.0176961740660229	0.0256289649645556	-0.053688272906899	-0.0617055996127525	-0.0593181088258478	-0.0569526601026492	-0.173348345167707	-0.0446258075481766	-0.054418160612245	0.0418516019601432	-0.000700910585734061	0.017362558500335	0.0629800635842666	-0.0191802253011941	0.0246446493012951	0.0230978120288853	-0.0175953015709614	-0.0256381845213714	-0.147002949041109	0.0534181909973208	0.0282525887197927	0.0815538821716984	0.0798869649571013	0.0337740468237709	0.0708756225790299	0.0535749784739095	0.0459894409809567	0.0417330476381272	0.0669902660749692
