module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
MetaB_M018	-0.318652412431681	1.85138362973625e-17	-13.2351990712091	6.75248683740768e-19	1.03519247470333e-17	32.7264377815006	-16.9849788937529	Wild_down	-0.267779984487588	-0.274082110548238	-0.202751374678066	-0.278482904165444	-0.249035399372772	-0.25841453470018	-0.23999860023779	-0.23865334541345	-0.269157190311678	-0.270863855538243	0.0333138534346005	-0.0967072534853662	0.0508021266819427	0.145686001825284	0.0554918476273888	0.0196620122526547	-0.0516249033154015	-0.0311777407098067	0.165079528557487	-0.00660158333582825	0.0947088463341756	0.00329101041875606	0.119285851391767	0.089376292002401	0.0602575048075169	0.0102507722084634	-0.00951756037726	0.0731617807754708	0.0621478776493019	0.110311012629011	-0.0014737321452744	0.0917192358723697	0.0646093569411568	0.135871285745651	-0.00775738277699014	0.0630682902773837	-0.00586285001389286	0.0640314367223957	0.105736034375077	0.041973150031706	0.0933771195551158	0.0818071205943275	0.0625326079785952	0.27147777795002	0.112102290538914	0.0575248822816177	0.0739011336029075	0.20861993946531	0.0867138998044571	0.052050425280044
MetaB_M051	-0.31853897613279	-1.00267016911459e-17	-13.2158060715877	7.18883662988422e-19	1.03519247470333e-17	32.6640770117179	-16.9849788937529	Wild_down	-0.256378362123	-0.257712569330339	-0.202537423341636	-0.267759394361025	-0.279346184885022	-0.257190752139642	-0.251262625386187	-0.242534632567861	-0.263402627082416	-0.270187237845191	-0.0445993808022639	0.0181700610099014	0.0781153254668865	-0.111078837630753	0.0242055300351367	0.163938541959306	-0.0322843619526256	0.0942729800601453	0.0121089388701976	0.045477356252494	0.0700783488005623	0.0708115042491754	0.0744190564930656	0.0275817992454585	0.0412175287232708	-0.0468636910248897	0.141719349935317	0.0325247487284207	-0.022656941367168	0.0594815973898794	0.021062724292673	0.0928609677288517	0.0567852554700843	0.119563295299445	-0.0768297535585902	0.169966087405987	0.0160009815042738	0.161748234065434	0.104339143585431	0.102918647104632	0.132123583237105	0.142278199663383	0.0595616555852371	0.129065802128757	0.123603472402132	0.119322984107469	0.11514068415284	0.0423895882275518	0.16008060508998	0.059690197128125
MetaB_M132	-0.320589514009757	1.90819582357449e-19	-13.5766927011521	2.25949469198031e-19	4.06709044556455e-18	33.8164896195713	-17.3907161694757	Wild_down	-0.25993478385375	-0.261723798275643	-0.203593199632167	-0.26851063079935	-0.306341778102193	-0.24626441101581	-0.242363613947214	-0.236560925347436	-0.260517483532674	-0.278905487571818	0.00316581524802264	0.137441193940334	0.128349901493844	-0.0645227625461788	0.0859117307731926	0.138919793467107	-0.0705562417345661	0.0432916863089162	0.0570355714387249	0.000538821751118921	0.0211711098870012	-0.027807837577051	0.0895848094471102	-0.0487554092350805	0.0115054164015775	0.122820734678308	0.120489357878992	0.0124748434377604	-0.0287312250038792	0.0569730106236336	0.0283353945616854	0.085537512885027	0.160998769739368	0.0732886690292577	0.0196771595162457	0.0349865329520052	0.035405513938591	0.057708599054095	0.113022811548054	-0.00819764607235353	0.102504521447234	0.134359438946814	0.0216172638822201	0.171329667880757	0.150368700240325	0.124821598196096	0.134528458800351	0.147096200277484	0.118466011163373	0.0695606134125379
MetaB_M068	-0.322290819297311	-1.49923476411296e-17	-13.8938391647693	8.28398653081433e-20	1.70413437205323e-18	34.8151896251539	-17.7684961638296	Wild_down	-0.25048739124826	-0.273758947547427	-0.212201781727566	-0.276245656929933	-0.261709955720696	-0.263861311496362	-0.242764438684817	-0.239421276426901	-0.269442180741854	-0.288433613854669	0.0314988784055283	0.0102812839928517	0.0467357029155493	-0.0193096688273401	0.0441726869085208	-0.00172369591105269	-0.0469999613746477	-0.0588381916052528	0.0543061628409343	0.0587672483952534	0.0612518381794858	0.0249749187515885	0.109748281818438	0.0820772788371074	0.0771144662475573	0.269895190934808	0.00232167856252966	0.0750526426141508	-0.0164935941368269	0.0519071217254774	0.0508305507726182	0.0876787428206521	0.146323674053695	0.107827835451797	0.0400950295055174	0.0299658415792104	0.058523888577564	0.0108065448237823	0.124044216383194	0.0378293898933365	0.0913935170641691	0.113088475801801	0.136341929157678	0.201354871003349	0.12475164944278	0.1512894686587	-0.000701036525963076	0.10083002324608	0.0823077842149894	0.0270038891788735
MetaB_M113	-0.322371555316704	-6.52646339749374e-17	-13.9093176682443	7.8906569533359e-20	1.70413437205323e-18	34.8635967901903	-17.7684961638296	Wild_down	-0.261816834865974	-0.273627087504863	-0.203809294926518	-0.269231483594541	-0.275516906070159	-0.265926612092645	-0.242620439635454	-0.243799654572707	-0.282898313516044	-0.25972581575473	-0.0368632824077424	0.0201974190517553	0.0119817489563542	-0.00784596125431888	-0.0199470659416305	0.133249370535551	-0.0311998951516288	0.0598065577398163	-0.0586061967253609	0.0190900708072161	0.0436803102559036	0.0491531592363505	0.0399917477747307	-0.0064385360672874	0.0297221261041311	0.0347722708673681	0.130456781535782	0.0390877820166243	0.00993391124584439	0.0402727915060864	0.107340624578324	0.0265662378912624	0.0397159203209033	0.111909894998982	0.0547189581502333	0.127739837940115	0.137012907498373	0.116871066589926	0.0797704007548374	0.131243169477767	0.133568990220153	0.102080872420587	-0.000365726655786456	0.156898427225874	0.154393034720045	0.229868384073229	0.0494520491580433	0.12693921561925	0.146313825459507	0.0464392420064614
MetaB_M138	-0.323833471247312	-5.17468012883882e-17	-14.1967269191809	3.21530234628226e-20	9.2600707572929e-19	35.7567948094792	-18.03338569481	Wild_down	-0.250988193758258	-0.268029145010904	-0.205328831821195	-0.273084068453978	-0.246495394849176	-0.284543510741994	-0.3024353181574	-0.21997777765189	-0.272140361223072	-0.267645168310628	-0.0149647997237664	0.00448744035551001	-0.0289903790417372	-0.0484891438493781	0.0343462054741612	0.00900903546551964	-0.00478434542287989	-0.00919169435989879	0.0345982599825627	0.0508327782313754	0.0518758910096809	0.0468630945212862	0.11811472722906	0.100304842817602	0.109502524752931	-0.0187003119153996	0.018610777116668	0.0977004916929135	0.0896475747048992	0.108466282473486	0.0661430193558565	0.115633787915234	0.0553616092733125	0.190309298811322	-0.0399352712805005	0.12505784046946	-0.00865679359190353	0.112678073953522	0.107145636515716	0.073353778141013	0.154597983779657	0.118782758709364	0.13457096990545	0.109684074360008	0.0703574339491244	0.0607506048651666	0.0254428141216566	0.188853307972086	0.154689836114257	0.0266077551240951
MetaB_M009	-0.325029016224186	-2.01574867908505e-17	-14.4423682119784	1.50509052478262e-20	5.41832588921744e-19	36.511740877646	-18.2661348775545	Wild_down	-0.258835251866828	-0.273649636818159	-0.204373352431155	-0.269590128718548	-0.277648404642244	-0.272148354071498	-0.256898847432365	-0.246022364018523	-0.265996346213992	-0.275069443580173	-0.0597828758130567	-0.0172595122936489	0.00502177048222081	-0.0501602050952955	-0.0113316688440616	0.131383396803985	0.120418781181667	0.135218102361122	-0.0408690395269022	-0.00892071099042102	0.0204850281569612	0.028907636765189	0.0995996906679145	0.0836333450193552	0.082997221075488	-0.0262236773329598	0.111799990113969	0.0159141382509637	0.0437439429216929	0.0401637357871213	0.0624624629554115	0.0515912315010019	0.0662278640169522	0.142486399661881	0.0111632993029328	0.129378537428166	0.0647104954916418	0.127590097604016	0.0537693480504574	0.0922611502098346	0.107455151015598	0.153534685980996	0.0711776894674657	0.158451264580804	0.140525458362755	0.155618489853596	0.111182761663984	0.0361878704920311	0.12197188218969	0.0377469002729651
MetaB_M133	-0.325790155538701	2.0122792321331e-17	-14.6040691582438	9.16933559156218e-21	4.40128108394985e-19	37.0044835074155	-18.3564208947158	Wild_down	-0.284996976153877	-0.267920585643454	-0.209707817653043	-0.282287886807408	-0.278111577051634	-0.245597319181978	-0.23726536507268	-0.240132284700225	-0.303108814664601	-0.257192617380705	-0.0108126391841137	-0.0159068407087059	-0.00394374795453852	-0.0209400226478035	0.0128273635824303	-0.016982454762054	0.120840286907921	0.0419125104442666	0.0132758001799229	-0.0318023443060718	0.0823098609047195	0.0309900691451952	0.173557616942742	0.142293930448613	0.133199860679998	0.00995394668027449	-0.0148078508974781	0.0727887998170471	0.162998491543575	0.06092078653778	0.0913366659782433	0.0850424042279422	0.0625978683897192	0.179572777409392	-0.00597372312910985	0.0572132354511138	0.0566097190916372	0.0465448988923395	0.0425933478781171	0.063369486049607	0.12884471779024	0.105112673136013	0.130996503751493	0.137706754961463	0.108873726903538	0.141366347961462	0.0131832262980805	0.113633083002249	0.0889613161354205	0.0160627907769259
MetaB_M044	-0.325945810348152	3.43692088677905e-17	-14.6376686301679	8.27548826720489e-21	4.40128108394985e-19	37.1064503403412	-18.3564208947158	Wild_down	-0.271036625373768	-0.292614884039217	-0.222139330658474	-0.272350844399976	-0.246141101788106	-0.270208321090436	-0.242544341502291	-0.245436464831452	-0.292123654411796	-0.252970914689701	-0.0342119112225909	0.0465345798121589	0.0538101595041861	-0.0209624451786706	0.00214934666358033	0.0778949170144413	-0.0795190415010791	0.00480599517925511	-0.0234479769331733	0.0364476123499177	0.131290228072564	0.00186298619244909	0.0931678459782508	0.0229596139940795	0.047339913519738	0.0363920454606649	0.0821503124976887	0.0712697576211936	0.00127966386766986	0.0865852076612196	0.100922367450641	0.121189825108169	0.0676827990723835	0.108448978076185	0.028092891656624	0.066365058381529	0.0586910703789088	0.0576266702794789	0.0779604918545486	0.0340568645006601	0.127817715808455	0.17434945586257	0.144144693888526	0.214784539163006	0.162584156277907	0.143672198555955	0.0268599770753658	0.115987538824096	0.0790144845768924	0.059515895439774
MetaB_M008	-0.327637289628064	1.92185677094781e-17	-15.0150671448602	2.64004782109477e-21	3.80166886237647e-19	38.2419234981756	-18.4200257142738	Wild_down	-0.262054520347033	-0.270643489777764	-0.250891567086641	-0.258420791413786	-0.292046664142309	-0.244342372328333	-0.249760386088626	-0.255086873000882	-0.268391410689689	-0.269460242149449	-0.00716830459429238	0.0461337479873605	0.0301883867004072	-0.0695785679888603	0.0487918335932693	0.108065816985051	-0.0565066682397553	0.0297118168974352	0.116056085712277	0.0147571976678754	0.0578566444699434	0.0295011781130405	0.155996437923535	0.0988856738023103	0.102155039571126	-0.078701842260204	0.0874617546522395	0.0987258652862414	0.000683663712831592	0.108260313685316	0.0336095966794932	0.107944710707515	0.0901431299331771	0.0976006191266314	-0.00229415451618147	0.0757320565615244	0.0211724654159795	0.063065886028901	0.117446438981089	0.0275199013885364	0.0981465824788899	0.161958754866799	0.126834172077571	0.180392136873148	0.129829460633001	0.0835779088269429	0.0636372336641119	0.101951916519878	0.0933255331601228	0.0282278939402357
