module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
MetaB_M128	0.285908354406395	-8.02136135291676e-17	9.36235176440472	4.63514425585273e-13	1.36216484253631e-12	19.328428822768	11.8657703330459	up	0.226159744308375	0.183495318875632	0.307389172485703	0.199390396601767	0.223625536632213	0.207363436287155	0.241937155321978	0.269701980034986	0.194160435032822	0.234043659670526	-0.211989501434532	-0.158300811961407	-0.150578003930297	-0.0972501319073837	-0.19618792735523	-0.180184358671829	-0.14888030677758	-0.205477976281008	-0.133576048520481	-0.196792980269209	-0.138157235262147	-0.108775743535198	-0.0900399985436399	-0.101152115160172	-0.0717778113293797	-0.0477850090620629	-0.116488695172008	-0.153969953725994	-0.0383245163773866	-0.130107670265999	-0.0341630662161159	-0.0284614416318513	-0.00288096000713196	0.0136905115458222	-0.0145227553928925	-0.0650494686543192	0.00692932533693224	-0.0412176083191466	0.00842975682995047	-0.0502101130004278	0.0261269987038416	0.0288352100513366	0.0393211180445843	0.109744053454428	0.0841433126332566	0.0867330145113762	0.0712075635476023	0.100783895385929	0.0429505057038461	0.00614010776476238
MetaB_M064	0.248316621817139	-1.24726617922732e-17	6.9120976593467	4.79836238428323e-09	9.87091690481122e-09	10.1339183826206	8.00564250404721	up	0.226446816825868	0.16168903835889	0.266156656801291	0.163683247708713	0.158558678669146	0.201771258521326	0.211560588358971	0.249602679265679	0.160827142452083	0.186236867575147	-0.20855416466157	-0.125535460868107	-0.0834240124253031	-0.342939266638209	-0.169168375221692	0.0803678302995211	-0.173325684021948	-0.0265506158507157	-0.188847810459105	-0.0497731515461436	-0.134963774928395	0.00599070828353654	-0.178551050710693	-0.116378451346911	-0.161033830213222	-0.0102656660311631	0.0356822903732754	-0.17714599420457	-0.142322346175741	-0.0618635604119476	-0.0992818108300223	-0.0268624745389309	-0.0475275850311146	-0.0468944555430595	-0.196636792489412	0.0852798373771578	-0.0566216457836112	0.0709358996220712	0.0218512195891761	0.0693736294388451	0.0592653756962848	-0.0184324232869397	-0.121661856822323	0.0470942867237831	0.114356457532181	0.093726546237732	-0.00389070982064749	0.016080547541982	0.141922397607166	0.13999296900167
MetaB_M033	0.197809186877042	-2.33753988387875e-17	4.80846791182484	1.18119618491351e-05	1.8094920279526e-05	2.44821753947881	4.74244332591517	up	0.177249085142564	0.154687974189094	0.259990512643788	0.133388683391019	0.0711612740728993	0.167466471564701	0.186090488853406	0.197781090362367	0.132508117958509	0.102149796837985	0.0432795027046249	-0.160975089038723	-0.104097674889687	-0.103816421272994	-0.185439892726586	-0.218857544415407	-0.031224952737792	-0.133133145652028	0.00326822708934847	-0.188842006092375	-0.185847968603569	0.0655703155327904	-0.0660871714809373	0.0475027922501324	-0.028536014568377	-0.146866506370874	-0.180184386234897	-0.234485150733778	0.0766839437620141	-0.189374366214377	-0.186294540080207	-0.0175059237973522	-0.128455443302405	0.0713920139026065	-0.0923562223379876	-0.141204828554787	-0.122188725110277	-0.070796692913602	0.278096970148199	0.14526359297024	-0.00336274696131821	0.0354096739440174	-0.0459137301282702	0.0265083639920653	0.0229112358376342	-0.0976293901976842	0.0781851760504486	0.152638946531714	0.219495792469959	0.214796492214164
MetaB_M029	0.142173709864428	-1.64625257870199e-17	3.15589339454292	0.00257339603742356	0.00343119471656475	-2.71215130040676	2.46455463550544	up	0.120690137821615	0.0656646241449058	0.235555722093108	0.0867549193861962	0.0675774120096079	0.0795771143686301	0.148058827034263	0.165562517027783	0.0875671929686772	0.0803812120606362	-0.284207925804904	-0.194682491137023	-0.188894879010363	-0.142758922054437	-0.310322589390292	-0.266369296546308	-0.00241349741487746	-0.167402960608237	-0.265357021462739	-0.208667429518131	-0.10674260152395	-0.0530854040573359	-0.10682332223676	-0.0636233299688281	-0.0376068442138043	-0.103326982276195	-0.140117165679926	-0.111727553000726	0.042587811016152	-0.134914991988121	0.0388003257238044	0.0424498076035724	-0.0747267572599497	0.0891000434229055	0.0345682284386639	0.0442641571462657	0.171023315362672	0.0822205659737588	0.0375481717098154	0.0348773867101217	0.114512900593472	0.0984903745711098	0.141426533464948	0.0480323825885173	0.183863006912266	0.266449866390721	0.170331033028194	-0.0267706939600106	0.156331880135417	0.0562751894051179
MetaB_M142	0.222675081305317	3.77586959095233e-17	5.73816058589008	4.01910389918265e-07	6.88989239859883e-07	5.75966301881137	6.16178756053935	up	0.167998586751882	0.1474941322089	0.288410268533427	0.131769891853028	0.160250023867036	0.164088206918549	0.19683053898741	0.217297568842748	0.141345331548361	0.165916100931199	-0.267604509035433	-0.143600150838297	-0.136295026709255	-0.240554440916529	-0.209829374877393	-0.163955531311742	-0.171421757474584	-0.212344988207153	-0.23105758855899	-0.102486844685925	-0.0470939055645939	-0.0689273443583577	-0.13555886208775	-0.183342163262418	-0.131728191037648	-0.106384356356266	-0.0746663333638754	-0.129956912859226	-0.102024162390547	-0.0710185375299603	0.0688855621467214	-0.00346030102418365	-0.0799399026260657	0.0256123752094657	0.00870203886293517	0.076966116814128	0.0942141029250965	0.0585548904947596	-0.0127144970718043	0.0315176417816662	0.112907771458751	0.0852098749988967	0.0350675959390001	0.136348877464698	0.151515746675767	0.204691439553222	-0.0516361030028508	6.3355625518985e-05	0.109549587007002	0.0963941577506813
MetaB_M032	0.267537408622074	9.79251402188908e-18	8.01629905877945	7.18899793319817e-11	1.72535950396756e-10	14.3053939741861	9.76312039953438	up	0.220359780830689	0.176142491928158	0.244503390523662	0.16922174541627	0.255056334583861	0.196412823663263	0.210339514670274	0.238214768163595	0.171429470677716	0.258618948519107	-0.0768923333574132	-0.197356167306226	-0.0987587328019775	0.103718698179935	-0.219002400234595	-0.126466697014665	-0.267682195220109	-0.238141520790298	0.023864772186841	-0.267288139578007	-0.0315346689251313	-0.146052887848134	-0.001303047688371	-0.07541868508641	-0.0383134306630579	-0.00105349892972583	-0.138856368106876	-0.0965294045923611	-0.096294265241804	-0.124043411967357	-0.0157299343578054	-0.0315428827312412	0.10181468100199	0.00083368842005473	-0.0294799842481851	-0.126157939901432	-0.0453805678132532	-0.145977622932603	0.0904779302222991	-0.0936678716131045	0.000629141257040465	-0.000890931635688305	0.035511606782975	0.154649198719119	0.0842707609043175	-0.0375308832049845	-0.045337454875139	0.114962492839814	-0.00829229424456662	-0.0300560165804586
MetaB_M095	0.263949744944461	5.92061122350884e-17	7.79080769770925	1.69181511490215e-10	3.80658400852983e-10	13.4544027893819	9.41946458120277	up	0.219323576754002	0.158935289894818	0.166054635431916	0.212530057726859	0.270696886035704	0.196284871008154	0.220536139940357	0.212984516391448	0.187229087021897	0.267022899350534	-0.115591626352455	-0.0915580066705009	-0.00391158826045269	-0.158654695926484	-0.147861251802919	0.0518328984856745	-0.080972934194674	-0.018134921327373	-0.191493200790461	0.0238539095045697	0.0768078167786576	-0.0785928736541976	-0.088791360442238	-0.221447956577945	-0.0696953378177387	0.0312674457159993	0.163142993048555	-0.176282828799075	-0.119881489764548	-0.0761624288413596	-0.0884120353780557	-0.0717052459149778	-0.0843365521403105	0.0383670623861657	0.251213974828514	-0.0897950505522699	0.18044561800482	-0.0536455670454814	-0.149241957351032	-0.170228746264741	-0.0214031850239512	-0.101375203785038	-0.129699437214021	0.0843606474417966	0.0422032673853706	-0.0563934978183589	-0.152216983354797	-0.0344085087361658	-0.167063493628009	-0.0461356277061784
MetaB_M067	0.237642202311597	3.93868965220534e-17	6.38998810552054	3.48137110091149e-08	6.46839976946548e-08	8.17243954812958	7.18920314703594	up	0.172523698781184	0.142339309349318	0.267195565234452	0.187288086006716	0.182945956113026	0.169499530123462	0.21837856506646	0.200838596939858	0.167484375112573	0.19264393576573	-0.0077620895370817	-0.156953820103338	-0.146737177037584	-0.116018372992772	-0.0494530895928931	-0.0786943735728052	-0.313874899025657	-0.245656367181458	-0.00734488244895579	-0.140759503570818	0.0182573844790892	-0.0555421197600392	0.0657137209729163	0.189944768918582	0.106261192259397	-0.182541476468052	-0.107408388720551	0.0952272211188954	-0.13639137978162	0.0687166924513661	-0.123256909923235	0.113648634348514	0.107032691880715	0.00415590964310346	-0.168818199556257	-0.19630897122285	-0.147628143641736	-0.104348834364172	-0.0218026082152298	-0.155086146686654	0.00897845354473699	0.0448042500004766	0.00138209006001973	0.21254086787736	-0.0520634182552386	-0.0733625949293673	-0.0438327667154273	0.0562103801330016	-0.00616204727639043	-0.156203295600768
MetaB_M117	0.273402995091071	4.54497550705923e-18	8.40834283317694	1.63293592946292e-11	4.19897810433322e-11	15.7802223212178	10.3768563899946	up	0.21128391764694	0.18058955926227	0.302170850948621	0.181762856445004	0.215278446125327	0.20372072508713	0.230297531315605	0.253713397750748	0.183973800519499	0.224432875627427	-0.229692148875628	-0.131500820611682	-0.190594139730324	-0.0657189777191734	-0.18256671825839	-0.201493077838057	-0.221113843252362	-0.251132860916131	-0.111630678051894	-0.173296234066213	0.033984349481832	-0.0923048471574391	-0.040013774241293	-0.0883297150716084	-0.00305576722766671	-0.169547154018763	-0.0986088895761484	-0.0277561832482606	-0.0904322345077596	-0.0576082410217079	0.0494245551490104	0.0763590005812984	0.0457945280707267	0.0301916702622844	0.0021965751309802	-0.0587131517680103	-0.000728857756456181	-0.099193216548528	-0.0337989826784534	-0.100187184558706	0.060899880481359	0.0369166950691588	0.150410941647998	0.120954899676485	0.0263164877498641	0.0456430727718722	-0.0922355967535025	0.0491826887576864	-0.0146202657246924	-0.0896257443802765
MetaB_M098	0.199946111578092	4.80388298584877e-17	4.88232120805509	9.08992713741676e-06	1.40747258901937e-05	2.70352486322901	4.85156005441875	up	0.20016079792777	0.11880769306405	0.233636808752431	0.139403772541317	0.0849749161069394	0.168409025404535	0.185614834621449	0.202059427341607	0.12449156734027	0.142010049524371	-0.164573593553142	-0.0233589538599785	0.0595328498729073	-0.249795075709003	-0.162417592522717	0.151220786443473	-0.185755731801405	0.000185417902063349	-0.258716808048474	-0.107697451079393	-0.196769104489968	-0.19974804993477	-0.13135428141653	-0.145720137278087	-0.171416794444096	0.102884927173423	0.140505808205721	-0.171462550246649	-0.120499613792466	-0.107396681819888	-0.109834544319001	-0.0587064395565293	0.0384643464117448	-0.0824870563892593	-0.116392353353849	-0.0703551479113618	0.052331114276078	-0.101301078131831	0.0122227548265053	-0.0698439861764856	0.028746508183717	0.0765070545439357	-0.125606561574235	0.177975217224367	0.15026544906183	0.206221517671503	0.100644593014604	0.153976974783002	-0.06139460414861	0.141349979338117
