sample	group	MetaB_M001	MetaB_M002	MetaB_M003	MetaB_M004	MetaB_M005	MetaB_M006	MetaB_M007	MetaB_M008	MetaB_M009	MetaB_M010	MetaB_M011	MetaB_M012	MetaB_M013	MetaB_M014	MetaB_M015	MetaB_M016	MetaB_M017	MetaB_M018	MetaB_M019	MetaB_M020	MetaB_M021	MetaB_M022	MetaB_M023	MetaB_M024	MetaB_M025	MetaB_M026	MetaB_M027	MetaB_M028	MetaB_M029	MetaB_M030	MetaB_M031	MetaB_M032	MetaB_M033	MetaB_M034	MetaB_M035	MetaB_M036	MetaB_M037	MetaB_M038	MetaB_M039	MetaB_M040	MetaB_M041	MetaB_M042	MetaB_M043	MetaB_M044	MetaB_M045	MetaB_M046	MetaB_M047	MetaB_M048	MetaB_M049	MetaB_M050	MetaB_M051	MetaB_M052	MetaB_M053	MetaB_M054	MetaB_M055	MetaB_M056	MetaB_M057	MetaB_M058	MetaB_M059	MetaB_M060	MetaB_M061	MetaB_M062	MetaB_M063	MetaB_M064	MetaB_M065	MetaB_M066	MetaB_M067	MetaB_M068	MetaB_M069	MetaB_M070	MetaB_M071	MetaB_M072	MetaB_M073	MetaB_M074	MetaB_M075	MetaB_M076	MetaB_M077	MetaB_M078	MetaB_M079	MetaB_M080	MetaB_M081	MetaB_M082	MetaB_M083	MetaB_M084	MetaB_M085	MetaB_M086	MetaB_M087	MetaB_M088	MetaB_M089	MetaB_M090	MetaB_M091	MetaB_M092	MetaB_M093	MetaB_M094	MetaB_M095	MetaB_M096	MetaB_M097	MetaB_M098	MetaB_M099	MetaB_M100	MetaB_M101	MetaB_M102	MetaB_M103	MetaB_M104	MetaB_M105	MetaB_M106	MetaB_M107	MetaB_M108	MetaB_M109	MetaB_M110	MetaB_M111	MetaB_M112	MetaB_M113	MetaB_M114	MetaB_M115	MetaB_M116	MetaB_M117	MetaB_M118	MetaB_M119	MetaB_M120	MetaB_M121	MetaB_M122	MetaB_M123	MetaB_M124	MetaB_M125	MetaB_M126	MetaB_M127	MetaB_M128	MetaB_M129	MetaB_M130	MetaB_M131	MetaB_M132	MetaB_M133	MetaB_M134	MetaB_M135	MetaB_M136	MetaB_M137	MetaB_M138	MetaB_M139	MetaB_M140	MetaB_M141	MetaB_M142	MetaB_M143	MetaB_M144
fam01	Other	0.0626138262778624	0.156976255237183	-0.074630982572803	0.0746371507784499	-0.146235744093784	0.0206121601470509	-0.163303249444919	0.0578566444699434	0.0204850281569612	0.0213616986645975	-0.0609439788088356	0.0396629620635738	0.21882322482815	-0.153819685655795	-0.0239522188473532	-0.0185501919662872	-0.0967613847246077	0.0947088463341756	0.109186932770982	-0.0149922609975667	-0.00715480124894918	-0.0416937380724755	0.104715026433293	0.14483177502503	0.140919202823709	-0.0531619110408969	0.0529673752853004	0.017098928515824	-0.10674260152395	-0.0560220696119935	-0.0505073140069205	-0.0315346689251313	-0.185847968603569	-0.0189911577163032	-0.19344448335134	0.0717363734925	-0.0223105368289753	0.0357378777962232	0.0809221309684673	-0.073037518945603	-0.01732904925164	0.142960495409972	0.202722046986542	0.131290228072564	-0.075344362970147	-0.0520985077171232	0.0803905046218652	0.0865985100565261	0.110888322672688	0.12215438653631	0.0700783488005623	-0.0096471697280344	-0.17788447150269	-0.173168378706804	0.0723853016670873	0.0688665612873599	0.136667037945776	0.0586954228585483	-0.00420911308547051	0.0931466734159952	-0.0300483907259409	0.0542464016841249	-0.0610133256663783	-0.134963774928395	0.00206866144407822	0.125619693554943	0.0182573844790892	0.0612518381794858	0.0324313119396746	-0.163687319864865	0.133840178833729	-0.0991403987403031	-0.132560071454333	-0.0619326784622362	-0.154709570728825	0.0204302519436122	0.0488059818620426	-0.196224550378126	-0.0159916737028053	0.0149641442509126	-0.0604053814423714	0.0996968320342598	-0.111970872103818	0.0648754725264175	0.0289531064022243	0.0290576034901558	-0.132882631738565	-0.0929787454975597	-0.0874407523645299	-0.112404285389488	-0.0223373437076946	0.0531424915485223	0.119153368932529	0.148378079938996	0.0768078167786576	0.0734718097109582	0.0331520713094853	-0.196769104489968	-0.0950774315038925	-0.138881833766777	-0.133791472914518	-0.2374607660788	-0.148099712345989	-0.174897783744149	-0.185140987673989	-0.125362321475357	-0.113461946577779	0.12417505180978	-0.161838586853375	0.0920303776297292	-0.133469376252783	0.0094590894877661	0.0436803102559036	-0.0330282754024327	-0.129829932012901	0.132047584510533	0.033984349481832	0.0367276367807085	0.00800126399882122	0.0809075517173017	0.0500297520027888	-0.161474783198864	-0.00286874196335103	0.149930840031088	-0.2081157736202	-0.144244225972968	0.0131288187460448	-0.138157235262147	-0.0732080841164515	0.161776904855255	-0.08004958593739	0.0211711098870012	0.0823098609047195	-0.0378006041473085	-0.0775645842764405	0.0127479482871626	0.119445147317444	0.0518758910096809	0.0724378870064259	0.0949975826977811	0.103972633684742	-0.0470939055645939	0.148765011815817	0.0644099069453278
fam02	Other	-0.0284619665278441	-0.111126889842988	0.046964044813301	0.178114163866384	-0.00791523094032992	0.0654320485670797	-0.17091878266122	0.0295011781130405	0.028907636765189	-0.0711645899700258	-0.0854028981846122	0.129005234776492	0.0959508174865769	-0.101956607450038	-0.0270091179951648	-0.0452751474916699	-0.166827373935762	0.00329101041875606	0.066614004578452	0.0145927096126211	-0.00354821014122102	0.0143817684844799	0.152675229230853	0.0836591121092373	0.0571769498149126	-0.00141632878550055	0.144220930851945	0.0943335734323733	-0.0530854040573359	0.0923043165214347	-0.114802464496607	-0.146052887848134	0.0655703155327904	0.0086161905141587	0.0346727962674457	-0.0135687656334849	-0.0484105767423564	0.252806126343924	-0.0202991270987713	-0.0367753793320025	0.146740228106458	0.00806350359645886	0.0135815143648971	0.00186298619244909	-0.0631218965054454	0.116448249496774	0.0320893362925594	0.0859263312574597	0.019723411986825	0.062004853509839	0.0708115042491754	0.0601583452723949	-0.173124863220214	0.0558634221052845	-0.0215931756851027	0.0228947327179012	0.101979592041156	0.0173981223905787	-0.121363030332269	0.0420542391009933	0.166973675137273	0.00200543200122045	0.0644595895911037	0.00599070828353654	-0.0697173990914143	0.0963085801640096	-0.0555421197600392	0.0249749187515885	0.18591587307929	-0.163305368472698	0.0232216954509381	-0.150310121131809	-0.0837908322799939	-0.0260083880126637	-0.139417208540064	0.161648369441562	0.0222802568080419	-0.141430443187849	0.0790607979767946	-0.0265203586232115	0.208961506381563	0.10500448523797	0.185626713966279	0.0410205541118877	-0.016199550668536	0.0631435763051496	-0.0663745505093115	-0.00347763566868456	-0.0471245613119011	-0.0600574567020624	-0.04841300171443	0.0327296220937004	0.096464180309448	-0.0393953027491549	-0.0785928736541976	-0.0929880244111774	-0.256242649220552	-0.19974804993477	0.000153930799800948	-0.12442689850263	-0.0699149263220236	-0.23829510516159	-0.0172624411389192	-0.141151649001557	-0.0830205593039545	-0.11994875025745	-0.104529058653783	-0.0786242452201815	-0.00731296499335748	0.0782259235820232	-0.0943920510122498	-0.0693873128466158	0.0491531592363505	-0.039193039492462	-0.100820473917846	0.131183382459283	-0.0923048471574391	-0.0716727883010752	-0.238933333662107	0.0428268636459923	-0.0383079540135781	-0.162862891925001	-0.0547796309980214	0.165549477233998	-0.255728481946045	-0.11836019743153	-0.033914884000477	-0.108775743535198	-0.0230924079311482	-0.261063577036387	0.179126124290583	-0.027807837577051	0.0309900691451952	-0.0657148086324522	0.0560108271711141	0.194498217557791	-0.0256338889497423	0.0468630945212862	0.119991031797225	-0.0520988774925727	-0.0887613189502868	-0.0689273443583577	-0.202099490262677	-0.0521387112626408
fam03	Other	0.152570231243314	0.0968998472311523	0.034694565793348	-0.0620897059633093	0.125343954929645	-0.123783631687644	-0.0822558407725541	0.155996437923535	0.0995996906679145	-0.0461753924734502	-0.00595956868029025	-0.113135596566503	0.0884952610485275	-0.0734903785970995	0.0294077427497745	0.0917452718908164	0.0263845106075164	0.119285851391767	0.100649417659843	0.0743402767807161	-0.0841210430469877	0.2075893176646	0.0369082328768553	0.219315731206361	-0.0339945315110728	-0.0976170376707981	0.00215730795338268	0.00584504917768652	-0.10682332223676	-0.0233791196710433	-0.0600615664143786	-0.001303047688371	-0.0660871714809373	-0.0456238585012555	0.207365694728528	0.0388017260586232	0.112635094083689	0.11857495393485	-0.0273918973589133	-0.00538657239607983	-0.220872099522506	0.0445054600652389	-0.0772340019614502	0.0931678459782508	0.0185413146540945	-0.0469277848729036	-0.00889099195190959	0.0310866130397287	0.151068474969509	0.0170817533040034	0.0744190564930656	0.163520648057705	0.232347859088392	-0.101627989698337	-0.166886103969515	0.14575252343209	-0.0821763713073766	0.157492031398537	-0.0168560769951218	-0.0919617941601701	0.0455426592472116	0.0921241582667694	0.0788358047645383	-0.178551050710693	0.145052554761767	0.0793230916152775	0.0657137209729163	0.109748281818438	0.0994852537493839	0.105402375891169	0.0345576393991552	0.138901892869785	-0.076552495893518	0.135883154689186	-0.0361451223542194	-0.107925792401586	0.0552833834685985	0.0311967433554865	-0.155916956095729	0.116224058360534	-0.0447103144402364	0.0584225189834225	0.014725112845029	0.044984632045476	-0.00517691671630345	0.145294932359	-0.00629506893070366	-0.149261828579249	0.0391861250273551	-0.0529794985105651	0.206601678401669	0.073660330985235	0.0696412898072393	0.112352460693918	-0.088791360442238	-0.0326797863600499	0.105474649117573	-0.13135428141653	-0.0989382718537817	0.0281832204805844	-0.0862772753513878	0.0360017574987948	-0.0142490248615739	0.113258209203122	-0.103474483512621	0.00184970439371399	0.261417274657539	0.175245393179943	-0.116739706000771	-0.107892978335373	0.276266494057814	0.132106097340558	0.0399917477747307	0.101193233586598	0.0716496043129724	0.0255746962944833	-0.040013774241293	0.0106938025401252	0.106644938084096	0.0156058677973882	0.118020438433179	-0.155393970825095	0.201297057765727	-0.0354730778877008	0.149551632258905	0.0609035091216471	0.0225803331574313	-0.0900399985436399	-0.126014253659896	0.207480372210986	0.126944468990898	0.0895848094471102	0.173557616942742	0.0917923601433629	-0.105377420558753	0.0514949405193158	0.0990992052742148	0.11811472722906	0.0144117688712702	-0.00815874774891075	0.0995294421318055	-0.13555886208775	0.0779895605112593	0.0814894265291212
fam04	Other	0.00996951124753669	0.103378163122051	0.0765782151330612	-0.076825454349605	0.118753340169103	-0.118235805424865	-0.00709321122874972	0.0988856738023103	0.0836333450193552	-0.0629358527279957	-0.0806536395671848	-0.0156373433976925	-0.0144268866119951	-0.0756666004812121	0.0245655260445462	0.109379219676598	0.046216662450103	0.089376292002401	0.047199981582124	-0.0104222957917569	-0.12021284500495	0.206375463772383	0.229405938445403	0.0291186433759904	0.0069670921484322	-0.0401218553159131	0.00973988535363134	-0.0604543238149021	-0.0636233299688281	-0.0216727383896138	0.0258104954860296	-0.07541868508641	0.0475027922501324	-0.0468154832481246	0.108014709926785	0.0269273394759034	0.120550412479525	-0.0702528104758802	-0.184841355435149	0.184026286211657	0.0138197174644441	-0.063771555839775	-0.190157188308876	0.0229596139940795	0.0490105319281802	0.0221439529529213	0.0341488794375549	-0.10944703911897	-0.0452687148163014	-0.0390380233933453	0.0275817992454585	0.0592768509852312	0.154650644771794	0.0628099427519186	-0.177635698381328	0.109825302979634	-0.180651360254229	0.0039626883324049	0.0383189876643382	-0.064447521717097	-0.226655466224784	0.0707375735968056	0.0255815951441891	-0.116378451346911	0.0280178245152454	0.0949373175712456	0.189944768918582	0.0820772788371074	-0.016215737574233	0.117628192770166	0.0371051295299209	0.157739059638466	-0.0817233976637209	0.130595328512553	-0.0184271383721157	0.0101161456947106	0.0171531432800005	0.0442821864828152	-0.0607823465223159	0.0222364461708888	0.00833243318640948	0.037003175496197	-0.209885216005996	0.0406304649282745	-0.0821666637918263	0.140890788671363	0.0314830787427644	-0.151515319151376	-0.0173691152432162	-0.115020513733062	0.172309656142978	0.100941956478798	0.0324075040399062	0.0080306204649327	-0.221447956577945	-0.153023575046133	-0.157193808796559	-0.145720137278087	-0.103492889903026	0.0559782984124545	-0.0880370347199685	0.184173246546387	-0.12724767629272	0.124947535869001	-0.0264505340739154	0.0458995519125245	0.206387243748133	-0.130693148388671	0.00821201745660157	-0.20573789875645	0.232770192603129	0.11048354848439	-0.0064385360672874	0.0605366569191591	0.073747912902146	-0.137929917643046	-0.0883297150716084	0.0419492847224439	0.163569941580518	0.148582322422469	0.102396633824656	-0.113108746103957	0.166022283495834	-0.0651175603503218	0.0582272352922861	0.0557604824097605	-0.000356809326120026	-0.101152115160172	-0.0249584511456035	0.0526060608461191	0.105805402138709	-0.0487554092350805	0.142293930448613	0.0240624797516233	0.0386833527564371	-0.116848797000433	-0.0395288132177868	0.100304842817602	-0.0367375340384269	0.0058125050327068	-0.0268214017738071	-0.183342163262418	-0.107018645407346	-0.0538845052775422
fam05	Other	0.108177952185277	0.25895287790822	0.0839004157304919	-0.057257736258612	0.291754225000206	-0.143592350463458	0.0702164143403508	0.102155039571126	0.082997221075488	-0.115413626115736	-0.0770347352954298	-0.0452518026781162	0.0719036933639569	-0.190207876165837	0.0675616692408543	0.148371182608029	0.141861947778453	0.0602575048075169	0.0828406612482893	-0.0564901551615738	-0.100402868047838	0.253604802900352	0.0901077286037737	0.129146690367841	-0.0219513459527699	-0.0877327634875781	-0.0267825698044498	-0.0252472836394536	-0.0376068442138043	-0.127573002168078	0.0862804861677252	-0.0383134306630579	-0.028536014568377	-0.054798420363976	0.177232287249035	0.0323709997012323	0.125560069822237	-0.0606078009524193	-0.202963086053189	0.355526504600302	-0.0472278013024309	-0.0554148799516458	-0.196212691010153	0.047339913519738	0.0760454880173194	-0.0494210870199901	0.0479807283383496	-0.0340907553927365	0.0680132757502643	-0.0200657292479739	0.0412175287232708	0.130671946060992	0.189589770359281	0.0283051280818662	-0.173389459225221	0.115943341338264	-0.0455669198631448	0.0701504547697989	-0.0403057451508819	-0.111225721477772	-0.0365191138967759	0.0768461732785035	0.0505923426888455	-0.161033830213222	0.10586910015523	0.104520951275521	0.106261192259397	0.0771144662475573	0.00670516911026369	0.165699979350974	0.0562471136476439	0.136162540981651	-0.163818854264558	0.130086052318841	0.0267853193277807	-0.0895427994964986	0.0342694822062259	0.0278036094052315	-0.136842401285412	-0.017127067304663	-0.0339033675585944	0.0474959129007366	-0.0703205604742768	0.0746248515685478	0.00587074797810923	0.0139197661930246	-0.0234376064019214	-0.114939299745343	0.0333808999581387	-0.106613248090361	0.175817812993936	-0.00251923770771417	0.0609168807489125	0.0812924620909821	-0.0696953378177387	-0.0545269317814146	-0.144245070224679	-0.171416794444096	-0.108351898011414	0.0619844131079234	-0.137235166027164	0.101050199706257	0.0277991023765068	0.136732219614621	-0.0831111318814987	-0.0312717223521312	0.24759506798618	-0.0984045432240738	-0.062933764785616	-0.180911399150203	0.292767561903018	0.240381024035775	0.0297221261041311	0.0102623478580335	0.155932938603135	-0.155438367383873	-0.00305576722766671	0.0466249869140014	0.05646536582817	0.0762191870596479	0.088462524806335	-0.216523866272683	0.218315473459324	-0.106773445603215	0.0820915371918345	0.0844575660041063	-0.0113324359853788	-0.0717778113293797	-0.01107537439161	0.0829028466863783	0.0224736207469418	0.0115054164015775	0.133199860679998	0.0686095003226915	-0.0792077459088785	-0.0556026185570833	-0.00875658627722645	0.109502524752931	-0.0460554304883515	-0.0660037648116902	-0.00515873160018167	-0.131728191037648	-0.075708194539798	-0.0374897306610419
fam06	Other	0.24961414844434	-0.168005315695678	-0.110391855503761	-0.0958579136800062	0.112114522616484	0.138379485460129	-0.245022082935324	-0.078701842260204	-0.0262236773329598	-0.0805328416503951	0.33907551317254	-0.165915880304372	-0.0114383533720771	0.0771975561178162	0.0373545631213209	-0.118442582600671	-0.274892049718843	0.0102507722084634	-0.207956633220203	0.0672915494578645	0.0651039477155518	-0.187903574114907	-0.0321278612441717	0.106650056158686	0.177422132189146	-0.228194248427254	-0.0804728668466109	0.0810801309467762	-0.103326982276195	0.0588762419120272	-0.187997000482256	-0.00105349892972583	-0.146866506370874	-0.0526975833325674	0.292545585318266	0.186083282520045	-0.0184504124163662	0.111141081253138	0.329891218976382	-0.162079713365739	-0.17056750647582	0.220632479091208	0.22236880180567	0.0363920454606649	-0.16450876350882	0.0259785151118399	0.0495078724151493	-0.109278178623757	-0.00557889236298719	0.195507645057269	-0.0468636910248897	0.140200687906923	0.0967349237014106	-0.368562323705185	0.0970252296370882	-0.0977190313977063	0.16449233341593	0.203648726995243	0.0531026458991369	-0.156702244377141	0.213629709266178	-0.028580504668989	-0.322423759762272	-0.0102656660311631	0.226332701501453	-0.0820207530207582	-0.182541476468052	0.269895190934808	0.0120742480376597	0.0731528179552442	-0.209744340697487	-0.162185838048472	0.102246348119261	-0.0368133999853249	-0.243077801386737	-0.164344992635466	0.0168762175452761	-0.135076504769238	-0.190369781219845	0.202600888989349	-0.0543717890504441	-0.041500102492035	-0.196919514843287	0.0328887008707658	-0.214010014917755	-0.14425623514985	-0.27456345015525	-0.0158432711764315	0.188701861988101	-0.0701964438902572	0.158059594394097	0.233811666601145	0.0548445883444759	0.253839975530099	0.0312674457159993	-0.070750884465811	0.417187773102343	0.102884927173423	0.0172355374659589	-0.20119231227853	0.25138789201714	0.168071046817647	0.158060208026282	-0.211414354270192	-0.00633308629370058	-0.26966167391639	0.128715224606031	0.465459995704293	-0.259345899045689	0.104727574419541	0.157280131059157	0.241410296316719	0.0347722708673681	0.0755757376637497	-0.198794407162152	0.449244283895243	-0.169547154018763	0.163353016934239	0.0419818375725502	-0.0912693243668342	0.0133537339490438	-0.0905806300161013	0.169890396633313	-0.120816390713887	0.0892549404899952	0.00203354402721687	0.0579888421456247	-0.0477850090620629	0.00751788387632748	0.390507738148302	-0.0811790184805332	0.122820734678308	0.00995394668027449	0.0821228266098472	-0.0958322157701658	0.12302464984911	0.324726639614978	-0.0187003119153996	-0.0680205069341701	0.337537458309802	0.321419120466452	-0.106384356356266	0.313646253060488	0.265313640402221
fam07	Other	-0.0260443555363813	-0.0839418486868141	-0.0409307228034756	-0.164974283875104	0.0349611917595722	0.216600060847211	0.306527952885955	0.0874617546522395	0.111799990113969	-0.0602489926067596	-0.135877053853556	-0.157411911052517	-0.0481374383071404	0.0337827862516718	0.172497891536261	0.179964751919421	0.0139028460383549	-0.00951756037726	0.0147452925897197	-0.138147734110241	0.0240479492581507	0.232591068450758	-0.142046599895773	0.0424547439131695	0.071499477382056	-0.192315492422066	-0.0187381557145151	0.0345540462670004	-0.140117165679926	-0.0844184650176641	-0.00263349474692777	-0.138856368106876	-0.180184386234897	-0.0568067476655417	-0.0226920017909929	0.00182356266155561	0.0916995081556864	-0.106627452960713	0.207513552966089	0.04885615147067	-0.294373356023473	0.0735449026412597	0.0941864767219932	0.0821503124976887	0.293263861514433	-0.252262516725705	0.0938870975233356	-0.176345559550943	0.0471114589176592	-0.0288114401729904	0.141719349935317	-0.0234192512596291	0.0190456525127733	-0.143682142444991	-0.100641692268315	0.0285989486307344	0.0223631535085967	0.0507658741931258	-0.0991435339449016	-0.113085955233138	-0.195875116233087	0.00443361975658654	-0.0289754592492347	0.0356822903732754	0.174219801038378	-0.08218566114709	-0.107408388720551	0.00232167856252966	-0.0617362942009082	-0.0450249424896315	-0.051016180375333	0.22630087619879	-0.158529914727041	0.184168973077868	0.0884766746100417	-0.250449849045025	0.0411409829925642	-0.0283880443059027	-0.141474135916098	0.191363549478386	-0.128522504083364	0.0920459935393192	-0.157815944277769	-0.00982227503491897	-0.0942551988954344	0.0251514110545753	0.114425678563749	-0.107864828249731	0.00907221240984423	-0.102076452649172	-0.0511827792869695	-0.100518557852511	0.0119520087842453	0.00684138684950072	0.163142993048555	-0.13093951487973	0.162100242269089	0.140505808205721	-0.201388142090198	0.0856515288596536	0.148920090694693	0.158836118934555	0.233049722744499	0.264166905170984	0.0109289888774093	0.224012857201645	-0.130918490797549	-0.0158165190417879	0.172451677624698	0.0373619984290415	-0.0253869522339322	-0.0450275059665044	0.130456781535782	0.0950253509832839	0.0845755673887887	-0.151591724366386	-0.0986088895761484	0.0442152412403623	-0.136207743957779	-0.0231419005878397	0.057357122707337	0.0393159207310971	-0.0116708153556084	-0.172415218201963	0.0700929510898332	-0.102246204689042	-0.0182306715097541	-0.116488695172008	-0.0964029204033033	0.0857082327142984	-0.0458320874002383	0.120489357878992	-0.0148078508974781	0.176927608755475	-0.142653122438524	-0.173769832969768	-0.0292704076710128	0.018610777116668	0.234296151921553	0.0991146681905701	0.170750396509391	-0.0746663333638754	0.18522852798818	0.135028520684824
fam08	Other	0.0340037109730318	0.0585789860863369	-0.0552237974978909	-0.0464278051543738	-0.190413090801659	-0.00143697626570356	-0.173682845727251	0.0987258652862414	0.0159141382509637	-0.0201172656367513	-0.176900272571376	-0.123428879897018	0.0750960457983154	-0.148652250376614	-0.00957346003507308	-0.01257031661961	-0.135732893520326	0.0731617807754708	0.0547876698501939	0.0503560399043401	-0.0634677937310892	-0.0377651498420361	0.0715362923268855	-0.015990407936435	0.0149558004795138	-0.0956082667097203	-0.00378044633880826	0.0200911030845668	-0.111727553000726	0.0579246598273592	-0.136622307469983	-0.0965294045923611	-0.234485150733778	-0.144494445712923	-0.239161357759973	0.035190365011197	-0.00329427792567666	-0.0150404312019038	-0.044833642811245	0.0512190394468338	-0.100674947764781	-0.0252263383993008	0.0175544453169332	0.0712697576211936	-0.0789092555309285	0.101341275805846	0.0307729157798588	0.00096611696605465	0.0717385937684151	0.0419911820037035	0.0325247487284207	0.0658091823354236	-0.064756237980432	-0.148438389323679	-0.111435134781089	0.100858555901295	0.0475257347253158	0.0186904941253625	0.0237001808366961	-0.0766395117844754	0.0248413682749847	0.0146398240796329	-0.147220241912614	-0.17714599420457	0.0416787655273054	0.101103997570147	0.0952272211188954	0.0750526426141508	0.0794391956803711	-0.182094295289593	0.0350861856171489	-0.154534732229625	-0.183511955393309	-0.0216382310749135	-0.123014690477439	-0.115492160066462	0.00742796496807227	-0.203654190035704	-0.108508800227813	-0.0794737772712879	0.124368140122467	0.0156478674571621	-0.113312407400338	0.00627445548444773	0.0284846140633854	-0.2173495029884	-0.174219613070178	-0.130230590171468	-0.128522696050021	-0.161729807286148	-0.0286757053313573	0.046063442479076	0.049488909278914	0.0991797142945678	-0.176282828799075	-0.064806933654388	0.046247914794595	-0.171462550246649	-0.136717772540466	-0.0126451200280691	-0.130194278158884	-0.050589925300466	-0.0336576277463793	-0.115810944557805	-0.212834094866559	-0.137850374363931	-0.166735629505141	0.0237952946869366	-0.167763394068745	-0.0202856670561694	-0.141379509245352	-0.0775233436725268	0.0390877820166243	0.0275260035835234	-0.158126133227348	-0.0352322190920838	-0.0277561832482606	0.0431197247254102	0.067344691714432	0.090173192198494	0.0767511291276309	-0.0975045577847367	-0.0400004711834098	-0.0241789307595306	-0.146893461341409	-0.132812132575474	-0.0249574097758143	-0.153969953725994	-0.191952375797725	-0.0394414697801536	-0.00298915667099004	0.0124748434377604	0.0727887998170471	-0.0521851708998262	-0.109437655032255	0.0425317632585788	-0.0178909792497301	0.0977004916929135	-0.0558874026200905	0.0107526437773728	-0.0201556256775792	-0.129956912859226	0.0092523689202004	0.000121501023437967
fam09	Other	0.187443222864471	-0.0620115931978757	0.146215528604593	-0.0539304063430411	0.256970171290517	-0.192933812828029	-0.10962443706804	0.000683663712831592	0.0437439429216929	-0.0678265561055409	-0.0356097960160256	-0.16904628119593	-0.142519851531153	-0.0183412130883559	-0.00262146009007257	0.0311427309722241	-0.0331117156709716	0.0621478776493019	-0.040099276244629	-0.0627410209154756	-0.159952338919456	0.0891996760979298	-0.170346431810638	0.0801570500246017	-0.0176349296789189	-0.0656749289184832	0.046547587837451	-0.022160933105633	0.042587811016152	-0.00556514741075412	-0.0921459482035108	-0.096294265241804	0.0766839437620141	0.0900491312621665	0.298706135596577	-0.0387487452044484	0.140821730017379	0.087485210737987	-0.0957584403821902	-0.0528660574499691	-0.135026619333097	0.000249341775417318	-0.110959499497574	0.00127966386766986	-0.0681768935308834	0.130178735380893	-0.0256873948106304	-0.0793426629848808	0.132156825416596	-0.0958539414682262	-0.022656941367168	0.287684400061795	0.317806198744711	-0.0548977982665129	-0.166761872255809	0.0119681838535069	-0.19184738394781	0.14543488667169	-0.0111715696797357	-0.173774921670295	0.0149870908144967	0.0945878692374468	0.174777323136403	-0.142322346175741	0.0945864785913426	0.0865216411955369	-0.13639137978162	-0.0164935941368269	0.0541753600788218	0.283977478345131	0.0341603982478474	0.0700448943952071	0.132013705463322	0.0980832163381182	-0.0689854389082906	-0.0748184644586276	0.0375086219991898	0.101050466021031	-0.279244355617236	0.0321496444547918	0.211302010176394	-0.0230828042406681	0.0979495148911496	-0.00345832261284917	-0.234285101985595	0.247854487494659	-0.0577444083626327	-0.161129563824001	0.137622164088958	0.0713484262940275	0.30471254219038	-0.055592533754721	0.0160408491542708	-0.0201593874079582	-0.119881489764548	-0.132017220511068	0.0542919492122076	-0.120499613792466	0.0105951907959001	-0.213751229721495	-0.257513696678119	-0.105352120682824	-0.18699810989437	0.0471753588221469	-0.068351343084667	-0.0704848385861386	0.287405095652856	0.074542070752015	-0.0642467655277512	-0.243620709228629	0.316755520242771	0.337397753373618	0.00993391124584439	-0.118638691116621	0.115753235903887	-0.162362515086917	-0.0904322345077596	0.00430507823041675	0.278435321154354	0.0232969025485108	0.0111084742015001	-0.087005871798429	0.284368726751614	-0.25394015795754	0.0801962631633336	0.139126751128057	0.0504255220014256	-0.0383245163773866	-0.0346702457657071	0.104314470263468	0.0126095397579235	-0.0287312250038792	0.162998491543575	0.116756389712712	-0.179096561107715	-0.300472953804414	0.0351996521663406	0.0896475747048992	-0.0232979654514032	-0.127627451140049	0.0832153031781156	-0.102024162390547	0.100409459754129	0.0528616330654609
