gene Fam Hos Lab Res Wild
Pame_07024.t1 7.29525911967374 6.32345413383239 6.89152103431489 7.37706302391764 7.05017025565757
Pame_07025.t1 1.36539234488061 2.10197097231213 1.29998116471101 1.96890328376725 2.38333058599651
Pame_07028.t1 2.22522490664795 2.85769433644416 1.691824196268 2.58579834981657 2.00776198454964
Pame_07029.t1 2.59581801948577 2.97480126190272 2.32707983107609 2.91892082693499 2.29210763288121
Pame_07035.t1 4.62362415022687 5.54543825718084 4.19427984278896 5.09663082420525 3.82882752568034
Pame_07036.t1 5.68214180172626 5.88901047459068 5.50945426896331 5.95051715074046 5.83636398663994
Pame_07037.t1 2.13946859547786 2.73223942252544 1.87149750126468 2.23504921485698 2.36588839533505
Pame_07040.t1 3.68953173698692 4.06517683955443 3.57799385413029 3.81076136130744 3.58523679127875
Pame_07041.t1 5.49161125706924 6.02507605673429 5.09573206008297 5.69116404272542 5.58627262326994
Pame_07042.t1 2.55777861432361 2.73641595813053 2.06108046291577 2.4514009042908 1.93498086453726
Pame_07043.t1 5.02708516770491 5.51041506421092 4.593889864831 5.34357534277789 5.52640706219763
Pame_07044.t1 2.28407178737527 2.29568613937032 2.05793509151489 2.61695126700336 2.59813512578271
Pame_07050.t1 2.85428869865316 3.07821278056222 2.49783430802286 3.07523307929138 1.10340535728105
Pame_07052.t1 3.67868087641384 4.06770712290981 3.16591949962322 3.96690362518817 3.85180688496856
Pame_07054.t1 2.4923134255817 2.89875342170043 2.14749855437287 2.66474874774676 2.23493070507026
Pame_07056.t1 1.6991283793607 1.74876196264527 1.51450738522033 1.80123641101891 2.31620733910958
Pame_07057.t1 3.70978461413203 3.68344315643712 3.4523630826499 3.9732231115382 3.34398555573894
Pame_07059.t1 1.37919412654819 1.84302138768666 1.00000072999631 1.65284464617418 1.98922239101355
Pame_07060.t1 2.36479292889661 2.88758961115849 1.83333172601205 2.64135838965097 2.70738680641654
Pame_07061.t1 1.63187249147131 2.08120623096112 1.48349723124247 1.95181516094641 0.857744807055258
Pame_07063.t1 1.71414757281037 1.91937306087525 1.45685088056844 1.99939865724768 1.69342146639222
Pame_07069.t1 3.85557151131825 4.0788821292259 3.5873079266636 4.14229447811969 2.6219313381764
Pame_07072.t2 2.87301515852914 3.04749852696075 2.66726051375957 3.06460532900078 3.40284399832742
Pame_07078.t1 7.4654732838465 8.1498589420629 6.82209670351443 7.68019779996328 6.54659444328552
Pame_07079.t1 11.3958387115889 11.6524884146353 11.3050324911138 11.5151435351949 10.8668089346954
Pame_07080.t1 4.09604473464531 4.20363169625045 3.65030458400957 4.39331948810747 4.50819910895881
Pame_07100.t1 3.46556532053266 3.62379246287422 2.80010501840505 3.72297096942668 4.59828109832913
Pame_07101.t1 2.8963464755505 3.47588239777083 2.5272546339621 3.166129593663 0.50435466764031
Pame_07103.t1 5.16801868340524 5.72040081879517 4.99808880444691 5.76647969930825 5.5908567011026
Pame_07104.t2 2.28232926217828 2.95712159470049 1.70146324149677 2.63621390852541 1.82552058921035
Pame_07113.t1 3.99594209086603 4.89995747720878 3.57227409083713 4.36787722040313 3.20459593864227
Pame_07114.t2 2.55271334419346 2.57336224730199 2.35793676210259 2.67846535897298 2.11946588244203
Pame_07120.t1 2.2768006636148 2.63411134034711 2.01071287088387 2.57280240779247 2.14280405012867
Pame_07121.t1 6.12362781038717 6.73903609525034 5.67967365113319 6.49765806381922 5.24180700878422
Pame_07122.t1 5.39000295482909 5.97358821749083 4.88375990629637 5.65248776087358 6.01194592775829
Pame_07123.t1 9.13205371307967 9.49052835601165 8.81697832389123 9.31858272918998 9.59974561856847
Pame_07124.t1 2.92019520545508 3.24352958533758 2.57683865350799 3.25344546077124 3.06645935599976
Pame_07125.t1 2.79030658031522 3.0344032756137 2.41966318003448 3.23508097644911 3.02610857755759
Pame_07129.t1 3.28683344871601 3.89216007276014 2.82996378024127 3.44838201293952 4.4118849668446
Pame_07131.t1 1.84421968913201 2.22388387408751 1.61378490165486 2.01158312446639 1.82938545040827
Pame_07138.t1 5.28576629303229 5.60932976930564 4.80444225541573 5.50391081877334 3.8166674791234
Pame_07160.t1 4.99685933397635 5.22729500158212 4.62460152615115 5.16732788283854 4.62364907352486
Pame_07161.t1 1.65175278103642 2.13421601340141 1.54114180233153 1.83512550560444 1.66047798602508
Pame_07163.t1 9.20746013173369 8.42682564111233 9.16246431004592 9.17886251118657 9.48009879504881
Pame_07167.t1 4.70103977428084 4.94729442723737 4.58367500879724 4.67876557501727 7.23627125527897
Pame_07176.t1 2.31215854097052 2.64521194050809 2.38592921045374 2.34150055454299 2.6622173606083
Pame_07177.t1 2.5385118580026 3.09812609261983 2.01910710306039 2.77326643598264 3.96483241378142
Pame_07179.t1 1.75700585144866 2.02242409720217 1.3886354116247 2.05584460098418 1.44610675469387
Pame_07180.t2 2.80758010840067 3.09762620327291 2.61044969644052 3.11855070481209 2.76520196026237
Pame_07181.t2 3.24922536178369 3.68226643594973 2.88272189406696 3.41469742683428 3.29880447871044
Pame_07186.t1 2.25356832668819 2.56827423011115 1.89659378126704 2.48200310339577 2.57730587600683
Pame_07188.t1 2.97567712429694 3.45661691030186 2.48846160201252 3.18326688174558 2.72095635062031
Pame_07189.t1 2.80444318922492 2.75343925263166 2.70619230457504 3.00241121979908 2.68968867498934
Pame_07195.t1 2.96249582178768 3.87201983593192 2.83052643246499 3.69567599525873 3.37191312897152
Pame_07204.t1 4.16160100323378 4.58949367328121 3.90189585464321 4.37471686025862 4.46734046939304
Pame_07205.t1 1.25265518306917 2.09463079508307 1.02603174250722 1.95924949666521 2.07758974646648
Pame_07206.t1 2.86359632350729 3.43013035568871 2.42568272619101 3.37729630451155 6.65975255696686
Pame_07210.t1 1.70040933860249 1.73846230819465 1.4529281074303 1.81749560818989 0.898333900741669
Pame_07211.t1 2.26520328874105 2.1541373812309 2.05597896003476 2.37213695176854 2.46685607645488
Pame_07212.t1 2.98564058126556 3.21816285372974 2.12361044937622 3.42491414710404 5.78186970160398
Pame_07213.t2 2.12007718974391 2.41579531708784 2.02549112592143 2.34588674235103 2.02186537134238
Pame_07214.t1 2.17311104441515 2.90465441855291 2.06220998640895 2.33683037901515 2.71467400507092
Pame_07215.t1 2.29033931714605 2.09617250282802 2.18169892784832 2.30666317585378 1.88566469518251
Pame_07220.t1 4.83327642203882 5.17776525978183 4.67607887499493 5.00295517733447 5.26408071517383
Pame_07221.t1 3.53085749030645 3.97209887184522 3.13052700961808 3.82774883090087 3.6807963691767
Pame_07222.t1 5.74321806713202 6.18080629272203 5.47675992548975 5.96129867189246 6.07980058054811
Pame_07223.t2 3.63600667275897 3.99520271591582 3.41802028541906 3.99497321004129 4.31587163922644
Pame_07224.t1 2.27627351238157 2.71821074727425 1.91362039740018 2.56582307332945 2.26413872940514
Pame_07226.t1 2.25383871180444 2.5624899974492 2.04355746273937 2.5328433712991 2.77445411166454
Pame_07233.t2 6.02686474315802 6.49318839126722 5.79236612314843 6.13709817835741 5.70512677056476
Pame_07234.t1 3.2887992617952 3.66830320998862 3.1532080405584 3.51959955726098 3.3852793166083
Pame_07239.t1 1.47648902829848 1.83405785680298 1.35450593489084 1.79810860182632 1.75744564235467
Pame_07241.t1 3.27683124233836 3.76601477414513 3.08152292189227 3.87499945182506 3.31278618530359
Pame_07242.t1 3.80938794977922 4.1244464218366 3.58202636456775 4.40525709454282 4.36077417083339
Pame_07244.t2 1.74495906200385 2.2520834556747 1.41442883271521 2.22461599078277 2.0183072341404
Pame_07247.t1 6.21787399399943 6.59035538672853 6.64948553697998 6.48526105281039 5.80804982928587
Pame_07248.t1 2.74879625658725 3.08616266702415 2.5641620525141 2.98905639029386 3.32797943171547
Pame_07255.t2 5.3050987960292 5.10017313896952 4.63170025827118 5.17654127082786 4.24136265921161
Pame_07257.t2 4.49659785432982 5.11097717197929 3.94831786507697 4.90283407484741 5.61855048461671
Pame_07258.t1 8.06528523557239 7.64435199054057 8.1692413446995 8.17450190681862 7.44137629581789
Pame_07261.t1 2.72410740824404 3.17544108389303 2.13110284464321 2.97427872818661 3.71036865468649
Pame_07268.t1 3.09223606093075 3.37181222982165 2.98982529351428 3.31641222982711 3.51404414725145
Pame_07269.t1 4.65425443223841 5.00406219256192 4.22326309096906 4.78027821075285 4.38097443078986
Pame_07270.t1 3.55619956924432 3.92331390267311 3.77469563927428 3.75236012252622 3.51899170947978
Pame_07271.t1 2.97742278099048 3.31862441373003 2.70131198213339 3.27191457628141 3.08302854670625
Pame_07272.t1 1.97724123145263 2.19346241051403 1.88189603475644 2.03834018697016 2.46502937213031
Pame_07273.t1 4.26039335399182 4.74637977619681 4.16962567087153 4.63913024315592 3.98281311168737
Pame_07274.t2 1.73263964825472 2.02347937736978 1.63959866103595 1.81346951660832 1.62732612650529
Pame_07275.t2 6.10286263248328 6.29645007525279 5.89743713198663 6.23744315691408 5.45296359754125
Pame_07276.t1 4.39633184086519 5.03613175103845 3.7507129323626 4.55266415018399 6.24181046238978
Pame_07278.t1 4.65680111663532 5.16070855704536 4.57887815839825 4.93382782229208 4.92748638351708
Pame_07280.t1 1.87214970571801 2.29873103218728 1.6877978994379 2.06026107977395 2.47308615644964
Pame_07292.t1 4.454517783396 5.05203583702939 4.1004990030858 4.95100521178097 4.46554795055485
Pame_07293.t1 1.95191952473684 2.23177261906942 1.68861205360159 2.24712888412977 1.17046362635732
Pame_07297.t1 4.09008768733733 4.77176629526646 3.72024322352787 4.3126253040189 4.20969889523994
Pame_07308.t1 4.84653087516914 4.78479845939019 4.78488366401523 4.65142425492884 5.68426580387381
Pame_07309.t1 3.26904056823394 3.68871703960175 2.7826614697229 3.59830805727769 3.48638310901373
Pame_07317.t1 2.53229262445339 2.43179943881011 2.26114244913484 2.70686322894427 2.55052807095805
Pame_07318.t1 3.90261556615552 4.60416848422439 3.49066816993948 4.38149636466274 3.83391202787124
Pame_07319.t1 2.06546379498787 2.13289435406172 1.9144372247832 2.32544003181889 2.35271903828579
Pame_07333.t1 2.07126800960501 2.82606594532809 2.02344074170086 2.20810306352146 1.94135913483639
Pame_07336.t1 2.1267121779283 2.57906154896608 2.17025488229108 2.6215705712227 3.62314580174143
Pame_07342.t1 1.55630415606353 2.28763826797819 1.5624606405548 2.04992355834408 1.50967055525066
Pame_07347.t1 5.1274937271764 6.14353945091934 4.49970833530926 5.91272759762875 4.56532286113816
Pame_07356.t1 1.94705677874743 2.09557146312661 1.64276262874353 2.21903628153387 2.15546475952612
Pame_07357.t1 2.07649825115773 2.37486250789386 2.05284482946722 2.44666913860889 3.50398709384309
Pame_07374.t1 2.3184062518812 2.82145590649542 2.16279844623677 2.42298520169715 2.65689629994943
Pame_07375.t1 1.62289890191233 2.16491893760776 1.43527354908714 1.68746760452928 0.882376186390788
Pame_07376.t1 2.43163753174831 2.59567287139243 2.01547570284757 2.5041137717234 2.76760033866182
Pame_07377.t1 5.18899707550892 5.7357804980281 4.8474797787632 5.27345106361218 4.10763541799714
Pame_07383.t1 3.86330032844743 4.74210977771874 3.04245315531487 4.18565843777087 4.89780699438471
Pame_07385.t1 1.48022306603145 2.11583317436082 1.47511140932585 2.26496862492569 2.29528381454476
Pame_07388.t1 2.54605382716793 2.94577479590055 2.32075894011354 2.73192275176704 3.12254321993381
Pame_07389.t1 1.99051158423138 2.49205533612176 2.13618015784879 2.13276088075018 3.22885660201875
Pame_07392.t2 1.71624264479421 2.06469000667114 1.55568161677946 2.03557720041454 2.16331196556542
Pame_07395.t1 3.08797766136021 3.29380162178271 2.88068065912874 3.20836943015165 2.52522247595267
Pame_07400.t1 6.24159656982437 7.07161054293813 6.30168865980519 6.61916551676494 4.99453650688445
Pame_07401.t1 5.36628478016774 5.87264286420497 4.97033265473635 5.81431253208145 4.97861079700221
Pame_07403.t1 5.42619244156289 5.89897303172789 5.04035062343558 5.73146370182274 6.28464973241519
Pame_07404.t1 4.1760244267386 4.49865689950017 4.0940336853578 4.33581779130512 5.28695792051364
Pame_07405.t1 7.9157962713992 7.8718694307091 7.95144254111103 8.03117576734818 7.01110146755015
Pame_07406.t1 4.73082728384903 5.31736281486028 4.44279463768492 5.09835300879483 5.50676541932811
Pame_07424.t1 3.34344310349743 3.97279000002574 2.70981013102708 3.93545556526723 5.03240400889754
Pame_07425.t1 4.1267332909956 4.5619400334865 3.66167779476376 4.51272771696548 5.31091351325727
Pame_07426.t1 3.83078906065114 4.03122629050429 3.76193686478855 4.04258275965806 3.71226380747185
Pame_07428.t1 2.01980767511441 2.11179875268822 1.93141338747526 2.13912283132615 2.54559406646275
Pame_07429.t2 9.70950073993083 9.24261962235126 9.59756696358257 9.93354653962882 7.76230415551682
Pame_07438.t1 5.26901826302912 5.79487732547345 5.04131067432391 5.34442444937001 4.99077607918444
Pame_07440.t1 2.70742151486137 3.06546625774721 2.52827764995565 2.98002872863255 1.7003674362588
Pame_07444.t1 1.63112818629729 2.13420598107376 1.97128158224137 2.6420695804301 2.31224881529936
Pame_07457.t1 1.57866814715127 1.83870578530713 1.47964572997166 2.44639021594338 3.27988264761822
Pame_07461.t1 6.58744542991209 6.58267464494223 6.50050011424887 7.13138419425618 5.81645704392008
Pame_07463.t2 4.6744379659558 5.0989870719817 4.49803055404332 4.81158962527662 4.60841670793863
Pame_07464.t1 2.7177292998273 2.90525973073503 2.54505621643817 2.88785800103922 3.31892429828435
Pame_07465.t4 2.4190627142655 2.59315897327319 2.27644521765392 2.68468133196736 2.11901320808449
Pame_07467.t1 7.34242796515839 7.3497299952242 7.3490560230956 7.29603445780495 6.77053577505886
Pame_07472.t1 3.55827897032343 4.6987751241895 3.20698748078802 4.11681378437061 4.66151886741008
Pame_07476.t1 3.22749697161962 3.56675276396894 3.00800598787739 3.47308155605026 4.77115597887048
Pame_07477.t1 1.8159528572412 2.05169540264925 1.81229040893805 1.81593313186823 1.99921730346275
Pame_07478.t1 3.85127757175712 4.20046366063104 3.96699304717032 3.95928464088759 4.00450460291822
Pame_07479.t1 6.91570108272844 7.15830693889616 6.98837740132377 7.01286650048384 5.91442571624492
Pame_07480.t1 4.78329103316745 5.00388246969355 4.87823982792475 4.74483761103289 3.77983671518515
Pame_07481.t1 5.41165086349122 5.78957085470736 5.52116469244015 5.46632179865884 4.43591285116753
Pame_07485.t1 12.9481418766386 13.1818739333691 12.8521771869386 12.9850004647864 12.0344813043681
Pame_07487.t1 2.79168110007224 2.88834392507199 2.68608268156489 2.91561488960082 2.85808161793556
Pame_07488.t1 4.93897390054104 5.23154490878233 4.65409455264996 5.00349466740508 4.39423840948968
Pame_07489.t1 3.68020347803475 3.92243718803641 3.57816692881354 3.72447427728243 3.67774927648884
Pame_07490.t2 1.78900503430972 1.913971799482 1.79060118158562 1.88627179398563 2.29412368777615
Pame_07493.t1 4.19309787423978 4.62015806763963 3.81783273123304 4.29795664808494 4.84228839040631
Pame_07498.t1 2.81119028589702 2.20383983552423 2.96392549988905 2.79937810145876 1.96968218136332
Pame_07500.t1 4.43492916061301 4.64204121831534 4.32770841239951 4.6017318179392 4.48876170842161
Pame_07501.t1 5.95883171416422 6.37475877769445 5.78191016807305 6.22194003951736 6.53690566745342
Pame_07502.t1 2.40999341083262 2.77833948422938 2.108578591798 2.49119837259728 1.49815202129202
Pame_07503.t1 1.80173181400549 1.8904044891068 1.63205603939654 1.90942558191042 1.21581499921874
Pame_07504.t4 4.39857084598601 4.50472074955332 4.27337212781693 4.57065228091337 4.64580976322649
Pame_07506.t1 2.93663915084119 3.00907018901886 2.69352274912442 3.08610962858901 2.48634254027845
Pame_07507.t1 2.76155131982055 2.98648493398471 2.66801126410915 2.96720787629091 3.99078077797362
Pame_07508.t1 8.06924053128265 8.28401876784055 8.14452650747543 8.22989992935051 8.23608305575807
Pame_07509.t1 5.32890571922057 5.18360401407005 5.28610593333796 5.28275955564651 5.44384701130561
Pame_07510.t1 5.45473802447819 5.58079964929788 5.46689117035369 5.45871361920793 6.37622689218271
Pame_07511.t1 3.90473139871837 4.31318453483441 3.80071516565083 4.08417510235291 3.91401742321525
Pame_07512.t1 5.21439076258687 5.35712550064477 5.24281722663227 5.12453614156746 4.77059442887503
Pame_07513.t1 6.17549483680714 6.41860790879355 6.30985108960239 6.235452655717 4.25034034769737
Pame_07514.t1 2.70253165410106 2.81294211032003 2.67534384991958 2.85897377596747 2.7973238814441
Pame_07515.t1 4.27833946236859 5.5066541555864 4.15761725469991 4.72009331411332 5.23990550798181
Pame_07516.t1 6.97436506579262 7.31865783388683 6.92385695173935 7.10100774597109 6.17487755139011
Pame_07517.t1 1.6757568484116 2.23443840820162 1.55610600006608 1.98848723738384 1.58881610070833
Pame_07518.t1 4.66109074280046 4.986962267645 4.59142718279612 4.81885213565599 4.78241206351793
Pame_07519.t1 5.04017284615254 5.1335287291781 4.78883942316447 5.27719944806757 4.39794785258953
Pame_07521.t1 1.74249351400118 1.85356137385235 1.64877577559192 1.97111697196838 3.1512117696224
Pame_07522.t1 4.66037665998405 5.08330773319674 4.45338265645626 4.70934388897501 4.66680061517759
Pame_07523.t1 6.31787560823061 6.69839021690918 6.15451366423672 6.5056959804058 6.32522397122505
Pame_07524.t1 2.1007970414425 2.50434637958416 1.77098741012722 2.25622579827862 2.31527709815338
Pame_07525.t1 6.37677955519599 6.69885218482152 6.1732355214478 6.60688160928409 6.34600812990865
Pame_07526.t1 4.45756414460833 4.84898952858271 4.112198509872 4.64545199423317 4.60790500524359
Pame_07527.t1 2.34741345866175 2.53796081422221 2.17266117127397 2.52123860455951 3.90573108600996
Pame_07531.t1 2.62864959081224 2.94366677786146 2.7167010178714 2.87467860622825 3.8048132492746
Pame_07532.t1 3.20909338302772 3.44715518954883 2.85785924915038 3.33627014287866 2.85933138248276
Pame_07533.t1 3.69290755624453 4.06049386815469 3.55861454674418 3.82547574440817 3.12411409791134
Pame_07535.t1 6.10697005319942 6.45109961225937 5.91256008911908 6.42117624573543 6.66184880857032
Pame_07536.t1 2.68852889978689 2.82827846007611 2.3087547643055 2.98121226648535 2.87939021674276
Pame_07537.t2 4.96732940461247 4.59632703420604 5.02354402714314 5.08263510683631 4.74483817593351
Pame_07538.t1 6.70253957882036 6.28529806915963 6.8503177940317 6.70771041024491 7.0361417053912
Pame_07539.t1 4.25510751393163 4.6401853679233 4.06073551375339 4.41234663516274 5.34231305201788
Pame_07540.t1 2.82093296151103 3.16345381050221 2.66287811773248 2.98581828595068 2.91894192702332
Pame_07541.t1 8.13132727206868 8.31830306443184 8.11990606173226 8.41736790189355 8.63538008926675
Pame_07542.t3 3.48863337148956 3.87217022462443 3.27929921253835 3.68681710818333 3.74824971950455
Pame_07543.t1 6.76888133903869 7.20135361561214 6.35053458674247 7.07817460157934 8.76506091075868
Pame_07545.t1 6.531233475948 6.82785078052975 6.33799115173342 6.68633010559282 6.52956243084715
Pame_07546.t1 3.67256376649075 3.34475433846154 3.17859574734294 3.71486189430099 5.40907340398729
Pame_07547.t1 4.82324140465333 5.16373213031282 4.78249274440567 5.14481799174519 5.03256560857796
Pame_07548.t1 3.56882634884508 3.61298214953883 3.58528968984943 3.54769956724784 3.90628368579466
Pame_07549.t1 4.14138333471965 4.9158147062001 4.0679486726859 4.59560775675483 4.42495089399719
Pame_07550.t1 2.03825672561067 2.09275780224208 2.10178753057556 2.1207366783759 2.59244651122549
Pame_07553.t1 4.62614662171747 4.96944526751839 4.7390055497205 4.80762115430574 3.76154822801393
Pame_07556.t1 6.15713104919108 5.84625517230718 5.67008877085045 6.42826738889316 6.74655771355005
Pame_07558.t1 3.37800192838352 3.87490868601556 3.25236666260222 3.49904715135222 2.45199628774238
Pame_07561.t1 5.50251018230262 5.84181911550595 5.22780244943861 5.76907954659165 5.75049504190495
Pame_07564.t2 3.26362775651771 3.43379006892396 3.24737476772352 3.47262557767176 3.42872522030966
Pame_07579.t1 3.06565536385908 3.42694441752448 2.86200588951739 3.12928983032662 2.50700149530136
Pame_07580.t1 3.73895417921373 3.92910800406683 3.57898715005524 3.99901667992679 2.46475496805329
Pame_07582.t4 2.29519709539069 2.71430616752748 1.9914498842515 2.71229254511828 2.1142602674852
Pame_07583.t1 7.66048619125726 8.23652647119316 7.80265657803033 7.9909089634319 7.14573931027871
Pame_07584.t1 10.203622395996 10.0861692487073 10.3018885726503 10.2000650346223 9.78794482091174
Pame_07585.t1 2.29247270110428 2.70718825586074 1.86245018329528 2.49622228457634 1.94012014236936
Pame_07587.t1 5.73245948890151 5.97764582265916 5.62136159025926 5.65220468295766 3.85811251661117
Pame_07590.t1 3.54080659093796 3.91464763733754 2.97473390889797 3.58508316831571 2.45967739377533
Pame_07593.t1 3.45075746331271 3.82419779574574 2.95041123539435 3.74634024317142 3.17637073809727
Pame_07594.t1 2.26247023002912 2.00342707403383 2.10088429417555 2.42736766183077 2.01774060877654
Pame_07597.t2 2.87862219980304 3.39996324364536 2.68907313638468 3.24708395182213 2.79296789794476
Pame_07598.t1 3.66048719522879 4.52029812555584 3.24394892441109 4.05950611168521 3.80020538716522
Pame_07601.t1 3.28873961220849 3.52533783941871 2.9915193853874 3.44843706554636 3.71559501869923
Pame_07602.t1 3.38091112077334 3.5862914933133 3.02548665160315 3.57980857156568 2.63601991634583
Pame_07604.t1 3.82160940510031 4.42897411775417 3.5804257349979 4.01932571958697 2.66556467747953
Pame_07605.t1 2.97837104732564 3.37996600527171 2.71654117927623 3.37553667330413 3.39045894283478
Pame_07607.t1 5.58606571403921 5.82561880394406 5.503807673489 5.67678185275918 5.11295793232575
Pame_07611.t1 3.88876907258595 4.00945509498595 3.60992318976496 3.97870221718309 2.9333452918148
Pame_07612.t1 5.60301702601959 5.73549440964151 5.38112233915316 5.81910678685402 5.94386894925598
Pame_07613.t1 2.70724013483053 3.0236691460967 2.10750249841633 3.01155066123489 2.76105246675374
Pame_07615.t1 2.96322274094201 3.26598076390414 2.79405416831852 3.22509222341888 3.23913275421299
Pame_07616.t1 2.59993489364949 3.92143193440335 2.29898667650727 3.25868974357296 3.58797928976124
Pame_07617.t1 3.43826082565812 3.71138276247819 3.44579365594269 3.50643145064692 4.04659390211285
Pame_07618.t1 1.71298340586454 2.16732378471651 1.26309459092508 2.05645631863703 1.99602618014567
Pame_07630.t1 3.98756887770228 4.34698974427037 3.84221586266519 4.16604903265388 5.28211601729571
Pame_07632.t1 6.39625097482373 6.39356307796539 6.28538162991089 6.58886688658351 6.57183426676395
Pame_07635.t1 4.5004248460262 5.08723505370287 4.17082587520795 4.97750713319053 4.99081769404982
Pame_07636.t1 5.99543965678726 6.7553260108627 5.12190552888359 6.35422140416639 6.04012416879813
Pame_07637.t1 7.55583910531068 7.95450587001794 7.33524629978429 7.70276219537036 7.77718050485837
Pame_07639.t1 7.86434892731989 8.38772930900338 7.33657615126926 8.05860659852635 6.59344616678129
Pame_07640.t2 3.27376578053723 3.44805034602944 2.95272855667802 3.41900871104942 2.02838816887756
Pame_07641.t1 3.30224940667343 3.49188426573581 3.37795705102591 3.81633636349171 1.91241574778186
Pame_07642.t1 2.49858750090809 2.6244834710469 2.46409192093808 2.59100618521553 1.90878777217425
Pame_07645.t1 4.43217898021366 4.74852082353372 4.34455963284612 4.69644351053709 4.70974414926144
Pame_07646.t1 5.41534347529312 5.36105767263764 5.38423997462148 5.83342456978161 5.33302403274879
Pame_07647.t1 1.58503495478186 1.7359669219355 1.37913851117592 1.72866738964492 1.89686305517379
Pame_07649.t1 3.20846814680808 3.63410057975539 3.00567577770816 3.65532114975722 4.33931555231096
Pame_07650.t1 4.43756703459127 4.69086654630516 4.41109247999219 4.62665078828495 4.52719541172626
Pame_07651.t1 3.38477877824606 3.50198642385928 3.34962986421609 3.68494341498096 3.53040679437276
Pame_07653.t1 2.29868989996805 2.3053602555375 2.29311519523797 2.41834485924994 4.40590966619219
Pame_07654.t1 2.34041306930696 2.54666039452635 2.15908556587338 2.68797704416929 2.47704881072642
Pame_07656.t1 2.4511199615789 2.55724623527624 2.20641953825833 3.3349867556231 2.93927451139002
Pame_07661.t1 3.51853532412662 3.65632626569362 3.0236165120178 3.74955943448166 3.18504799674528
Pame_07665.t1 2.96670969214209 3.25227416536471 2.65595622988586 3.23862590352452 2.90268890402941
Pame_07671.t1 3.08669899375231 3.45869641715398 3.04570419274229 3.13697495755184 2.87170496410449
Pame_07677.t1 4.82714902208236 4.09962293808457 4.89037818347301 4.73263459757047 4.44609696206328
Pame_07678.t1 1.73219762945455 1.59718060854838 1.55532333342882 1.69212675578478 2.66682044105539
Pame_07680.t1 4.06872980553205 4.39915625436637 3.8606892139648 4.55942178155275 6.11149071461543
Pame_07682.t1 1.65189649792463 1.9997762720341 1.62390319283108 1.89391157316611 2.49555078643923
Pame_07683.t1 3.32972787522097 3.90569148777011 3.09508318904629 3.69255355405571 3.54535094177129
Pame_07689.t1 3.41476028526233 3.83267910685436 3.42535768371879 3.80080687110403 3.5808259170101
Pame_07690.t1 3.60838097926435 3.89194772378531 3.44786018927619 3.78238628739431 3.1480475676943
Pame_07691.t1 3.44366833113252 3.86379516158637 3.35025563478648 3.83941052144836 3.46760527947892
Pame_07694.t1 6.92411671826596 6.93946507479359 6.73921548102348 6.80915414819135 3.91634830323822
Pame_07695.t1 6.78021944102759 7.05554706612994 6.40549387311488 7.00118083714522 7.24564931322213
Pame_07699.t1 5.30979360671509 5.93924629011255 4.81657658396044 5.55139873218148 5.4506142434485
Pame_07701.t1 2.469368149251 2.50344575199135 1.75613214040765 2.6530479346517 3.93667185252086
Pame_07703.t1 4.38051000840061 4.64134097154155 4.19535302363228 4.53792040011911 3.90697942591784
Pame_07707.t1 3.23330540331324 3.50429372855369 3.18113159930921 3.46437140763664 3.10229266878228
Pame_07709.t1 4.31432677077407 4.90296710784754 3.8884414603467 4.82776091849825 4.64878376623068
Pame_07711.t1 2.15339471324101 2.43170207886794 1.83111488268921 2.08221704826933 3.05865109220276
Pame_07715.t1 11.2607800945317 8.43437909525879 11.6635353801679 9.70606899147483 9.45651589338036
Pame_07717.t1 2.07965582224074 2.65252630813722 1.83692132346696 2.32763032207477 1.41030276283847
Pame_07718.t1 2.37509522543352 2.56771249814703 2.04971096600274 2.58453256110701 2.44311268828288
Pame_07721.t1 2.69376102905285 2.29396630350189 2.51625315682908 2.63957058345646 2.89353958338112
Pame_07722.t1 2.25896969531617 2.5660096714785 1.74298266247195 2.35494904159706 1.85456088814176
Pame_07724.t1 3.96021950731812 4.24972442986206 3.79903231146033 4.34610591671706 3.28370809422651
Pame_07726.t1 3.64265587675592 4.0502623103604 3.24167629930934 3.74982682317512 3.93176860224055
Pame_07727.t1 2.79257862067221 3.17243329952217 2.55741929844037 2.97751271160784 3.29935382809834
Pame_07728.t1 3.90270761374954 4.11648185853963 3.57549894527199 4.18275627802011 4.50627560623256
Pame_07729.t1 3.95767505534485 4.09535170326322 3.59487470718699 4.1993363172469 4.100723119545
Pame_07730.t1 3.52740445219269 3.66123087257834 3.40100097078348 3.68673095879838 3.18225826696699
Pame_07731.t1 4.72104560905136 5.11473131240493 4.5857998353254 5.02545765207488 4.93328142837754
Pame_07734.t1 9.51994407026957 10.0802052109777 9.13183837441177 9.6627580948425 7.35654942429108
Pame_07736.t1 7.19776747942909 6.27771539373611 6.5716724053795 7.14837495645734 6.07418055844048
Pame_07738.t1 2.81396327361449 2.70901204527183 2.56710204701741 2.90033430172695 2.09276747836449
Pame_07742.t7 2.16243374015014 2.64184036378607 1.95387934820379 2.81316106349078 3.19591195730791
Pame_07743.t1 5.16782405158896 5.34300774743518 5.23741126440687 5.26706744030528 4.58711772532501
Pame_07746.t1 1.16878390865523 1.52153633770403 1.25938636939572 1.74745013590993 5.53970427580008
Pame_07748.t1 4.29497242601282 3.99245913693244 4.06987883669589 4.45429197428155 6.14657864979252
