module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
M00154	-0.0520399731163179	-0.182392541292204	-4.5672724331904	0.0001284594737834	0.00106962174089035	0.573251106937786	-2.97076977828464	down	-0.174163608154076	-0.15835316152828	-0.187053000017126	-0.158317342055929	-0.155700383837174	-0.17179149682216	-0.153108220927134	-0.158621808801285	-0.15557528447968	-0.131555097694856	-0.145895607921233	-0.127315785268682	-0.221401013403374	-0.19375565938311	-0.22730306636746	-0.22321773375052	-0.23759666973285	-0.225260984139341	-0.154675697982068	-0.204296537528679	-0.191399198000996	-0.212495672026425	-0.184443999589981	-0.224123961600478
M00852	-0.196576648828641	-0.253714058211626	-4.69023221392471	9.41413509825249e-05	0.000834992852192829	0.88116322483063	-3.07831724220083	down	-0.055009298640039	-0.244315061122526	-0.108001101331788	-0.0943658272942541	-0.069950522466493	-0.0124888597755342	-0.245192163989738	-0.292672878609127	-0.298182342381145	-0.373613310058742	-0.215064081312107	-0.0889649434509246	-0.402592823095357	-0.401469830562315	-0.401980281713698	-0.399632206417338	-0.400346838029274	-0.400857289180656	-0.219140210089876	-0.254910144224952	-0.283782648058762	-0.242496529344188	-0.284917475490176	-0.299190730440007
ko00980	-0.0628162699972303	0.0499894456686122	-6.18288906432253	2.30775939112494e-06	5.2743606344173e-05	4.58312698629159	-4.27783017864141	down	0.0682515195039248	0.05829547917407	0.0587953978848211	0.0942504278224485	0.0661742397196377	0.0849161482369065	0.0893028970064079	0.0867593002332415	0.090255172794008	0.0880881556499491	0.079047954025315	0.0905122235148805	0.00492998758454047	0.0337993282148532	-6.32225665057226e-05	-0.00592493384595568	-0.00506458876122993	-0.0104131116015657	0.038288110739906	0.0424798592143159	0.0496677001005636	0.0312102551642391	0.0327095490310307	0.0334788472068899
ko00909	-0.0405645901834905	-0.053407085740184	-3.95545138536842	0.000601451195031777	0.00360870717019066	-0.947190562324598	-2.44264835748884	down	-0.071955794571732	-0.0289735623960031	-0.0564649469016517	-0.0186013259956999	-0.0357527503011383	-0.0667769039807109	-0.0792192824114906	-0.0302306478475459	-0.0538912269822206	-0.0571106703970749	-0.0515853097735268	-0.0654034556807358	-0.113689666875988	-0.0893410542996021	-0.0781491003574509	-0.0744003759786551	-0.0750694314046371	-0.0723335413504778	-0.0667121779268741	-0.01985818176697	-0.0419669911004133	-0.00248405644706977	-0.0279899602310208	-0.00380964278572587
M00149	-0.0251567054631734	0.32673414331926	-3.87609296120621	0.00073386087476735	0.00406348582245145	-1.14185629846699	-2.39110125116693	down	0.325361945022518	0.316035831648548	0.329655818759495	0.340410004463429	0.337188017264062	0.304059669550665	0.337617381105332	0.345546188742413	0.341010895569931	0.342441502224984	0.349741954807283	0.346436482831014	0.305218021396673	0.278345666141262	0.315443478150555	0.318941546399242	0.308603299138932	0.320647674104614	0.344315772502282	0.332128455648666	0.327995108104777	0.335024845380841	0.324105266506749	0.315344614197967
M00170	-0.0511833947331329	0.300419323361643	-5.41939789872252	1.50707434947098e-05	0.00023649474407083	2.70472617327768	-3.62617850670799	down	0.342010264422658	0.334286856439894	0.338013875202203	0.345294630967596	0.345510361292795	0.297936858591276	0.310014864574183	0.30849799116128	0.301131699164197	0.297014792500441	0.304789296018732	0.323411433427226	0.25578893360512	0.239861026404937	0.266748817359305	0.268353903369089	0.267555688967074	0.273882294165237	0.26871482566267	0.319338528079845	0.306468293291399	0.31711678395919	0.284744360631544	0.293577381421549
M00118	-0.0581182365073003	-0.0173760428723727	-4.96310462196092	4.72888812814468e-05	0.000535940654523064	1.56492439331716	-3.27088329769542	down	0.00675803472565926	0.00664658252343701	-0.0352373492206015	-0.028943383122016	-0.00502952580047295	-0.0451678802601033	-0.00126113464211492	-0.0130847217500977	0.0440658744925576	0.0461835703130365	-0.0238319933513067	0.00629257379597736	-0.0371598365506633	-0.019002887747956	-0.0808114662373666	-0.0726939163555364	-0.0828285795061288	-0.0732916351194364	0.0219557239816052	0.0131476209481003	-0.0257379879751695	-0.00577944436635299	-0.0130781969078185	0.000864929195823131
M00916	-0.101900543311111	0.205148048764868	-4.61720295815257	0.000113225110837531	0.000982890323866228	0.698245899878029	-3.00749494035413	down	0.20201423808959	0.213092229720809	0.217259162906422	0.26551731034039	0.196611289914754	0.274060775601172	0.289918600908414	0.279092996715635	0.306163091570613	0.321503029444147	0.242700238662945	0.290259375360856	0.136245045159104	0.0873452952693386	0.126504083086455	0.145972354131206	0.138620269952918	0.137648800090187	0.148882743517578	0.19383401330744	0.170697166135712	0.198913394792558	0.169176077958278	0.171521587720304
ko02010	-0.0127761798869059	0.0899943889658908	-3.37015318935434	0.00256939350287424	0.0108073458677597	-2.35857411371376	-1.96628094957259	down	0.094905567806703	0.0851576827374963	0.0912966135707501	0.085214322195522	0.087822451842287	0.096167255151326	0.103121189313293	0.0941593954672807	0.0953555127831445	0.0967770066484167	0.0920644763055114	0.0990262727965301	0.0902146825707823	0.0896840611175344	0.0783342279191159	0.0746582540876028	0.0782956502979058	0.071286648311327	0.0811023366049863	0.0943462390767255	0.0960954063536223	0.0930485960270922	0.101857972185215	0.0898735140112092
M00780	-0.115820687156473	-0.282056214078351	-3.78998164749834	0.000910179382192143	0.00473888777433692	-1.35211097652951	-2.32432357607868	down	-0.291300161259439	-0.33082751938527	-0.321328022402591	-0.205640166641331	-0.331558510974335	-0.227134018651621	-0.151703956532147	-0.206054414706761	-0.202430540291039	-0.201918457095636	-0.158400093822187	-0.143856943774695	-0.375067934281133	-0.368900272798974	-0.366046424958294	-0.362876045457705	-0.373775118631987	-0.36686458054614	-0.148257486473874	-0.326965960261004	-0.32406548289887	-0.308807686511978	-0.337218042649098	-0.338351296874311
M00101	-0.103717122930382	-0.236619405014468	-8.88169251047991	5.30285431152758e-09	1.68887819068436e-06	10.6890778989833	-5.77240167252568	down	-0.208811534525769	-0.183782234946248	-0.218082380059897	-0.186099294933069	-0.210801016598757	-0.192092871758732	-0.235805674611594	-0.228583750698287	-0.192833641466172	-0.177362668430983	-0.175935993145788	-0.192999652553149	-0.328296134947178	-0.309035885024394	-0.318589729925883	-0.308192054647514	-0.314365693136588	-0.30796398559197	-0.219237003589639	-0.227606454218176	-0.262747371026959	-0.187114592546816	-0.2759715523753	-0.216554549588365
M00537	-0.0558981583335521	0.0235326887594636	-4.02386500107364	0.000506466178310985	0.00322872188673253	-0.778751603342847	-2.49096936230994	down	0.0499548542343207	0.0217619988909026	0.0673000514697813	-0.013462513015941	0.0111521950588094	-0.0114524735572568	0.0525670594446491	0.0167005448303817	0.0773542217744493	0.0430273654026488	-0.00416322826911656	0.0389025700249837	-0.000238760795504047	0.0346717344983324	-0.0410657077842764	-0.0384219343933663	-0.0323783186680054	-0.0329125928013827	0.051704052091057	0.0388754471674916	0.0639967771239864	0.0304722716827308	0.0961917950571218	0.0442471207603294
M00830	-0.163636665275156	-0.325138138860255	-3.03956786152173	0.00570162342765584	0.0193784309530817	-3.12183943639764	-1.7126813901338	down	-0.328073290376055	-0.305704865825432	-0.32748802465037	-0.29443365998372	-0.326205524816329	-0.304477963664134	-0.149611962794417	-0.114803505852652	-0.112471233831644	-0.12671246321062	-0.074729318943448	-0.0948256275115251	-0.448409845160846	-0.448205767406762	-0.448256786845283	-0.4470833397593	-0.447236398074863	-0.448001689652678	-0.425859253334575	-0.426420467158306	-0.426318428281264	-0.42509396175676	-0.426726583789431	-0.426165369965701
M00811	-0.063982321990393	-0.239793677994206	-6.41470371427252	1.32089874825432e-06	4.14558991759816e-05	5.14298211190737	-4.38241366059542	down	-0.250369719782096	-0.20209495892066	-0.200773336808078	-0.215697038912567	-0.204434094511909	-0.27253087048885	-0.223281093355998	-0.23130746582731	-0.187414624562321	-0.231636640360665	-0.210925580498132	-0.254298986443453	-0.290931677589475	-0.289863241679398	-0.265987742443532	-0.307368977020079	-0.274283791801267	-0.298247086388252	-0.232545889343538	-0.227154516623766	-0.210976129831126	-0.254760386432691	-0.215218100559872	-0.202946321675904
M00027	-0.0414344870518342	0.0975832543849464	-3.33809436930949	0.00277840369026912	0.0111260152359037	-2.43388640310043	-1.95366034967432	down	0.102851279829811	0.0634815871867691	0.0755564841714418	0.116419769002205	0.0907668468608342	0.0718604464842193	0.149876515261361	0.123322631573866	0.140354300343847	0.122148012725745	0.166922981626279	0.151592426940146	0.0678092736776756	0.0759253051599163	0.0672865116900992	0.0571424734485059	0.0669738159100371	0.0639069546901905	0.0888831856409213	0.077167712249639	0.120918794969646	0.100687781116497	0.0952650552643987	0.0848779594146635
ko00982	-0.0758817099693191	0.044619595500198	-4.73419266584614	8.42452983101643e-05	0.000763824038012156	0.991310103236493	-3.11700667823324	down	0.0640682999966054	0.039891919798646	0.0377188311405567	0.071129654625413	0.0418074865189638	0.0788070951138399	0.101944318046781	0.123526591475677	0.108995809940236	0.104801259302878	0.0991370417011296	0.123124405259237	-0.014912150492352	-0.00380793537740495	-0.0093159287846702	-0.00812324845554034	-0.0149970075138885	-0.0225938512368917	0.0557219133229082	0.0277768017780447	0.0348154853073224	0.0185521473491192	0.014593213181446	-0.00179185999330419
