module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
ko00984	-0.13616349523031	-0.152489928539366	-2.49933470820667	0.0197774080253017	0.12414126883574	-4.03680758617478	-0.90608382004661	Pful_down	-0.216862304599542	-0.214547344808992	-0.216064154878005	-0.221115373249018	-0.197438547275344	-0.216048176753521	0.0217861782727183	0.0284804171285497	0.0710854115396833	0.0760479595610931	0.0822464528338079	0.120316576240831	-0.206591622080533	-0.204398011922337	-0.203976239886573	-0.205279888883959	-0.214756047728207	-0.214968268682839	-0.24327501161703	-0.256960199873673	-0.247825809098606	-0.26424497253295	-0.256102019144371	-0.259267287505958
M00595	-0.108470629717851	-0.273686632518107	-2.90795613145056	0.00777226578588775	0.0720701009236864	-3.16912013916115	-1.14224486977392	Pful_down	-0.33393385675901	-0.297864683125597	-0.325757779600029	-0.323487862550691	-0.317981744831802	-0.27559454907586	-0.119815323352399	-0.154604277363331	-0.181149695459605	-0.0837597503200017	-0.0953614144096273	-0.129121568294285	-0.272198459207991	-0.286689930914619	-0.291195543879288	-0.339704197546299	-0.285167043051047	-0.324853871854111	-0.304002284765077	-0.398922617887158	-0.341713318061992	-0.385917628250774	-0.326748204254121	-0.372933575619851
M00539	-0.127246820978356	-0.368726838180407	-3.09142105770593	0.0050338029991454	0.055507881720306	-2.75917099877484	-1.25564534580335	Pful_down	-0.420969560203569	-0.420969560203569	-0.420969560203569	-0.420969560203569	-0.420969560203569	-0.420969560203569	-0.15452157118997	-0.111853499360059	-0.269379848810798	-0.263432666799224	-0.20743994447171	-0.2269482580102	-0.392024837520224	-0.397645900847866	-0.401798788735024	-0.375302174776427	-0.355047742014273	-0.383259799087533	-0.464089661830579	-0.464319295507883	-0.464140691536646	-0.46375796874114	-0.464421354920017	-0.464242750948781
M00113	-0.193707754200925	-0.270881478360557	-3.84502325240499	0.000791686811150797	0.0179449010527514	-0.983259545439912	-1.74605893200126	Pful_down	-0.339432324480044	-0.339432324480044	-0.339432324480044	-0.339432324480044	-0.339432324480044	-0.339432324480044	-0.0809645025446539	-0.0736082826480594	-0.0560344469375234	-0.0650447105366053	-0.0300005996294851	-0.0251720061033112	-0.272602212053264	-0.293623338402768	-0.264438322693976	-0.27480097862346	-0.278705235046691	-0.252593134485803	-0.422032795445502	-0.422900125900358	-0.422696048146274	-0.421726678814376	-0.422951145338879	-0.384666970422115
M00861	-0.193707754200925	-0.270881478360557	-3.84502325240499	0.000791686811150797	0.0179449010527514	-0.983259545439912	-1.74605893200126	Pful_down	-0.339432324480044	-0.339432324480044	-0.339432324480044	-0.339432324480044	-0.339432324480044	-0.339432324480044	-0.0809645025446539	-0.0736082826480594	-0.0560344469375234	-0.0650447105366053	-0.0300005996294851	-0.0251720061033112	-0.272602212053264	-0.293623338402768	-0.264438322693976	-0.27480097862346	-0.278705235046691	-0.252593134485803	-0.422032795445502	-0.422900125900358	-0.422696048146274	-0.421726678814376	-0.422951145338879	-0.384666970422115
M00975	-0.0670991973472916	-0.0141496118276493	-4.07449047773878	0.000444894830366649	0.0129655064849709	-0.422796121446113	-1.88721051326936	Pful_down	-0.0308775878287158	-0.0441874410020631	-0.0316845630236116	-0.02571662411158	-0.0337914513918852	-0.00187106248227373	0.0722812220132816	0.108388924094935	-0.00364780550877585	-0.0182906055498014	0.0524443283535937	0.0416176269515691	-0.00880193243520178	-0.0140795031925026	-0.00342639276093433	-0.00849739558761291	-0.000688100472447652	-0.00191826090084787	-0.0650697271634308	-0.0639200225282361	-0.0755250948996488	-0.0731179112155506	-0.0533871326848628	-0.0558241705369786
M00543	-0.147521502079	-0.343168275845066	-4.1434107418485	0.000373945799279638	0.0120422301289899	-0.253359968662088	-1.9192930776109	Pful_down	-0.402441331053447	-0.402441331053447	-0.402441331053447	-0.402441331053447	-0.402441331053447	-0.402441331053447	-0.193390107813824	-0.241402466810744	-0.181186349745878	-0.182314313251445	-0.19433445439821	-0.189917263909786	-0.277653181341112	-0.29576272278734	-0.317902961858558	-0.337619157303401	-0.335077001735494	-0.351974238579213	-0.453613827889985	-0.454073002836674	-0.453919944521111	-0.453307711258859	-0.454124022275195	-0.453817905644069
M00375	-0.0435395394276066	0.0436703752279482	-4.16911210057841	0.000350468011779312	0.0120422301289899	-0.190066726254554	-1.9192930776109	Pful_down	0.012521834522861	0.0300724883986449	0.0289128720643633	0.0409196023779644	0.0241859420210463	0.0415132253066333	0.026538624113293	0.0475979605009275	0.055783619329219	0.0469060255230072	0.0819603903787228	0.0607152661049379	0.0704372928847025	0.0697961067583927	0.0732493422941087	0.0935379872511945	0.0949983119920037	0.0823477897052742	0.00432055195450579	0.0107236947001103	0.0144633480340633	0.0066949063069238	0.0150931251135281	0.0147986978343283
M00120	-0.0254834179570757	0.236469080241245	-4.30529023116654	0.000248466972026621	0.0114692204225371	0.146135789668721	-1.94046610064245	Pful_down	0.239096499544913	0.231940584738173	0.232314802690752	0.245688140280396	0.222360338282018	0.238764871458312	0.257939319287778	0.25036039146533	0.250133305785677	0.262267209229123	0.256092871796249	0.2568272204197	0.247526746983718	0.253914586512355	0.236088959352725	0.221328884784435	0.23358576571882	0.234888326818785	0.221444143613009	0.222376903635995	0.22261154684332	0.206202930456707	0.20632659498224	0.225176981109361
M00983	-0.0779603923488837	-0.371525110902682	-4.2981416055139	0.000252997509320672	0.0114692204225371	0.128455289305292	-1.94046610064245	Pful_down	-0.308415823306012	-0.302163161245285	-0.306217875764219	-0.266196240782672	-0.320054789687517	-0.28610632928196	-0.363393375020861	-0.421002689243261	-0.371776067368904	-0.337836306763179	-0.376318246884595	-0.402954504750332	-0.361114081828589	-0.355210818181036	-0.412049015308604	-0.387641474378935	-0.38118769101212	-0.376991739870214	-0.429779968083505	-0.430358246563653	-0.430222181038912	-0.429099640459803	-0.430494312088393	-0.430018082751801
