module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
M00033	0.087915659	0.191366072	13.51786582	1.19E-12	3.75E-11	18.84314095	10.42603626	Esin_up	0.161862319	0.178636834	0.170234977	0.149809568	0.160496278	0.146681551	0.23772796	0.249371336	0.250501095	0.251518431	0.269432677	0.285265397	0.171626439	0.173217861	0.185867197	0.175496769	0.163762266	0.168989452	0.156604089	0.164388613	0.185530422	0.164039593	0.181870082	0.189854522
ko00571	0.194264367	-0.077509088	13.8415946	7.24E-13	2.63E-11	19.35496523	10.58055616	Esin_up	-0.164604966	-0.15012318	-0.157677519	-0.134245614	-0.127285735	-0.145037504	0.051779583	0.031762804	0.07337269	0.052695719	0.093989732	0.105534596	-0.129736655	-0.11875462	-0.123843228	-0.118240367	-0.128569024	-0.124437613	-0.013186189	-0.132236701	-0.116864182	-0.12032506	-0.132698497	-0.131486587
M00736	0.144865293	-0.341174335	14.05835962	5.20E-13	2.12E-11	19.69230522	10.673434	Esin_up	-0.386830687	-0.386830687	-0.386830687	-0.386830687	-0.386830687	-0.386830687	-0.283912673	-0.186895678	-0.221483635	-0.219294795	-0.269800372	-0.21376504	-0.334371361	-0.380106766	-0.379953909	-0.369314456	-0.371500552	-0.39145583	-0.352181483	-0.364036277	-0.386073405	-0.381539901	-0.366052424	-0.395461365
M00013	0.13233484	0.064932188	14.1723705	4.38E-13	1.98E-11	19.86803916	10.70249014	Esin_up	0.00228583	-0.001894989	0.011027582	0.047056813	0.007165248	0.008921881	0.159204618	0.164154863	0.160446398	0.148118688	0.168480969	0.184694373	0.050307047	0.03748584	0.052921781	0.037884454	0.041851552	0.049327767	0.083605013	0.037872206	0.025646791	0.035454592	0.028869395	0.0174838
M00155	0.320404752	-0.072864523	14.30274541	3.60E-13	1.84E-11	20.0675839	10.73630328	Esin_up	-0.179225706	-0.147372809	-0.179355484	-0.165097336	-0.178627149	-0.173392974	0.18690122	0.143031628	0.156705594	0.131669761	0.1776058	0.208720244	-0.144639678	-0.114341451	-0.152298176	-0.175440757	-0.172601144	-0.181671731	0.048592955	-0.166013224	-0.155939106	-0.188845728	-0.144634875	-0.182478419
M00886	0.206865498	-0.124984434	16.27274971	2.20E-14	1.56E-12	22.91102525	11.80608729	Esin_up	-0.187412496	-0.189705884	-0.193345195	-0.194532424	-0.192255111	-0.197425363	-0.008237803	0.004078724	0.033599219	0.039620643	0.046603856	0.0653235	-0.151816541	-0.141449874	-0.142648728	-0.131107279	-0.138901807	-0.133271886	-0.182023775	-0.205094283	-0.20054889	-0.201150984	-0.195398274	-0.202525752
M00889	0.235054737	-0.397603865	16.69525103	1.26E-14	1.28E-12	23.48194027	11.89214526	Esin_up	-0.425425871	-0.425425871	-0.425425871	-0.425425871	-0.425425871	-0.425425871	-0.2337334	-0.259572197	-0.243953525	-0.26469411	-0.183144471	-0.142779173	-0.477913147	-0.477879131	-0.477743066	-0.477300853	-0.477402902	-0.477743066	-0.465973398	-0.466177496	-0.46604143	-0.465633234	-0.466245529	-0.466007414
M00555	0.197650165	-0.023991569	16.91823927	9.39E-15	1.28E-12	23.77813629	11.89391294	Esin_up	-0.033436025	-0.077467461	-0.057118408	-0.090043845	-0.067818056	-0.11770516	0.102612336	0.127889495	0.108234276	0.117733943	0.140767893	0.148238384	-0.065965853	-0.045239405	-0.04911591	-0.047189582	-0.045240202	-0.052918715	-0.069387641	-0.072511411	-0.109584081	-0.10367935	-0.09731437	-0.119538512
M00885	0.215668075	-0.077430299	17.42067249	4.92E-15	1.00E-12	24.43297651	11.99816561	Esin_up	-0.137570942	-0.1401193	-0.14417523	-0.145464689	-0.143008994	-0.148658701	0.043732353	0.048401596	0.090618506	0.092320533	0.11102935	0.119822203	-0.112750185	-0.106736861	-0.100981317	-0.085322378	-0.094179842	-0.092455849	-0.13431082	-0.160357579	-0.155284795	-0.155845616	-0.149541247	-0.157487375
ko00984	0.29220057	-0.152489929	24.11574985	3.25E-18	1.32E-15	31.79703397	14.87788764	Esin_up	-0.216862305	-0.214547345	-0.216064155	-0.221115373	-0.197438547	-0.216048177	0.021786178	0.028480417	0.071085412	0.07604796	0.082246453	0.120316576	-0.206591622	-0.204398012	-0.20397624	-0.205279889	-0.214756048	-0.214968269	-0.243275012	-0.2569602	-0.247825809	-0.264244973	-0.256102019	-0.259267288
