Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
0.166614237448332	0.29896909301525	0.104631784119551	0.119921522637626	0.13300046252112	0.156820235026123	0.131451374360638	0.127461828237869	0.176806928465556	0.116217220637912	0.121396265361551	0.260285085026097	0.113165656599703	0.149604406966803	0.146383750153825	0.190086661631668	0.192956123644091	0.197370261392318	0.234327671710437	0.29346805109507	0	0.186829761403017	0.160868435944759	0.15268959180293	0.169873102051974	0.155491785545688	0.169856288034614	0.18955010548486	0.186666967619822	0.158627422595949	0.148048245197364	0.148616556598099	0.116556938341705	0.170220943285914	0.261021281860156	0.134874629190825	0.100204461074046	0.106135501742858	0.157961765843524	0.20471056895393	0.318707173281138	0.315456529067761	0.480747869759379	0.374659125083703	0.259456591706202	0.507100179606625	0.385935252178706	0.31036954088212	0.324936433757219	0.324647368311377
0.110976640250817	0.195331422152938	0.152117022400749	0.245754283640572	0.185465777203643	0.105080191376504	0.160114081281657	0.116704477616608	0.221684867021646	0.160888876715068	0.154268393785651	0.227282643861835	0.308881084166368	0.290051889593148	0.2160431859287	0.230291895194175	0.248134951921435	0.179611687471492	0.287130671350152	0.275466783821382	0.186829761403017	0	0.0938458135569306	0.150279175016895	0.106956149681855	0.121714486549414	0.127870170023172	0.329088150822025	0.187098996118683	0.12744472637796	0.192028117463116	0.258359936789524	0.162804161990582	0.121182078694927	0.32866622841328	0.193818787195958	0.202670625733111	0.178182306789998	0.124923824475964	0.32040142027868	0.207453270527551	0.194919403257566	0.317194497729609	0.256158325363613	0.141058812120607	0.354667288391179	0.258012608747149	0.233767996404213	0.21235340642985	0.195198867818415
0.0667766133372795	0.287275371086366	0.105662156815299	0.175532620350231	0.150007787256169	0.0827326332608065	0.0985322322732101	0.128786199091558	0.208976846447892	0.107351025789114	0.128757929267605	0.174486719591503	0.262638378444041	0.258792423282075	0.181474008880562	0.242479572053593	0.199029763557933	0.146417732358614	0.286346822156782	0.23571960425934	0.160868435944759	0.0938458135569306	0	0.132563253045301	0.0529492765638417	0.100226328511289	0.114643471882011	0.327362270721444	0.169582218240911	0.107487648750517	0.12194412620945	0.196739721615194	0.10992326924855	0.0964375233422657	0.367440488240017	0.14505589435583	0.174084232453509	0.132064171682434	0.145874884856362	0.312781555988434	0.265494700405792	0.237678784743664	0.404573934733486	0.324440388587765	0.186656563624886	0.401376630959201	0.33052590883504	0.251147430886712	0.27075210147468	0.263079683618711
0.154942081348969	0.253033101809201	0.166477256506605	0.256135780987073	0.101726120966518	0.130634092410936	0.200163779653297	0.154627762540492	0.1087525370963	0.173554545346026	0.138273371265593	0.256780542993208	0.270341991606824	0.300806224919421	0.246057825934719	0.193431134099552	0.28460413149395	0.1800019667524	0.308347769255672	0.305690091373636	0.15268959180293	0.150279175016895	0.132563253045301	0	0.0942155144268183	0.0601160278434161	0.0466044495723579	0.189696217596923	0.0556269152629558	0.0460427195851746	0.18264408192953	0.26643766105906	0.172803269023675	0.168519406237868	0.199636351717579	0.202380692714121	0.227065641605123	0.195822328916761	0.201362235020952	0.175820408651673	0.191791570731714	0.193108618187361	0.355822797691659	0.245870670119761	0.140566562699172	0.400149157616337	0.260486693759061	0.221716862761093	0.195798757661877	0.193838964856886
0.0856842911990773	0.283644081263113	0.126866019121859	0.195633548429184	0.151636174206573	0.0989972187017418	0.120737233498211	0.131604669066114	0.183070410701251	0.130400168670757	0.131802993636945	0.19067929316897	0.273617552938938	0.279650334468539	0.20285516015999	0.243486351846637	0.224271884872238	0.143270538197902	0.304685946005132	0.253966659608077	0.169873102051974	0.106956149681855	0.0529492765638417	0.0942155144268183	0	0.0546490008914876	0.0669080071434893	0.289087215088989	0.121959331622547	0.0580685308977821	0.143700226551032	0.216907729241785	0.131510309800493	0.120738657214705	0.334313773258333	0.161220985225027	0.200384074568959	0.150073770767665	0.153368870901999	0.271499469531662	0.24027188982632	0.21378659188787	0.397936151254691	0.301065299330099	0.160510271926202	0.399998827508914	0.314277824181011	0.23100531460423	0.244263947780153	0.237538486105769
0.137820006666003	0.247658836714018	0.151132172907399	0.23201311709222	0.123570536070642	0.127344582791104	0.165498624436366	0.131628659926827	0.130690933568416	0.164668150920789	0.137959439959924	0.244598301860358	0.271379451194744	0.300593813715411	0.235333148952744	0.219141590915225	0.282676281232444	0.165075981973017	0.308786400148925	0.298161105654943	0.155491785545688	0.121714486549414	0.100226328511289	0.0601160278434161	0.0546490008914876	0	0.042545337502246	0.216189355384827	0.0795033298154185	0.0226734998285258	0.176561263208001	0.257716255358583	0.151462760207196	0.149342318447947	0.236140144235986	0.197269393311226	0.226548200822778	0.187151322581191	0.184544632234904	0.194017939334332	0.199711235364264	0.188755236847632	0.374072618075049	0.258033695415666	0.136925861920183	0.388268563073647	0.272511255661629	0.214635381076511	0.203064003771907	0.202231667987547
0.135851424894138	0.232551648172143	0.168787378270865	0.246744392685226	0.12200411782563	0.121349779233634	0.179510663915324	0.150057461050057	0.125501704070806	0.17556707661877	0.142575473476574	0.239241728883581	0.288364761952099	0.312809468871885	0.235030101825627	0.202942092177906	0.272499589119989	0.167472296182421	0.313182690123773	0.293030345547274	0.169856288034614	0.127870170023172	0.114643471882011	0.0466044495723579	0.0669080071434893	0.042545337502246	0	0.218805073429079	0.0623347064418527	0.0220731934949816	0.189635592313289	0.26902944706707	0.176230287789573	0.151887059907952	0.224353628811074	0.202160193106964	0.231890322612148	0.193881670384507	0.182715596717958	0.196912270916985	0.176405309779383	0.177007421047208	0.346349922971651	0.237948655403175	0.122304938718215	0.384358371687738	0.252484164718359	0.217626409045687	0.18159484815241	0.179459621229033
0.335870259973836	0.336374049151713	0.270979453056368	0.271267649340279	0.227087206054573	0.305755242944423	0.308285399846735	0.270347002138752	0.152306779563058	0.287802412141325	0.254840431017186	0.396828438424728	0.249830499697428	0.294910804830872	0.314079566153591	0.286719468790889	0.362059321509238	0.305032458201649	0.38151650705792	0.417998668786184	0.18955010548486	0.329088150822025	0.327362270721444	0.189696217596923	0.289087215088989	0.216189355384827	0.218805073429079	0	0.179541982048982	0.208572379815484	0.311342885824191	0.290309284314386	0.291998256458922	0.317704414762588	0.173873249191976	0.30364779626306	0.282569659716262	0.279061400475349	0.309456445839373	0.0769032867789562	0.336728134937634	0.349859590531334	0.50805289209461	0.38673852908372	0.299580603772696	0.540905297514466	0.399119354232651	0.355305190804866	0.339462601230977	0.346649254241946
0.190745785983562	0.266510789411343	0.204607521435992	0.277809759908728	0.133717441903448	0.164290456623756	0.226571208280053	0.180673667508355	0.112355020998923	0.214124388584749	0.167023732338525	0.283400613808088	0.297690425120275	0.342640937155302	0.269329098808768	0.227791132810539	0.320334660049597	0.208372679325855	0.349599087906858	0.329937527129732	0.186666967619822	0.187098996118683	0.169582218240911	0.0556269152629558	0.121959331622547	0.0795033298154185	0.0623347064418527	0.179541982048982	0	0.063273897193288	0.219707551988669	0.294458595260775	0.209870618684701	0.192766599384264	0.182739855786567	0.236012831200994	0.266759325444434	0.228588845541033	0.230341167966057	0.16141427335161	0.186114097545022	0.187094679296117	0.362693831851942	0.241692397722053	0.140881161523959	0.40433122440487	0.260084268131047	0.242351219989436	0.188083907022403	0.190014396788744
0.134946911116125	0.245171852575987	0.157019902451748	0.236707995621922	0.118384712668556	0.122489360644386	0.170462163268073	0.14012420448129	0.122201179037058	0.166394920293909	0.136045362474336	0.239801009167601	0.27486216823851	0.301892325560802	0.232706912219803	0.207634646980241	0.273881565150129	0.16112519235701	0.309848150116311	0.294371722593959	0.158627422595949	0.12744472637796	0.107487648750517	0.0460427195851746	0.0580685308977821	0.0226734998285258	0.0220731934949816	0.208572379815484	0.063273897193288	0	0.179627920439152	0.257700341378921	0.162370563094645	0.148898572627775	0.223962628311249	0.196148398259259	0.226707329553561	0.187033503250311	0.18180541716955	0.186365553973995	0.191144167015013	0.187320468875721	0.364182762741286	0.250524024632528	0.131192722171855	0.393789672012003	0.266567954025689	0.214987775310989	0.195418112760208	0.193274519259477
