Species Path	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Chordicoccus;s__Chordicoccus sp902776305	0.30404326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	0.16800009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SIG307;s__SIG307 sp945622055	0.23020425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__Suilimivivens sp947570615	0.5779507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__UBA12420;g__UBA12420;s__UBA12420 sp001795385	0.069415465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lutisporales;f__Lutisporaceae;g__CALGKJ01;s__CALGKJ01 sp937976095	0.33734596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium sp017407665	0.5013337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp945487445	0.14745118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902787755	0.130154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Sporobacter;s_unclassify_g__Sporobacter	0.2550263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g_unclassify_f__Oscillospiraceae;s_unclassify_f__Oscillospiraceae	0.12395621	0	0	0.30069855	0.65723276	0	0	1.12877426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37123654	0	0.67789644	0.22373207	0.63415954	0	0	1.68473294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33342308	0.34604615	0	2.494075	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__JAAYCI01 sp012729855	0.21485735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22927353	0	1.29380496	0	0.265618265	0	0.20936303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15298362	0	0	0	0	0	0	0.7291261	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__JAAYCI01 sp030265505	0.2961245	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2611575	0	0	0	0	0	16.5765835	1.7348936	3.25385454	0	1.64951206	0.41789886	1.05088593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23143938	0	0	0.4915747	0	0.06339534	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__JAAYCI01 sp030266325	0.19312088	0	0	0	0	0.47278875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23348582	0	0	0.27697924	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__JAAYCI01 sp030266915	0.3101541	0	0	0.23754705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6314714	1.90813679	17.07206717	2.04323735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2316655	0	0	0	0	0	0	0.9379743	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__JAAYCI01 sp030267215	0.3644311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4446957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36391503	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pygmaiobacter;s__Pygmaiobacter massiliensis_A	0.6320003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp002362135	0.23614235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium sp014799685	0.20916584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium sp944386555	0.5878583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g_unclassify_f__Ruminococcaceae;s_unclassify_f__Ruminococcaceae	0.5809104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52469306	0	3.56187596	0.35898033	0	0	0	13.961942	0	0	0	0	0	0	0	0	0.28507578	0	0	0	0	0	0.7139462	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f_unclassify_o__Oscillospirales;g_unclassify_o__Oscillospirales;s_unclassify_o__Oscillospirales	0.633837436	0	0	1.14829872	2.19954769	0	0.305831924	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3269641	0	1.28322831	0.85134837	0.84230819	0	0	0	0.63776071	2.34799538	0	0	0	0	0	0	0	0.41925928	0	0	0.58393911	0.25579929	0	0	0.26558858	4.8896413	0.3332263	0.97207259	0	0.25566992
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Aminipila;s__Aminipila butyrica	0.27180752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia_A;s__Romboutsia_A weinsteinii	0.48815362	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35748875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31313747	0	0	0	0	0	0	0	0	0	0.62418234	0	0	0	0	0	0.97372925	0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter sp902363255	0.14248426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23652281	0	0	0	0	7.335057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota;c__Clostridia;o_unclassify_c__Clostridia;f_unclassify_c__Clostridia;g_unclassify_c__Clostridia;s_unclassify_c__Clostridia	0.87886417	0	0.28613082	3.91321384	0	0	0	0.58742457	0.14730795	0	0.17234942	0	0.10257609	0.10592309	0	0	0	0	0	0	0	0	1.2571211	1.80315736	4.862590525	5.88104661	0.27228332	0.39070549	7.3284847	1.02677492	0.26149273	2.06985959	0.65318537	0	0	0	0.26338485	0.0731281	0.4409768	0	2.437789355	0.46165381	0.2537783	0	1.49820334	2.9982499	1.39943474	3.36244335	1.08869766	0.79496705
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Azobacteroidaceae;g__JAISKG01;s__JAISKG01 sp031275735	0.23851998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17900187	0	0	0	0	0	0	0	0	0.3451092
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Azobacteroidaceae;g__JAJBTS01;s__JAJBTS01 sp020860885	0.34941438	0	0	0.3954836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36846626	0.69417614	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0716228	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	0.16288827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	0.9755687	0	0	0	0	0	0	0.29381415	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79685664	0	0	0	0.46620786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp002471185	0.28712755	0	0	0	0	0	0	1.4290666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28582436	2.4087532	1.0860755	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp028690125	0.8523543	0	0	0	0	0	0	0	0	0.33924592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s_unclassify_g__Bacteroides	5.482163	0.43329176	0.49002817	0	0	0.51398027	0	0	0	0	0	0	0	0	0	0	0	0.78766155	0	0	0	5.6482715	0	1.9499236	0.67780695	5.55135911	1.1213766	0.65722257	0.5872543	20.15862125	0	1.6295857	0.3106058	0	0	0	0	0.17491451	0	0.22499599	0.8096902	0.36022934	5.7232356	0	0.50910497	0	4.5619297	1.0094724	4.919107	0.57351285
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s_unclassify_g__Phocaeicola	0.31917715	0	0.27292338	0	0	0	0.28963548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25528744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp022641735	0.629767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp905216025	0.1361381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp947165435	0.2866742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8744958	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s_unclassify_g__Prevotella	1.7976272	0	0	0	0	0	0.15572642	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29514024	0	0	0	3.025835	1.63625884	5.6467575	0	0	0.63701922	0	0	0	0	0	0	0	0	0	0	0	3.5623939	1.0683681	0	1.5917029	0	0	0.6083844	0.2905847	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas hofstadii	0.1392593	11.53060476	0.6430718	0	0	1.306584	1.06135426	0.5372753	0	0.6664561	0	0	0	0	0	0	0	0.16795379	0	0	0	0	0.33522612	0	0	0	0	0	0	0	1.2631855	0	0	0	0	0.39146927	0	3.04262022	0.36620092	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp010501055	0.6170946	0	0	0	0	0	0.45393604	0.24397594	0	0	0	0	0	0	0	0	0	0	0	0.30033714	0	0	0.46494377	6.59287985	1.0563715	5.47372295	0	0	0	1.43640416	0	0	0	0	0	0	0	0	0	0	1.4643885	1.3174103	0	1.42365482	1.74648613	1.2248212	2.61903703	3.23957873	0.53965753	0.58691068
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp029892965	6.01069285	4.128323	8.982095	0	0	1.0442914	0	0.64528723	0	0	0	0	0	0	0	0	0	0	0	0	0.91582155	0	0	0.8743749	0.27378497	1.4142609	0	0	0	0.19739729	0	0	0	0	0	0	0	0	0.24320537	0	0	0.20940894	0	0	4.00785876	0.20597586	0	0.37119806	0	0.7216321
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp029893235	0.47200036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09959455	4.6208973	3.3123767	0	0	0	0	0	0.042997092	0	0	0	0	0	0.44978368	0	0.58526165	0	0	5.3996075	0.9000894	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp900556485	0.2471239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10201004	0	0.6311342	0	0	0	0	0	0	0	0	0	0	0	0	0.22732101	0	0	0	0.20948998	0	1.97899636	0	0.27791166	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp015061365	0.2929873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas faecavium	5.1744537	0	0	0.4379467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Carboxylicivirga;s__Carboxylicivirga sp022361295	0.2578288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp017621845	0.32170442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp024400935	0.2016001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__Paludibacter sp016937795	0.78003036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__Paludibacter sp029973975	0.21150027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp001941065	1.3616582	0	0	0.34591943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
