Species Path	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp944320625	0.46822673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Gallalistipes;s__Gallalistipes aquisgranensis	0.30080035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__WRDF01;s_unclassify_g__WRDF01	0.18000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp947074335	0.45903775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides timonensis	0.26541188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2753322	0	0	0	0	0	0	0	0.3931731	0	0	0	0	0	0	0.42219833	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s_unclassify_g__Parabacteroides	0.93104863	0.11834009	0	0	0	0	0	0	0	0.14647011	0	0	0	0	0	0	0	0	0	0	0	0	0	10.452944	1.18477083	0	0	0	0	0	0	0	0	0.13853261	0	0	0	0	0	0	0.50657517	0	0	0	0	0	0	0	0	3.8213613
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__QVMG01;s__QVMG01 sp029504695	0.28059718	0	0	0	0	0	0	0	0.4117304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5535352	0.3463694	1.47896799	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60631657	0	0.89812915	0	0.8844413	0	0	0	0	4.49160474	0.52078784
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp031285565	2.5448806	0	0	0	0	0	0	1.60436546	0	0	0	0	0	0	0	0	0	0	0	0	2.8467925	27.028788	4.9791377	0	0	0	0	0	0	0	0	0	0	0.4279633	0	0	0	0	0	0	0	0	0	0	0	0.3144812	0	0	0	2.8348936
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g_unclassify_f__Tannerellaceae;s_unclassify_f__Tannerellaceae	1.3219889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14593261	0	0	0	0.6007858	0	0	0	0	0	0	0	0	0	0	0	0	1.837074	0	0	0.15251921	0	0	1.8797371	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__JAIRNF01;s__JAIRNF01 sp031258195	0.41797656	0	0	0	4.5408564	3.6706476	0	0.23171103	0	0.41641253	0	0	0	0	0	0	0	1.5906544	0	0	4.1853366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0129732	0	0	0	0	0	0.69299674	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__JAISFN01;s__JAISFN01 sp031263585	0.58825614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5305735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f_unclassify_o__Bacteroidales;g_unclassify_o__Bacteroidales;s_unclassify_o__Bacteroidales	2.16144254	0.26964498	0.64185529	0	0.32363045	0	0	1.3171967	0.54631944	0.33724272	0	0	0	0	0	0	0	0	0	0	0	0.2672686	0.97769402	0.332095	1.33336212	0.95764727	0.16046725	3.56850463	0.8112035	2.58952129	0	0.23212285	0.237297235	0	0.82772154	0.87881225	2.89824742	1.21425327	0	0.10053723	3.59450867	0.83935042	0	6.51594108	2.3490119	1.60382918	1.2372278	5.72248186	48.97118729	0.49329455
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__JAFMDF01;s__JAFMDF01 sp937974625	0.5403265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__JANQPQ01;s__JANQPQ01 sp028285445	0.3972834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s_unclassify_g__Pedobacter	0.3895253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o_unclassify_c__Bacteroidia;f_unclassify_c__Bacteroidia;g_unclassify_c__Bacteroidia;s_unclassify_c__Bacteroidia	0.5657251	0	0.44834934	3.53953872	0.36020288	0.3502528	0	0.17083865	0	0	0	0.4266283	0	0	0	0	0.58388746	0	0	0	1.04329345	0	0.6470495	0	1.15355396	0.95958968	1.04820845	60.74455595	0.71144255	1.78758413	0	0.66113972	0	0	0	1.3192723	0	0	0	0.54991525	0.432060965	0.72046757	0	0.46437034	0.70255517	5.94185893	0.51508725	2.14741992	1.39979321	0.59304115
d__Bacteria;p__Bacteroidota_A;c__Ignavibacteria;o__Ch128b;f__Ch128b;g__DYHV01;s__DYHV01 sp020723985	0.24000016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__GCA-2712005;s__GCA-2712005 sp937930825	0.19084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Adiutricales;f__Adiutricaceae;g__Adiutrix;s__Adiutrix sp031263565	0.35916457	0	0	0	0.50629896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15208985	0	1.2877077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78362608	0	0	0	0
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__Desulfobulbus sp030824455	1.2446908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp934546745	0.25452337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20593461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__FLUQ01;s__FLUQ01 sp900079685	1.9231489	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27860853	0	0	0	0	0	0	0	2.7859008	0	0.6656792	0	0	0	0	0	0	0	0	0	0	0	0	0.14146094	0	0	0	0	0	0	0	0.18758519	0	0	0	0
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Frigididesulfovibrio;s__Frigididesulfovibrio sp002293605	0.51471895	0	0	0	0	0	0	0	0	0.19492014	0	0	0	0	0	0	0	0	0	0	0	1.848864	0	0	0.57837695	0	0	0	0	0	0	0	0.24290705	0	0	0	0	5.964542	0	0	0	0	0.20591596	0	0	0	0	0.92237085	0.1456926	0
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Frigididesulfovibrio;s__Frigididesulfovibrio sp031255035	0.7925084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45401399	0	0	0	0.44580826	0.7590863	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13934153	0	0	1.7684054	0	0	0.5411387	0	0.38898775
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp944324085	0.6001186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sebaldella;s__Sebaldella sp024158605	0.43129432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__S15-B10;g__GCA-002707905;s__GCA-002707905 sp002707905	0.23747389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA6930;g__JAJDAP01;s__JAJDAP01 sp029261795	0.15318523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__WRKP01;s__WRKP01 sp031274385	0.6223457	0	0	0	0	0	0	0	4.751938	0.5154086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAIPHQ01;s__CAIPHQ01 sp903864895	0.9709372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__HIMB59;f__GCA-002718135;g__AG-337-I02;s__AG-337-I02 sp902530685	1.8652974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__SZUA-430;s__SZUA-430 sp018969785	0.189213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter sp021401125	0.29684237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Turicimonas;s__Turicimonas sp900542195	0.99798197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
